time,pos1,pos2,vel1,vel2,tau1,tau2,K11,K12,K13,K14,K21,K22,K23,K24,k1,k2
0.018, 0.00389195, -0.00650701, 0.419165, -0.700538, 0.532526, 0, -0.0377954, -0.0273539, -0.011238, -0.00633724, 0, 0, 0, 0, -1.72442e-09, 0
0.019, 0.00432155, -0.00722495, 0.440027, -0.735338, 0.527166, 0, -0.0367156, -0.0276293, -0.0110865, -0.006237, 0, 0, 0, 0, -1.52368e-09, 0
0.02, 0.00477187, -0.00797747, 0.460617, -0.769673, 0.521816, 0, -0.0356395, -0.0279009, -0.010939, -0.00613736, 0, 0, 0, 0, -1.32367e-09, 0
0.021, 0.00524265, -0.00876408, 0.480933, -0.80354, 0.516478, 0, -0.0345676, -0.0281685, -0.0107956, -0.00603832, 0, 0, 0, 0, -1.12442e-09, 0
0.022, 0.00573361, -0.00958433, 0.500973, -0.836933, 0.511151, 0, -0.0335004, -0.0284319, -0.0106562, -0.00593988, 0, 0, 0, 0, -9.25953e-10, 0
0.023, 0.00624447, -0.0104377, 0.520733, -0.869848, 0.505837, 0, -0.0324382, -0.0286908, -0.0105208, -0.00584206, 0, 0, 0, 0, -7.28288e-10, 0
0.024, 0.00677495, -0.0113238, 0.540214, -0.902283, 0.500536, 0, -0.0313816, -0.0289452, -0.0103894, -0.00574485, 0, 0, 0, 0, -5.31451e-10, 0
0.025, 0.00732477, -0.0122421, 0.559411, -0.934231, 0.495247, 0, -0.0303308, -0.0291949, -0.010262, -0.00564828, 0, 0, 0, 0, -3.35466e-10, 0
0.026, 0.00789364, -0.013192, 0.578324, -0.965691, 0.489973, 0, -0.0292864, -0.0294397, -0.0101386, -0.00555233, 0, 0, 0, 0, -1.40355e-10, 0
0.027, 0.00848128, -0.0141732, 0.596949, -0.996658, 0.484712, 0, -0.0282488, -0.0296794, -0.0100192, -0.00545702, 0, 0, 0, 0, 5.38588e-11, 0
0.028, 0.00908741, -0.0151851, 0.615286, -1.02713, 0.479465, 0, -0.0272183, -0.0299139, -0.00990368, -0.00536236, 0, 0, 0, 0, 2.47152e-10, 0
0.029, 0.00971172, -0.0162273, 0.633333, -1.0571, 0.474233, 0, -0.0261955, -0.0301429, -0.00979209, -0.00526835, 0, 0, 0, 0, 4.39504e-10, 0
0.03, 0.0103539, -0.0172991, 0.651087, -1.08656, 0.469016, 0, -0.0251806, -0.0303664, -0.00968439, -0.00517499, 0, 0, 0, 0, 6.3089e-10, 0
0.031, 0.0110138, -0.0184002, 0.668547, -1.11552, 0.463815, 0, -0.0241741, -0.0305841, -0.00958055, -0.00508229, 0, 0, 0, 0, 8.2129e-10, 0
0.032, 0.0116909, -0.0195299, 0.685711, -1.14397, 0.458629, 0, -0.0231763, -0.030796, -0.00948055, -0.00499026, 0, 0, 0, 0, 1.01068e-09, 0
0.033, 0.0123851, -0.0206879, 0.702577, -1.1719, 0.45346, 0, -0.0221877, -0.0310018, -0.00938437, -0.00489891, 0, 0, 0, 0, 1.19904e-09, 0
0.034, 0.0130959, -0.0218735, 0.719144, -1.19932, 0.448307, 0, -0.0212087, -0.0312014, -0.00929197, -0.00480823, 0, 0, 0, 0, 1.38636e-09, 0
0.035, 0.0138232, -0.0230863, 0.73541, -1.22622, 0.443171, 0, -0.0202395, -0.0313946, -0.00920332, -0.00471824, 0, 0, 0, 0, 1.57259e-09, 0
0.036, 0.0145666, -0.0243257, 0.751374, -1.25259, 0.438052, 0, -0.0192807, -0.0315813, -0.0091184, -0.00462894, 0, 0, 0, 0, 1.75774e-09, 0
0.037, 0.0153258, -0.0255912, 0.767034, -1.27844, 0.432952, 0, -0.0183325, -0.0317613, -0.00903717, -0.00454033, 0, 0, 0, 0, 1.94177e-09, 0
0.038, 0.0161005, -0.0268824, 0.782389, -1.30376, 0.427869, 0, -0.0173952, -0.0319346, -0.00895961, -0.00445242, 0, 0, 0, 0, 2.12467e-09, 0
0.039, 0.0168905, -0.0281985, 0.797437, -1.32855, 0.422805, 0, -0.0164694, -0.0321008, -0.00888566, -0.00436522, 0, 0, 0, 0, 2.30642e-09, 0
0.04, 0.0176953, -0.0295392, 0.812177, -1.35281, 0.417759, 0, -0.0155552, -0.03226, -0.0088153, -0.00427873, 0, 0, 0, 0, 2.48699e-09, 0
0.041, 0.0185147, -0.0309039, 0.826608, -1.37653, 0.412733, 0, -0.014653, -0.032412, -0.0087485, -0.00419296, 0, 0, 0, 0, 2.66637e-09, 0
0.042, 0.0193484, -0.032292, 0.840729, -1.39971, 0.407726, 0, -0.0137631, -0.0325566, -0.0086852, -0.00410791, 0, 0, 0, 0, 2.84453e-09, 0
0.043, 0.020196, -0.0337031, 0.854538, -1.42234, 0.402738, 0, -0.012886, -0.0326937, -0.00862538, -0.00402358, 0, 0, 0, 0, 3.02147e-09, 0
0.044, 0.0210573, -0.0351365, 0.868035, -1.44444, 0.397771, 0, -0.0120218, -0.0328232, -0.008569, -0.00393998, 0, 0, 0, 0, 3.19715e-09, 0
0.045, 0.0219319, -0.0365917, 0.881218, -1.46599, 0.392825, 0, -0.0111709, -0.0329449, -0.008516, -0.00385712, 0, 0, 0, 0, 3.37157e-09, 0
0.046, 0.0228196, -0.0380682, 0.894087, -1.487, 0.387899, 0, -0.0103336, -0.0330588, -0.00846636, -0.00377499, 0, 0, 0, 0, 3.5447e-09, 0
0.047, 0.02372, -0.0395655, 0.90664, -1.50745, 0.382994, 0, -0.00951011, -0.0331647, -0.00842001, -0.00369361, 0, 0, 0, 0, 3.71653e-09, 0
0.048, 0.0246327, -0.0410829, 0.918877, -1.52736, 0.37811, 0, -0.00870082, -0.0332626, -0.00837693, -0.00361297, 0, 0, 0, 0, 3.88703e-09, 0
0.049, 0.0255576, -0.04262, 0.930798, -1.54671, 0.373248, 0, -0.00790596, -0.0333523, -0.00833706, -0.00353308, 0, 0, 0, 0, 4.0562e-09, 0
0.05, 0.0264942, -0.0441761, 0.9424, -1.56551, 0.368408, 0, -0.0071258, -0.0334337, -0.00830037, -0.00345395, 0, 0, 0, 0, 4.22401e-09, 0
0.051, 0.0274422, -0.0457507, 0.953684, -1.58375, 0.363591, 0, -0.0063606, -0.0335067, -0.00826679, -0.00337557, 0, 0, 0, 0, 4.39045e-09, 0
0.052, 0.0284014, -0.0473434, 0.964649, -1.60144, 0.358731, 0, -0.00561061, -0.0335713, -0.00823628, -0.00329796, 0, 0, 0, 0, 4.55592e-09, 0
0.053, 0.0293714, -0.0489534, 0.975292, -1.61857, 0.353994, 0, -0.00487606, -0.0336273, -0.00820879, -0.00322111, 0, 0, 0, 0, 4.71933e-09, 0
0.054, 0.0303519, -0.0505803, 0.985616, -1.63514, 0.349279, 0, -0.0041572, -0.0336747, -0.00818427, -0.00314502, 0, 0, 0, 0, 4.88133e-09, 0
0.055, 0.0313425, -0.0522234, 0.995622, -1.65115, 0.344143, 0, -0.00345425, -0.0337135, -0.00816268, -0.00306971, 0, 0, 0, 0, 5.0448e-09, 0
0.056, 0.032343, -0.0538823, 1.00529, -1.66658, 0.339697, 0, -0.00276742, -0.0337434, -0.00814395, -0.00299516, 0, 0, 0, 0, 5.20246e-09, 0
0.057, 0.0333529, -0.0555564, 1.01465, -1.68146, 0.336307, 0, -0.00209692, -0.0337645, -0.00812804, -0.00292139, 0, 0, 0, 0, 5.3519e-09, 0
0.058, 0.0343721, -0.057245, 1.02374, -1.69587, 0.330777, 0, -0.00144295, -0.0337767, -0.00811489, -0.0028484, 0, 0, 0, 0, 5.51401e-09, 0
0.059, 0.0354003, -0.0589478, 1.03247, -1.70966, 0.326038, 0, -0.000805709, -0.03378, -0.00810444, -0.00277619, 0, 0, 0, 0, 5.66962e-09, 0
0.06, 0.0364369, -0.0606641, 1.04087, -1.72288, 0.321389, 0, -0.000185366, -0.0337743, -0.00809665, -0.00270476, 0, 0, 0, 0, 5.82328e-09, 0
0.061, 0.0374819, -0.0623933, 1.04896, -1.73553, 0.316785, 0, 0.000417904, -0.0337596, -0.00809145, -0.00263412, 0, 0, 0, 0, 5.9753e-09, 0
0.062, 0.0385347, -0.0641349, 1.05672, -1.74762, 0.312214, 0, 0.00100394, -0.0337358, -0.00808879, -0.00256426, 0, 0, 0, 0, 6.12573e-09, 0
0.063, 0.0395952, -0.0658883, 1.06416, -1.75914, 0.307672, 0, 0.00157258, -0.033703, -0.00808861, -0.00249519, 0, 0, 0, 0, 6.27458e-09, 0
0.064, 0.0406629, -0.067653, 1.07127, -1.77011, 0.303158, 0, 0.00212369, -0.033661, -0.00809086, -0.0024269, 0, 0, 0, 0, 6.42185e-09, 0
0.065, 0.0417376, -0.0694283, 1.07807, -1.78051, 0.298672, 0, 0.00265712, -0.0336099, -0.00809547, -0.00235941, 0, 0, 0, 0, 6.56754e-09, 0
0.066, 0.0428189, -0.0712137, 1.08454, -1.79035, 0.294212, 0, 0.00317276, -0.0335496, -0.00810239, -0.00229271, 0, 0, 0, 0, 6.71164e-09, 0
0.067, 0.0439065, -0.0730088, 1.0907, -1.79962, 0.289779, 0, 0.00367048, -0.0334802, -0.00811156, -0.0022268, 0, 0, 0, 0, 6.85414e-09, 0
0.068, 0.0450002, -0.0748128, 1.09653, -1.80834, 0.285372, 0, 0.00415018, -0.0334017, -0.00812291, -0.00216169, 0, 0, 0, 0, 6.99503e-09, 0
0.069, 0.0460995, -0.0766252, 1.10205, -1.8165, 0.280992, 0, 0.00461176, -0.033314, -0.00813639, -0.00209736, 0, 0, 0, 0, 7.1343e-09, 0
0.07, 0.0472041, -0.0784455, 1.10725, -1.8241, 0.276638, 0, 0.00505512, -0.0332172, -0.00815194, -0.00203384, 0, 0, 0, 0, 7.27193e-09, 0
0.071, 0.0483138, -0.0802732, 1.11212, -1.83114, 0.272311, 0, 0.00548019, -0.0331113, -0.0081695, -0.00197111, 0, 0, 0, 0, 7.40793e-09, 0
0.072, 0.0494282, -0.0821076, 1.11668, -1.83762, 0.268011, 0, 0.0058869, -0.0329963, -0.008189, -0.00190918, 0, 0, 0, 0, 7.54228e-09, 0
0.073, 0.050547, -0.0839482, 1.12093, -1.84355, 0.263738, 0, 0.00627518, -0.0328722, -0.00821038, -0.00184804, 0, 0, 0, 0, 7.67497e-09, 0
0.074, 0.05167, -0.0857944, 1.12486, -1.84893, 0.259491, 0, 0.00664498, -0.0327392, -0.00823358, -0.0017877, 0, 0, 0, 0, 7.806e-09, 0
0.075, 0.0527966, -0.0876458, 1.12847, -1.85375, 0.255271, 0, 0.00699626, -0.0325972, -0.00825855, -0.00172816, 0, 0, 0, 0, 7.93535e-09, 0
0.076, 0.0539268, -0.0895017, 1.13177, -1.85802, 0.251079, 0, 0.00732898, -0.0324462, -0.00828521, -0.00166941, 0, 0, 0, 0, 8.06302e-09, 0
0.077, 0.05506, -0.0913616, 1.13475, -1.86174, 0.246913, 0, 0.00764311, -0.0322864, -0.0083135, -0.00161146, 0, 0, 0, 0, 8.189e-09, 0
0.078, 0.0561961, -0.0932249, 1.13743, -1.86491, 0.242774, 0, 0.00793864, -0.0321179, -0.00834336, -0.00155431, 0, 0, 0, 0, 8.31327e-09, 0
0.079, 0.0573348, -0.0950912, 1.13979, -1.86754, 0.238663, 0, 0.00821556, -0.0319405, -0.00837474, -0.00149795, 0, 0, 0, 0, 8.43584e-09, 0
0.08, 0.0584756, -0.0969598, 1.14184, -1.86963, 0.234579, 0, 0.00847388, -0.0317545, -0.00840756, -0.00144239, 0, 0, 0, 0, 8.5567e-09, 0
0.081, 0.0596183, -0.0988302, 1.14358, -1.87117, 0.230522, 0, 0.00871359, -0.03156, -0.00844176, -0.00138763, 0, 0, 0, 0, 8.67584e-09, 0
0.082, 0.0607626, -0.100702, 1.14502, -1.87218, 0.226245, 0, 0.00893472, -0.0313569, -0.00847729, -0.00133366, 0, 0, 0, 0, 8.79487e-09, 0
0.083, 0.0619082, -0.102574, 1.14614, -1.87263, 0.222166, 0, 0.00913731, -0.0311454, -0.00851407, -0.00128049, 0, 0, 0, 0, 8.91106e-09, 0
0.084, 0.0630548, -0.104447, 1.14695, -1.87254, 0.21829, 0, 0.00932137, -0.0309257, -0.00855204, -0.00122811, 0, 0, 0, 0, 9.02435e-09, 0
0.085, 0.064202, -0.106319, 1.14747, -1.87192, 0.214383, 0, 0.00948696, -0.0306977, -0.00859115, -0.00117652, 0, 0, 0, 0, 9.13629e-09, 0
0.086, 0.0653496, -0.108191, 1.14768, -1.87078, 0.210485, 0, 0.00963413, -0.0304615, -0.00863132, -0.00112572, 0, 0, 0, 0, 9.24659e-09, 0
0.087, 0.0664972, -0.110061, 1.14759, -1.86912, 0.206607, 0, 0.00976294, -0.0302174, -0.00867251, -0.00107571, 0, 0, 0, 0, 9.3552e-09, 0
0.088, 0.0676446, -0.111929, 1.14721, -1.86693, 0.202752, 0, 0.00987346, -0.0299654, -0.00871464, -0.0010265, 0, 0, 0, 0, 9.46207e-09, 0
0.089, 0.0687915, -0.113794, 1.14652, -1.86422, 0.198922, 0, 0.00996576, -0.0297057, -0.00875765, -0.000978072, 0, 0, 0, 0, 9.56721e-09, 0
0.09, 0.0699376, -0.115657, 1.14555, -1.86099, 0.195117, 0, 0.0100399, -0.0294383, -0.00880148, -0.000930432, 0, 0, 0, 0, 9.67058e-09, 0
0.091, 0.0710825, -0.117516, 1.14428, -1.85725, 0.191338, 0, 0.0100961, -0.0291634, -0.00884607, -0.000883579, 0, 0, 0, 0, 9.7722e-09, 0
0.092, 0.072226, -0.119371, 1.14271, -1.853, 0.187586, 0, 0.0101343, -0.0288811, -0.00889136, -0.000837511, 0, 0, 0, 0, 9.87205e-09, 0
0.093, 0.0733678, -0.121222, 1.14086, -1.84823, 0.18386, 0, 0.0101547, -0.0285915, -0.00893728, -0.000792228, 0, 0, 0, 0, 9.97013e-09, 0
0.094, 0.0745076, -0.123067, 1.13872, -1.84297, 0.180161, 0, 0.0101573, -0.0282949, -0.00898378, -0.000747726, 0, 0, 0, 0, 1.00664e-08, 0
0.095, 0.0756451, -0.124907, 1.13629, -1.8372, 0.176489, 0, 0.0101424, -0.0279913, -0.0090308, -0.000704006, 0, 0, 0, 0, 1.0161e-08, 0
0.096, 0.0767801, -0.126742, 1.13358, -1.83094, 0.172843, 0, 0.0101101, -0.0276809, -0.00907827, -0.000661065, 0, 0, 0, 0, 1.02537e-08, 0
0.097, 0.0779121, -0.128569, 1.13059, -1.82418, 0.169225, 0, 0.0100604, -0.0273638, -0.00912615, -0.000618902, 0, 0, 0, 0, 1.03447e-08, 0
0.098, 0.0790411, -0.13039, 1.12731, -1.81693, 0.165632, 0, 0.00999352, -0.0270403, -0.00917435, -0.000577516, 0, 0, 0, 0, 1.04339e-08, 0
0.099, 0.0801667, -0.132203, 1.12376, -1.80919, 0.162067, 0, 0.00990965, -0.0267104, -0.00922284, -0.000536905, 0, 0, 0, 0, 1.05213e-08, 0
0.1, 0.0812885, -0.134008, 1.11993, -1.80097, 0.160343, 0, 0.00980891, -0.0263743, -0.00927155, -0.000497067, 0, 0, 0, 0, 1.0595e-08, 0
0.101, 0.0824064, -0.135805, 1.1159, -1.79239, 0.155401, 0, 0.00969148, -0.0260321, -0.00932043, -0.000458001, 0, 0, 0, 0, 1.06882e-08, 0
0.102, 0.0835202, -0.137592, 1.11154, -1.78324, 0.151036, 0, 0.00955752, -0.0256841, -0.00936941, -0.000419705, 0, 0, 0, 0, 1.0776e-08, 0
0.103, 0.0846294, -0.139371, 1.10687, -1.77356, 0.149051, 0, 0.00940721, -0.0253306, -0.00941844, -0.000382176, 0, 0, 0, 0, 1.08466e-08, 0
0.104, 0.0857338, -0.141139, 1.102, -1.7635, 0.145105, 0, 0.00924075, -0.0249714, -0.00946746, -0.000345415, 0, 0, 0, 0, 1.09284e-08, 0
0.105, 0.0868333, -0.142898, 1.09684, -1.75295, 0.141574, 0, 0.00905831, -0.0246069, -0.00951643, -0.000309417, 0, 0, 0, 0, 1.10059e-08, 0
0.106, 0.0879274, -0.144645, 1.09141, -1.74194, 0.138135, 0, 0.00886009, -0.0242373, -0.00956528, -0.000274182, 0, 0, 0, 0, 1.10812e-08, 0
0.107, 0.089016, -0.146381, 1.08572, -1.73046, 0.134746, 0, 0.00864631, -0.0238627, -0.00961396, -0.000239708, 0, 0, 0, 0, 1.11545e-08, 0
0.108, 0.0900987, -0.148106, 1.07977, -1.71853, 0.129048, 0, 0.00841716, -0.0234834, -0.00966242, -0.000205992, 0, 0, 0, 0, 1.12413e-08, 0
0.109, 0.0911754, -0.149818, 1.07347, -1.706, 0.127453, 0, 0.00817286, -0.0230997, -0.0097106, -0.000173033, 0, 0, 0, 0, 1.12997e-08, 0
0.11, 0.0922456, -0.151518, 1.06698, -1.69314, 0.124341, 0, 0.00791364, -0.0227114, -0.00975846, -0.000140828, 0, 0, 0, 0, 1.13664e-08, 0
0.111, 0.0933092, -0.153204, 1.06024, -1.67985, 0.121156, 0, 0.0076397, -0.0223188, -0.00980593, -0.000109376, 0, 0, 0, 0, 1.14319e-08, 0
0.112, 0.094366, -0.154877, 1.05326, -1.66613, 0.117966, 0, 0.00735129, -0.0219222, -0.00985298, -7.86733e-05, 0, 0, 0, 0, 1.14958e-08, 0
0.113, 0.0954156, -0.156536, 1.04604, -1.65199, 0.114789, 0, 0.00704863, -0.0215218, -0.00989955, -4.87192e-05, 0, 0, 0, 0, 1.15581e-08, 0
0.114, 0.096458, -0.158181, 1.03857, -1.63742, 0.11163, 0, 0.00673196, -0.0211176, -0.0099456, -1.95109e-05, 0, 0, 0, 0, 1.16186e-08, 0
0.115, 0.0974927, -0.159811, 1.03086, -1.62243, 0.108492, 0, 0.00640153, -0.02071, -0.00999106, 8.95396e-06, 0, 0, 0, 0, 1.16774e-08, 0
0.116, 0.0985196, -0.161426, 1.02291, -1.60703, 0.105376, 0, 0.00605758, -0.0202991, -0.0100359, 3.66776e-05, 0, 0, 0, 0, 1.17344e-08, 0
0.117, 0.0995384, -0.163025, 1.01473, -1.59122, 0.102284, 0, 0.00570037, -0.0198851, -0.0100801, 6.36625e-05, 0, 0, 0, 0, 1.17896e-08, 0
0.118, 0.100549, -0.164608, 1.00631, -1.575, 0.0992143, 0, 0.00533014, -0.0194682, -0.0101235, 8.99112e-05, 0, 0, 0, 0, 1.18431e-08, 0
0.119, 0.101551, -0.166175, 0.997661, -1.55838, 0.0987246, 0, 0.00494716, -0.0190485, -0.0101662, 0.000115426, 0, 0, 0, 0, 1.18781e-08, 0
0.12, 0.102544, -0.167725, 0.988882, -1.54153, 0.0928815, 0, 0.0045517, -0.018626, -0.0102081, 0.00014021, 0, 0, 0, 0, 1.19466e-08, 0
0.121, 0.103529, -0.169258, 0.979766, -1.5241, 0.0900142, 0, 0.00414401, -0.0182016, -0.0102492, 0.000164265, 0, 0, 0, 0, 1.19939e-08, 0
0.122, 0.104504, -0.170773, 0.970431, -1.5063, 0.0876568, 0, 0.00372437, -0.0177749, -0.0102893, 0.000187594, 0, 0, 0, 0, 1.20363e-08, 0
0.123, 0.105469, -0.17227, 0.960899, -1.48815, 0.0845468, 0, 0.00329305, -0.0173462, -0.0103285, 0.000210201, 0, 0, 0, 0, 1.20821e-08, 0
0.124, 0.106425, -0.173749, 0.951142, -1.46961, 0.0815594, 0, 0.00285034, -0.0169158, -0.0103668, 0.000232087, 0, 0, 0, 0, 1.21254e-08, 0
0.125, 0.107372, -0.175209, 0.941167, -1.4507, 0.0781558, 0, 0.00239651, -0.0164838, -0.010404, 0.000253257, 0, 0, 0, 0, 1.21699e-08, 0
0.126, 0.108308, -0.17665, 0.930958, -1.43138, 0.0753683, 0, 0.00193185, -0.0160505, -0.0104402, 0.000273713, 0, 0, 0, 0, 1.22088e-08, 0
0.127, 0.109233, -0.178072, 0.920542, -1.41171, 0.0725602, 0, 0.00145664, -0.0156159, -0.0104752, 0.000293458, 0, 0, 0, 0, 1.22462e-08, 0
0.128, 0.110149, -0.179473, 0.909919, -1.39168, 0.0697501, 0, 0.000971166, -0.0151804, -0.0105092, 0.000312496, 0, 0, 0, 0, 1.2282e-08, 0
0.129, 0.111053, -0.180855, 0.899092, -1.37129, 0.066953, 0, 0.00047573, -0.014744, -0.010542, 0.00033083, 0, 0, 0, 0, 1.23162e-08, 0
0.13, 0.111947, -0.182216, 0.888061, -1.35056, 0.0641737, 0, -2.93789e-05, -0.0143069, -0.0105735, 0.000348463, 0, 0, 0, 0, 1.23487e-08, 0
0.131, 0.112829, -0.183556, 0.876831, -1.32948, 0.0614143, 0, -0.000543864, -0.0138694, -0.0106039, 0.0003654, 0, 0, 0, 0, 1.23795e-08, 0
0.132, 0.1137, -0.184875, 0.865402, -1.30807, 0.0586756, 0, -0.00106743, -0.0134315, -0.0106329, 0.000381643, 0, 0, 0, 0, 1.24085e-08, 0
0.133, 0.11456, -0.186172, 0.853779, -1.28632, 0.055958, 0, -0.00159976, -0.0129936, -0.0106607, 0.000397197, 0, 0, 0, 0, 1.24359e-08, 0
0.134, 0.115408, -0.187447, 0.841963, -1.26423, 0.0532619, 0, -0.00214058, -0.0125557, -0.0106871, 0.000412066, 0, 0, 0, 0, 1.24615e-08, 0
0.135, 0.116244, -0.1887, 0.829956, -1.24183, 0.0505872, 0, -0.00268956, -0.0121181, -0.0107122, 0.000426253, 0, 0, 0, 0, 1.24855e-08, 0
0.136, 0.117068, -0.189931, 0.817762, -1.2191, 0.047934, 0, -0.0032464, -0.0116809, -0.0107358, 0.000439764, 0, 0, 0, 0, 1.25077e-08, 0
0.137, 0.117879, -0.191138, 0.805383, -1.19605, 0.0453023, 0, -0.0038108, -0.0112443, -0.0107581, 0.000452601, 0, 0, 0, 0, 1.25283e-08, 0
0.138, 0.118678, -0.192323, 0.792822, -1.1727, 0.042692, 0, -0.00438245, -0.0108085, -0.0107788, 0.000464771, 0, 0, 0, 0, 1.25471e-08, 0
0.139, 0.119465, -0.193483, 0.780081, -1.14903, 0.040103, 0, -0.00496102, -0.0103736, -0.0107981, 0.000476277, 0, 0, 0, 0, 1.25643e-08, 0
0.14, 0.120238, -0.194621, 0.767163, -1.12507, 0.0375351, 0, -0.00554623, -0.00993981, -0.0108159, 0.000487125, 0, 0, 0, 0, 1.25798e-08, 0
0.141, 0.120999, -0.195733, 0.754071, -1.1008, 0.0343732, 0, -0.00613773, -0.00950729, -0.0108321, 0.000497319, 0, 0, 0, 0, 1.25976e-08, 0
0.142, 0.121746, -0.196822, 0.740782, -1.07621, 0.0320073, 0, -0.00673524, -0.0090763, -0.0108468, 0.000506864, 0, 0, 0, 0, 1.26087e-08, 0
0.143, 0.12248, -0.197886, 0.727331, -1.05133, 0.0296438, 0, -0.00733842, -0.00864688, -0.0108599, 0.000515767, 0, 0, 0, 0, 1.26182e-08, 0
0.144, 0.123201, -0.198925, 0.713718, -1.02619, 0.0272178, 0, -0.00794696, -0.0082192, -0.0108713, 0.000524031, 0, 0, 0, 0, 1.26266e-08, 0
0.145, 0.123908, -0.199938, 0.699943, -1.00076, 0.0247873, 0, -0.00856055, -0.00779342, -0.0108812, 0.000531664, 0, 0, 0, 0, 1.26335e-08, 0
0.146, 0.124601, -0.200926, 0.686008, -0.975069, 0.0223661, 0, -0.00917887, -0.0073697, -0.0108893, 0.000538671, 0, 0, 0, 0, 1.26389e-08, 0
0.147, 0.12528, -0.201888, 0.671914, -0.949107, 0.0214833, 0, -0.0098016, -0.00694819, -0.0108958, 0.000545057, 0, 0, 0, 0, 1.26326e-08, 0
0.148, 0.125945, -0.202824, 0.657724, -0.922979, 0.0181551, 0, -0.0104284, -0.0065288, -0.0109007, 0.00055083, 0, 0, 0, 0, 1.26408e-08, 0
0.149, 0.126595, -0.203734, 0.643344, -0.896531, 0.0156359, 0, -0.011059, -0.00611208, -0.0109038, 0.000555995, 0, 0, 0, 0, 1.26423e-08, 0
0.15, 0.127231, -0.204617, 0.628807, -0.86982, 0.0132138, 0, -0.011693, -0.00569806, -0.0109051, 0.000560559, 0, 0, 0, 0, 1.26415e-08, 0
0.151, 0.127853, -0.205473, 0.614119, -0.842853, 0.00935754, 0, -0.0123302, -0.00528686, -0.0109047, 0.000564529, 0, 0, 0, 0, 1.26487e-08, 0
0.152, 0.128459, -0.206303, 0.599226, -0.815544, 0.00785105, 0, -0.0129702, -0.00487888, -0.0109026, 0.000567912, 0, 0, 0, 0, 1.2639e-08, 0
