time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,-1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,5.494505494507251342e-03,-1.187283800443000442e-01,1.066306897275729332e-01
1.000046730041503906e-02,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,5.494505494507251342e-03,1.295816751003190659e-01,4.069612287200601725e-02
2.000093460083007812e-02,-1.907377737087045944e-04,9.536888685435229718e-04,-6.043956043956200119e-02,2.252747252747262507e-01,1.295816751003190659e-01,4.069612287200601725e-02
3.000164031982421875e-02,1.907377737087045944e-04,5.722133211261137831e-04,-9.340659340659485110e-02,-1.263736263736277010e-01,-1.420766917360000159e-01,1.236412516348286833e-01
4.000234603881835938e-02,1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,3.846153846154010125e-02,-1.535389937077316358e-01,-1.208382653149623343e-01
5.000281333923339844e-02,-1.907377737087045944e-04,9.536888685435229718e-04,-9.340659340659485110e-02,7.142857142857295116e-02,1.295816751003190659e-01,1.066306897275729332e-01
6.000328063964843750e-02,-5.722133211261137831e-04,-1.907377737087045944e-04,-1.263736263736277010e-01,-2.142857142857153008e-01,-1.535389937077316358e-01,1.159677312103390978e-01
7.000374794006347656e-02,-1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,1.373626373626386510e-01,-1.622457250523033356e-01,-1.234572428904613245e-01
8.000421524047851562e-02,-1.907377737087045944e-04,1.716639963378341349e-03,-9.340659340659485110e-02,7.142857142857295116e-02,1.295816751003190659e-01,1.213480868345563901e-01
9.000468254089355469e-02,-1.335164415960932160e-03,1.335164415960932160e-03,-1.813186813186824509e-01,-1.813186813186824509e-01,-1.535389937077316358e-01,1.159677312103390978e-01
1.000056266784667969e-01,-9.536888685435229718e-04,9.536888685435229718e-04,1.373626373626386510e-01,1.923076923076934008e-01,-1.746854331054704113e-01,-1.227717508472670194e-01
1.100060939788818359e-01,-9.536888685435229718e-04,2.098115510795750538e-03,-1.263736263736277010e-01,2.252747252747262507e-01,1.648750317298673940e-01,1.230262927389526167e-01
1.200065612792968750e-01,-2.098115510795750538e-03,2.098115510795750538e-03,-1.263736263736277010e-01,-2.747252747252915128e-02,-1.622457250523033356e-01,1.236412516348286833e-01
1.300070285797119141e-01,-1.716639963378341349e-03,2.479591058213159727e-03,1.373626373626386510e-01,1.373626373626386510e-01,-1.622457250523033356e-01,-9.895803962029225964e-02
1.400074958801269531e-01,-2.098115510795750538e-03,4.768444342717614859e-03,-1.813186813186824509e-01,1.703296703296715009e-01,1.648750317298673940e-01,1.213480868345563901e-01
1.500079631805419922e-01,-3.624017700465387293e-03,4.386968795300205670e-03,-1.813186813186824509e-01,-2.142857142857153008e-01,-1.746854331054704113e-01,1.224844711030562555e-01
1.600084304809570312e-01,-2.861066605630568915e-03,4.005493247882796481e-03,1.703296703296715009e-01,1.703296703296715009e-01,-1.746854331054704113e-01,-1.234572428904613245e-01
1.700091361999511719e-01,-2.861066605630568915e-03,5.531395437552433236e-03,-1.593406593406605509e-01,3.846153846154010125e-02,1.723116373551983049e-01,1.224844711030562555e-01
1.800096035003662109e-01,-4.386968795300205670e-03,4.005493247882796481e-03,-1.593406593406605509e-01,-3.131868131868138505e-01,-1.698925139482728719e-01,1.066306897275729332e-01
1.900100708007812500e-01,-3.242542153047978104e-03,4.005493247882796481e-03,1.923076923076934008e-01,1.703296703296715009e-01,-1.698925139482728719e-01,-1.246490650717802379e-01
2.000105381011962891e-01,-3.242542153047978104e-03,5.149919890135024048e-03,-1.263736263736277010e-01,3.846153846154010125e-02,1.770216409509913769e-01,1.224844711030562555e-01
2.100110054016113281e-01,-4.386968795300205670e-03,3.624017700465387293e-03,-9.340659340659485110e-02,-3.461538461538467004e-01,-1.622457250523033356e-01,1.066306897275729332e-01
2.200117111206054688e-01,-3.624017700465387293e-03,3.624017700465387293e-03,1.923076923076934008e-01,1.373626373626386510e-01,-1.535389937077316358e-01,-1.248951531075801064e-01
2.300121784210205078e-01,-2.861066605630568915e-03,5.531395437552433236e-03,-2.747252747252915128e-02,1.373626373626386510e-01,1.770216409509913769e-01,1.213480868345563901e-01
2.400126457214355469e-01,-4.386968795300205670e-03,4.005493247882796481e-03,3.846153846154010125e-02,-3.791208791208795503e-01,-1.187283800443000442e-01,1.213480868345563901e-01
2.500131130218505859e-01,-3.242542153047978104e-03,3.624017700465387293e-03,2.912087912087919506e-01,1.043956043956058011e-01,1.295816751003190659e-01,-1.250984760096875426e-01
2.600135803222656250e-01,-2.861066605630568915e-03,5.531395437552433236e-03,-1.263736263736277010e-01,1.373626373626386510e-01,1.970565630657706846e-01,1.194991563631537940e-01
2.700140476226806641e-01,-2.479591058213159727e-03,4.386968795300205670e-03,1.373626373626386510e-01,-3.131868131868138505e-01,-1.622457250523033356e-01,1.213480868345563901e-01
2.800145149230957031e-01,-1.716639963378341349e-03,3.624017700465387293e-03,1.373626373626386510e-01,1.703296703296715009e-01,1.648750317298673940e-01,-1.246490650717802379e-01
2.900149822235107422e-01,-1.716639963378341349e-03,5.912870984969842425e-03,-2.142857142857153008e-01,1.703296703296715009e-01,1.648750317298673940e-01,1.224844711030562555e-01
3.000154495239257812e-01,-1.716639963378341349e-03,4.386968795300205670e-03,7.142857142857295116e-02,-3.131868131868138505e-01,-1.816043476573023230e-01,1.224844711030562555e-01
3.100161552429199219e-01,-5.722133211261137831e-04,3.624017700465387293e-03,7.142857142857295116e-02,2.582417582417591007e-01,1.464338501198075848e-01,-1.246490650717802379e-01
3.200166225433349609e-01,-1.716639963378341349e-03,5.531395437552433236e-03,-2.142857142857153008e-01,1.373626373626386510e-01,1.464338501198075848e-01,1.240994730939199708e-01
3.300170898437500000e-01,-1.716639963378341349e-03,4.005493247882796481e-03,1.043956043956058011e-01,-3.131868131868138505e-01,-1.816043476573023230e-01,1.213480868345563901e-01
3.400175571441650391e-01,-5.722133211261137831e-04,3.624017700465387293e-03,3.846153846154010125e-02,1.373626373626386510e-01,1.566203175012036986e-01,-1.246490650717802379e-01
3.500180244445800781e-01,-1.335164415960932160e-03,5.531395437552433236e-03,-1.593406593406605509e-01,3.846153846154010125e-02,1.295816751003190659e-01,1.213480868345563901e-01
3.600184917449951172e-01,-1.335164415960932160e-03,4.386968795300205670e-03,1.043956043956058011e-01,-2.802197802197810006e-01,-1.698925139482728719e-01,1.066306897275729332e-01
3.700189590454101562e-01,-5.722133211261137831e-04,3.624017700465387293e-03,7.142857142857295116e-02,2.252747252747262507e-01,1.566203175012036986e-01,-1.243451403628597768e-01
3.800194263458251953e-01,-1.335164415960932160e-03,5.531395437552433236e-03,-2.142857142857153008e-01,1.703296703296715009e-01,1.464338501198075848e-01,1.236412516348286833e-01
3.900198936462402344e-01,-1.335164415960932160e-03,4.005493247882796481e-03,1.703296703296715009e-01,-2.472527472527481507e-01,-1.816043476573023230e-01,1.224844711030562555e-01
4.000205993652343750e-01,1.907377737087045944e-04,3.624017700465387293e-03,1.043956043956058011e-01,2.252747252747262507e-01,1.723116373551983049e-01,-1.239602869616918540e-01
4.100210666656494141e-01,-1.335164415960932160e-03,5.531395437552433236e-03,-2.142857142857153008e-01,1.373626373626386510e-01,1.566203175012036986e-01,1.236412516348286833e-01
4.200215339660644531e-01,-1.335164415960932160e-03,4.386968795300205670e-03,1.373626373626386510e-01,-2.472527472527481507e-01,-1.816043476573023230e-01,1.213480868345563901e-01
4.300220012664794922e-01,1.907377737087045944e-04,3.624017700465387293e-03,7.142857142857295116e-02,7.142857142857295116e-02,1.648750317298673940e-01,-1.239602869616918540e-01
4.400224685668945312e-01,-9.536888685435229718e-04,5.531395437552433236e-03,-2.142857142857153008e-01,1.373626373626386510e-01,1.464338501198075848e-01,1.159677312103390978e-01
4.500231742858886719e-01,-1.335164415960932160e-03,4.386968795300205670e-03,7.142857142857295116e-02,-2.802197802197810006e-01,-1.816043476573023230e-01,1.213480868345563901e-01
4.600236415863037109e-01,5.722133211261137831e-04,3.624017700465387293e-03,2.252747252747262507e-01,1.043956043956058011e-01,1.464338501198075848e-01,-1.243451403628597768e-01
4.700241088867187500e-01,-5.722133211261137831e-04,5.531395437552433236e-03,-9.340659340659485110e-02,3.846153846154010125e-02,1.838595730003468320e-01,1.194991563631537940e-01
4.800245761871337891e-01,-9.536888685435229718e-04,4.386968795300205670e-03,1.373626373626386510e-01,-2.802197802197810006e-01,-1.535389937077316358e-01,1.066306897275729332e-01
4.900250434875488281e-01,9.536888685435229718e-04,3.624017700465387293e-03,1.923076923076934008e-01,2.582417582417591007e-01,1.648750317298673940e-01,-1.243451403628597768e-01
5.000255107879638672e-01,-1.907377737087045944e-04,5.531395437552433236e-03,-9.340659340659485110e-02,1.043956043956058011e-01,1.770216409509913769e-01,1.240994730939199708e-01
5.100259780883789062e-01,-1.907377737087045944e-04,4.005493247882796481e-03,1.043956043956058011e-01,-2.472527472527481507e-01,-1.535389937077316358e-01,1.194991563631537940e-01
5.200264453887939453e-01,1.335164415960932160e-03,3.624017700465387293e-03,7.142857142857295116e-02,2.582417582417591007e-01,1.566203175012036986e-01,-1.239602869616918540e-01
5.300269126892089844e-01,-1.907377737087045944e-04,5.531395437552433236e-03,-2.472527472527481507e-01,7.142857142857295116e-02,1.464338501198075848e-01,1.240994730939199708e-01
5.400276184082031250e-01,-1.907377737087045944e-04,4.386968795300205670e-03,1.373626373626386510e-01,-3.131868131868138505e-01,-1.883137849079906945e-01,1.159677312103390978e-01
5.500280857086181641e-01,1.335164415960932160e-03,3.624017700465387293e-03,7.142857142857295116e-02,1.703296703296715009e-01,1.648750317298673940e-01,-1.246490650717802379e-01
5.600285530090332031e-01,-1.907377737087045944e-04,5.531395437552433236e-03,-2.142857142857153008e-01,3.846153846154010125e-02,1.464338501198075848e-01,1.224844711030562555e-01
5.700290203094482422e-01,-5.722133211261137831e-04,4.386968795300205670e-03,1.043956043956058011e-01,-3.791208791208795503e-01,-1.816043476573023230e-01,1.066306897275729332e-01
5.800294876098632812e-01,5.722133211261137831e-04,3.624017700465387293e-03,-2.747252747252915128e-02,1.043956043956058011e-01,1.566203175012036986e-01,-1.250984760096875426e-01
5.900299549102783203e-01,-1.907377737087045944e-04,5.531395437552433236e-03,-1.813186813186824509e-01,1.373626373626386510e-01,-1.187283800443000442e-01,1.194991563631537940e-01
6.000304222106933594e-01,-5.722133211261137831e-04,4.005493247882796481e-03,1.043956043956058011e-01,-3.131868131868138505e-01,-1.746854331054704113e-01,1.213480868345563901e-01
6.100308895111083984e-01,-5.722133211261137831e-04,3.624017700465387293e-03,-1.263736263736277010e-01,1.703296703296715009e-01,1.566203175012036986e-01,-1.246490650717802379e-01
6.200313568115234375e-01,-1.335164415960932160e-03,5.912870984969842425e-03,-9.340659340659485110e-02,1.043956043956058011e-01,-1.622457250523033356e-01,1.224844711030562555e-01
6.300318241119384766e-01,-1.335164415960932160e-03,4.386968795300205670e-03,1.703296703296715009e-01,-3.131868131868138505e-01,-1.535389937077316358e-01,1.194991563631537940e-01
6.400322914123535156e-01,-1.335164415960932160e-03,3.624017700465387293e-03,-6.043956043956200119e-02,1.373626373626386510e-01,1.723116373551983049e-01,-1.246490650717802379e-01
6.500327587127685547e-01,-2.861066605630568915e-03,5.531395437552433236e-03,-2.142857142857153008e-01,1.373626373626386510e-01,-1.420766917360000159e-01,1.213480868345563901e-01
6.600332260131835938e-01,-2.098115510795750538e-03,4.386968795300205670e-03,2.252747252747262507e-01,-2.472527472527481507e-01,-1.816043476573023230e-01,1.213480868345563901e-01
6.700339317321777344e-01,-2.098115510795750538e-03,4.005493247882796481e-03,-2.472527472527481507e-01,1.703296703296715009e-01,1.838595730003468320e-01,-1.239602869616918540e-01
6.800343990325927734e-01,-3.242542153047978104e-03,5.531395437552433236e-03,-2.747252747252915128e-02,3.846153846154010125e-02,-1.883137849079906945e-01,1.224844711030562555e-01
6.900348663330078125e-01,-2.479591058213159727e-03,4.386968795300205670e-03,1.043956043956058011e-01,-2.802197802197810006e-01,-1.187283800443000442e-01,1.066306897275729332e-01
7.000355720520019531e-01,-2.861066605630568915e-03,4.005493247882796481e-03,-2.472527472527481507e-01,1.923076923076934008e-01,1.566203175012036986e-01,-1.243451403628597768e-01
7.100360393524169922e-01,-3.624017700465387293e-03,5.531395437552433236e-03,-6.043956043956200119e-02,7.142857142857295116e-02,-1.883137849079906945e-01,1.230262927389526167e-01
7.200365066528320312e-01,-2.479591058213159727e-03,4.005493247882796481e-03,1.703296703296715009e-01,-2.472527472527481507e-01,-1.420766917360000159e-01,1.159677312103390978e-01
7.300369739532470703e-01,-2.861066605630568915e-03,3.624017700465387293e-03,-1.813186813186824509e-01,7.142857142857295116e-02,1.723116373551983049e-01,-1.239602869616918540e-01
7.400374412536621094e-01,-4.005493247882796481e-03,5.912870984969842425e-03,-2.747252747252915128e-02,1.043956043956058011e-01,-1.746854331054704113e-01,1.159677312103390978e-01
7.500379085540771484e-01,-2.861066605630568915e-03,4.768444342717614859e-03,1.703296703296715009e-01,-1.813186813186824509e-01,-1.187283800443000442e-01,1.194991563631537940e-01
7.600383758544921875e-01,-2.861066605630568915e-03,3.624017700465387293e-03,-1.263736263736277010e-01,1.043956043956058011e-01,1.723116373551983049e-01,-1.227717508472670194e-01
7.700388431549072266e-01,-4.005493247882796481e-03,5.531395437552433236e-03,-2.747252747252915128e-02,1.923076923076934008e-01,-1.622457250523033356e-01,1.194991563631537940e-01
7.800393104553222656e-01,-2.861066605630568915e-03,4.005493247882796481e-03,2.582417582417591007e-01,-2.802197802197810006e-01,-1.187283800443000442e-01,1.230262927389526167e-01
7.900397777557373047e-01,-2.861066605630568915e-03,3.624017700465387293e-03,-1.263736263736277010e-01,1.703296703296715009e-01,1.905175472519123336e-01,-1.243451403628597768e-01
8.000402450561523438e-01,-4.005493247882796481e-03,5.912870984969842425e-03,5.494505494507251342e-03,1.043956043956058011e-01,-1.622457250523033356e-01,1.224844711030562555e-01
8.100407123565673828e-01,-2.861066605630568915e-03,4.768444342717614859e-03,1.923076923076934008e-01,-3.131868131868138505e-01,4.774715613428155703e-02,1.194991563631537940e-01
8.200411796569824219e-01,-2.479591058213159727e-03,3.624017700465387293e-03,-1.263736263736277010e-01,1.703296703296715009e-01,1.770216409509913769e-01,-1.246490650717802379e-01
8.300416469573974609e-01,-2.861066605630568915e-03,5.531395437552433236e-03,3.846153846154010125e-02,1.703296703296715009e-01,-1.622457250523033356e-01,1.224844711030562555e-01
8.400423526763916016e-01,-1.716639963378341349e-03,4.005493247882796481e-03,1.923076923076934008e-01,-2.472527472527481507e-01,1.295816751003190659e-01,1.224844711030562555e-01
8.500428199768066406e-01,-2.098115510795750538e-03,3.624017700465387293e-03,-1.263736263736277010e-01,2.252747252747262507e-01,1.770216409509913769e-01,-1.239602869616918540e-01
8.600432872772216797e-01,-2.479591058213159727e-03,5.912870984969842425e-03,1.043956043956058011e-01,1.703296703296715009e-01,-1.622457250523033356e-01,1.236412516348286833e-01
8.700437545776367188e-01,-9.536888685435229718e-04,4.768444342717614859e-03,1.703296703296715009e-01,-1.813186813186824509e-01,1.566203175012036986e-01,1.224844711030562555e-01
8.800442218780517578e-01,-1.716639963378341349e-03,3.624017700465387293e-03,-2.802197802197810006e-01,2.252747252747262507e-01,1.723116373551983049e-01,-1.227717508472670194e-01
8.900446891784667969e-01,-1.716639963378341349e-03,5.531395437552433236e-03,1.373626373626386510e-01,1.373626373626386510e-01,-1.948875217597182408e-01,1.236412516348286833e-01
9.000451564788818359e-01,-9.536888685435229718e-04,4.005493247882796481e-03,-6.043956043956200119e-02,-2.802197802197810006e-01,1.648750317298673940e-01,1.213480868345563901e-01
9.100456237792968750e-01,-2.098115510795750538e-03,3.624017700465387293e-03,-1.593406593406605509e-01,1.923076923076934008e-01,-1.420766917360000159e-01,-1.243451403628597768e-01
9.200460910797119141e-01,-2.098115510795750538e-03,5.531395437552433236e-03,1.043956043956058011e-01,1.043956043956058011e-01,-1.698925139482728719e-01,1.230262927389526167e-01
9.300465583801269531e-01,-2.098115510795750538e-03,4.005493247882796481e-03,-1.813186813186824509e-01,-3.791208791208795503e-01,1.566203175012036986e-01,1.194991563631537940e-01
9.400472640991210938e-01,-3.624017700465387293e-03,3.624017700465387293e-03,-1.263736263736277010e-01,1.923076923076934008e-01,-1.746854331054704113e-01,-1.250984760096875426e-01
9.500477313995361328e-01,-2.861066605630568915e-03,5.912870984969842425e-03,2.252747252747262507e-01,1.703296703296715009e-01,-1.622457250523033356e-01,1.230262927389526167e-01
9.600481986999511719e-01,-2.861066605630568915e-03,4.386968795300205670e-03,-9.340659340659485110e-02,-3.131868131868138505e-01,1.838595730003468320e-01,1.224844711030562555e-01
9.700486660003662109e-01,-4.386968795300205670e-03,3.624017700465387293e-03,-1.263736263736277010e-01,1.703296703296715009e-01,-1.535389937077316358e-01,-1.246490650717802379e-01
9.800491333007812500e-01,-3.624017700465387293e-03,5.912870984969842425e-03,2.582417582417591007e-01,1.923076923076934008e-01,-1.622457250523033356e-01,1.224844711030562555e-01
9.900496006011962891e-01,-2.861066605630568915e-03,4.768444342717614859e-03,-2.747252747252915128e-02,-3.791208791208795503e-01,1.905175472519123336e-01,1.230262927389526167e-01
1.000050067901611328e+00,-4.386968795300205670e-03,3.624017700465387293e-03,-9.340659340659485110e-02,1.703296703296715009e-01,-1.187283800443000442e-01,-1.250984760096875426e-01
1.010050535202026367e+00,-3.624017700465387293e-03,5.531395437552433236e-03,2.912087912087919506e-01,7.142857142857295116e-02,-1.535389937077316358e-01,1.224844711030562555e-01
1.020051002502441406e+00,-2.861066605630568915e-03,4.005493247882796481e-03,-2.747252747252915128e-02,-2.472527472527481507e-01,1.970565630657706846e-01,1.159677312103390978e-01
1.030051708221435547e+00,-4.005493247882796481e-03,3.242542153047978104e-03,-1.593406593406605509e-01,1.373626373626386510e-01,-1.187283800443000442e-01,-1.239602869616918540e-01
1.040052175521850586e+00,-3.242542153047978104e-03,5.531395437552433236e-03,1.703296703296715009e-01,1.373626373626386510e-01,-1.698925139482728719e-01,1.213480868345563901e-01
1.050052642822265625e+00,-2.479591058213159727e-03,4.386968795300205670e-03,-6.043956043956200119e-02,-3.461538461538467004e-01,1.723116373551983049e-01,1.213480868345563901e-01
1.060053110122680664e+00,-4.005493247882796481e-03,3.242542153047978104e-03,-1.263736263736277010e-01,1.043956043956058011e-01,-1.420766917360000159e-01,-1.248951531075801064e-01
1.070053577423095703e+00,-3.624017700465387293e-03,5.531395437552433236e-03,2.582417582417591007e-01,7.142857142857295116e-02,-1.622457250523033356e-01,1.194991563631537940e-01
1.080054044723510742e+00,-3.242542153047978104e-03,4.005493247882796481e-03,-9.340659340659485110e-02,-3.791208791208795503e-01,1.905175472519123336e-01,1.159677312103390978e-01
1.090054512023925781e+00,-4.386968795300205670e-03,3.624017700465387293e-03,-1.813186813186824509e-01,1.703296703296715009e-01,-1.535389937077316358e-01,-1.250984760096875426e-01
