time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
4.088631153106689453e+00,2.767414358739605618e+00,-1.424811169604023320e-01,1.831040718407433543e+00,0.000000000000000000e+00,2.767414358739605618e+00,-1.424811169604023320e-01,1.994872404841891766e+00,-7.391109012899547970e-02,-6.459040000000000337e-01,7.729899999999999549e-01,-4.597669999999999924e+00,6.745529999999999582e+00,-5.190820497828299018e-01,-1.724317405490110588e-01,2.525202351001048506e-01,-1.724317405490110588e-01,4.659340659340660551e-01,-1.904761904761897995e-01,-4.878770000000000051e-01,0.000000000000000000e+00
4.091131210327148438e+00,2.771992065308614528e+00,-1.424811169604023320e-01,1.831040718407433543e+00,0.000000000000000000e+00,2.771992065308614528e+00,-1.424811169604023320e-01,1.962106067555000388e+00,-5.912887210319638792e-02,-6.504879999999999551e-01,7.797089999999999854e-01,-4.570310000000000095e+00,6.692700000000000315e+00,-5.981684678360124074e-01,-1.684502710856467800e-01,2.524740751055909449e-01,-1.684502710856467800e-01,1.846153846153839595e-01,-1.904761904761897995e-01,-4.831650000000000111e-01,0.000000000000000000e+00
4.093631267547607422e+00,2.776188296330206029e+00,-1.428625925078197412e-01,1.678453991873480877e+00,-1.525867265339528045e-01,2.776188296330206029e+00,-1.428625925078197412e-01,1.905375652418696664e+00,-7.782044298934767679e-02,-6.550449999999999884e-01,7.863750000000000462e-01,-4.542830000000000368e+00,6.639750000000000263e+00,-1.187651418201523645e+00,-1.732373106957389164e-01,2.523930662250519208e-01,-1.732373106957389164e-01,3.809523809523795990e-02,-1.787545787545781195e-01,-4.784309999999999952e-01,0.000000000000000000e+00
4.096131324768066406e+00,2.780384527351797530e+00,-1.428625925078197412e-01,1.678453991873480877e+00,0.000000000000000000e+00,2.780384527351797530e+00,-1.428625925078197412e-01,1.859991320309653640e+00,-6.225635439147814143e-02,-6.595739999999999936e-01,7.929880000000000262e-01,-4.515220000000000233e+00,6.586689999999999934e+00,-1.397362810010213341e+00,-1.694459260088700403e-01,2.523271928276832887e-01,-1.694459260088700403e-01,-3.223443223443211991e-02,-1.435897435897430796e-01,-4.736759999999999859e-01,0.000000000000000000e+00
4.098631381988525391e+00,2.783436331731136804e+00,-1.436255436026545595e-01,1.220693812271622436e+00,-3.051734530679056090e-01,2.783436331731136804e+00,-1.436255436026545595e-01,1.732131818702047577e+00,-1.108397741267636433e-01,-6.640749999999999709e-01,7.995480000000000365e-01,-4.487499999999999822e+00,6.533529999999999838e+00,-2.966387333825465156e+00,-1.778091925156808084e-01,2.521358371414585409e-01,-1.778091925156808084e-01,-3.018315018315025355e-01,-1.084249084249080397e-01,-4.688999999999999835e-01,0.000000000000000000e+00
4.101131439208984375e+00,2.786106660563058668e+00,-1.440070191500719687e-01,1.068107085737669548e+00,-1.525867265339528045e-01,2.786106660563058668e+00,-1.440070191500719687e-01,1.599326872109172015e+00,-1.191891646082014894e-01,-6.685489999999999489e-01,8.060549999999999660e-01,-4.459660000000000402e+00,6.480269999999999975e+00,-4.288734081360513706e+00,-1.785702436103061008e-01,2.519263313142688920e-01,-1.785702436103061008e-01,-5.421245421245419749e-01,-1.318681318681313996e-01,-4.641040000000000165e-01,0.000000000000000000e+00
4.103631496429443359e+00,2.786869611657893486e+00,-1.451514457923241963e-01,3.051734530679056090e-01,-4.577601796018583857e-01,2.786869611657893486e+00,-1.451514457923241963e-01,1.340496188300918767e+00,-1.869033676069328798e-01,-6.729939999999999811e-01,8.125090000000000368e-01,-4.431700000000000195e+00,6.426929999999999588e+00,-4.748525657261370547e+00,-1.822681484662157791e-01,2.514743427386295083e-01,-1.822681484662157791e-01,-1.556043956043955845e+00,-1.611721611721605996e-01,-4.592890000000000028e-01,0.000000000000000000e+00
4.106131792068481445e+00,2.788014038300145714e+00,-1.455329213397416055e-01,4.577165293511096800e-01,-1.525721764503698841e-01,2.788014038300145714e+00,-1.455329213397416055e-01,1.163940256510957116e+00,-1.800371293756202751e-01,-6.774120000000000141e-01,8.189089999999999980e-01,-4.403640000000000221e+00,6.373509999999999565e+00,-4.748883254636817597e+00,-1.820171463642095144e-01,2.511167453631819590e-01,-1.820171463642095144e-01,-3.021245421245421170e+00,-1.846153846153839595e-01,-4.544540000000000246e-01,0.000000000000000000e+00
4.108631849288940430e+00,2.789158464942397941e+00,-1.455329213397416055e-01,4.577601796018583857e-01,0.000000000000000000e+00,2.789158464942397941e+00,-1.455329213397416055e-01,1.022704241129137381e+00,-1.440297035004962367e-01,-6.818009999999999904e-01,8.252559999999999896e-01,-4.375460000000000349e+00,6.320020000000000415e+00,-4.749214313291163947e+00,-1.803213232278532141e-01,2.507856867088356645e-01,-1.803213232278532141e-01,-4.017582417582417520e+00,-2.608058608058616556e-01,-4.496009999999999729e-01,0.000000000000000000e+00
4.111131906509399414e+00,2.791447318226902397e+00,-1.420996414129849228e-01,9.155203592037167715e-01,1.373280538805575102e+00,2.791447318226902397e+00,-1.420996414129849228e-01,1.001267464744053370e+00,1.594323449607180643e-01,-6.861629999999999674e-01,8.315489999999999826e-01,-4.347179999999999822e+00,6.266460000000000363e+00,-4.749269241743703240e+00,1.811381350646503186e-01,2.507307582562970927e-01,1.811381350646503186e-01,-4.498168498168496399e+00,-6.476190476190470946e-01,-4.447289999999999854e-01,0.000000000000000000e+00
4.113631963729858398e+00,2.793354695963989442e+00,-1.382848859388108309e-01,7.629336326697639947e-01,1.525867265339527989e+00,2.793354695963989442e+00,-1.382848859388108309e-01,9.536006983291954731e-01,4.327193290364800271e-01,-6.904959999999999987e-01,8.377890000000000059e-01,-4.318789999999999907e+00,6.212830000000000297e+00,-4.749396776635444795e+00,1.861556119099182782e-01,2.506032233645548724e-01,1.861556119099182782e-01,-4.586080586080587551e+00,-4.073260073260076553e-01,-4.398389999999999800e-01,0.000000000000000000e+00
4.116132020950317383e+00,2.793736171511406852e+00,-1.344701304646367390e-01,1.525867265339528045e-01,1.525867265339527989e+00,2.793736171511406852e+00,-1.344701304646367390e-01,7.933979039701469782e-01,6.513489162970895752e-01,-6.947999999999999732e-01,8.439750000000000307e-01,-4.290300000000000225e+00,6.159159999999999968e+00,-4.749895725615259856e+00,1.873047223223877344e-01,2.501042743847401995e-01,1.873047223223877344e-01,-4.498168498168496399e+00,-3.311355311355317355e-01,-4.349330000000000140e-01,0.000000000000000000e+00
4.118632078170776367e+00,2.793736171511406852e+00,-1.279850461585407828e-01,0.000000000000000000e+00,2.593974351077197760e+00,2.793736171511406852e+00,-1.279850461585407828e-01,6.347183231761176492e-01,1.039874003253111301e+00,-6.990760000000000307e-01,8.501069999999999460e-01,-4.261709999999999887e+00,6.105430000000000135e+00,-4.551175871841911302e+00,1.883814828293748356e-01,2.494415359198606796e-01,1.883814828293748356e-01,-4.468864468864467199e+00,-2.901098901098908556e-01,-4.300080000000000013e-01,0.000000000000000000e+00
4.121132135391235352e+00,2.792973220416572033e+00,-1.222629129472796450e-01,-3.051734530679056090e-01,2.288800898009291984e+00,2.792973220416572033e+00,-1.222629129472796450e-01,4.467399679273129642e-01,1.289659382204347615e+00,-7.033239999999999492e-01,8.561860000000000026e-01,-4.233010000000000161e+00,6.051660000000000039e+00,-4.394397416511802490e+00,1.888547589989491293e-01,2.481932484570152364e-01,1.888547589989491293e-01,-4.480586080586078879e+00,-1.728937728937722795e-01,-4.250680000000000014e-01,0.000000000000000000e+00
4.123632192611694336e+00,2.792210269321737215e+00,-1.146334019989314612e-01,-3.051734530679056090e-01,3.051734530679055979e+00,2.792210269321737215e+00,-1.146334019989314612e-01,2.963572837282692496e-01,1.642074411899289377e+00,-7.075420000000000043e-01,8.622100000000000319e-01,-4.204220000000000290e+00,5.997840000000000060e+00,-3.016686022321441119e+00,1.894068597006692833e-01,2.462269284864003205e-01,1.894068597006692833e-01,-4.474725274725273039e+00,-2.608058608058616556e-01,-4.201110000000000122e-01,0.000000000000000000e+00
4.126132249832153320e+00,2.790684367132067578e+00,-1.070038910505832774e-01,-6.103469061358112180e-01,3.051734530679055979e+00,2.790684367132067578e+00,-1.070038910505832774e-01,1.150164457554531533e-01,1.924006435655242875e+00,-7.117320000000000313e-01,8.681809999999999805e-01,-4.175340000000000273e+00,5.943990000000000329e+00,-2.512362738669422058e+00,1.897958727296547299e-01,2.375662689893990598e-01,1.897958727296547299e-01,-4.269597069597068639e+00,-2.315018315018306794e-01,-4.151380000000000070e-01,0.000000000000000000e+00
4.128632545471191406e+00,2.788776989394980532e+00,-9.899290455481768447e-02,-7.628608822518494481e-01,3.204015705457767815e+00,2.788776989394980532e+00,-9.899290455481768447e-02,-6.055901984600738086e-02,2.180008289615748218e+00,-7.158930000000000016e-01,8.740980000000000416e-01,-4.146359999999999602e+00,5.890109999999999957e+00,-2.599085631979457744e+00,1.901251147433847821e-01,-2.252037493375330379e-01,1.901251147433847821e-01,-3.331868131868132465e+00,-2.315018315018306794e-01,-4.101489999999999858e-01,0.000000000000000000e+00
4.131132602691650391e+00,2.786488136110476077e+00,-8.983749141679986394e-02,-9.155203592037167715e-01,3.662081436814867086e+00,2.786488136110476077e+00,-8.983749141679986394e-02,-2.315512877175492923e-01,2.476422919055571992e+00,-7.200250000000000261e-01,8.799609999999999932e-01,-4.117280000000000051e+00,5.836210000000000342e+00,-1.860697402090128794e+00,1.904874148707556558e-01,-2.446533384778146192e-01,1.904874148707556558e-01,-2.792673992673993411e+00,-1.904761904761897995e-01,-4.051449999999999774e-01,0.000000000000000000e+00
4.133632898330688477e+00,2.783436331731136804e+00,-8.030060273136463422e-02,-1.220577411602959073e+00,3.814304411259247019e+00,2.783436331731136804e+00,-8.030060273136463422e-02,-4.293565124946312483e-01,2.743999217496306819e+00,-7.241269999999999651e-01,8.857709999999999750e-01,-4.088119999999999976e+00,5.782280000000000086e+00,-1.605724664714358374e+00,1.908022424599143674e-01,-2.480309355163254348e-01,1.908022424599143674e-01,-2.552380952380952195e+00,-4.395604395604379988e-02,-4.001259999999999817e-01,0.000000000000000000e+00
4.136132955551147461e+00,2.779621576256962712e+00,-7.076371404592940451e-02,-1.525867265339527989e+00,3.814668163348819974e+00,2.779621576256962712e+00,-7.076371404592940451e-02,-6.486586630636106410e-01,2.958133006666809450e+00,-7.282009999999999872e-01,8.915260000000000407e-01,-4.058860000000000134e+00,5.728329999999999700e+00,-1.997755189773195106e+00,1.910480324947243236e-01,-2.495096377491999584e-01,1.910480324947243236e-01,-2.048351648351648180e+00,8.791208791208759976e-03,-3.950919999999999987e-01,0.000000000000000000e+00
