time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2,tau_pert1,tau_pert2
5.338573455810546875e-02,2.269779507133584673e-02,-5.359731441214599101e-02,1.948575934766362039e+00,-2.313933922535055032e+00,1.659418631265729971e-02,-4.634927901121521643e-02,6.895913864605232035e-01,-2.154973082689135122e+00,2.258050000000000161e-03,-4.680830000000000407e-03,4.345990000000000131e-01,-9.009319999999999551e-01,4.358170188193071226e-01,-9.434631971587889021e-01,2.501014428977640369e-01,-1.892254541152665615e-01,3.311355311355317355e-01,-9.816849816849817500e-01,0.000000000000000000e+00,-8.629740000000000189e-01,0.000000000000000000e+00,1.065682269927127206e-126
5.581212043762207031e-02,2.651255054550993862e-02,-5.970092317082453803e-02,1.572196535752214741e+00,-2.515514457203543941e+00,2.269779507133584673e-02,-5.359731441214599101e-02,1.948575934766362039e+00,-2.313933922535055032e+00,2.711639999999999971e-03,-5.621140000000000164e-03,4.725800000000000001e-01,-9.796780000000000488e-01,3.864908256769213346e-01,-8.793377216818986097e-01,2.505891520506695058e-01,-1.895161556145635862e-01,3.428571428571434154e-01,-9.465201465201467101e-01,0.000000000000000000e+00,-8.429560000000000386e-01,0.000000000000000000e+00,2.282277723007439343e-126
5.785989761352539062e-02,3.032730601968403050e-02,-6.504158083466826668e-02,1.862876253853800179e+00,-2.608026755395320251e+00,2.651255054550993862e-02,-5.970092317082453803e-02,1.572196535752214741e+00,-2.515514457203543941e+00,3.202749999999999868e-03,-6.639240000000000246e-03,5.096300000000000274e-01,-1.056499999999999995e+00,3.218072580220071033e-01,-8.213537711644779415e-01,2.510446495240346576e-01,-1.897594764786306731e-01,3.545787545787550954e-01,-9.054945054945058303e-01,0.000000000000000000e+00,-8.233719999999999928e-01,0.000000000000000000e+00,4.882854518602772780e-126
5.985999107360839844e-02,3.337911039902330401e-02,-7.038223849851199532e-02,1.525830887528934587e+00,-2.670204053175635472e+00,3.032730601968403050e-02,-6.504158083466826668e-02,1.862876253853800179e+00,-2.608026755395320251e+00,3.730450000000000172e-03,-7.733209999999999910e-03,5.457670000000000021e-01,-1.131429999999999936e+00,3.013573913475965926e-01,-7.710238933726167865e-01,2.512157104545028607e-01,-1.899619131119410498e-01,3.311355311355317355e-01,-8.644688644688649504e-01,0.000000000000000000e+00,-8.042150000000000132e-01,0.000000000000000000e+00,1.043622951659965012e-125
6.186008453369140625e-02,3.719386587319739590e-02,-7.572289616235572396e-02,1.907288609411168290e+00,-2.670204053175635472e+00,3.337911039902330401e-02,-7.038223849851199532e-02,1.525830887528934587e+00,-2.670204053175635472e+00,4.293840000000000157e-03,-8.901189999999999797e-03,5.810049999999999937e-01,-1.204499999999999904e+00,2.511919454877273861e-01,-7.293324654435044962e-01,2.514916483097140443e-01,-1.901189747219116932e-01,3.135531135531142155e-01,-8.117216117216123905e-01,0.000000000000000000e+00,-7.854769999999999808e-01,0.000000000000000000e+00,2.228322273228420317e-125
6.400442123413085938e-02,4.024567025253666941e-02,-8.182650492103427098e-02,1.423192719088306912e+00,-2.846385438176613825e+00,3.719386587319739590e-02,-7.572289616235572396e-02,1.907288609411168290e+00,-2.670204053175635472e+00,4.892030000000000337e-03,-1.014130000000000066e-02,6.153589999999999893e-01,-1.275749999999999940e+00,2.572623572890516686e-01,-6.848430633887123697e-01,2.515191245993008140e-01,-1.902853025344534710e-01,4.014652014652018153e-01,-7.531135531135539907e-01,0.000000000000000000e+00,-7.671519999999999451e-01,0.000000000000000000e+00,4.753099697834075785e-125
6.689023971557617188e-02,4.406042572671076130e-02,-9.098191805905209151e-02,1.321897235983996222e+00,-3.172553366361591021e+00,4.024567025253666941e-02,-8.182650492103427098e-02,1.423192719088306912e+00,-2.846385438176613825e+00,5.524140000000000300e-03,-1.145179999999999983e-02,6.488439999999999763e-01,-1.345199999999999951e+00,2.766987032506986188e-01,-6.269741285717864709e-01,2.515032788326247992e-01,-1.904940827375831702e-01,3.545787545787550954e-01,-6.945054945054938145e-01,0.000000000000000000e+00,-7.492320000000000091e-01,0.000000000000000000e+00,1.012838938381389906e-124
6.889033317565917969e-02,4.711223010605003481e-02,-9.708552681773063853e-02,1.525830887528934587e+00,-3.051661775057869175e+00,4.406042572671076130e-02,-9.098191805905209151e-02,1.321897235983996222e+00,-3.172553366361591021e+00,6.189300000000000010e-03,-1.283089999999999925e-02,6.814759999999999707e-01,-1.412879999999999914e+00,2.713370824885412702e-01,-5.879617232698877149e-01,2.515661239489975776e-01,-1.906292337505654522e-01,3.018315018315025355e-01,-6.769230769230762945e-01,0.000000000000000000e+00,-7.317090000000000538e-01,0.000000000000000000e+00,2.156097508782424777e-124
7.089042663574218750e-02,4.978255893797189913e-02,-1.020447089341569580e-01,1.335102026587817736e+00,-2.479475192234518843e+00,4.711223010605003481e-02,-9.708552681773063853e-02,1.525830887528934587e+00,-3.051661775057869175e+00,6.886680000000000058e-03,-1.427669999999999981e-02,7.132669999999999844e-01,-1.478820000000000023e+00,2.766493209158426003e-01,-5.914337035232960504e-01,2.515460245650966153e-01,-1.906017569823764413e-01,2.725274725274733356e-01,-6.241758241758237347e-01,0.000000000000000000e+00,-7.145780000000000465e-01,0.000000000000000000e+00,4.585228140887616935e-124
7.289052009582519531e-02,5.283436331731117264e-02,-1.081483176928355050e-01,1.525830887528934587e+00,-3.051661775057869175e+00,4.978255893797189913e-02,-1.020447089341569580e-01,1.335102026587817736e+00,-2.479475192234518843e+00,7.615440000000000230e-03,-1.578770000000000173e-02,7.442330000000000334e-01,-1.543060000000000098e+00,2.712501121020911010e-01,-5.574657268997762483e-01,2.515996139937557441e-01,-1.907143073092863461e-01,2.432234432234423593e-01,-5.714285714285711748e-01,0.000000000000000000e+00,-6.978299999999999503e-01,0.000000000000000000e+00,9.741325234662900907e-124
7.489061355590820312e-02,5.588616769665044615e-02,-1.146334019989314612e-01,1.525830887528934587e+00,-3.242390635998985804e+00,5.283436331731117264e-02,-1.081483176928355050e-01,1.525830887528934587e+00,-3.051661775057869175e+00,8.374750000000000250e-03,-1.736199999999999896e-02,7.743870000000000475e-01,-1.605629999999999891e+00,2.692921011843755763e-01,-5.173459971901556154e-01,2.516417702408628165e-01,-1.908476429715437461e-01,2.432234432234423593e-01,-5.831501831501828548e-01,0.000000000000000000e+00,-6.814590000000000369e-01,0.000000000000000000e+00,2.067472209821836848e-123
7.689094543457031250e-02,5.970092317082453803e-02,-1.211184863050274174e-01,1.907061280613860488e+00,-3.242004177043563029e+00,5.588616769665044615e-02,-1.146334019989314612e-01,1.525830887528934587e+00,-3.242390635998985804e+00,9.163819999999999605e-03,-1.899810000000000040e-02,8.037429999999999852e-01,-1.666539999999999910e+00,2.332779235012191754e-01,-4.834641873012257562e-01,2.518063828097870660e-01,-1.909531566960089577e-01,2.315018315018306794e-01,-5.655677655677653348e-01,0.000000000000000000e+00,-6.654579999999999940e-01,0.000000000000000000e+00,4.383548952171327188e-123
7.889103889465332031e-02,6.275272755016381154e-02,-1.276035706111233736e-01,1.525830887528934587e+00,-3.242390635998985804e+00,5.970092317082453803e-02,-1.211184863050274174e-01,1.907061280613860488e+00,-3.242004177043563029e+00,9.981860000000000385e-03,-2.069429999999999881e-02,8.323139999999999983e-01,-1.725829999999999975e+00,2.383774389805475291e-01,-4.556585312068643367e-01,2.518060361615542253e-01,-1.910370390263433915e-01,2.549450549450558157e-01,-5.362637362637361349e-01,0.000000000000000000e+00,-6.498209999999999820e-01,0.000000000000000000e+00,9.284886171844769393e-123
8.089137077331542969e-02,6.580453192950308505e-02,-1.337071793698019206e-01,1.525649024491088523e+00,-3.051298048982177047e+00,6.275272755016381154e-02,-1.276035706111233736e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.082810000000000022e-02,-2.244900000000000020e-02,8.601130000000000164e-01,-1.783530000000000060e+00,2.396089163129672683e-01,-4.439621559435256160e-01,2.518056974683786087e-01,-1.910604239078566857e-01,2.432234432234423593e-01,-4.835164835164835750e-01,0.000000000000000000e+00,-6.345410000000000217e-01,0.000000000000000000e+00,1.964680116401853671e-122
8.289146423339843750e-02,6.885633630884235856e-02,-1.401922636758978769e-01,1.525830887528934587e+00,-3.242390635998985804e+00,6.580453192950308505e-02,-1.337071793698019206e-01,1.525649024491088523e+00,-3.051298048982177047e+00,1.170170000000000064e-02,-2.426060000000000022e-02,8.871529999999999694e-01,-1.839660000000000073e+00,2.426746336267468218e-01,-4.214456689808058210e-01,2.518054878402058994e-01,-1.911224027377287915e-01,2.315018315018306794e-01,-4.893772893772894150e-01,0.000000000000000000e+00,-6.196110000000000229e-01,0.000000000000000000e+00,4.153093023624233512e-122
8.489155769348144531e-02,7.228961623559904126e-02,-1.470588235294112422e-01,1.716559748470051439e+00,-3.433119496940102877e+00,6.885633630884235856e-02,-1.401922636758978769e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.260200000000000035e-02,-2.612760000000000082e-02,9.134459999999999802e-01,-1.894249999999999989e+00,2.300297140355551939e-01,-3.899343523939439171e-01,2.518690274933895745e-01,-1.912147491254079512e-01,2.373626373626365194e-01,-4.483516483516485351e-01,0.000000000000000000e+00,-6.050269999999999815e-01,0.000000000000000000e+00,8.770331532430568597e-122
8.689165115356445312e-02,7.534142061493831477e-02,-1.535439078355071985e-01,1.525830887528934587e+00,-3.242390635998985804e+00,7.228961623559904126e-02,-1.470588235294112422e-01,1.716559748470051439e+00,-3.433119496940102877e+00,1.352830000000000005e-02,-2.804840000000000111e-02,9.390060000000000073e-01,-1.947319999999999940e+00,2.339849878324412324e-01,-3.753914869389832765e-01,2.518562541765743124e-01,-1.912454839440082544e-01,2.373626373626365194e-01,-4.014652014652018153e-01,0.000000000000000000e+00,-5.907799999999999718e-01,0.000000000000000000e+00,1.850226536729776409e-121
8.889174461364746094e-02,7.915617608911240666e-02,-1.607919432364379730e-01,1.907288609411168290e+00,-3.623848357881219506e+00,7.534142061493831477e-02,-1.535439078355071985e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.447969999999999986e-02,-3.002149999999999958e-02,9.638440000000000341e-01,-1.998899999999999899e+00,2.073135727029782049e-01,-3.380496750477159917e-01,2.519706831010177783e-01,-1.913553021488810790e-01,2.666666666666674956e-01,-4.131868131868134952e-01,0.000000000000000000e+00,-5.768659999999999899e-01,0.000000000000000000e+00,3.899404991111908466e-121
9.089183807373046875e-02,8.220798046845168017e-02,-1.668955519951165201e-01,1.525830887528934587e+00,-3.051661775057869175e+00,7.915617608911240666e-02,-1.607919432364379730e-01,1.907288609411168290e+00,-3.623848357881219506e+00,1.545559999999999989e-02,-3.204549999999999760e-02,9.879729999999999901e-01,-2.049030000000000129e+00,2.120531262184361943e-01,-3.426900446191777916e-01,2.519381305830198370e-01,-1.913152368006000581e-01,2.901098901098908556e-01,-3.897435897435901353e-01,0.000000000000000000e+00,-5.632779999999999454e-01,0.000000000000000000e+00,8.209870824293501544e-121
9.289193153381347656e-02,8.602273594262577205e-02,-1.741435873960472946e-01,1.907288609411168290e+00,-3.623848357881219506e+00,8.220798046845168017e-02,-1.668955519951165201e-01,1.525830887528934587e+00,-3.051661775057869175e+00,1.645529999999999909e-02,-3.411890000000000062e-02,1.011400000000000077e+00,-2.097710000000000186e+00,1.884080480385641188e-01,-3.087920024297666766e-01,2.520342004148874993e-01,-1.914107716188097885e-01,2.666666666666674956e-01,-3.545787545787550954e-01,0.000000000000000000e+00,-5.500110000000000277e-01,0.000000000000000000e+00,1.726787306379407385e-120
9.489202499389648438e-02,8.869306477454763638e-02,-1.806286717021432509e-01,1.335102026587817736e+00,-3.242390635998985804e+00,8.602273594262577205e-02,-1.741435873960472946e-01,1.907288609411168290e+00,-3.623848357881219506e+00,1.747809999999999989e-02,-3.624020000000000019e-02,1.034149999999999903e+00,-2.144969999999999821e+00,2.151007256394282530e-01,-3.045780362017874165e-01,2.519280907477131071e-01,-1.914021962426926127e-01,2.432234432234423593e-01,-3.428571428571434154e-01,0.000000000000000000e+00,-5.370580000000000354e-01,0.000000000000000000e+00,3.628322767898013492e-120
9.689211845397949219e-02,9.212634470130431907e-02,-1.878767071030740254e-01,1.716559748470051439e+00,-3.623848357881219506e+00,8.869306477454763638e-02,-1.806286717021432509e-01,1.335102026587817736e+00,-3.242390635998985804e+00,1.852329999999999949e-02,-3.840820000000000345e-02,1.056219999999999937e+00,-2.190850000000000186e+00,2.064377282782322853e-01,-2.753477688244349575e-01,2.519656239631362094e-01,-1.914800058464268817e-01,1.963369963369956395e-01,-3.369963369963375754e-01,0.000000000000000000e+00,-5.244140000000000468e-01,0.000000000000000000e+00,7.616185680425399340e-120
9.909105300903320312e-02,9.632257572289582015e-02,-1.958876935988396184e-01,1.908301914646570507e+00,-3.643121837052543555e+00,9.212634470130431907e-02,-1.878767071030740254e-01,1.716559748470051439e+00,-3.623848357881219506e+00,1.959019999999999859e-02,-4.062129999999999908e-02,1.077620000000000022e+00,-2.235360000000000014e+00,1.813792988091814107e-01,-2.479811054023417505e-01,2.520559388072963203e-01,-1.915462796573317028e-01,2.021978021978014795e-01,-3.428571428571434154e-01,0.000000000000000000e+00,-5.120730000000000004e-01,0.000000000000000000e+00,1.597105759601061284e-119
1.010911464691162109e-01,9.975585564965250285e-02,-2.023727779049355746e-01,1.716559748470051439e+00,-3.242390635998985804e+00,9.632257572289582015e-02,-1.958876935988396184e-01,1.908301914646570507e+00,-3.643121837052543555e+00,2.067820000000000075e-02,-4.287819999999999826e-02,1.098379999999999912e+00,-2.278519999999999879e+00,1.726737168342138140e-01,-2.501323977244637176e-01,2.520671962749812534e-01,-1.915107281323991939e-01,1.963369963369956395e-01,-3.135531135531142155e-01,0.000000000000000000e+00,-5.000310000000000032e-01,0.000000000000000000e+00,3.345756814514501888e-119
1.031062602996826172e-01,1.028076600289917764e-01,-2.080949111161967124e-01,1.514457562172294436e+00,-2.839607929073051817e+00,9.975585564965250285e-02,-2.023727779049355746e-01,1.716559748470051439e+00,-3.242390635998985804e+00,2.178669999999999912e-02,-4.517770000000000119e-02,1.118489999999999984e+00,-2.320359999999999978e+00,1.776774962714468553e-01,-2.754156390960962320e-01,2.520126569554050899e-01,-1.913928331480412026e-01,1.846153846153839595e-01,-2.725274725274733356e-01,0.000000000000000000e+00,-4.882799999999999918e-01,0.000000000000000000e+00,7.001959741908041285e-119
1.051063537597656250e-01,1.062409399557484591e-01,-2.153429465171274870e-01,1.716559748470051439e+00,-3.623848357881219506e+00,1.028076600289917764e-01,-2.080949111161967124e-01,1.514457562172294436e+00,-2.839607929073051817e+00,2.291489999999999846e-02,-4.751829999999999943e-02,1.137969999999999926e+00,-2.360899999999999999e+00,1.728629429809397933e-01,-2.449251795990363134e-01,2.520327207371616529e-01,-1.914725471619335428e-01,2.021978021978014795e-01,-2.666666666666674956e-01,0.000000000000000000e+00,-4.768160000000000176e-01,0.000000000000000000e+00,1.463893190539298407e-118
1.071064472198486328e-01,1.092927443350877326e-01,-2.210650797283886249e-01,1.525830887528934587e+00,-2.860932914116752546e+00,1.062409399557484591e-01,-2.153429465171274870e-01,1.716559748470051439e+00,-3.623848357881219506e+00,2.406229999999999827e-02,-4.989890000000000297e-02,1.156840000000000090e+00,-2.400170000000000137e+00,1.752496013011318465e-01,-2.664421936952727221e-01,2.519883110910610124e-01,-1.913668518658738216e-01,1.963369963369956395e-01,-2.901098901098908556e-01,0.000000000000000000e+00,-4.656350000000000211e-01,0.000000000000000000e+00,3.057480632778951796e-118
1.091065406799316406e-01,1.123445487144270061e-01,-2.275501640344845811e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.092927443350877326e-01,-2.210650797283886249e-01,1.525830887528934587e+00,-2.860932914116752546e+00,2.522829999999999864e-02,-5.231809999999999933e-02,1.175089999999999968e+00,-2.438180000000000014e+00,1.811455627381758915e-01,-2.581749883811407242e-01,2.519523737426874188e-01,-1.913670522434504084e-01,2.021978021978014795e-01,-3.076923076923083755e-01,0.000000000000000000e+00,-4.547289999999999943e-01,0.000000000000000000e+00,6.379440361665536840e-118
1.111066341400146484e-01,1.157778286411836888e-01,-2.340352483405805373e-01,1.716559748470051439e+00,-3.242390635998985804e+00,1.123445487144270061e-01,-2.275501640344845811e-01,1.525830887528934587e+00,-3.242390635998985804e+00,2.641220000000000026e-02,-5.477470000000000255e-02,1.192739999999999911e+00,-2.474950000000000205e+00,1.677824837653978940e-01,-2.494384026827752843e-01,2.519848535788432042e-01,-1.913672125438710403e-01,1.846153846153839595e-01,-2.959706959706966956e-01,0.000000000000000000e+00,-4.440950000000000175e-01,0.000000000000000000e+00,1.329737730435827572e-117
1.131069660186767578e-01,1.188296330205229623e-01,-2.409018081940939027e-01,1.525649024491088523e+00,-3.432710305104949011e+00,1.157778286411836888e-01,-2.340352483405805373e-01,1.716559748470051439e+00,-3.242390635998985804e+00,2.761349999999999916e-02,-5.726740000000000302e-02,1.209799999999999986e+00,-2.510510000000000019e+00,1.756265489368168953e-01,-2.290254567109741290e-01,2.519495204029531532e-01,-1.914097002206255616e-01,1.787545787545781195e-01,-2.842490842490850156e-01,0.000000000000000000e+00,-4.337280000000000024e-01,0.000000000000000000e+00,2.768942547173352772e-117
1.151070594787597656e-01,1.222629129472796450e-01,-2.470054169527724497e-01,1.716559748470051439e+00,-3.051661775057869175e+00,1.188296330205229623e-01,-2.409018081940939027e-01,1.525649024491088523e+00,-3.432710305104949011e+00,2.883159999999999890e-02,-5.979519999999999974e-02,1.226290000000000102e+00,-2.544880000000000031e+00,1.588736783297629018e-01,-2.342206209066570732e-01,2.519825924440439180e-01,-1.913588681774367473e-01,1.846153846153839595e-01,-2.725274725274733356e-01,0.000000000000000000e+00,-4.236219999999999986e-01,0.000000000000000000e+00,5.760052482421301433e-117
1.171071529388427734e-01,1.253147173266189185e-01,-2.534905012588701823e-01,1.525830887528934587e+00,-3.242390635999873982e+00,1.222629129472796450e-01,-2.470054169527724497e-01,1.716559748470051439e+00,-3.051661775057869175e+00,3.006580000000000016e-02,-6.235670000000000102e-02,1.242199999999999971e+00,-2.578079999999999927e+00,1.639562555149494671e-01,-2.249017408615215929e-01,2.519477517693632374e-01,-1.913606656559596608e-01,2.021978021978014795e-01,-2.608058608058616556e-01,0.000000000000000000e+00,-4.137730000000000019e-01,0.000000000000000000e+00,1.197025712409781475e-116
1.191072463989257812e-01,1.283665217059581920e-01,-2.599755855649661385e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.253147173266189185e-01,-2.534905012588701823e-01,1.525830887528934587e+00,-3.242390635999873982e+00,3.131570000000000187e-02,-6.495080000000000298e-02,1.257560000000000011e+00,-2.610129999999999839e+00,1.669723023400416229e-01,-2.155214954993863175e-01,2.519196216675934075e-01,-1.913621035061532916e-01,2.080586080586073194e-01,-2.783882783882791756e-01,0.000000000000000000e+00,-4.041750000000000065e-01,0.000000000000000000e+00,2.485106818534413935e-116
1.211073398590087891e-01,1.314183260852974655e-01,-2.660791943236446855e-01,1.525830887528934587e+00,-3.051661775057869175e+00,1.283665217059581920e-01,-2.599755855649661385e-01,1.525830887528934587e+00,-3.242390635998985804e+00,3.258069999999999716e-02,-6.757639999999999481e-02,1.272359999999999935e+00,-2.641039999999999832e+00,1.658958209550033258e-01,-2.179585895381744021e-01,2.518969472327822201e-01,-1.913206907440363480e-01,2.139194139194131594e-01,-2.549450549450558157e-01,0.000000000000000000e+00,-3.948249999999999815e-01,0.000000000000000000e+00,5.154080360040736024e-116
1.231074333190917969e-01,1.348516060120541482e-01,-2.718013275349058233e-01,1.716559748470051439e+00,-2.860932914116752546e+00,1.314183260852974655e-01,-2.660791943236446855e-01,1.525830887528934587e+00,-3.051661775057869175e+00,3.386020000000000002e-02,-7.023229999999999751e-02,1.286620000000000097e+00,-2.670840000000000103e+00,1.445179786055255100e-01,-2.295438060418121817e-01,2.519410071630788783e-01,-1.912447328860698015e-01,1.963369963369956395e-01,-2.666666666666674956e-01,0.000000000000000000e+00,-3.857169999999999765e-01,0.000000000000000000e+00,1.067878525477379233e-115
1.251075267791748047e-01,1.379034103913934217e-01,-2.782864118410017795e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.348516060120541482e-01,-2.718013275349058233e-01,1.716559748470051439e+00,-2.860932914116752546e+00,3.515370000000000300e-02,-7.291759999999999908e-02,1.300349999999999895e+00,-2.699549999999999894e+00,1.482560149844917019e-01,-2.133784532407831669e-01,2.519141820219150119e-01,-1.912694297196380622e-01,2.021978021978014795e-01,-2.842490842490850156e-01,0.000000000000000000e+00,-3.768469999999999875e-01,0.000000000000000000e+00,2.210329722067812985e-115
1.271076202392578125e-01,1.409552147707326952e-01,-2.843900205996803265e-01,1.525830887528934587e+00,-3.051661775057869175e+00,1.379034103913934217e-01,-2.782864118410017795e-01,1.525830887528934587e+00,-3.242390635998985804e+00,3.646060000000000273e-02,-7.563090000000000090e-02,1.313560000000000061e+00,-2.727180000000000160e+00,1.477717838681745777e-01,-2.103369127361099655e-01,2.518925665637863354e-01,-1.912464096337038455e-01,2.080586080586073194e-01,-2.901098901098908556e-01,0.000000000000000000e+00,-3.682110000000000105e-01,0.000000000000000000e+00,4.570427424997662543e-115
