time,pos1,vel1,tau1,pos2,vel2,tau2
7.275789737701416016e+00,7.991912718394722503e-02,0.000000000000000000e+00,1.407780958541636540e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.102803168638315956e-01
7.279123783111572266e+00,7.991912718394722503e-02,0.000000000000000000e+00,1.482465806401253028e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.117464994392429078e-01
7.282457590103149414e+00,7.991912718394722503e-02,0.000000000000000000e+00,1.488464613964574079e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.131393926192573618e-01
7.285791635513305664e+00,7.991912718394722503e-02,0.000000000000000000e+00,1.494443002080899641e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.144589193547520978e-01
7.289125680923461914e+00,8.030060273136463422e-02,0.000000000000000000e+00,1.424105883886051860e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.157050037831132583e-01
7.292459726333618164e+00,8.030060273136463422e-02,0.000000000000000000e+00,1.498709099803582356e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.168775712336535433e-01
7.295793533325195312e+00,8.030060273136463422e-02,0.000000000000000000e+00,1.504626366502140877e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.179765482284911737e-01
7.299127340316772461e+00,8.030060273136463422e-02,0.000000000000000000e+00,1.510523306039189828e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.190018624861389096e-01
7.302461147308349609e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.440104832750746855e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.199534429238301891e-01
7.305794954299926758e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.514626788255185375e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.208312196606729394e-01
7.309128761291503906e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.520462890408499135e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.216351240203848327e-01
7.312462568283081055e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.526278762447642379e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.223650885333002369e-01
7.315796375274658203e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.532074429367447976e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.230210469400658146e-01
7.319130182266235352e+00,8.068207827878204341e-02,0.000000000000000000e+00,1.537849916448919885e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.236029341935581005e-01
7.322463989257812500e+00,8.106355382619945260e-02,0.000000000000000000e+00,1.467310139779190559e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.241106864612379512e-01
7.325797796249389648e+00,8.106355382619945260e-02,0.000000000000000000e+00,1.541710942715011967e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.245442411296799223e-01
7.329131603240966797e+00,8.106355382619945260e-02,0.000000000000000000e+00,1.547426044842611148e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.249035368038613925e-01
7.332465410232543945e+00,8.144502937361686179e-02,0.000000000000000000e+00,1.476825961633830397e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.251885133131052541e-01
7.335799217224121094e+00,8.144502937361686179e-02,0.000000000000000000e+00,1.551166537292566261e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.253991117119405585e-01
7.339133024215698242e+00,8.144502937361686179e-02,0.000000000000000000e+00,1.556821492244809590e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.255352742824480838e-01
7.342466831207275391e+00,8.144502937361686179e-02,0.000000000000000000e+00,1.562456452282297903e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.255969445372798088e-01
7.345800638198852539e+00,8.144502937361686179e-02,0.000000000000000000e+00,1.568071444935871028e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.255840672230691846e-01
7.349134683609008789e+00,8.182650492103427098e-02,0.000000000000000000e+00,1.497371388527016123e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.254965883205384936e-01
7.352468490600585938e+00,8.182650492103427098e-02,0.000000000000000000e+00,1.571612128632940530e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.253344550496671594e-01
7.355802536010742188e+00,8.182650492103427098e-02,0.000000000000000000e+00,1.577167387045342428e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.250976158701543772e-01
7.359136343002319336e+00,8.182650492103427098e-02,0.000000000000000000e+00,1.582702790911515001e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.247860204846695131e-01
7.362470388412475586e+00,8.220798046845168017e-02,0.000000000000000000e+00,1.511923259626726690e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.243996198417294696e-01
7.365804195404052734e+00,8.220798046845168017e-02,0.000000000000000000e+00,1.586084639835002141e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.239383661366498135e-01
7.369138002395629883e+00,8.220798046845168017e-02,0.000000000000000000e+00,1.591560654386748430e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.234022128158781983e-01
7.372471809387207031e+00,8.220798046845168017e-02,0.000000000000000000e+00,1.597016931481883395e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.227911145768974421e-01
7.375805616378784180e+00,8.220798046845168017e-02,0.000000000000000000e+00,1.602453501042791606e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.221050273738029546e-01
7.379139423370361328e+00,8.258945601586908936e-02,0.000000000000000000e+00,1.531575283765434392e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.213439084156503922e-01
7.382473230361938477e+00,8.258945601586908936e-02,0.000000000000000000e+00,1.605638127585727437e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.205077161722740042e-01
7.385807037353515625e+00,8.258945601586908936e-02,0.000000000000000000e+00,1.611015756635763685e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.195964103751295138e-01
7.389140844345092773e+00,8.297093156328649854e-02,0.000000000000000000e+00,1.540078690905104963e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.186099520186715717e-01
7.392474651336669922e+00,8.297093156328649854e-02,0.000000000000000000e+00,1.614082779081198904e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.175483033638439645e-01
7.395808458328247070e+00,8.297093156328649854e-02,0.000000000000000000e+00,1.619401746043967361e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.164114279407971075e-01
7.399142265319824219e+00,8.335240711070390773e-02,0.000000000000000000e+00,1.548406112522753508e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.151992905487911223e-01
7.402476072311401367e+00,8.335240711070390773e-02,0.000000000000000000e+00,1.622351727940914312e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.139118572606358404e-01
7.405810117721557617e+00,8.335240711070390773e-02,0.000000000000000000e+00,1.627612317907121575e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.125490954238018038e-01
7.409143924713134766e+00,8.373388265812131692e-02,0.000000000000000000e+00,1.556558403874894969e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.111109736627291955e-01
7.412477970123291016e+00,8.373388265812131692e-02,0.000000000000000000e+00,1.630445835984902114e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.095974618809591350e-01
7.415811777114868164e+00,8.373388265812131692e-02,0.000000000000000000e+00,1.635648340558258251e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.080085312634259553e-01
7.419145822525024414e+00,8.411535820553872611e-02,0.000000000000000000e+00,1.564536439753918762e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.063441542775931836e-01
7.422479629516601562e+00,8.411535820553872611e-02,0.000000000000000000e+00,1.638365984414034582e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.046043046772290763e-01
7.425813436508178711e+00,8.411535820553872611e-02,0.000000000000000000e+00,1.643510701552722164e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.027889575027882030e-01
7.429147243499755859e+00,8.411535820553872611e-02,0.000000000000000000e+00,1.648636223502158327e+00,2.759975585564973244e-01,0.000000000000000000e+00,9.008980890841733480e-01
7.432481050491333008e+00,8.449683375295613530e-02,0.000000000000000000e+00,1.577447474800279803e+00,2.759975585564973244e-01,0.000000000000000000e+00,8.989316770427613346e-01
7.435814857482910156e+00,8.449683375295613530e-02,0.000000000000000000e+00,1.651200307195108907e+00,2.759975585564973244e-01,0.000000000000000000e+00,8.968897002934094198e-01
7.439148664474487305e+00,8.487830930037354449e-02,0.000000000000000000e+00,1.579973339115807729e+00,2.756160830090799152e-01,0.000000000000000000e+00,9.710672485288684985e-01
7.442482471466064453e+00,8.525978484779095368e-02,0.000000000000000000e+00,1.577392911803527920e+00,2.756160830090799152e-01,0.000000000000000000e+00,9.002084857546841512e-01
7.445816278457641602e+00,8.525978484779095368e-02,0.000000000000000000e+00,1.651088571110146619e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.979397013302644615e-01
7.449150085449218750e+00,8.564126039520836287e-02,0.000000000000000000e+00,1.579804534653967973e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.955952808279195043e-01
7.452483892440795898e+00,8.564126039520836287e-02,0.000000000000000000e+00,1.653462253804822923e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.931752096572049826e-01
7.455817937850952148e+00,8.602273594262577205e-02,0.000000000000000000e+00,1.582140348070912861e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.906794745329965624e-01
7.459151744842529297e+00,8.564126039520836287e-02,0.000000000000000000e+00,1.732055378727291206e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.881080634760768477e-01
7.462485551834106445e+00,8.602273594262577205e-02,0.000000000000000000e+00,1.592030148196668105e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.854609658164118713e-01
7.465819358825683594e+00,8.640421149004318124e-02,0.000000000000000000e+00,1.589317305753350507e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.827381721929209446e-01
7.469153165817260742e+00,8.678568703746059043e-02,0.000000000000000000e+00,1.586585690698665285e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.799396745568336398e-01
7.472486972808837891e+00,8.678568703746059043e-02,0.000000000000000000e+00,1.660130449087691140e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.770654661732437685e-01
7.475820779800415039e+00,8.716716258487799962e-02,0.000000000000000000e+00,1.588695800190140561e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.741155416224424268e-01
7.479154586791992188e+00,8.754863813229540881e-02,1.703296703296715009e-01,1.585908087527998278e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.710898968008319310e-01
7.482488393783569336e+00,8.754863813229540881e-02,0.000000000000000000e+00,1.659396859213981834e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.679885289252076142e-01
7.485822439193725586e+00,8.793011367971281800e-02,0.000000000000000000e+00,1.587906335103432598e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.648114365302705941e-01
7.489156246185302734e+00,8.831158922713022719e-02,0.000000000000000000e+00,1.585062859297134752e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.615586194755463501e-01
7.492490291595458984e+00,8.869306477454763638e-02,1.703296703296715009e-01,1.582200870998249131e+00,2.756160830090799152e-01,0.000000000000000000e+00,8.582300789410245434e-01
7.495824098587036133e+00,8.907454032196504556e-02,0.000000000000000000e+00,1.579320408129960329e+00,2.752346074616625060e-01,0.000000000000000000e+00,9.311209269178943870e-01
7.499158143997192383e+00,8.945601586938245475e-02,0.000000000000000000e+00,1.576421508801552962e+00,2.752346074616625060e-01,0.000000000000000000e+00,8.589753497369719826e-01
7.502491950988769531e+00,8.983749141679986394e-02,0.000000000000000000e+00,1.573504211304379341e+00,2.752346074616625060e-01,0.000000000000000000e+00,8.554196591133919059e-01
7.505825996398925781e+00,9.021896696421727313e-02,1.923076923076934008e-01,1.570568554110722603e+00,2.748531319142450968e-01,0.000000000000000000e+00,9.280833724868784440e-01
7.509159803390502930e+00,9.060044251163468232e-02,0.000000000000000000e+00,1.567614575871514093e+00,2.748531319142450968e-01,0.000000000000000000e+00,8.557106801778208149e-01
7.512493610382080078e+00,9.136339360646950070e-02,0.000000000000000000e+00,1.488347205929736017e+00,2.748531319142450968e-01,0.000000000000000000e+00,8.519278978953942483e-01
7.515827417373657227e+00,9.174486915388690988e-02,0.000000000000000000e+00,1.554022300789587918e+00,2.748531319142450968e-01,0.000000000000000000e+00,8.480694375934720863e-01
7.519161224365234375e+00,9.212634470130431907e-02,0.000000000000000000e+00,1.551013593070666552e+00,2.748531319142450968e-01,0.000000000000000000e+00,8.441353110975995389e-01
7.522495031356811523e+00,9.250782024872172826e-02,0.000000000000000000e+00,1.547986720651663539e+00,2.744716563668276876e-01,0.000000000000000000e+00,9.164206410526659630e-01
7.525828838348388672e+00,9.250782024872172826e-02,0.000000000000000000e+00,1.621236832527830130e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.436696244574251047e-01
7.529162645339965820e+00,9.327077134355654664e-02,1.703296703296715009e-01,1.473213041391305156e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.395085837059093059e-01
7.532496452331542969e+00,9.365224689097395583e-02,1.923076923076934008e-01,1.538797511138658258e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.352719374436169408e-01
7.535830497741699219e+00,9.403372243839136502e-02,0.000000000000000000e+00,1.535698376683762412e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.309597041949835505e-01
7.539164304733276367e+00,9.441519798580877421e-02,2.582417582417591007e-01,1.532581276723898434e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.265719038273255936e-01
7.542498350143432617e+00,9.479667353322618339e-02,0.000000000000000000e+00,1.529446251578547411e+00,2.740901808194102784e-01,0.000000000000000000e+00,8.984036670363549915e-01
7.545832157135009766e+00,9.555962462806100177e-02,0.000000000000000000e+00,1.449998232238679963e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.489040893956818712e-01
7.549165964126586914e+00,9.594110017547841096e-02,0.000000000000000000e+00,1.515493076833196007e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.129553188668889874e-01
7.552499771118164062e+00,9.632257572289582015e-02,0.000000000000000000e+00,1.512304519587474694e+00,2.744716563668276876e-01,0.000000000000000000e+00,8.082654756163395460e-01
7.555833578109741211e+00,9.670405127031322934e-02,0.000000000000000000e+00,1.509098199962843445e+00,2.740901808194102784e-01,0.000000000000000000e+00,8.797952942675056898e-01
7.559167385101318359e+00,9.708552681773063853e-02,0.000000000000000000e+00,1.505874159032633663e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.299938757908090992e-01
7.562501192092895508e+00,9.746700236514804772e-02,0.000000000000000000e+00,1.502632438014736671e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.937433735500183385e-01
7.565834999084472656e+00,9.822995345998286609e-02,1.923076923076934008e-01,1.423077968785121605e+00,2.740901808194102784e-01,0.000000000000000000e+00,8.650470226011938157e-01
7.569168806076049805e+00,9.861142900740027528e-02,1.703296703296715009e-01,1.488466610345892560e+00,2.740901808194102784e-01,0.000000000000000000e+00,7.913146359932592411e-01
7.572502613067626953e+00,9.899290455481768447e-02,0.000000000000000000e+00,1.485172097780293354e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.098774441680235636e-01
7.575836420059204102e+00,9.937438010223509366e-02,1.703296703296715009e-01,1.481860071396707168e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.733257008201069871e-01
7.579170227050781250e+00,9.975585564965250285e-02,0.000000000000000000e+00,1.478530573101550116e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.680331354815054246e-01
7.582504034042358398e+00,1.001373311970699120e-01,0.000000000000000000e+00,1.475183644932502203e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.626653841307586834e-01
7.585838079452514648e+00,1.009002822919047304e-01,0.000000000000000000e+00,1.395524219572513935e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.572224855724086767e-01
7.589171886444091797e+00,1.012817578393221396e-01,0.000000000000000000e+00,1.460808156816983283e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.517044799698481272e-01
7.592505931854248047e+00,1.016632333867395488e-01,1.703296703296715009e-01,1.457409192530902287e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.461114088490594654e-01
7.595839738845825195e+00,1.024261844815743672e-01,1.703296703296715009e-01,1.377697858305867662e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.404433150980116451e-01
7.599173784255981445e+00,1.028076600289917764e-01,0.000000000000000000e+00,1.442930014304246056e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.347002429677339519e-01
7.602507591247558594e+00,1.031891355764091855e-01,0.000000000000000000e+00,1.439479396751905282e+00,2.740901808194102784e-01,0.000000000000000000e+00,8.051773475572354677e-01
7.605841398239135742e+00,1.035706111238265947e-01,0.000000000000000000e+00,1.436011647077514608e+00,2.740901808194102784e-01,0.000000000000000000e+00,7.306188583448089968e-01
7.609175205230712891e+00,1.043335622186614131e-01,1.703296703296715009e-01,1.356231698806088737e+00,2.740901808194102784e-01,0.000000000000000000e+00,7.246511302303867419e-01
7.612509012222290039e+00,1.043335622186614131e-01,0.000000000000000000e+00,1.497690522042369077e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.423135049077427494e-01
7.615842819213867188e+00,1.047150377660788223e-01,0.000000000000000000e+00,1.425506035958946871e+00,2.744716563668276876e-01,0.000000000000000000e+00,7.048618509594946069e-01
7.619176626205444336e+00,1.054779888609136407e-01,0.000000000000000000e+00,1.345675079496454485e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.986699142802826890e-01
7.622510433197021484e+00,1.058594644083310499e-01,0.000000000000000000e+00,1.410787915061956443e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.924033472220564311e-01
7.625844240188598633e+00,1.062409399557484591e-01,1.703296703296715009e-01,1.407218279644292469e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.860622049713553938e-01
7.629178047180175781e+00,1.066224155031658682e-01,1.703296703296715009e-01,1.403631815421274798e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.796465440857383244e-01
7.632511854171752930e+00,1.073853665980006866e-01,1.703296703296715009e-01,1.323733456649395235e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.731564224926193107e-01
7.635845661163330078e+00,1.077668421454180958e-01,1.923076923076934008e-01,1.388779064668007823e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.665918994911770312e-01
7.639179468154907227e+00,1.081483176928355050e-01,0.000000000000000000e+00,1.385142376852674051e+00,2.740901808194102784e-01,0.000000000000000000e+00,7.362481452371586466e-01
7.642513275146484375e+00,1.089112687876703234e-01,1.923076923076934008e-01,1.305193926276152494e+00,2.740901808194102784e-01,0.000000000000000000e+00,6.608694042719455153e-01
7.645847082138061523e+00,1.092927443350877326e-01,0.000000000000000000e+00,1.370189574550841005e+00,2.744716563668276876e-01,0.000000000000000000e+00,5.777869370841290930e-01
7.649181127548217773e+00,1.096742198825051418e-01,0.000000000000000000e+00,1.366503059320042457e+00,2.744716563668276876e-01,0.000000000000000000e+00,6.395910274316329858e-01
7.652514934539794922e+00,1.100556954299225509e-01,1.703296703296715009e-01,1.362800023399565408e+00,2.740901808194102784e-01,0.000000000000000000e+00,7.089505444104217124e-01
7.655848979949951172e+00,1.104371709773399601e-01,0.000000000000000000e+00,1.359080511153930804e+00,2.740901808194102784e-01,0.000000000000000000e+00,6.332753365939357559e-01
7.659182786941528320e+00,1.108186465247573693e-01,0.000000000000000000e+00,1.355344567026254277e+00,2.740901808194102784e-01,0.000000000000000000e+00,6.261917794518754299e-01
7.662516593933105469e+00,1.115815976195921877e-01,1.703296703296715009e-01,1.275297126054776076e+00,2.737087052719928693e-01,0.000000000000000000e+00,6.953294542250009203e-01
7.665850400924682617e+00,1.119630731670095969e-01,0.000000000000000000e+00,1.340194050338393561e+00,2.737087052719928693e-01,0.000000000000000000e+00,6.194326150787728968e-01
7.669184207916259766e+00,1.123445487144270061e-01,0.000000000000000000e+00,1.336409077993329086e+00,2.737087052719928693e-01,0.000000000000000000e+00,6.121276416117400476e-01
7.672518014907836914e+00,1.123445487144270061e-01,0.000000000000000000e+00,1.408902961779711305e+00,2.737087052719928693e-01,0.000000000000000000e+00,6.047490097102621309e-01
7.675851821899414062e+00,1.131074998092618245e-01,0.000000000000000000e+00,1.260124819521600603e+00,2.733272297245754601e-01,0.000000000000000000e+00,6.735919046572299562e-01
7.679185628890991211e+00,1.134889753566792336e-01,1.923076923076934008e-01,1.324956820151662606e+00,2.733272297245754601e-01,0.000000000000000000e+00,5.974005861270308415e-01
7.682519435882568359e+00,1.142519264515140520e-01,1.703296703296715009e-01,1.244811994037523295e+00,2.729457541771580509e-01,0.000000000000000000e+00,6.660965487112775474e-01
7.685853481292724609e+00,1.146334019989314612e-01,1.923076923076934008e-01,1.309611802218967336e+00,2.729457541771580509e-01,0.000000000000000000e+00,5.897584563061312179e-01
7.689187288284301758e+00,1.150148775463488704e-01,0.000000000000000000e+00,1.305729983204978462e+00,2.725642786297406417e-01,-1.593406593406605509e-01,6.583078062600482561e-01
7.692521095275878906e+00,1.157778286411836888e-01,2.252747252747262507e-01,1.225537071165863967e+00,2.721828030823232325e-01,0.000000000000000000e+00,6.581183747091583491e-01
7.695854902267456055e+00,1.161593041886010980e-01,2.252747252747262507e-01,1.290288928779356192e+00,2.718013275349058233e-01,0.000000000000000000e+00,6.578558442584462318e-01
7.699188709259033203e+00,1.165407797360185072e-01,1.703296703296715009e-01,1.286359294718734114e+00,2.714198519874884141e-01,0.000000000000000000e+00,6.575203003553834469e-01
7.702522516250610352e+00,1.173037308308533255e-01,1.923076923076934008e-01,1.206118703313502127e+00,2.710383764400710049e-01,0.000000000000000000e+00,6.571118298286828807e-01
7.705856323242187500e+00,1.180666819256881439e-01,1.923076923076934008e-01,1.194527907909515907e+00,2.706569008926535957e-01,-1.593406593406605509e-01,6.566305208846135999e-01
7.709190368652343750e+00,1.184481574731055531e-01,2.582417582417591007e-01,1.259216464827176196e+00,2.702754253452361866e-01,0.000000000000000000e+00,6.560764631099048616e-01
7.712524175643920898e+00,1.188296330205229623e-01,1.703296703296715009e-01,1.255223711464209302e+00,2.695124742504013682e-01,-1.813186813186824509e-01,7.317448569546838311e-01
7.715857982635498047e+00,1.195925841153577807e-01,0.000000000000000000e+00,1.174920182329655782e+00,2.691309987029839590e-01,-1.593406593406605509e-01,6.623799772626437488e-01
7.719191789627075195e+00,1.199740596627751898e-01,0.000000000000000000e+00,1.239561740423345881e+00,2.687495231555665498e-01,0.000000000000000000e+00,6.616082243133812879e-01
7.722525835037231445e+00,1.203555352101925990e-01,0.000000000000000000e+00,1.235522124725086712e+00,2.683680476081491406e-01,-1.593406593406605509e-01,6.607640946777946223e-01
7.725859642028808594e+00,1.207370107576100082e-01,0.000000000000000000e+00,1.231466979338589951e+00,2.679865720607317314e-01,0.000000000000000000e+00,6.598476848403664885e-01
7.729193449020385742e+00,1.214999618524448266e-01,1.703296703296715009e-01,1.151101240380992374e+00,2.676050965133143222e-01,0.000000000000000000e+00,6.588590926672918124e-01
7.732527256011962891e+00,1.218814373998622358e-01,1.703296703296715009e-01,1.215680770986390158e+00,2.672236209658969130e-01,0.000000000000000000e+00,6.577984174024283925e-01
7.735861063003540039e+00,1.222629129472796450e-01,0.000000000000000000e+00,1.211579310259184084e+00,2.668421454184795039e-01,-1.593406593406605509e-01,6.566657596709730704e-01
7.739194869995117188e+00,1.226443884946970542e-01,0.000000000000000000e+00,1.207462502419277328e+00,2.668421454184795039e-01,0.000000000000000000e+00,5.791661119931850177e-01
7.742528676986694336e+00,1.230258640421144634e-01,1.923076923076934008e-01,1.203330393174711688e+00,2.664606698710620947e-01,0.000000000000000000e+00,6.465553952548214189e-01
7.745862483978271484e+00,1.234073395895318725e-01,0.000000000000000000e+00,1.199183028253290928e+00,2.660791943236446855e-01,0.000000000000000000e+00,6.452074076637430711e-01
7.749196290969848633e+00,1.237888151369492817e-01,0.000000000000000000e+00,1.195020453403557781e+00,2.656977187762272763e-01,0.000000000000000000e+00,6.437878538982915178e-01
7.752530097961425781e+00,1.241702906843666909e-01,0.000000000000000000e+00,1.190842714389180657e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.660017319942779457e-01
7.755863904953002930e+00,1.241702906843666909e-01,0.000000000000000000e+00,1.262944966470914476e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.568098588703408458e-01
7.759197711944580078e+00,1.245517662317841001e-01,0.000000000000000000e+00,1.190071437937666232e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.475467462688066167e-01
7.762531518936157227e+00,1.245517662317841001e-01,0.000000000000000000e+00,1.262143590625400602e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.382125058449116484e-01
7.765865325927734375e+00,1.249332417792015093e-01,0.000000000000000000e+00,1.189240054303880134e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.288072506328155287e-01
7.769199132919311523e+00,1.249332417792015093e-01,0.000000000000000000e+00,1.261282290822819174e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.193310950436833551e-01
7.772532939910888672e+00,1.249332417792015093e-01,0.000000000000000000e+00,1.264644039442147427e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.097841548653478938e-01
7.775866746902465820e+00,1.253147173266189185e-01,0.000000000000000000e+00,1.191695835029578765e+00,2.656977187762272763e-01,0.000000000000000000e+00,5.001665472631974252e-01
7.779200553894042969e+00,1.253147173266189185e-01,0.000000000000000000e+00,1.263693540899758272e+00,2.656977187762272763e-01,0.000000000000000000e+00,4.904783907787731434e-01
7.782534360885620117e+00,1.253147173266189185e-01,0.000000000000000000e+00,1.267010896308734313e+00,2.653162432288098671e-01,0.000000000000000000e+00,5.570149148126088967e-01
7.785868167877197266e+00,1.256961928740363277e-01,0.000000000000000000e+00,1.194018436110649395e+00,2.653162432288098671e-01,0.000000000000000000e+00,4.785204231561308030e-01
7.789201974868774414e+00,1.260776684214537369e-01,0.000000000000000000e+00,1.189676914118692030e+00,2.653162432288098671e-01,0.000000000000000000e+00,4.686213450310733331e-01
7.792535781860351562e+00,1.260776684214537369e-01,0.000000000000000000e+00,1.261615887064392094e+00,2.649347676813924579e-01,0.000000000000000000e+00,5.349473154282942122e-01
7.795869827270507812e+00,1.260776684214537369e-01,0.000000000000000000e+00,1.264874692699663239e+00,2.645532921339750487e-01,0.000000000000000000e+00,5.325377517462099863e-01
7.799203634262084961e+00,1.260776684214537369e-01,0.000000000000000000e+00,1.268118975313553332e+00,2.645532921339750487e-01,0.000000000000000000e+00,4.537632698268282416e-01
7.802537679672241211e+00,1.264591439688711461e-01,1.703296703296715009e-01,1.195053671160378306e+00,2.645532921339750487e-01,0.000000000000000000e+00,4.435847058517430885e-01
7.805871486663818359e+00,1.264591439688711461e-01,0.000000000000000000e+00,1.266934643459366239e+00,2.641718165865576395e-01,0.000000000000000000e+00,5.096317003056487493e-01
7.809205293655395508e+00,1.268406195162885552e-01,0.000000000000000000e+00,1.193840521867409299e+00,2.637903410391402304e-01,-1.593406593406605509e-01,5.069436760764459704e-01
7.812539100646972656e+00,1.268406195162885552e-01,0.000000000000000000e+00,1.265692768092033349e+00,2.630273899443054120e-01,0.000000000000000000e+00,5.804814734622049111e-01
7.815873622894287109e+00,1.268406195162885552e-01,0.000000000000000000e+00,1.268865121223384351e+00,2.630273899443054120e-01,0.000000000000000000e+00,4.326942991264193794e-01
7.819207429885864258e+00,1.268406195162885552e-01,0.000000000000000000e+00,1.272023225410692904e+00,2.626459143968880028e-01,0.000000000000000000e+00,4.984644121429384067e-01
7.822541236877441406e+00,1.272220950637059644e-01,0.000000000000000000e+00,1.198872016753092407e+00,2.622644388494705936e-01,-1.593406593406605509e-01,4.955000438118674078e-01
7.825875043869018555e+00,1.272220950637059644e-01,0.000000000000000000e+00,1.270667358302815630e+00,2.618829633020531844e-01,0.000000000000000000e+00,4.924669304241358625e-01
