time,pos1,pos2,vel1,vel2,tau1,tau2,meas_pos1,meas_pos2,meas_vel1,meas_vel2
1.189999999999996616e+00,-5.166811175156219710e-03,1.421664665050511034e-01,5.156062490362239847e-01,-8.026835972995837176e-01,0.000000000000000000e+00,1.771474669678335667e-01,-7.819849537559663694e-03,1.460673751499939887e-01,6.340464268564218742e-01,-5.662545744793314739e-01
1.194999999999996509e+00,-2.599918679079302446e-03,1.381528544774014711e-01,5.109709904291618310e-01,-8.024172894922532162e-01,0.000000000000000000e+00,9.665498677413097983e-02,-5.114065251440236791e-03,1.423195764182932921e-01,6.803754410571922762e-01,-8.785772731840429950e-01
1.199999999999996403e+00,-2.746881991245141152e-05,1.340809733092206690e-01,5.178283129349757763e-01,-8.259893824383272021e-01,0.000000000000000000e+00,1.166075116328816330e-01,-2.584307499770179331e-03,1.380919534594864662e-01,2.107210326062408656e-01,-5.954840530765405093e-01
1.204999999999996296e+00,2.568734258273794747e-03,1.299125420222591032e-01,5.204682831703751900e-01,-8.410284754974569621e-01,0.000000000000000000e+00,1.382508930949208903e-01,-2.214756591827933004e-05,1.341089835087336535e-01,4.236483242366659852e-01,-7.565701753655786899e-01
1.209999999999996190e+00,5.166880160663534990e-03,1.256917264384603272e-01,5.186032529833984883e-01,-8.469378600079323638e-01,0.000000000000000000e+00,1.908465873740622654e-01,2.640809656443716263e-03,1.300505548900853514e-01,4.167553575566021462e-01,-8.827313033414189158e-01
1.214999999999996083e+00,7.732276281138834167e-03,1.214892576409062341e-01,5.073688621502562279e-01,-8.336897226584836229e-01,0.000000000000000000e+00,3.836060709813030045e-02,5.116727855644832498e-03,1.256951834010683333e-01,4.071123962322842349e-01,-1.107272230590679252e+00
1.219999999999995977e+00,1.029857087607531294e-02,1.172350815331529850e-01,5.189624311870674189e-01,-8.676205810428907483e-01,0.000000000000000000e+00,9.841777787565091085e-02,7.790572759928521968e-03,1.217252712394616410e-01,2.183312517565726418e-01,-6.907701735754191441e-01
1.224999999999995870e+00,1.289640056785132383e-02,1.128653532425537426e-01,5.199778710789425551e-01,-8.798994157784674197e-01,0.000000000000000000e+00,-5.110529729276405697e-03,1.020072074622387082e-02,1.171767164106560094e-01,4.325456267684225642e-01,-9.970813702763319242e-01
1.229999999999995763e+00,1.553715709670779738e-02,1.083558955901740839e-01,5.361286411817972608e-01,-9.235030828797593516e-01,0.000000000000000000e+00,1.798014747354441389e-02,1.307105181791158588e-02,1.128061222705885464e-01,5.024311752104233531e-01,-7.924090305476111373e-01
1.234999999999995657e+00,1.824658614868597192e-02,1.036529615002882848e-01,5.474389719483141459e-01,-9.572732333040558927e-01,0.000000000000000000e+00,-1.325446344639339552e-02,1.560423184363389330e-02,1.083597154010248476e-01,7.002013495042785918e-01,-9.991538373482599100e-01
1.239999999999995550e+00,2.102179278523459705e-02,9.876182411335668321e-02,5.624323896327831918e-01,-9.987691756097962781e-01,0.000000000000000000e+00,4.694131626793601741e-02,1.826664534156274139e-02,1.036989925058615092e-01,4.773865800314765484e-01,-9.664912978025513857e-01
1.244999999999995444e+00,2.384498336107469113e-02,9.371846261763554231e-02,5.666259190808990986e-01,-1.018148508992970713e+00,0.000000000000000000e+00,-4.555111282692837771e-02,2.121454574611488647e-02,9.874374199079753722e-02,6.060766123762212354e-01,-1.284950664961468592e+00
1.249999999999995337e+00,2.672242244391449459e-02,8.850930456181527184e-02,5.841256898205312575e-01,-1.065075215287458299e+00,0.000000000000000000e+00,-1.313715813661843479e-01,2.397726532786476419e-02,9.361046032537471973e-02,3.410827603165553779e-01,-1.078777225976975451e+00
1.254999999999995230e+00,2.971792229925544412e-02,8.300221439194772899e-02,6.138384508420700048e-01,-1.137297304356206018e+00,0.000000000000000000e+00,-2.325839300955809263e-01,2.671021140594457416e-02,8.824590261944699476e-02,4.348522787845009452e-01,-1.006046268772906371e+00
1.259999999999995124e+00,3.289848407346517706e-02,7.705848049242584874e-02,6.581329207372532686e-01,-1.239697124595269928e+00,0.000000000000000000e+00,-1.759660647559072866e-01,2.972560154391549678e-02,8.296344515034796696e-02,6.153165306171639592e-01,-8.608773074911586498e-01
1.264999999999995017e+00,3.627414609530013601e-02,7.065673892817055102e-02,6.918586544063363153e-01,-1.320459365933707385e+00,0.000000000000000000e+00,-1.083838690589263715e-01,3.286867415239039247e-02,7.707542122772052806e-02,8.681596714500912082e-01,-1.236102827629097511e+00
1.269999999999994911e+00,3.978740497101800749e-02,6.391477904766869333e-02,7.131563274381862438e-01,-1.375752578627828626e+00,0.000000000000000000e+00,-1.926336673136463951e-01,3.633043110724753361e-02,7.084934984156898707e-02,5.245156213700936654e-01,-1.510356606927342638e+00
1.274999999999994804e+00,4.343626404127382684e-02,5.683603642017304863e-02,7.460838244639793615e-01,-1.455142021713735412e+00,0.000000000000000000e+00,-4.237262390770829557e-01,3.978122110550711549e-02,6.390989584427880787e-02,4.809988599421084476e-01,-1.425133189522560739e+00
1.279999999999994698e+00,4.733710696278762425e-02,4.918004423118890051e-02,8.139235007065491745e-01,-1.606599388116296323e+00,0.000000000000000000e+00,-3.799302802035988136e-01,4.357565208045118682e-02,5.699257796184848540e-02,7.890564680810272513e-01,-1.026760867208772909e+00
1.284999999999994591e+00,5.155457575567602702e-02,4.081290479851214931e-02,8.727011089910325925e-01,-1.739533498235503739e+00,0.000000000000000000e+00,-2.948148820172428186e-01,4.741815879506214998e-02,4.918994334969295501e-02,9.998448103227559614e-01,-1.411445327466713806e+00
1.289999999999994484e+00,5.602638527410223890e-02,3.186219732489331546e-02,9.156320258442708360e-01,-1.839969728270323124e+00,0.000000000000000000e+00,-4.396610954811533412e-01,5.161841061112429352e-02,4.092300000603436155e-02,7.376158199718712005e-01,-1.803920665891189490e+00
1.294999999999994378e+00,6.076466670309362689e-02,2.230217174204266600e-02,9.792565122316313486e-01,-1.983193214250797531e+00,0.000000000000000000e+00,-3.963998885241882819e-01,5.603680330192623710e-02,3.193048123022493301e-02,8.993354608393643312e-01,-1.661051928302998082e+00
1.299999999999994271e+00,6.579725094093277771e-02,1.207470340165917554e-02,1.033319243053390624e+00,-2.106877746808824003e+00,0.000000000000000000e+00,-3.365839167297427492e-01,6.073986638970232943e-02,2.240707839488185332e-02,9.943334067364395512e-01,-2.058875700079985105e+00
1.304999999999994165e+00,7.106922411733891665e-02,1.292114679005898839e-03,1.074984402652593651e+00,-2.205184819794878237e+00,0.000000000000000000e+00,-5.911506486757094336e-01,6.586404072140458754e-02,1.233861991100875660e-02,8.172575049165227146e-01,-2.437840692713106883e+00
1.309999999999994058e+00,7.664377046342536748e-02,-1.017660075561328467e-02,1.154295932143338144e+00,-2.381222176564911752e+00,0.000000000000000000e+00,-5.933489799093452088e-01,7.109845050393553967e-02,1.502853571621866986e-03,1.112757554604053345e+00,-2.072438455830597270e+00
1.314999999999993952e+00,8.260742116636551891e-02,-2.251060072873313500e-02,1.230574594492372498e+00,-2.551194133521444307e+00,0.000000000000000000e+00,-6.770606227824358392e-01,7.661692316847075468e-02,-1.009899203576755146e-02,1.309684851433126740e+00,-2.421966921427257446e+00
1.319999999999993845e+00,8.897675101790596119e-02,-3.574497562341836382e-02,1.316503370071536727e+00,-2.741242141031301927e+00,0.000000000000000000e+00,-6.891983006100298459e-01,8.261665674808604809e-02,-2.262674691621035031e-02,1.137875196924430732e+00,-2.420786393541337844e+00
1.324999999999993738e+00,9.577044249328153791e-02,-4.991922410211749317e-02,1.400255994900455159e+00,-2.927015534938147479e+00,0.000000000000000000e+00,-6.456081077066478935e-01,8.908467195838204455e-02,-3.562478270493988491e-02,1.332741664709120810e+00,-2.768980420273726484e+00
1.329999999999993632e+00,1.029544941163094418e-01,-6.496437184685928401e-02,1.472595127793399739e+00,-3.089496025332064466e+00,0.000000000000000000e+00,-8.578763202040480262e-01,9.582221913744348729e-02,-4.999134025297366501e-02,1.356351937432309196e+00,-3.179500126021404860e+00
1.334999999999993525e+00,1.105725967290205336e-01,-8.097157962845777379e-02,1.573767444314789987e+00,-3.311619085660923112e+00,0.000000000000000000e+00,-9.525254317839124685e-01,1.029684655138501242e-01,-6.506509387157988211e-02,1.593588549828064638e+00,-3.105266548822022799e+00
1.339999999999993419e+00,1.187203691396046396e-01,-9.813910396178261719e-02,1.684351621896978735e+00,-3.553397373234052470e+00,0.000000000000000000e+00,-1.047943380475073516e+00,1.106429502070567089e-01,-8.115026947202852448e-02,1.634455166450385022e+00,-3.223613319141785727e+00
1.344999999999993312e+00,1.274432680454256617e-01,-1.165619890177109763e-01,1.803688082922156877e+00,-3.813500714648341727e+00,0.000000000000000000e+00,-1.056770095441526225e+00,1.186728394473690468e-01,-9.825393640231561143e-02,2.025490308800663275e+00,-3.652587763334168347e+00
1.349999999999993205e+00,1.367489540917866675e-01,-1.362575567459325399e-01,1.917354750362691984e+00,-4.062245089176713009e+00,0.000000000000000000e+00,-8.697116018470760768e-01,1.273715588105521213e-01,-1.164448873177206523e-01,1.597867191917973884e+00,-3.530187295605806685e+00
1.354999999999993099e+00,1.465313064568536661e-01,-1.570088290372568252e-01,1.994344682907017496e+00,-4.235764202227121800e+00,0.000000000000000000e+00,-1.156934787099977324e+00,1.367628854839827712e-01,-1.362046158055591205e-01,1.886834153121287105e+00,-4.386587409863516029e+00
1.359999999999992992e+00,1.567903221155432791e-01,-1.788175914625566576e-01,2.107798789647907789e+00,-4.484793334013590815e+00,0.000000000000000000e+00,-1.679234435171843565e+00,1.463909620925359922e-01,-1.570095418465251580e-01,1.913326068863726359e+00,-4.169511153763195921e+00
1.364999999999992886e+00,1.677933460872317317e-01,-2.022367626260922202e-01,2.291501550176694213e+00,-4.879023098086991972e+00,0.000000000000000000e+00,-1.186068262894391712e+00,1.566234669456699202e-01,-1.787965088246656897e-01,2.450581591577449370e+00,-4.325820124617376194e+00
1.369999999999992779e+00,1.794993330078393790e-01,-2.271841302187472822e-01,2.389153885019932311e+00,-5.096421739994283051e+00,0.000000000000000000e+00,-1.596459588690825937e+00,1.678405234773301391e-01,-2.023170438803500726e-01,2.217912490166239259e+00,-4.920730944866992473e+00
1.374999999999992673e+00,1.918196404092935847e-01,-2.534795908405544917e-01,2.536813775522426706e+00,-5.417418503463552248e+00,0.000000000000000000e+00,-1.533209840958548176e+00,1.795381782262632508e-01,-2.270555458608334576e-01,2.339522559805687241e+00,-4.797511383403361584e+00
1.379999999999992566e+00,2.048220529968192427e-01,-2.812657288915855758e-01,2.661919637763182411e+00,-5.692543062031961476e+00,0.000000000000000000e+00,-1.758197014154505800e+00,1.918614239343569838e-01,-2.535573146188827010e-01,2.672140380754888245e+00,-5.500420425575242689e+00
1.384999999999992459e+00,2.184968067785972579e-01,-3.105256480413299824e-01,2.805427881042462879e+00,-6.006281689653924616e+00,0.000000000000000000e+00,-1.721962919314322882e+00,2.048956432697346952e-01,-2.810798732426687541e-01,2.831608142791746996e+00,-5.744390061864681485e+00
1.389999999999992353e+00,2.328374840083302921e-01,-3.412497310843779497e-01,2.928231208132429320e+00,-6.278098684128279316e+00,0.000000000000000000e+00,-1.942894318189763991e+00,2.185848164492573409e-01,-3.106266241694539132e-01,2.771480374101553679e+00,-5.849898715862586585e+00
1.394999999999992246e+00,2.478285854529290178e-01,-3.734100287834235532e-01,3.065281233647418446e+00,-6.580133107288433258e+00,0.000000000000000000e+00,-3.505834180357578767e-01,2.326733198664303059e-01,-3.413326596594818962e-01,3.005358298495525826e+00,-6.218505803684709399e+00
1.399999999999992140e+00,2.629278021284948141e-01,-4.058924432469745436e-01,2.973479117650351444e+00,-6.411020557977855638e+00,0.000000000000000000e+00,-1.361062218186692707e+00,2.476896651544612249e-01,-3.734064759143521650e-01,2.845731600597144251e+00,-7.064917883188869041e+00
1.404999999999992033e+00,2.778844514437417423e-01,-4.381835701047046006e-01,3.007168062647822993e+00,-6.501415096892825929e+00,0.000000000000000000e+00,-2.443753388460087272e+00,2.629801982488298440e-01,-4.058850894604231763e-01,2.877158214445209250e+00,-6.547666213700848559e+00
1.409999999999991926e+00,2.933228787040069729e-01,-4.715752930958651001e-01,3.164861552466536221e+00,-6.848571370034370887e+00,0.000000000000000000e+00,-3.395782337750925972e+00,2.781827328422631918e-01,-4.382569743453079147e-01,3.166635155760365361e+00,-6.538250456730392735e+00
1.414999999999991820e+00,3.097917851604705675e-01,-5.072052736635074277e-01,3.417982969886717459e+00,-7.393941178515559542e+00,0.000000000000000000e+00,-1.447250192221115839e+00,2.934514543794962682e-01,-4.715864086074459394e-01,3.404812027567368560e+00,-6.578607681261096296e+00
1.419999999999991713e+00,3.268769486838192795e-01,-5.442255537119468078e-01,3.414176999995277573e+00,-7.410413525172459437e+00,0.000000000000000000e+00,-2.969952639862869503e+00,3.097625986116789298e-01,-5.072955483399008703e-01,3.244592691604937684e+00,-7.322955663321024211e+00
1.424999999999991607e+00,3.443513095795328049e-01,-5.821739225566405773e-01,3.571617183033902077e+00,-7.761047137187700784e+00,0.000000000000000000e+00,-2.593801454504130799e+00,3.269577762785592645e-01,-5.441841460928162899e-01,3.630233462396499799e+00,-7.381788812278903045e+00
1.429999999999991500e+00,3.624504752821893772e-01,-6.215441711429849914e-01,3.664784610867319437e+00,-7.980576081954635193e+00,0.000000000000000000e+00,-1.391202230994691647e+00,3.444476887024859879e-01,-5.821648998989981116e-01,3.617986219377240076e+00,-7.597127892261641868e+00
1.434999999999991394e+00,3.806491676168320959e-01,-6.612591464890483772e-01,3.613420140440767980e+00,-7.902985613274443821e+00,0.000000000000000000e+00,-1.933515757347672892e+00,3.625195782600243444e-01,-6.217008756361115385e-01,3.479272115728232251e+00,-7.907005338227418356e+00
1.439999999999991287e+00,3.987109434717786560e-01,-7.008371002491379231e-01,3.609456427455054239e+00,-7.924644507558970652e+00,0.000000000000000000e+00,-3.609869262210549046e+00,3.808088234365221147e-01,-6.611660818508785509e-01,3.599435338998143941e+00,-7.945184950291407588e+00
1.444999999999991180e+00,4.171357265092676680e-01,-7.413188381658420978e-01,3.756476838480950597e+00,-8.260191004185712060e+00,0.000000000000000000e+00,-2.206812290298838519e+00,3.986654334810336153e-01,-7.008036840766552755e-01,3.782669515353125345e+00,-7.660446377752256453e+00
1.449999999999991074e+00,4.359086506587842025e-01,-7.826832861742806235e-01,3.750889773277154671e+00,-8.282144427853062041e+00,0.000000000000000000e+00,-1.431072956652995165e+00,4.170940781305699230e-01,-7.413050028227812227e-01,3.908762060078961653e+00,-8.491199427810565581e+00
1.454999999999990967e+00,4.544537399769341679e-01,-8.237479830286789095e-01,3.666581321242124325e+00,-8.142797588358446248e+00,0.000000000000000000e+00,-2.144090292583085589e+00,4.358379073403207404e-01,-7.827811903849960506e-01,3.623387266881807456e+00,-8.302126363865651726e+00
1.459999999999990861e+00,4.727229003693875220e-01,-8.644211016017225857e-01,3.639774719048601614e+00,-8.124033321096655769e+00,0.000000000000000000e+00,-2.793030027630785561e+00,4.544339568270496788e-01,-8.236840162658942699e-01,3.650395356659994484e+00,-8.114924531540935959e+00
1.464999999999990754e+00,4.909731609622607906e-01,-9.052435165526282468e-01,3.658420276139536575e+00,-8.201334205054697790e+00,0.000000000000000000e+00,-4.324460942016154164e+00,4.728054653389964779e-01,-8.644257098410317308e-01,3.689986199300440362e+00,-7.977554354270292691e+00
1.469999999999990647e+00,5.095919147676630789e-01,-9.470288957426545862e-01,3.785579654369222613e+00,-8.506073283118137596e+00,0.000000000000000000e+00,-2.893441775179885767e+00,4.909836003433146745e-01,-9.052292019703018777e-01,4.144727741258135367e+00,-8.263411916751623565e+00
1.474999999999990541e+00,5.285238608054243503e-01,-9.896763658162814892e-01,3.785553025363574076e+00,-8.549914845720879342e+00,0.000000000000000000e+00,-3.387200577980055805e+00,5.097772697603584202e-01,-9.470043195592946494e-01,3.806349398922212579e+00,-8.208787264165003705e+00
1.479999999999990434e+00,5.475215827152010162e-01,-1.032686320407773417e+00,3.811539293375728832e+00,-8.650405767220986419e+00,0.000000000000000000e+00,-3.810632085440971650e+00,5.284806801912061980e-01,-9.894677369364865971e-01,4.035696800863018296e+00,-8.455244506834581841e+00
1.484999999999990328e+00,5.666939533011190466e-01,-1.076299156980175420e+00,3.855165860568938285e+00,-8.790624128759946032e+00,0.000000000000000000e+00,-1.846725537415391472e+00,5.475145581990330523e-01,-1.032703137570778695e+00,4.029748959993756152e+00,-8.292179660780687911e+00
1.489999999999990221e+00,5.857241798979850866e-01,-1.119871992465293564e+00,3.756804624839900519e+00,-8.638634117531236001e+00,0.000000000000000000e+00,-2.303443628477888083e-01,5.666654686158086873e-01,-1.076251750160961418e+00,3.673500027451113148e+00,-8.418742224828989151e+00
1.494999999999990115e+00,6.040021015738789023e-01,-1.162147975094808938e+00,3.555727668309716094e+00,-8.274798854996031849e+00,0.000000000000000000e+00,-3.153735827572333061e+00,5.857743425195978126e-01,-1.119860325709593596e+00,3.480586390565281629e+00,-8.726253801788793396e+00
1.499999999999990008e+00,6.217451059263685575e-01,-1.203588509851991839e+00,3.540320350504938318e+00,-8.299538891965408283e+00,0.000000000000000000e+00,2.435234964153654147e-02,6.040694113710428637e-01,-1.162079924456812297e+00,3.845529776987619552e+00,-8.194806438841984786e+00
1.504999999999989901e+00,6.389226279178348289e-01,-1.244141522625854757e+00,3.332103141613482755e+00,-7.924793191737321330e+00,0.000000000000000000e+00,-1.939716239882060433e+00,6.216764713010116683e-01,-1.203439311129408162e+00,3.475676309384443829e+00,-8.857659992680243732e+00
1.509999999999989795e+00,6.553609463588018214e-01,-1.283453960895083901e+00,3.243117576841608951e+00,-7.800360082971807607e+00,0.000000000000000000e+00,-2.333151368269192893e+00,6.390127683636701583e-01,-1.244152078008136098e+00,3.262544383238395795e+00,-7.721156268776775633e+00
1.514999999999989688e+00,6.714072880850310288e-01,-1.322261030227870338e+00,3.175066180659903647e+00,-7.722189924421095419e+00,0.000000000000000000e+00,-1.260014881026279010e+00,6.551914504056784994e-01,-1.283480849490435727e+00,3.356271330244487316e+00,-7.730129110176267027e+00
1.519999999999989582e+00,6.869645481887184379e-01,-1.360372665768823763e+00,3.048189548106284175e+00,-7.523537280106062042e+00,0.000000000000000000e+00,-1.570492588056441985e+00,6.713838211176337278e-01,-1.322280209800878126e+00,3.164930672639717724e+00,-7.854406717685205486e+00
1.524999999999989475e+00,7.019328226217623756e-01,-1.397591237295025657e+00,2.939260185743299392e+00,-7.364563408004374701e+00,0.000000000000000000e+00,-2.303886225158779055e+00,6.870140784948057799e-01,-1.360277360905313593e+00,2.840978698351278808e+00,-7.207975627301395960e+00
1.529999999999989369e+00,7.164507605382777200e-01,-1.434218550495436117e+00,2.867636851977900747e+00,-7.286262123332945428e+00,0.000000000000000000e+00,-8.915968036307051481e-01,7.019687192406968146e-01,-1.397639805349213615e+00,3.202364951466518672e+00,-7.504568936748508001e+00
1.534999999999989262e+00,7.304339523392735511e-01,-1.470090577130973131e+00,2.726111187553434068e+00,-7.063837855811213373e+00,0.000000000000000000e+00,-2.948392980732306157e-01,7.165033796064516070e-01,-1.434314168714547977e+00,2.703552933311070827e+00,-7.293174891252051317e+00
1.539999999999989155e+00,7.436454518232570310e-01,-1.504720146465813535e+00,2.559200979054809810e+00,-6.789694850834450790e+00,0.000000000000000000e+00,-3.598302562464943399e-01,7.303916807144247292e-01,-1.470251720071187762e+00,2.394739379887627972e+00,-7.066812879083737009e+00
1.544999999999989049e+00,7.560402540883558453e-01,-1.538019605929511036e+00,2.399335221153388709e+00,-6.531584640240778228e+00,0.000000000000000000e+00,-2.491731352221743023e+00,7.438115036502829236e-01,-1.504724397912188483e+00,2.421970696803453560e+00,-7.100004634087174082e+00
1.549999999999988942e+00,7.678852733440928446e-01,-1.570557766155473267e+00,2.338331562151552134e+00,-6.483466084236575000e+00,0.000000000000000000e+00,-2.222165380170447513e+00,7.561504583848236427e-01,-1.538063233851514777e+00,2.634411846979987537e+00,-6.561916178951739731e+00
1.554999999999988836e+00,7.793905199569627351e-01,-1.602789599349676575e+00,2.263545858082577578e+00,-6.409278516491836442e+00,0.000000000000000000e+00,-1.531565070675343421e+00,7.678051211167153944e-01,-1.570610346308786154e+00,2.392501445903461477e+00,-6.317906104367700948e+00
1.559999999999988729e+00,7.904442447076165390e-01,-1.634493608170153323e+00,2.157995529498417664e+00,-6.272810411485476578e+00,0.000000000000000000e+00,-1.206913622832419097e+00,7.791330728177509046e-01,-1.602693835252139598e+00,2.430133096735049847e+00,-6.672839933644973520e+00
1.564999999999988622e+00,8.009367848702216852e-01,-1.665450090931058336e+00,2.039180409507563407e+00,-6.110440883294948833e+00,0.000000000000000000e+00,-1.601154455418860145e+00,7.903994661645316055e-01,-1.634266220828896721e+00,1.935245183691174597e+00,-6.087353903726038240e+00
1.569999999999988516e+00,8.108781316641295867e-01,-1.695690439628596113e+00,1.937361219955799907e+00,-5.986082641564800078e+00,0.000000000000000000e+00,-1.239927686326499856e+00,8.008276316775317927e-01,-1.665588991387848106e+00,2.311264821625095500e+00,-6.485861223571156131e+00
1.574999999999988409e+00,8.202739713934678045e-01,-1.725237285123231601e+00,1.821091659393683670e+00,-5.833213785931344653e+00,0.000000000000000000e+00,-1.085683210045989888e+00,8.108502373928690998e-01,-1.695642066987136154e+00,1.991104876879925989e+00,-6.184916054323151613e+00
1.579999999999988303e+00,8.290749085380580974e-01,-1.753995524839785380e+00,1.699437077095152349e+00,-5.670678914820092231e+00,0.000000000000000000e+00,-2.713806366094624778e+00,8.204034043311070334e-01,-1.725233021023186986e+00,1.715233244292466930e+00,-5.870895620351853417e+00
1.584999999999988196e+00,8.374276600380924362e-01,-1.782286245247580725e+00,1.641296108381381291e+00,-5.645385195659846644e+00,0.000000000000000000e+00,-1.406498934921007748e+00,8.289214394276819275e-01,-1.754054016531950699e+00,2.170613029365656033e+00,-5.833122241109574446e+00
1.589999999999988090e+00,8.453598127693521258e-01,-1.810181661985276635e+00,1.531600158581580606e+00,-5.513175182702275023e+00,0.000000000000000000e+00,-9.844858217503208442e-01,8.372597393029544977e-01,-1.782249984172006085e+00,1.606445878691611817e+00,-5.613583299046190689e+00
1.594999999999987983e+00,8.527045309885071811e-01,-1.837337437965454123e+00,1.406439446555761918e+00,-5.349681423137674585e+00,0.000000000000000000e+00,-1.190118046707507427e+00,8.454448817488002810e-01,-1.810251578331759648e+00,1.525470650359115554e+00,-5.693190054807778289e+00
1.599999999999987876e+00,8.594445821999667778e-01,-1.863724205529236899e+00,1.289666983181331439e+00,-5.205448481155086959e+00,0.000000000000000000e+00,-1.448755311720955063e-01,8.527539087899577153e-01,-1.837359877431094635e+00,1.591096311891839976e+00,-5.702155504008196374e+00
1.604999999999987770e+00,8.655075232141369312e-01,-1.889193197690216985e+00,1.135873334739311957e+00,-4.982926124049842365e+00,0.000000000000000000e+00,-2.103116733044195108e+00,8.594905093976903387e-01,-1.863800293247725337e+00,1.065684615050710216e+00,-5.474882209157090784e+00
1.609999999999987663e+00,8.709812586131703283e-01,-1.913935672350517869e+00,1.053463057569688166e+00,-4.914099347413827701e+00,0.000000000000000000e+00,1.505989051455891570e-02,8.656611203120438969e-01,-1.889073557352606736e+00,1.174105075724926950e+00,-4.773920739176316985e+00
1.614999999999987557e+00,8.758547751528874548e-01,-1.937934462111755352e+00,8.963285611682763054e-01,-4.686143462365277124e+00,0.000000000000000000e+00,-1.227563949874171723e+00,8.711285032754586544e-01,-1.913905805408911309e+00,6.308375591782082736e-01,-5.032867613809664853e+00
1.619999999999987450e+00,8.800558523537064248e-01,-1.961035893581176248e+00,7.841770260455618313e-01,-4.554717743532337160e+00,0.000000000000000000e+00,-1.256182916613959533e+00,8.758457620629467311e-01,-1.937780038202829846e+00,8.958437478818719324e-01,-4.827671938476142621e+00
1.624999999999987343e+00,8.836997537473180175e-01,-1.983489700457368832e+00,6.734555058370811365e-01,-4.427065325867578061e+00,0.000000000000000000e+00,-1.707673172873229284e+00,8.800360657032694212e-01,-1.960926180922280437e+00,6.889292200729838500e-01,-4.571977472763120609e+00
1.629999999999987237e+00,8.868291977803882675e-01,-2.005391397935393449e+00,5.782941302937549821e-01,-4.333734851447960779e+00,0.000000000000000000e+00,-1.724567949632449526e+00,8.838654174074108694e-01,-1.983604655263746297e+00,7.510455508528129931e-01,-4.437310012547214022e+00
1.634999999999987130e+00,8.894838571989452936e-01,-2.026831275429483270e+00,4.835452168708757048e-01,-4.242326411829697719e+00,0.000000000000000000e+00,-9.980302514590898566e-01,8.867520212597090890e-01,-2.005270585107741699e+00,9.091942102914898349e-01,-4.611396826130799376e+00
1.639999999999987024e+00,8.916047047198568665e-01,-2.047685975324802676e+00,3.649422359708825447e-01,-4.099833656608919519e+00,0.000000000000000000e+00,-7.518266736075333023e-01,8.896208698484111554e-01,-2.026928734227136708e+00,2.165488851664695291e-01,-4.149600237158610483e+00
1.644999999999986917e+00,8.931147934678101974e-01,-2.067788761877989767e+00,2.393053441179479601e-01,-3.941596789499923315e+00,0.000000000000000000e+00,-2.848601899397157133e+00,8.916963375817222870e-01,-2.047803328697352487e+00,2.966797273767494691e-01,-4.361460450211824380e+00
1.649999999999986811e+00,8.941685396309800860e-01,-2.087472500286435384e+00,1.819593790718578019e-01,-3.931743518202426735e+00,0.000000000000000000e+00,-1.594605669368025502e-01,8.932708007660735694e-01,-2.067522088080584020e+00,8.087140159553964924e-01,-3.881369773244267130e+00
1.654999999999986704e+00,8.947181444359781910e-01,-2.106637535747168943e+00,3.823773314979850291e-02,-3.734678189631639444e+00,0.000000000000000000e+00,-1.597598139491497315e+00,8.940612910803144020e-01,-2.087584857510705660e+00,-1.150379532570300622e-01,-4.204924013017206086e+00
1.659999999999986597e+00,8.946678013331164081e-01,-2.125070970507509038e+00,-5.831020021115486396e-02,-3.638799056463258186e+00,0.000000000000000000e+00,-1.278138959881024217e+00,8.947615108877184920e-01,-2.106641415548491825e+00,-1.203275991279508517e-01,-3.455905162000336706e+00
1.664999999999986491e+00,8.941108368778577509e-01,-2.142971934766259690e+00,-1.643307175436736489e-01,-3.521743884983945527e+00,0.000000000000000000e+00,-2.199328626264633879e+00,8.945896564016119212e-01,-2.125030534743205024e+00,-2.637891277104986720e-01,-3.454493816130968398e+00
1.669999999999986384e+00,8.930972088357903571e-01,-2.160446220709452803e+00,-2.411512728109380388e-01,-3.467962616984561652e+00,0.000000000000000000e+00,-1.167957824886571183e+00,8.942110502100334424e-01,-2.143024551282693313e+00,9.762975613832544641e-02,-3.297219918176672149e+00
1.674999999999986278e+00,8.916200859126616196e-01,-2.177477801561021664e+00,-3.495042182055051461e-01,-3.344835112222383611e+00,0.000000000000000000e+00,-1.590558345823304354e+00,8.931498836724980350e-01,-2.160666975636564846e+00,-2.805951165980380413e-01,-3.443860958265752892e+00
1.679999999999986171e+00,8.896362744327442895e-01,-2.193966875227078450e+00,-4.438959114585424581e-01,-3.250887698545031235e+00,0.000000000000000000e+00,-9.613867645943868778e-01,8.914663589837802382e-01,-2.177407718906957612e+00,-2.743132751575680928e-01,-3.174540737931329737e+00
1.684999999999986064e+00,8.871350692047468289e-01,-2.209883054953255765e+00,-5.563193647922980434e-01,-3.115768073109245417e+00,0.000000000000000000e+00,-1.138653261525935712e+00,8.896574718012718597e-01,-2.193920475891629529e+00,-5.167348625820098462e-01,-3.260937848241122872e+00
1.689999999999985958e+00,8.840890838988213485e-01,-2.225155630688384178e+00,-6.618250182918040680e-01,-2.993414352274857304e+00,0.000000000000000000e+00,-1.502478077489980191e+00,8.874086673257719493e-01,-2.209925954776601476e+00,-4.282631696424026302e-01,-3.189927413977006410e+00
1.694999999999985851e+00,8.805463889158433588e-01,-2.239878435206463791e+00,-7.550565869972148958e-01,-2.895808764963199611e+00,0.000000000000000000e+00,-1.327380915480510293e+00,8.839649399949159880e-01,-2.224928506503022430e+00,-7.914225811465063209e-01,-2.591630883341948355e+00
