time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
0.000000000000000000e+00,1.907377737087045944e-04,-4.386968795300205670e-03,-2.747252747252915128e-02,-6.043956043956200119e-02,1.907377737087045944e-04,-4.386968795300205670e-03,-2.747252747252915128e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.492702261396310348e-02,2.064857849874446316e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.694057464599609375e-03,1.907377737087045944e-04,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.206650000000000207e-05,-6.215520000000000420e-05,6.413240000000000607e-02,-1.243089999999999890e-01,-2.643019447413408329e-02,1.316985015152560834e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.049083709716796875e-03,1.907377737087045944e-04,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-4.386968795300205670e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.274070000000000085e-04,-2.469549999999999827e-04,1.265459999999999918e-01,-2.452880000000000060e-01,1.284515959517768868e+00,-2.412654183554572285e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.395604395604379988e-02,1.494505494505489196e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.045131683349609375e-02,1.907377737087045944e-04,-4.005493247882796481e-03,0.000000000000000000e+00,1.121250465616698694e-01,1.907377737087045944e-04,-4.005493247882796481e-03,0.000000000000000000e+00,1.121250465616698694e-01,2.843149999999999909e-04,-5.510950000000000354e-04,1.872670000000000168e-01,-3.629860000000000309e-01,1.556174148810001157e+00,-3.174853399764607786e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.223443223443211991e-02,1.318681318681313996e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.269936561584472656e-02,1.907377737087045944e-04,-4.768444342717614859e-03,0.000000000000000000e+00,-3.393836916820509031e-01,1.907377737087045944e-04,-4.768444342717614859e-03,0.000000000000000000e+00,-3.393836916820509031e-01,5.011150000000000023e-04,-9.713270000000000194e-04,2.463289999999999924e-01,-4.774700000000000055e-01,1.195187738190099935e+00,-1.772108845864232896e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923083755e-01,-1.286446886446887206e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414752006530761719e-02,5.722133211261137831e-04,-5.912870984969842425e-03,2.634218660577920534e-01,-7.902655981733761603e-01,5.722133211261137831e-04,-5.912870984969842425e-03,2.634218660577920534e-01,-7.902655981733761603e-01,7.761660000000000087e-04,-1.504469999999999939e-03,3.037679999999999825e-01,-5.888100000000000556e-01,6.387567504857649681e-01,-8.997504220238105033e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.186813186813186149e-01,-1.708424908424907684e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.548290252685546875e-02,9.536888685435229718e-04,-8.201724269474297557e-03,2.856676333574413307e-01,-1.714005800144648095e+00,9.536888685435229718e-04,-8.201724269474297557e-03,2.856676333574413307e-01,-1.714005800144648095e+00,1.107860000000000008e-03,-2.147420000000000145e-03,3.596179999999999932e-01,-6.970739999999999714e-01,6.267494424730379876e-01,-1.587496877462246658e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.890109890109886948e-01,-1.421245421245421525e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.685285568237304688e-02,1.716639963378341349e-03,-1.049057755397875269e-02,5.569176520831984334e-01,-1.670752956249595300e+00,1.716639963378341349e-03,-1.049057755397875269e-02,5.569176520831984334e-01,-1.670752956249595300e+00,1.494630000000000047e-03,-2.897129999999999931e-03,4.139140000000000597e-01,-8.023270000000000124e-01,4.560401545113457189e-01,-2.553114809631651383e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.835164835164835750e-01,-1.022710622710622630e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.830840110778808594e-02,2.479591058213159727e-03,-1.277943083848320782e-02,5.241685223374378255e-01,-1.572505567012313588e+00,2.479591058213159727e-03,-1.277943083848320782e-02,5.241685223374378255e-01,-1.572505567012313588e+00,1.934940000000000011e-03,-3.750620000000000082e-03,4.666879999999999917e-01,-9.046350000000000779e-01,5.487319975583027087e-01,-4.188140865064138296e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.366300366300368552e-01,-8.234432234432240705e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.959991455078125000e-02,3.624017700465387293e-03,-1.354238193331802620e-02,8.861128379739868777e-01,-5.907418919826579184e-01,3.624017700465387293e-03,-1.354238193331802620e-02,8.861128379739868777e-01,-5.907418919826579184e-01,2.427270000000000035e-03,-4.704970000000000159e-03,5.179719999999999880e-01,-1.004059999999999953e+00,2.542035813167053959e-01,-1.236194467728166657e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.838827838827842953e-01,-9.875457875457875900e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.113103866577148438e-02,4.386968795300205670e-03,-1.354238193331802620e-02,4.982947413375986012e-01,0.000000000000000000e+00,4.386968795300205670e-03,-1.354238193331802620e-02,4.982947413375986012e-01,0.000000000000000000e+00,2.970159999999999901e-03,-5.757339999999999680e-03,5.677979999999999139e-01,-1.100659999999999972e+00,6.760661653254995684e-01,-2.097736862510970468e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.838827838827842953e-01,-9.641025641025642301e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.259707450866699219e-02,5.531395437552433236e-03,-1.392385748073543539e-02,7.806266455204239341e-01,-2.602088818401413484e-01,5.531395437552433236e-03,-1.392385748073543539e-02,7.806266455204239341e-01,-2.602088818401413484e-01,3.562159999999999979e-03,-6.904930000000000095e-03,6.161949999999999372e-01,-1.194499999999999895e+00,4.469275048170207043e-01,-1.905158559870842927e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.194139194139200555e-01,-1.075457875457875190e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.383875846862792969e-02,6.675822079804660802e-03,-1.506828412298766295e-02,9.216730497897632768e-01,-9.216730497897632768e-01,6.675822079804660802e-03,-1.506828412298766295e-02,9.216730497897632768e-01,-9.216730497897632768e-01,4.201869999999999911e-03,-8.145009999999999403e-03,6.631979999999999542e-01,-1.285639999999999894e+00,3.304231747747721215e-01,-1.243037288900454840e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.956043956043959753e-01,-1.374358974358974805e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.508831024169921875e-02,8.201724269474297557e-03,-1.659418631265729971e-02,1.221159637042571244e+00,-1.221159637042571244e+00,8.201724269474297557e-03,-1.659418631265729971e-02,1.221159637042571244e+00,-1.221159637042571244e+00,4.887950000000000281e-03,-9.475020000000000664e-03,7.089569999999999483e-01,-1.374370000000000092e+00,1.260913167237553978e-01,-1.090488932770909969e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780219780219784553e-01,-1.368498168498168965e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.629423141479492188e-02,9.346150911726525123e-03,-1.850156404974434565e-02,9.490061770077278247e-01,-1.581676961679546300e+00,9.346150911726525123e-03,-1.850156404974434565e-02,9.490061770077278247e-01,-1.581676961679546300e+00,5.619029999999999685e-03,-1.089229999999999886e-02,7.531889999999999974e-01,-1.460150000000000059e+00,3.503830587973411070e-01,-8.590121962897701025e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.545787545787550954e-01,-1.081318681318681030e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.758502960205078125e-02,1.049057755397875269e-02,-2.079041733424880078e-02,8.866038498901158693e-01,-1.773207699780231739e+00,1.049057755397875269e-02,-2.079041733424880078e-02,8.866038498901158693e-01,-1.773207699780231739e+00,6.393710000000000365e-03,-1.239409999999999991e-02,7.961449999999999916e-01,-1.543460000000000054e+00,4.387721867699401201e-01,-8.002436559346293166e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.135531135531142155e-01,-8.527472527472532704e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.896904945373535156e-02,1.163500419623098026e-02,-2.346074616617066511e-02,8.268860022920047070e-01,-1.929400672014677465e+00,1.163500419623098026e-02,-2.346074616617066511e-02,8.268860022920047070e-01,-1.929400672014677465e+00,7.210800000000000716e-03,-1.397820000000000139e-02,8.380340000000000567e-01,-1.624710000000000099e+00,5.401328010748596142e-01,-7.590472077210019819e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.252747252747258955e-01,-6.827838827838821345e-01,0.000000000000000000e+00,0.000000000000000000e+00
