time, pos1, pos2, vel1, vel2, tau1, tau2, K11, K12, K13, K14, K21, K22, K23, K24, k1, k2
0.145, 0.0402167, -0.00709924, 0.606535, -0.108341, 1.23041, 0, -0.0292509, -0.0283208, -0.0223899, -0.00513753, 0, 0, 0, 0, 0.00019261, 0
0.15, 0.0433043, -0.00764494, 0.628373, -0.109763, 1.22753, 0, -0.0317845, -0.028685, -0.0226179, -0.00504069, 0, 0, 0, 0, 0.000167344, 0
0.155, 0.0464988, -0.00819409, 0.649341, -0.109738, 1.22261, 0, -0.0344241, -0.0289647, -0.0228217, -0.00493924, 0, 0, 0, 0, 0.000141544, 0
0.16, 0.0497958, -0.00873897, 0.669326, -0.108077, 1.21572, 0, -0.0371605, -0.0291592, -0.0229993, -0.00483351, 0, 0, 0, 0, 0.000115251, 0
0.165, 0.0531899, -0.009271, 0.688225, -0.10463, 1.20679, 0, -0.0399835, -0.0292688, -0.0231482, -0.00472386, 0, 0, 0, 0, 8.85089e-05, 0
0.17, 0.0566755, -0.00978093, 0.705945, -0.0992756, 1.19578, 0, -0.0428818, -0.0292939, -0.0232664, -0.00461065, 0, 0, 0, 0, 6.13635e-05, 0
0.175, 0.0602466, -0.010259, 0.722408, -0.0919531, 1.18285, 0, -0.045843, -0.0292355, -0.0233517, -0.00449425, 0, 0, 0, 0, 3.38572e-05, 0
0.18, 0.0638967, -0.0106956, 0.737578, -0.0827321, 1.16787, 0, -0.0488537, -0.0290952, -0.0234024, -0.00437501, 0, 0, 0, 0, 6.04025e-06, 0
0.185, 0.0676194, -0.0110816, 0.751459, -0.0718274, 1.15088, 0, -0.0518997, -0.0288749, -0.0234166, -0.00425331, 0, 0, 0, 0, -2.20396e-05, 0
0.19, 0.0714083, -0.0114097, 0.764134, -0.0597409, 1.1319, 0, -0.0549657, -0.0285771, -0.0233926, -0.00412951, 0, 0, 0, 0, -5.03327e-05, 0
0.195, 0.0752579, -0.0116761, 0.775817, -0.0474192, 1.11091, 0, -0.0580358, -0.0282046, -0.023329, -0.00400397, 0, 0, 0, 0, -7.87877e-05, 0
0.2, 0.0791642, -0.0118832, 0.786873, -0.0363491, 1.08807, 0, -0.0610932, -0.0277608, -0.0232245, -0.00387703, 0, 0, 0, 0, -0.000107355, 0
0.205, 0.0831249, -0.012041, 0.797705, -0.0281391, 1.06317, 0, -0.0641205, -0.0272494, -0.023078, -0.00374904, 0, 0, 0, 0, -0.000135978, 0
0.21, 0.087139, -0.012165, 0.808365, -0.0231743, 1.03637, 0, -0.0670998, -0.0266745, -0.0228887, -0.00362031, 0, 0, 0, 0, -0.000164604, 0
0.215, 0.0912047, -0.0122681, 0.818504, -0.0204152, 1.00778, 0, -0.0700124, -0.0260409, -0.0226558, -0.00349118, 0, 0, 0, 0, -0.00019318, 0
0.22, 0.0953181, -0.0123571, 0.827947, -0.0194172, 0.977274, 0, -0.0728396, -0.0253535, -0.022379, -0.00336193, 0, 0, 0, 0, -0.000221649, 0
0.225, 0.0994739, -0.0124355, 0.837566, -0.0234311, 0.94493, 0, -0.0755622, -0.024617, -0.0220582, -0.00323285, 0, 0, 0, 0, -0.000249954, 0
0.23, 0.103669, -0.0125142, 0.848722, -0.0374317, 0.910886, 0, -0.078161, -0.0238366, -0.0216934, -0.00310422, 0, 0, 0, 0, -0.000278041, 0
0.235, 0.107904, -0.0126206, 0.852942, -0.0317258, 0.875193, 0, -0.0806166, -0.0230201, -0.0212851, -0.00297627, 0, 0, 0, 0, -0.000305853, 0
0.24, 0.11216, -0.0127067, 0.860441, -0.042437, 0.837735, 0, -0.0829101, -0.02217, -0.020834, -0.00284925, 0, 0, 0, 0, -0.00033333, 0
0.245, 0.116439, -0.0128097, 0.861991, -0.0372136, 0.798822, 0, -0.0850223, -0.0212947, -0.0203409, -0.00272337, 0, 0, 0, 0, -0.000360421, 0
0.25, 0.120726, -0.0129008, 0.865154, -0.0428168, 0.758357, 0, -0.0869349, -0.0203977, -0.0198073, -0.00259883, 0, 0, 0, 0, -0.000387065, 0
0.255, 0.125019, -0.0129967, 0.864406, -0.0399171, 0.716382, 0, -0.0886298, -0.0194861, -0.0192346, -0.00247581, 0, 0, 0, 0, -0.000413206, 0
0.26, 0.12931, -0.0131, 0.864963, -0.047015, 0.673043, 0, -0.0900897, -0.0185641, -0.0186246, -0.00235447, 0, 0, 0, 0, -0.000438791, 0
0.265, 0.13359, -0.0132049, 0.860275, -0.0411334, 0.628271, 0, -0.091298, -0.0176387, -0.0179796, -0.00223495, 0, 0, 0, 0, -0.00046376, 0
0.27, 0.137855, -0.0133226, 0.858903, -0.0525522, 0.582324, 0, -0.0922393, -0.0167128, -0.0173019, -0.0021174, 0, 0, 0, 0, -0.000488066, 0
0.275, 0.142093, -0.0134396, 0.849531, -0.0414758, 0.535228, 0, -0.092899, -0.0157941, -0.0165943, -0.00200191, 0, 0, 0, 0, -0.000511652, 0
0.28, 0.146294, -0.0135506, 0.844104, -0.0500685, 0.486995, 0, -0.0932638, -0.0148842, -0.0158596, -0.00188862, 0, 0, 0, 0, -0.000534469, 0
0.285, 0.150454, -0.013673, 0.833616, -0.0466711, 0.437845, 0, -0.0933217, -0.0139894, -0.0151011, -0.00177761, 0, 0, 0, 0, -0.000556467, 0
0.29, 0.154558, -0.0137772, 0.821332, -0.0428302, 0.387703, 0, -0.093062, -0.0131126, -0.0143222, -0.00166896, 0, 0, 0, 0, -0.000577598, 0
0.295, 0.158594, -0.013854, 0.806395, -0.0355736, 0.336646, 0, -0.0924759, -0.0122573, -0.0135266, -0.00156277, 0, 0, 0, 0, -0.000597815, 0
0.3, 0.162548, -0.013886, 0.788653, -0.0243991, 0.284978, 0, -0.0915557, -0.0114264, -0.0127182, -0.00145911, 0, 0, 0, 0, -0.000617078, 0
0.305, 0.166408, -0.0138574, 0.768173, -0.00954784, 0.2326, 0, -0.0902959, -0.010622, -0.0119009, -0.00135807, 0, 0, 0, 0, -0.000635343, 0
0.31, 0.170166, -0.0137711, 0.745907, 0.00561359, 0.179667, 0, -0.0886925, -0.00984592, -0.011079, -0.00125973, 0, 0, 0, 0, -0.000652575, 0
0.315, 0.173858, -0.0137853, 0.721493, 0.0222928, 0.126214, 0, -0.0867429, -0.00909988, -0.0102568, -0.00116416, 0, 0, 0, 0, -0.000668734, 0
0.32, 0.177422, -0.0137068, 0.691347, 0.0531988, 0.0724337, 0, -0.0844468, -0.00838461, -0.00943862, -0.00107147, 0, 0, 0, 0, -0.000683788, 0
0.325, 0.180867, -0.0136034, 0.673911, 0.0333621, 0.0183363, 0, -0.0818058, -0.00769813, -0.0086291, -0.000981779, 0, 0, 0, 0, -0.000697707, 0
0.33, 0.184193, -0.0135009, 0.643634, 0.0528187, -0.0359468, 0, -0.0788227, -0.00704336, -0.00783271, -0.000895186, 0, 0, 0, 0, -0.000710463, 0
0.335, 0.187387, -0.013381, 0.622915, 0.0327109, -0.0903658, 0, -0.0755031, -0.00641706, -0.00705406, -0.000811838, 0, 0, 0, 0, -0.000722032, 0
0.34, 0.190453, -0.0132947, 0.591564, 0.044206, -0.144804, 0, -0.0718535, -0.00581994, -0.00629768, -0.000731876, 0, 0, 0, 0, -0.000732391, 0
0.345, 0.193365, -0.0131747, 0.566421, 0.028058, -0.199103, 0, -0.0678829, -0.00524871, -0.00556814, -0.000655477, 0, 0, 0, 0, -0.000741527, 0
0.35, 0.196134, -0.0130866, 0.532446, 0.0373222, -0.253107, 0, -0.0636015, -0.00470234, -0.00486989, -0.000582824, 0, 0, 0, 0, -0.000749422, 0
0.355, 0.198731, -0.0129604, 0.50409, 0.0212113, -0.306878, 0, -0.0590215, -0.00417724, -0.00420733, -0.000514131, 0, 0, 0, 0, -0.000756065, 0
0.36, 0.201168, -0.0128639, 0.470026, 0.0197058, -0.360294, 0, -0.0541567, -0.00367115, -0.00358471, -0.000449629, 0, 0, 0, 0, -0.000761448, 0
0.365, 0.203426, -0.0127564, 0.433421, 0.0217734, -0.413254, 0, -0.0490222, -0.00318057, -0.00300619, -0.000389572, 0, 0, 0, 0, -0.000765564, 0
0.37, 0.205495, -0.0126317, 0.39461, 0.0263632, -0.465477, 0, -0.0436346, -0.00270191, -0.00247572, -0.00033424, 0, 0, 0, 0, -0.000768416, 0
0.375, 0.207365, -0.0124814, 0.353928, 0.0324519, -0.517166, 0, -0.0380119, -0.00223139, -0.00199709, -0.000283933, 0, 0, 0, 0, -0.000769999, 0
0.38, 0.209028, -0.0122967, 0.311332, 0.0403392, -0.56802, 0, -0.0321732, -0.00176506, -0.00157388, -0.000238979, 0, 0, 0, 0, -0.00077032, 0
0.385, 0.210472, -0.0120673, 0.266728, 0.0505291, -0.618038, 0, -0.0261388, -0.00129886, -0.00120946, -0.000199723, 0, 0, 0, 0, -0.000769385, 0
0.39, 0.211688, -0.0117801, 0.220013, 0.0635747, -0.667098, 0, -0.0199298, -0.000828635, -0.000906941, -0.000166535, 0, 0, 0, 0, -0.000767204, 0
0.395, 0.212666, -0.0114195, 0.171108, 0.0799694, -0.7151, 0, -0.0135685, -0.000350223, -0.000669198, -0.000139805, 0, 0, 0, 0, -0.000763787, 0
0.4, 0.213393, -0.0109679, 0.11999, 0.100061, -0.761948, 0, -0.00707765, 0.000140526, -0.000498831, -0.000119941, 0, 0, 0, 0, -0.000759151, 0
0.405, 0.213859, -0.0104066, 0.0667638, 0.123865, -0.807667, 0, -0.000480735, 0.000647693, -0.000398166, -0.00010737, 0, 0, 0, 0, -0.000753309, 0
0.41, 0.214056, -0.00971923, 0.0124236, 0.149377, -0.852166, 0, 0.00619824, 0.00117526, -0.000369246, -0.000102533, 0, 0, 0, 0, -0.00074628, 0
0.415, 0.214, -0.0089504, -0.0322758, 0.152808, -0.895213, 0, 0.0129348, 0.00172704, -0.000413817, -0.000105887, 0, 0, 0, 0, -0.000738088, 0
0.42, 0.213732, -0.00818873, -0.074832, 0.151328, -0.936932, 0, 0.0197044, 0.00230667, -0.000533329, -0.000117896, 0, 0, 0, 0, -0.000728751, 0
0.425, 0.213246, -0.00742444, -0.119317, 0.154094, -0.977092, 0, 0.0264818, 0.00291754, -0.000728919, -0.000139033, 0, 0, 0, 0, -0.000718298, 0
0.43, 0.212533, -0.00663496, -0.165888, 0.161429, -1.01572, 0, 0.0332421, 0.00356273, -0.00100142, -0.000169773, 0, 0, 0, 0, -0.000706751, 0
0.435, 0.211582, -0.00579792, -0.21445, 0.173104, -1.05272, 0, 0.0399602, 0.00424506, -0.00135134, -0.000210592, 0, 0, 0, 0, -0.000694142, 0
0.44, 0.210383, -0.00489245, -0.264855, 0.188791, -1.088, 0, 0.0466113, 0.00496697, -0.0017789, -0.000261964, 0, 0, 0, 0, -0.000680499, 0
0.445, 0.208928, -0.00389933, -0.316942, 0.208152, -1.12151, 0, 0.0531704, 0.00573055, -0.002284, -0.000324356, 0, 0, 0, 0, -0.000665853, 0
0.45, 0.207209, -0.00280104, -0.370548, 0.23085, -1.15332, 0, 0.0596133, 0.00653748, -0.00286621, -0.000398227, 0, 0, 0, 0, -0.000650235, 0
0.455, 0.205219, -0.00158168, -0.425514, 0.256572, -1.18317, 0, 0.0659157, 0.00738903, -0.00352482, -0.00048402, 0, 0, 0, 0, -0.000633682, 0
0.46, 0.20295, -0.000227016, -0.481662, 0.284963, -1.21122, 0, 0.072054, 0.008286, -0.00425881, -0.000582161, 0, 0, 0, 0, -0.000616224, 0
0.465, 0.200399, 0.00127547, -0.538824, 0.31569, -1.23728, 0, 0.0780051, 0.00922875, -0.00506686, -0.000693055, 0, 0, 0, 0, -0.000597901, 0
0.47, 0.197559, 0.00293652, -0.596817, 0.348381, -1.26147, 0, 0.0837464, 0.0102171, -0.00594733, -0.000817077, 0, 0, 0, 0, -0.000578745, 0
0.475, 0.194428, 0.00476508, -0.655462, 0.382677, -1.28354, 0, 0.089256, 0.0112504, -0.00689832, -0.000954573, 0, 0, 0, 0, -0.000558799, 0
0.48, 0.191003, 0.00676814, -0.714562, 0.418169, -1.30357, 0, 0.0945128, 0.0123275, -0.00791763, -0.00110585, 0, 0, 0, 0, -0.000538099, 0
0.485, 0.187281, 0.00895068, -0.773923, 0.454455, -1.32162, 0, 0.0994962, 0.0134465, -0.00900277, -0.00127118, 0, 0, 0, 0, -0.000516683, 0
0.49, 0.183262, 0.0113157, -0.833354, 0.491137, -1.3374, 0, 0.104187, 0.0146053, -0.010151, -0.00145078, 0, 0, 0, 0, -0.000494596, 0
0.495, 0.178947, 0.013864, -0.892644, 0.527766, -1.35112, 0, 0.108566, 0.0158008, -0.0113592, -0.00164482, 0, 0, 0, 0, -0.000471875, 0
0.5, 0.174336, 0.0165943, -0.951593, 0.563924, -1.36279, 0, 0.112616, 0.0170297, -0.0126242, -0.00185342, 0, 0, 0, 0, -0.000448563, 0
0.505, 0.169431, 0.0195033, -1.01001, 0.599193, -1.3722, 0, 0.116321, 0.0182879, -0.0139424, -0.00207662, 0, 0, 0, 0, -0.000424706, 0
0.51, 0.164236, 0.0225852, -1.06767, 0.633122, -1.37939, 0, 0.119664, 0.0195707, -0.0153099, -0.00231441, 0, 0, 0, 0, -0.000400347, 0
0.515, 0.158755, 0.0258324, -1.12438, 0.66527, -1.3845, 0, 0.122631, 0.0208728, -0.0167228, -0.00256669, 0, 0, 0, 0, -0.000375527, 0
0.52, 0.152994, 0.0292349, -1.17995, 0.69522, -1.38746, 0, 0.12521, 0.0221885, -0.0181767, -0.00283331, 0, 0, 0, 0, -0.000350295, 0
0.525, 0.146958, 0.0327807, -1.23416, 0.72255, -1.3882, 0, 0.127389, 0.0235112, -0.0196671, -0.00311401, 0, 0, 0, 0, -0.000324698, 0
0.53, 0.140655, 0.0364555, -1.28683, 0.746833, -1.38683, 0, 0.129157, 0.0248341, -0.0211893, -0.00340846, 0, 0, 0, 0, -0.000298781, 0
0.535, 0.134093, 0.0402431, -1.33776, 0.767668, -1.38323, 0, 0.130505, 0.0261497, -0.0227384, -0.00371624, 0, 0, 0, 0, -0.000272595, 0
0.54, 0.127281, 0.0441252, -1.38676, 0.784646, -1.37758, 0, 0.131426, 0.0274499, -0.0243091, -0.00403682, 0, 0, 0, 0, -0.000246185, 0
0.545, 0.120229, 0.0480818, -1.43365, 0.797397, -1.36979, 0, 0.131914, 0.0287265, -0.0258963, -0.00436958, 0, 0, 0, 0, -0.000219604, 0
0.55, 0.112948, 0.0520905, -1.47826, 0.80555, -1.35991, 0, 0.131965, 0.0299707, -0.0274944, -0.00471382, 0, 0, 0, 0, -0.0001929, 0
0.555, 0.105451, 0.0561277, -1.52041, 0.808755, -1.34791, 0, 0.131575, 0.0311736, -0.0290979, -0.00506871, 0, 0, 0, 0, -0.000166125, 0
0.56, 0.0977493, 0.0601677, -1.55993, 0.806675, -1.33402, 0, 0.130745, 0.0323258, -0.0307009, -0.00543334, 0, 0, 0, 0, -0.000139327, 0
0.565, 0.0898571, 0.0641834, -1.59668, 0.799025, -1.31807, 0, 0.129475, 0.0334182, -0.0322977, -0.00580669, 0, 0, 0, 0, -0.00011256, 0
0.57, 0.0817884, 0.0681462, -1.6305, 0.785513, -1.30014, 0, 0.127768, 0.0344415, -0.0338824, -0.00618765, 0, 0, 0, 0, -8.58761e-05, 0
0.575, 0.0735582, 0.072026, -1.66127, 0.765878, -1.28042, 0, 0.125628, 0.0353865, -0.035449, -0.00657499, 0, 0, 0, 0, -5.93229e-05, 0
0.58, 0.0651821, 0.0757918, -1.68885, 0.739912, -1.25877, 0, 0.123062, 0.0362443, -0.0369914, -0.00696742, 0, 0, 0, 0, -3.29556e-05, 0
0.585, 0.0566764, 0.0794115, -1.71313, 0.707406, -1.23535, 0, 0.120077, 0.0370064, -0.0385037, -0.00736352, 0, 0, 0, 0, -6.8238e-06, 0
0.59, 0.0480578, 0.0828517, -1.73401, 0.6682, -1.21025, 0, 0.116684, 0.0376648, -0.0399799, -0.00776182, 0, 0, 0, 0, 1.90222e-05, 0
0.595, 0.0393435, 0.0860789, -1.75139, 0.622174, -1.18336, 0, 0.112895, 0.0382122, -0.041414, -0.00816074, 0, 0, 0, 0, 4.45289e-05, 0
0.6, 0.0305514, 0.0890585, -1.76519, 0.569224, -1.15495, 0, 0.108723, 0.0386417, -0.0428002, -0.00855864, 0, 0, 0, 0, 6.96493e-05, 0
0.605, 0.0216994, 0.0917559, -1.77535, 0.509316, -1.12495, 0, 0.104183, 0.0389477, -0.0441327, -0.00895381, 0, 0, 0, 0, 9.43318e-05, 0
0.61, 0.0128058, 0.0941362, -1.78182, 0.442457, -1.09348, 0, 0.0992915, 0.0391252, -0.0454059, -0.00934447, 0, 0, 0, 0, 0.000118528, 0
0.615, 0.00388914, 0.0961649, -1.78459, 0.368736, -1.06065, 0, 0.0940682, 0.0391706, -0.0466144, -0.00972882, 0, 0, 0, 0, 0.000142191, 0
0.62, -0.00503206, 0.0978083, -1.78367, 0.288378, -1.02639, 0, 0.0885327, 0.039081, -0.0477527, -0.010105, 0, 0, 0, 0, 0.000165269, 0
0.625, -0.0139396, 0.099034, -1.77916, 0.201874, -0.990877, 0, 0.0827065, 0.0388552, -0.048816, -0.010471, 0, 0, 0, 0, 0.000187718, 0
0.63, -0.0228162, 0.0998144, -1.77145, 0.110701, -0.954216, 0, 0.0766122, 0.0384936, -0.0497992, -0.0108251, 0, 0, 0, 0, 0.000209491, 0
0.635, -0.0316497, 0.10014, -1.7634, 0.0251092, -0.91646, 0, 0.0702724, 0.0380027, -0.0506967, -0.0111649, 0, 0, 0, 0, 0.000230521, 0
0.64, -0.0404928, 0.10023, -1.78616, 0.0551232, -0.877254, 0, 0.0637148, 0.0374639, -0.0515051, -0.011489, 0, 0, 0, 0, 0.000250766, 0
0.645, -0.0494058, 0.100333, -1.79189, 0.0321352, -0.837355, 0, 0.056964, 0.0367364, -0.052219, -0.0117945, 0, 0, 0, 0, 0.000270166, 0
0.65, -0.0583721, 0.100427, -1.80741, 0.0509072, -0.796509, 0, 0.0500491, 0.0358965, -0.0528352, -0.0120798, 0, 0, 0, 0, 0.000288682, 0
0.655, -0.0673927, 0.10055, -1.81402, 0.0455113, -0.754889, 0, 0.0429984, 0.0348933, -0.0533505, -0.0123429, 0, 0, 0, 0, 0.000306268, 0
0.66, -0.0764454, 0.100661, -1.8202, 0.0459481, -0.712687, 0, 0.035842, 0.0337548, -0.0537622, -0.012582, 0, 0, 0, 0, 0.000322892, 0
0.665, -0.0855203, 0.100763, -1.82301, 0.0418622, -0.669991, 0, 0.0286099, 0.0324775, -0.0540683, -0.0127956, 0, 0, 0, 0, 0.000338519, 0
0.67, -0.0946019, 0.100836, -1.82283, 0.0346431, -0.626763, 0, 0.0213329, 0.0310691, -0.054267, -0.012982, 0, 0, 0, 0, 0.000353116, 0
0.675, -0.103675, 0.100866, -1.8195, 0.0237891, -0.583254, 0, 0.0140417, 0.0295367, -0.0543573, -0.0131398, 0, 0, 0, 0, 0.000366656, 0
0.68, -0.112725, 0.100837, -1.81312, 0.00961439, -0.539493, 0, 0.00676704, 0.0278892, -0.0543384, -0.0132678, 0, 0, 0, 0, 0.000379114, 0
0.685, -0.121743, 0.100754, -1.8046, -0.00469361, -0.495454, 0, -0.000460404, 0.026138, -0.054211, -0.013365, 0, 0, 0, 0, 0.000390472, 0
0.69, -0.130763, 0.100779, -1.79429, -0.0178209, -0.451517, 0, -0.00761051, 0.0242892, -0.0539742, -0.01343, 0, 0, 0, 0, 0.000400699, 0
0.695, -0.139722, 0.100718, -1.77673, -0.0491225, -0.407552, 0, -0.0146533, 0.0223471, -0.053629, -0.0134622, 0, 0, 0, 0, 0.000409778, 0
0.7, -0.148619, 0.100614, -1.76905, -0.0381961, -0.363686, 0, -0.0215597, 0.020358, -0.0531772, -0.0134611, 0, 0, 0, 0, 0.000417702, 0
0.705, -0.157457, 0.100509, -1.75308, -0.0491778, -0.320044, 0, -0.0283012, 0.0182983, -0.0526202, -0.0134262, 0, 0, 0, 0, 0.000424453, 0
0.71, -0.166225, 0.100404, -1.74211, -0.0352513, -0.276742, 0, -0.0348506, 0.0162022, -0.0519605, -0.0133573, 0, 0, 0, 0, 0.000430032, 0
0.715, -0.174918, 0.100314, -1.72264, -0.0441266, -0.233841, 0, -0.0411813, 0.0140618, -0.0512007, -0.0132543, 0, 0, 0, 0, 0.00043443, 0
0.72, -0.183516, 0.100203, -1.70641, -0.0344949, -0.191431, 0, -0.0472686, 0.0119099, -0.0503444, -0.0131176, 0, 0, 0, 0, 0.000437655, 0
0.725, -0.192018, 0.100108, -1.68422, -0.0388544, -0.149642, 0, -0.0530883, 0.00974614, -0.0493949, -0.0129473, 0, 0, 0, 0, 0.000439705, 0
0.73, -0.200404, 0.0999908, -1.66532, -0.0247601, -0.108578, 0, -0.058619, 0.00759826, -0.0483566, -0.0127443, 0, 0, 0, 0, 0.000440599, 0
0.735, -0.208679, 0.099902, -1.63957, -0.0280668, -0.068322, 0, -0.0638394, 0.00546513, -0.0472337, -0.0125091, 0, 0, 0, 0, 0.000440339, 0
0.74, -0.216819, 0.0997942, -1.61473, -0.0215031, -0.0288285, 0, -0.0687312, 0.00337225, -0.0460312, -0.0122429, 0, 0, 0, 0, 0.000438946, 0
0.745, -0.224823, 0.0996915, -1.58646, -0.0206196, 0.00968468, 0, -0.073277, 0.00132644, -0.0447542, -0.0119467, 0, 0, 0, 0, 0.000436439, 0
0.75, -0.232678, 0.0995798, -1.55549, -0.0229151, 0.0470835, 0, -0.0774617, -0.000657829, -0.0434079, -0.011622, 0, 0, 0, 0, 0.000432842, 0
0.755, -0.240372, 0.0994528, -1.52235, -0.0267126, 0.0834657, 0, -0.0812716, -0.00256726, -0.041998, -0.0112701, 0, 0, 0, 0, 0.000428177, 0
0.76, -0.247896, 0.099305, -1.48726, -0.0314464, 0.118734, 0, -0.0846953, -0.00438971, -0.0405303, -0.0108928, 0, 0, 0, 0, 0.000422473, 0
0.765, -0.255239, 0.0991314, -1.45024, -0.0371995, 0.152706, 0, -0.0877228, -0.00611408, -0.0390108, -0.0104917, 0, 0, 0, 0, 0.000415762, 0
0.77, -0.262393, 0.0989263, -1.41129, -0.0441699, 0.185394, 0, -0.0903464, -0.0077302, -0.0374455, -0.0100688, 0, 0, 0, 0, 0.000408075, 0
0.775, -0.269347, 0.098683, -1.37041, -0.0525884, 0.216677, 0, -0.09256, -0.00922877, -0.0358406, -0.00962616, 0, 0, 0, 0, 0.000399449, 0
