time,pos1,pos2,vel1,vel2,tau1,tau2
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.495086356435372688e-01
5.000000000000000104e-03,7.970254976276833431e-04,-1.553289902879452207e-03,3.187163672576981965e-01,-6.211380976518525721e-01,0.000000000000000000e+00,-8.119448053833363543e-01
1.000000000000000021e-02,3.069805705422228980e-03,-5.982766695108008952e-03,5.901240913202694394e-01,-1.150137453451596681e+00,0.000000000000000000e+00,-6.959708738506051873e-01
1.499999999999999944e-02,6.597357584911965091e-03,-1.285819114360856746e-02,8.204651958004738344e-01,-1.599213335198053976e+00,0.000000000000000000e+00,-6.025527829409190739e-01
2.000000000000000042e-02,1.119097814884321800e-02,-2.181246389746030467e-02,1.016406829621315566e+00,-1.981401092393374919e+00,0.000000000000000000e+00,-5.283842749967747610e-01
2.500000000000000139e-02,1.669275175029480765e-02,-3.253867773650830075e-02,1.183595707887211246e+00,-2.307740369961201576e+00,0.000000000000000000e+00,-4.687416076539523413e-01
3.000000000000000236e-02,2.296924702923481068e-02,-4.477780205074704395e-02,1.326178817038903723e+00,-2.586342339633145304e+00,0.000000000000000000e+00,-4.195092608971902060e-01
3.500000000000000333e-02,2.990453293506027677e-02,-5.830504623052681912e-02,1.447010086128491801e+00,-2.822793527677560199e+00,0.000000000000000000e+00,-3.778157958426131002e-01
4.000000000000000083e-02,3.739477233790825667e-02,-7.291930218960544774e-02,1.548074389326812295e+00,-3.020982941901998675e+00,0.000000000000000000e+00,-3.419132028043642135e-01
4.499999999999999833e-02,4.534483759006227577e-02,-8.843653089834720149e-02,1.630871863546697886e+00,-3.183851661385839193e+00,0.000000000000000000e+00,-3.108138786182215729e-01
4.999999999999999584e-02,5.366653882657138747e-02,-1.046862945722117633e-01,1.696678286276717795e+00,-3.313900735621435167e+00,0.000000000000000000e+00,-2.839546077474036645e-01
5.499999999999999334e-02,6.227786305476343265e-02,-1.215102607428977383e-01,1.746688772667242429e+00,-3.413471573819770288e+00,0.000000000000000000e+00,-2.609748668439764163e-01
5.999999999999999084e-02,7.110273462969748937e-02,-1.387617239189901097e-01,1.782082559772811159e+00,-3.484872452003426879e+00,0.000000000000000000e+00,-2.416026055710421006e-01
6.499999999999998834e-02,8.007099300785330831e-02,-1.563055517565912211e-01,1.804045184382036648e+00,-3.530421911273962543e+00,0.000000000000000000e+00,-2.256101917946241597e-01
6.999999999999999278e-02,8.911843510312929262e-02,-1.740182578579710093e-01,1.813772268432972901e+00,-3.552456251464275017e+00,0.000000000000000000e+00,-2.128052846623589844e-01
7.499999999999999722e-02,9.818686160151936237e-02,-1.917880827446881986e-01,1.812467471281142828e+00,-3.553325610218255104e+00,0.000000000000000000e+00,-2.030337421039396517e-01
8.000000000000000167e-02,1.072241103718646615e-01,-2.095150499442327008e-01,1.801339537374750055e+00,-3.535388246569106219e+00,0.000000000000000000e+00,-1.961830839931529014e-01
8.500000000000000611e-02,1.161840751689389301e-01,-2.271109935480339903e-01,1.781599519827469891e+00,-3.501005149108593173e+00,0.000000000000000000e+00,-1.921821018206388565e-01
9.000000000000001055e-02,1.250267094942474344e-01,-2.444995569236475541e-01,1.754457757991737976e+00,-3.452534160863146795e+00,0.000000000000000000e+00,-1.909952938611294837e-01
9.500000000000001499e-02,1.337180121796238408e-01,-2.616161559025764749e-01,1.721119705189617433e+00,-3.392321873129173770e+00,0.000000000000000000e+00,-1.926112970359672161e-01
1.000000000000000194e-01,1.422299859748279161e-01,-2.784078895338050752e-01,1.682779394601496392e+00,-3.322690938882816081e+00,0.000000000000000000e+00,-1.969770316954654599e-01
1.050000000000000239e-01,1.505405173724370937e-01,-2.948332976906432035e-01,1.640594588938404153e+00,-3.245891737228265850e+00,0.000000000000000000e+00,-2.041550082853444692e-01
1.100000000000000283e-01,1.586332591015892912e-01,-3.108621243342500895e-01,1.595712551242710164e+00,-3.164152683856173542e+00,0.000000000000000000e+00,-2.139952311260755469e-01
1.150000000000000328e-01,1.664973961525451629e-01,-3.264748545424447368e-01,1.549198016919927978e+00,-3.079540073877485185e+00,0.000000000000000000e+00,-2.262082294665989646e-01
1.200000000000000372e-01,1.741271213686337582e-01,-3.416616866996970425e-01,1.501988965398509679e+00,-2.993872137630557262e+00,0.000000000000000000e+00,-2.402312809025151374e-01
1.250000000000000278e-01,1.815208034380992874e-01,-3.564209066863293085e-01,1.454817906427284369e+00,-2.908565973267104532e+00,0.000000000000000000e+00,-2.549892936681634192e-01
1.300000000000000322e-01,1.886796046933119919e-01,-3.707561918143521540e-01,1.408070721152856919e+00,-2.824362907027767822e+00,0.000000000000000000e+00,-2.685236386485587712e-01
1.350000000000000366e-01,1.956051533178086999e-01,-3.846720746956985293e-01,1.361549923653628147e+00,-2.740867759667568571e+00,0.000000000000000000e+00,-2.773826475994723983e-01
1.400000000000000411e-01,2.022956407305428195e-01,-3.981663418938747312e-01,1.314082038610929759e+00,-2.655784587090168625e+00,0.000000000000000000e+00,-2.756206272061110796e-01
1.450000000000000455e-01,2.087393183119712337e-01,-4.112173699072494415e-01,1.262870841383266329e+00,-2.563657564282615375e+00,0.000000000000000000e+00,-2.531578003438733626e-01
1.500000000000000500e-01,2.149037221969332112e-01,-4.237631441574162827e-01,1.202436524129050444e+00,-2.453805554903175423e+00,0.000000000000000000e+00,-2.714649728925836447e-01
1.550000000000000544e-01,2.207719866414749599e-01,-4.357719553350909436e-01,1.144439485366204323e+00,-2.348917264253993942e+00,0.000000000000000000e+00,-2.795849810000921587e-01
1.600000000000000588e-01,2.263495646101701120e-01,-4.472554726801299396e-01,1.086193135575864277e+00,-2.243746167196741581e+00,0.000000000000000000e+00,-2.874342368935239866e-01
1.650000000000000633e-01,2.316354317035357047e-01,-4.582126745384364486e-01,1.027784558039063212e+00,-2.138445646421309299e+00,0.000000000000000000e+00,-2.949588960663858117e-01
1.700000000000000677e-01,2.366289421590379305e-01,-4.686431941591819306e-01,9.692782817155793929e-01,-2.033124594575054012e+00,0.000000000000000000e+00,-3.021403590964688579e-01
1.750000000000000722e-01,2.413297427101680215e-01,-4.785471492025503149e-01,9.107269045578236799e-01,-1.927868140694124488e+00,0.000000000000000000e+00,-3.089775126098808222e-01
1.800000000000000766e-01,2.457377264928859162e-01,-4.879250494272805438e-01,8.521765028375981599e-01,-1.822748222803308726e+00,0.000000000000000000e+00,-3.154779284980617216e-01
1.850000000000000810e-01,2.498530075770809267e-01,-4.967777447396707902e-01,7.936694781695251555e-01,-1.717829172453820608e+00,0.000000000000000000e+00,-3.216533805734145823e-01
1.900000000000000855e-01,2.536759064888559068e-01,-5.051063948533348613e-01,7.352461097497048348e-01,-1.613170780276624416e+00,0.000000000000000000e+00,-3.275174638191664656e-01
