# time, pos1, pos2, vel1, vel2, tau1, tau2, meas_pos1, meas_pos2, meas_vel1, meas_vel2
1.359999999999992992e+00,1.514185221701384310e-01,-1.691433692251037291e-01,2.134003844135233141e+00,-4.530816438093961729e+00,0.000000000000000000e+00,-9.798054964348270612e-01,1.410537783714253257e-01,-1.471558849077286291e-01,2.127242260263118023e+00,-4.366571146990092522e+00
1.364999999999992886e+00,1.622934492088463632e-01,-1.922579235149468879e-01,2.214494250374146045e+00,-4.712040327760225189e+00,0.000000000000000000e+00,-1.220435926600367038e+00,1.514185221701384310e-01,-1.691433692251037291e-01,2.075338784495238897e+00,-4.841998396018826867e+00
1.369999999999992779e+00,1.736395963892277960e-01,-2.164213973147066927e-01,2.322265672557993099e+00,-4.949927002917587693e+00,0.000000000000000000e+00,-2.203766723977812259e+00,1.622934492088463632e-01,-1.922579235149468879e-01,1.962598378862525195e+00,-4.537908330800421552e+00
1.374999999999992673e+00,1.858663739185848485e-01,-2.424799513902697878e-01,2.565856951121718410e+00,-5.468267958748660007e+00,0.000000000000000000e+00,-1.163222114134027318e+00,1.736395963892277960e-01,-2.164213973147066927e-01,2.714774759535131476e+00,-4.660877483840242697e+00
1.379999999999992566e+00,1.988876114269350071e-01,-2.702589724926391934e-01,2.640713400683888157e+00,-5.639470258349163601e+00,0.000000000000000000e+00,-1.726452088615739733e+00,1.858663739185848485e-01,-2.424799513902697878e-01,2.280597425649628640e+00,-5.321844580787340462e+00
1.384999999999992459e+00,2.124578538722410037e-01,-2.992556875609301836e-01,2.784873152795531936e+00,-5.954159380286945691e+00,0.000000000000000000e+00,-1.663711215906048091e+00,1.988876114269350071e-01,-2.702589724926391934e-01,2.761879357508910449e+00,-5.677246123755598894e+00
1.389999999999992353e+00,2.266883965927845579e-01,-3.297029596888056413e-01,2.904796900418022521e+00,-6.219625863571288882e+00,0.000000000000000000e+00,-1.911107304332552381e+00,2.124578538722410037e-01,-2.992556875609301836e-01,2.693523730829518126e+00,-5.767337108014243263e+00
1.394999999999992246e+00,2.415657728459701947e-01,-3.615769029548192015e-01,3.043261049344855529e+00,-6.524133485055665815e+00,0.000000000000000000e+00,-1.844669813011873494e+00,2.266883965927845579e-01,-3.297029596888056413e-01,3.053205267489889962e+00,-6.310632361148497793e+00
1.399999999999992140e+00,2.570692973688233351e-01,-3.948391817062302800e-01,3.155292127430437965e+00,-6.775042749776250872e+00,0.000000000000000000e+00,-2.091763567038175342e+00,2.415657728459701947e-01,-3.615769029548192015e-01,3.064558917947842520e+00,-6.497585107659405779e+00
1.404999999999992033e+00,2.731713272439755258e-01,-4.294375327645935658e-01,3.282343163310390999e+00,-7.057922904350905746e+00,0.000000000000000000e+00,-2.733785172770809790e+00,2.570692973688233351e-01,-3.948391817062302800e-01,2.997331623897055763e+00,-6.332617668772263286e+00
1.409999999999991926e+00,2.900656027421028571e-01,-4.657769675853754565e-01,3.471284262570599299e+00,-7.469649764916312051e+00,0.000000000000000000e+00,-1.231850492612198700e+00,2.731713272439755258e-01,-4.294375327645935658e-01,3.550994917602079859e+00,-7.060341448496942007e+00
1.414999999999991820e+00,3.073802551304107844e-01,-5.030963592414888774e-01,3.452740050022413687e+00,-7.454480489375519880e+00,0.000000000000000000e+00,-2.689054346014910557e+00,2.900656027421028571e-01,-4.657769675853754565e-01,3.234992880741713428e+00,-7.366874373192473513e+00
1.419999999999991713e+00,3.250094806184767871e-01,-5.411832273795949000e-01,3.595146376990025594e+00,-7.772661531472488505e+00,0.000000000000000000e+00,-1.810482841066187731e+00,3.073802551304107844e-01,-5.030963592414888774e-01,3.573724077346442041e+00,-7.333922110577129061e+00
1.424999999999991607e+00,3.430422306215640260e-01,-5.802277299871551053e-01,3.615617899167442140e+00,-7.840528399111394542e+00,0.000000000000000000e+00,-1.463509313373153597e+00,3.250094806184767871e-01,-5.411832273795949000e-01,3.765609514000767266e+00,-8.161022812599538767e+00
1.429999999999991500e+00,3.610476376703420365e-01,-6.193468650570334022e-01,3.584949723190999915e+00,-7.804026984628024799e+00,0.000000000000000000e+00,-1.277577747905864314e+00,3.430422306215640260e-01,-5.802277299871551053e-01,3.409481717746400964e+00,-7.709808628494022820e+00
1.434999999999991394e+00,3.788275192557120641e-01,-6.581372919256534004e-01,3.525892991995219994e+00,-7.710036448850607904e+00,0.000000000000000000e+00,-3.035730029495518956e+00,3.610476376703420365e-01,-6.193468650570334022e-01,3.508085300452594701e+00,-8.009261974996014999e+00
1.439999999999991287e+00,3.967452376931013269e-01,-6.973560052138344512e-01,3.637801826514924119e+00,-7.970743729871069050e+00,0.000000000000000000e+00,-1.440706531911013277e+00,3.788275192557120641e-01,-6.581372919256534004e-01,3.757010676040949626e+00,-7.801561636214031203e+00
1.444999999999991180e+00,4.147817158073585087e-01,-7.369713355835604274e-01,3.575827854437604980e+00,-7.873609944106041425e+00,0.000000000000000000e+00,-1.697879546142264218e+00,3.967452376931013269e-01,-6.973560052138344512e-01,3.674291888060996936e+00,-8.325627436574203344e+00
1.449999999999991074e+00,4.325553272647064684e-01,-7.762014275151063458e-01,3.532490484506890738e+00,-7.816326960869194984e+00,0.000000000000000000e+00,-1.996354469193004411e+00,4.147817158073585087e-01,-7.369713355835604274e-01,3.559611071136164373e+00,-8.051491582532992908e+00
1.454999999999990967e+00,4.501637059584055467e-01,-8.152551161007980385e-01,3.509527402677486307e+00,-7.802644934453836889e+00,0.000000000000000000e+00,-3.303536348816261459e+00,4.325553272647064684e-01,-7.762014275151063458e-01,3.498309312842037500e+00,-7.861874116554641745e+00
1.459999999999990861e+00,4.679219940816657375e-01,-8.547926441992841351e-01,3.591024439412445091e+00,-8.007013970012616610e+00,0.000000000000000000e+00,-1.246105645540953599e+00,4.501637059584055467e-01,-8.152551161007980385e-01,3.593221067226668008e+00,-7.577513097772937023e+00
1.464999999999990754e+00,4.856184556909621253e-01,-8.943850603193268523e-01,3.487433348482328554e+00,-7.829905351508679168e+00,0.000000000000000000e+00,-2.007594875929044065e+00,4.679219940816657375e-01,-8.547926441992841351e-01,3.417019546318289525e+00,-8.067818853776985932e+00
1.469999999999990647e+00,5.029480384440643270e-01,-9.334084655121550611e-01,3.443517864221404601e+00,-7.777909432652135635e+00,0.000000000000000000e+00,-2.617588686966892730e+00,4.856184556909621253e-01,-8.943850603193268523e-01,3.383682294866134477e+00,-7.753030489352623178e+00
1.474999999999990541e+00,5.201629389085070665e-01,-9.723938260057825023e-01,3.441042916069474433e+00,-7.813674729271213870e+00,0.000000000000000000e+00,-1.874345894341442609e+00,5.029480384440643270e-01,-9.334084655121550611e-01,3.573606029957063779e+00,-7.896031943576794276e+00
1.479999999999990434e+00,5.372075182140061411e-01,-1.011235284033844550e+00,3.376275403855888868e+00,-7.722129305278693678e+00,0.000000000000000000e+00,-3.102442836384548208e+00,5.201629389085070665e-01,-9.723938260057825023e-01,3.412226417263651168e+00,-7.917784592502568053e+00
1.484999999999990328e+00,5.541399738585871537e-01,-1.050063286790040129e+00,3.395115024436697659e+00,-7.806176753137662239e+00,0.000000000000000000e+00,-1.886616961470265696e+00,5.372075182140061411e-01,-1.011235284033844550e+00,3.672474298528889403e+00,-7.935798580569150218e+00
1.489999999999990221e+00,5.709347531957276178e-01,-1.088835652112444707e+00,3.322445237379726635e+00,-7.702347671251165373e+00,0.000000000000000000e+00,-6.628244699443905930e-01,5.541399738585871537e-01,-1.050063286790040129e+00,3.158586143353342202e+00,-7.521336654309885184e+00
1.494999999999990115e+00,5.871587318617101925e-01,-1.126661802125146217e+00,3.167877481933946804e+00,-7.429822182626418581e+00,0.000000000000000000e+00,-1.924330932349056944e+00,5.709347531957276178e-01,-1.088835652112444707e+00,3.122465199133031888e+00,-7.965113928230086238e+00
1.499999999999990008e+00,6.028221451248925167e-01,-1.163570231153389756e+00,3.097196339487804817e+00,-7.333256976409547434e+00,0.000000000000000000e+00,-3.626366003348696854e+00,5.871587318617101925e-01,-1.126661802125146217e+00,3.138991810858373643e+00,-7.526942202906591106e+00
1.504999999999989901e+00,6.183907347383651443e-01,-1.200539635910656378e+00,3.128722018829027007e+00,-7.451850072204059039e+00,0.000000000000000000e+00,-1.929343098396435696e+00,6.028221451248925167e-01,-1.163570231153389756e+00,3.243872873570837534e+00,-7.053933989459080678e+00
1.509999999999989795e+00,6.338415367136785994e-01,-1.237535148157244302e+00,3.051400575212439126e+00,-7.346284469067424716e+00,0.000000000000000000e+00,-1.277561415055765259e+00,6.183907347383651443e-01,-1.200539635910656378e+00,3.176954554386412166e+00,-7.636560975057949285e+00
1.514999999999989688e+00,6.488088115159030833e-01,-1.273805603392582864e+00,2.935772138401280262e+00,-7.162720078051266981e+00,0.000000000000000000e+00,-2.480672639671802848e+00,6.338415367136785994e-01,-1.237535148157244302e+00,2.969301003074777068e+00,-7.571303749393319293e+00
1.519999999999989582e+00,6.633700801033290961e-01,-1.309522182300434601e+00,2.888231079531413226e+00,-7.123274902644975093e+00,0.000000000000000000e+00,-7.168800909656294351e-01,6.488088115159030833e-01,-1.273805603392582864e+00,3.111563603325661731e+00,-7.339708879884854653e+00
1.524999999999989475e+00,6.774471015102615512e-01,-1.344531955712350513e+00,2.743157281954157423e+00,-6.882060084912358100e+00,0.000000000000000000e+00,-3.507367345962687288e+00,6.633700801033290961e-01,-1.309522182300434601e+00,2.677328177628182981e+00,-7.365335335928133276e+00
1.529999999999989369e+00,6.911746738388599987e-01,-1.379126264320558848e+00,2.746853162793856828e+00,-6.954089278349076864e+00,0.000000000000000000e+00,-2.592709299567828474e+00,6.774471015102615512e-01,-1.344531955712350513e+00,3.038165965950966996e+00,-6.827586051189219241e+00
1.534999999999989262e+00,7.047887387588878116e-01,-1.413812491140260530e+00,2.698302907682541552e+00,-6.919884112036330137e+00,0.000000000000000000e+00,-2.405328835766829432e+00,6.911746738388599987e-01,-1.379126264320558848e+00,2.946425720285504202e+00,-7.067908757611278681e+00
1.539999999999989155e+00,7.181298487561456056e-01,-1.448271394738589457e+00,2.637794413718435926e+00,-6.863408659133167333e+00,0.000000000000000000e+00,-3.474717956700867028e+00,7.047887387588878116e-01,-1.413812491140260530e+00,2.610455579340829946e+00,-6.627121564080198368e+00
1.544999999999989049e+00,7.312926009757637624e-01,-1.482715945061086282e+00,2.626446817764975350e+00,-6.913231004587127693e+00,0.000000000000000000e+00,-1.335745252789807935e+00,7.181298487561456056e-01,-1.448271394738589457e+00,2.842362147099878555e+00,-6.560186143159033811e+00
1.549999999999988942e+00,7.441342548632799980e-01,-1.516862756878126550e+00,2.510409496744937297e+00,-6.746246395323561629e+00,0.000000000000000000e+00,-2.076664442806734456e+00,7.312926009757637624e-01,-1.482715945061086282e+00,2.340772083215479249e+00,-6.681365163313008892e+00
1.554999999999988836e+00,7.564834659527139848e-01,-1.550364701191206063e+00,2.429117936897225771e+00,-6.654653589688019011e+00,0.000000000000000000e+00,-2.071434220315309105e+00,7.441342548632799980e-01,-1.516862756878126550e+00,2.619992524973628889e+00,-6.811274537592640677e+00
1.559999999999988729e+00,7.684232851385152108e-01,-1.583409337170081033e+00,2.346655775392043619e+00,-6.563337268294851867e+00,0.000000000000000000e+00,-2.967544221292823803e+00,7.564834659527139848e-01,-1.550364701191206063e+00,2.612475327901515154e+00,-6.808067550117955058e+00
1.564999999999988622e+00,7.800462120298344848e-01,-1.616206029165414559e+00,2.301992214785343993e+00,-6.554850923377872896e+00,0.000000000000000000e+00,-9.240423455389277230e-01,7.684232851385152108e-01,-1.583409337170081033e+00,2.800287972682632187e+00,-6.715644065730240087e+00
1.569999999999988516e+00,7.912204483736869909e-01,-1.648492641488809252e+00,2.167998993099504279e+00,-6.360718787615835978e+00,0.000000000000000000e+00,-1.624927523878694657e+00,7.800462120298344848e-01,-1.616206029165414559e+00,2.248507718667567712e+00,-6.760257605184799345e+00
1.574999999999988409e+00,8.018019804316355303e-01,-1.679976757100421603e+00,2.064621668736331461e+00,-6.233349354525233643e+00,0.000000000000000000e+00,-8.694851610559872768e-01,7.912204483736869909e-01,-1.648492641488809252e+00,2.238403317993364006e+00,-6.458778118619739494e+00
1.579999999999988303e+00,8.117897522386541276e-01,-1.710666884409165700e+00,1.930752689963135982e+00,-6.043534327100619663e+00,0.000000000000000000e+00,-1.241157602781044922e+00,8.018019804316355303e-01,-1.679976757100421603e+00,1.953723888567874267e+00,-6.376478543138782484e+00
1.584999999999988196e+00,8.211491166741798908e-01,-1.740498927918866068e+00,1.813110037259987761e+00,-5.889851273212299176e+00,0.000000000000000000e+00,-1.400741250136005922e+00,8.117897522386541276e-01,-1.710666884409165700e+00,1.645228714228907485e+00,-5.798406554963480453e+00
1.589999999999988090e+00,8.299375576606633498e-01,-1.769604110292279486e+00,1.702318420880815752e+00,-5.752669709052604219e+00,0.000000000000000000e+00,-1.810877642051706538e+00,8.211491166741798908e-01,-1.740498927918866068e+00,1.856317124137625285e+00,-6.030339727372550307e+00
1.594999999999987983e+00,8.382121203719079539e-01,-1.798113892756099341e+00,1.607422002779519632e+00,-5.651468294893366107e+00,0.000000000000000000e+00,-2.298601457822169625e+00,8.299375576606633498e-01,-1.769604110292279486e+00,1.714099263721514221e+00,-5.666227601952474657e+00
1.599999999999987876e+00,8.460568462526837363e-01,-1.826219142718578548e+00,1.530232860093278857e+00,-5.590627474482006143e+00,0.000000000000000000e+00,-9.260134617507556065e-01,8.382121203719079539e-01,-1.798113892756099341e+00,1.961921918287993227e+00,-5.785639909389560742e+00
1.604999999999987770e+00,8.533851307738030689e-01,-1.853748352266845423e+00,1.401249734002258718e+00,-5.421637536875834051e+00,0.000000000000000000e+00,-1.775064145835040019e+00,8.460568462526837363e-01,-1.826219142718578548e+00,1.181639202777075903e+00,-5.353600437024694791e+00
1.609999999999987663e+00,8.601481919180166136e-01,-1.880606676661895849e+00,1.303894434460834306e+00,-5.321894331694693392e+00,0.000000000000000000e+00,-9.102905313746124660e-01,8.533851307738030689e-01,-1.853748352266845423e+00,1.271885989300389319e+00,-5.104131100443158431e+00
1.614999999999987557e+00,8.663459147807411886e-01,-1.906803077133721880e+00,1.175351438560730433e+00,-5.157177891417137339e+00,0.000000000000000000e+00,-1.446405242789799317e+00,8.601481919180166136e-01,-1.880606676661895849e+00,1.300161526953685476e+00,-5.521870561149193612e+00
1.619999999999987450e+00,8.719504553904738886e-01,-1.932284976068501692e+00,1.066474755055770274e+00,-5.035868228537847102e+00,0.000000000000000000e+00,-1.070387830241505744e+00,8.663459147807411886e-01,-1.906803077133721880e+00,1.341063867199397075e+00,-5.328536388822749714e+00
1.624999999999987343e+00,8.769781499930219271e-01,-1.957094205009436649e+00,9.447110344840679019e-01,-4.888213543196267885e+00,0.000000000000000000e+00,-1.576368138756281345e+00,8.719504553904738886e-01,-1.932284976068501692e+00,9.879904467002565971e-01,-5.059783000595462710e+00
1.629999999999987237e+00,8.814419049009488694e-01,-1.981264310218356250e+00,8.407726812829893204e-01,-4.780034803970177215e+00,0.000000000000000000e+00,-4.542975553509642772e-02,8.769781499930219271e-01,-1.957094205009436649e+00,1.004864212983797911e+00,-4.839986269336449709e+00
1.634999999999987130e+00,8.852566334077683896e-01,-2.004617191304050028e+00,6.854792566625147465e-01,-4.561750885632775976e+00,0.000000000000000000e+00,-1.090687010526699696e+00,8.814419049009488694e-01,-1.981264310218356250e+00,3.883086447496224003e-01,-4.824033668395168561e+00
1.639999999999987024e+00,8.883872852101802886e-01,-2.027076474578476173e+00,5.668947382795497258e-01,-4.422262644368074369e+00,0.000000000000000000e+00,-2.356781707990458052e+00,8.852566334077683896e-01,-2.004617191304050028e+00,6.638840661680105448e-01,-4.646390503499653768e+00
1.644999999999986917e+00,8.910308004900078238e-01,-2.049068741198510679e+00,4.903366515044105256e-01,-4.374602939361865062e+00,0.000000000000000000e+00,-7.157348295791718940e-01,8.883872852101802886e-01,-2.027076474578476173e+00,7.077219176685702884e-01,-4.065899000137788377e+00
1.649999999999986811e+00,8.931557074577155531e-01,-2.070532154999378704e+00,3.598366101253188121e-01,-4.211122092580641407e+00,0.000000000000000000e+00,-8.968297423974763705e-01,8.910308004900078238e-01,-2.049068741198510679e+00,1.701041887801419961e-01,-4.255883157288187668e+00
1.654999999999986704e+00,8.946458492030151533e-01,-2.091215109008833561e+00,2.363992856520274466e-01,-4.062351582633234592e+00,0.000000000000000000e+00,-9.444191499153643532e-01,8.931557074577155531e-01,-2.070532154999378704e+00,3.550803729472492010e-01,-4.352454303831084559e+00
1.659999999999986597e+00,8.955253243553122910e-01,-2.111166738854316272e+00,1.155708309433646080e-01,-3.918562097838146574e+00,0.000000000000000000e+00,-1.021557155255950144e+00,8.946458492030151533e-01,-2.091215109008833561e+00,5.327683092873575221e-02,-3.986984192479420042e+00
1.664999999999986491e+00,8.958094794197213329e-01,-2.130416518642832546e+00,-1.732573812821783243e-03,-3.781579076055699318e+00,0.000000000000000000e+00,-1.646115772355949858e+00,8.955253243553122910e-01,-2.111166738854316272e+00,1.227145811957260080e-02,-3.881188433730458520e+00
1.669999999999986384e+00,8.955583978084132868e-01,-2.149091238369316592e+00,-9.864264359878364974e-02,-3.688408229292872154e+00,0.000000000000000000e+00,-6.867367402880039107e-01,8.958094794197213329e-01,-2.130416518642832546e+00,-2.723061679840361668e-02,-3.475182914733411454e+00
1.674999999999986278e+00,8.947498079212211630e-01,-2.167139277488610904e+00,-2.245202224613177533e-01,-3.531072162424792271e+00,0.000000000000000000e+00,-7.715663343346770287e-01,8.955583978084132868e-01,-2.149091238369316592e+00,-2.192438748037479623e-01,-3.772144004882860724e+00
1.679999999999986171e+00,8.933224806831332465e-01,-2.184418766585064731e+00,-3.461387802744319009e-01,-3.380957524290278293e+00,0.000000000000000000e+00,-1.409654263826617626e+00,8.947498079212211630e-01,-2.167139277488610904e+00,-3.177833505177568019e-01,-3.595501160766222171e+00
1.684999999999986064e+00,8.913395022674467372e-01,-2.201057548728392987e+00,-4.468932113652463456e-01,-3.274678494040454524e+00,0.000000000000000000e+00,-6.017438090160226460e-01,8.933224806831332465e-01,-2.184418766585064731e+00,-3.092921559621896188e-01,-3.193325560554850284e+00
1.689999999999985958e+00,8.887946028456648051e-01,-2.217032896603844616e+00,-5.707279716572363215e-01,-3.115697124229173554e+00,0.000000000000000000e+00,-1.102762837522940353e+00,8.913395022674467372e-01,-2.201057548728392987e+00,-8.114008316971125234e-01,-3.160556557512820941e+00
1.694999999999985851e+00,8.856730040282169147e-01,-2.232299331458244218e+00,-6.776533957282708798e-01,-2.991033469458209026e+00,0.000000000000000000e+00,-7.928148547123025081e-01,8.887946028456648051e-01,-2.217032896603844616e+00,-5.288492582342074755e-01,-3.062310536315086651e+00
1.699999999999985745e+00,8.819978356859248247e-01,-2.246894021252305862e+00,-7.920767829744033151e-01,-2.847033481545866884e+00,0.000000000000000000e+00,-5.537700353318256719e-01,8.856730040282169147e-01,-2.232299331458244218e+00,-7.188842766712989496e-01,-3.029453659840980695e+00
1.704999999999985638e+00,8.777381599805430534e-01,-2.260732606281552481e+00,-9.113911307478697044e-01,-2.688612187047533908e+00,0.000000000000000000e+00,-1.042426817389287885e+00,8.819978356859248247e-01,-2.246894021252305862e+00,-7.023957311736324094e-01,-3.133895664402992054e+00
1.709999999999985532e+00,8.729236750953206503e-01,-2.273861403013855753e+00,-1.014073712485024092e+00,-2.563056594280713973e+00,0.000000000000000000e+00,-7.384946352000971714e-01,8.777381599805430534e-01,-2.260732606281552481e+00,-8.893394780664388710e-01,-2.592870526645325135e+00
1.714999999999985425e+00,8.675787842986922849e-01,-2.286315639531352861e+00,-1.123477580972509715e+00,-2.418817000456901400e+00,0.000000000000000000e+00,-5.369476645312519780e-01,8.729236750953206503e-01,-2.273861403013855753e+00,-1.056712127193773387e+00,-2.590038670579554392e+00
1.719999999999985318e+00,8.616785250203224944e-01,-2.298018973429397871e+00,-1.236164642593255314e+00,-2.262710299617433751e+00,0.000000000000000000e+00,-1.128606973915936340e+00,8.675787842986922849e-01,-2.286315639531352861e+00,-1.256580609281218841e+00,-2.503390077251748558e+00
1.724999999999985212e+00,8.552642481405086095e-01,-2.309039291140384531e+00,-1.329173668151591103e+00,-2.145554522617437065e+00,0.000000000000000000e+00,-1.167662536791519434e+00,8.616785250203224944e-01,-2.298018973429397871e+00,-1.263325161089450033e+00,-1.992856457388928249e+00
1.729999999999985105e+00,8.483933867836138676e-01,-2.319482126978761549e+00,-1.418787784242315997e+00,-2.031716038496593768e+00,0.000000000000000000e+00,-7.866181682915945883e-01,8.552642481405086095e-01,-2.309039291140384531e+00,-1.068504453476536442e+00,-1.999081520409841106e+00
1.734999999999984999e+00,8.410532480870611671e-01,-2.329297318046903431e+00,-1.516799037726120458e+00,-1.894527913638758942e+00,0.000000000000000000e+00,-8.338426328530457177e-01,8.483933867836138676e-01,-2.319482126978761549e+00,-1.343204881984460197e+00,-1.994368636071230050e+00
1.739999999999984892e+00,8.332335074326173707e-01,-2.338436556468174388e+00,-1.610619570670913214e+00,-1.761331965732661820e+00,0.000000000000000000e+00,-4.067742286628590054e-01,8.410532480870611671e-01,-2.329297318046903431e+00,-1.154395728243783559e+00,-1.969197833061562486e+00
1.744999999999984786e+00,8.249218606353275751e-01,-2.346844889341588303e+00,-1.713470481468162498e+00,-1.602193902741520182e+00,0.000000000000000000e+00,-9.431015407367537851e-01,8.332335074326173707e-01,-2.338436556468174388e+00,-1.471673554095040970e+00,-2.002027146259776735e+00
1.749999999999984679e+00,8.161421746633875651e-01,-2.354544832007853916e+00,-1.797911233032954748e+00,-1.477943928624468661e+00,0.000000000000000000e+00,-1.038657627241068582e-02,8.249218606353275751e-01,-2.346844889341588303e+00,-1.353213593122352121e+00,-1.508345815620097063e+00
1.754999999999984572e+00,8.068825717199789027e-01,-2.361479497629147772e+00,-1.905264887568809407e+00,-1.296134368951818105e+00,0.000000000000000000e+00,-6.662128975845188483e-01,8.161421746633875651e-01,-2.354544832007853916e+00,-2.138664488096813976e+00,-1.746388074178264693e+00
1.759999999999984466e+00,7.971419438008757741e-01,-2.367611039353903823e+00,-1.990416145876821696e+00,-1.156661437961872707e+00,0.000000000000000000e+00,-8.262924929300440313e-01,8.068825717199789027e-01,-2.361479497629147772e+00,-1.725406164853426461e+00,-1.279856044540156779e+00
1.764999999999984359e+00,7.869953031219267814e-01,-2.373072952384982504e+00,-2.067683285618966860e+00,-1.028279111775181276e+00,0.000000000000000000e+00,-7.093930193109514448e-01,7.971419438008757741e-01,-2.367611039353903823e+00,-2.062490688294074559e+00,-8.324057649548344262e-01
1.769999999999984253e+00,7.764626337094261421e-01,-2.377877350860139849e+00,-2.144797125669506421e+00,-8.936639070875878055e-01,0.000000000000000000e+00,-7.611942370261586266e-01,7.869953031219267814e-01,-2.373072952384982504e+00,-1.801638353178021568e+00,-9.289985553874143820e-01
1.774999999999984146e+00,7.655568454397466693e-01,-2.382019523198398048e+00,-2.216928412906701062e+00,-7.633907943337386870e-01,0.000000000000000000e+00,6.736665428190102833e-02,7.764626337094261421e-01,-2.377877350860139849e+00,-2.083436514466876499e+00,-6.079665373729996602e-01
1.779999999999984039e+00,7.542420468213322238e-01,-2.385384095606993604e+00,-2.308263705151616829e+00,-5.826493518172951580e-01,0.000000000000000000e+00,-5.949178231843845754e-01,7.655568454397466693e-01,-2.382019523198398048e+00,-2.244282770390876980e+00,-1.218439263501700065e+00
1.784999999999983933e+00,7.425272225347883115e-01,-2.387951174420674061e+00,-2.377031934240755540e+00,-4.443788463089320961e-01,0.000000000000000000e+00,-3.617788252134866434e-01,7.542420468213322238e-01,-2.385384095606993604e+00,-2.308345898184932743e+00,-3.917482816464339379e-01
1.789999999999983826e+00,7.304620280761082718e-01,-2.389793616463466108e+00,-2.448370918490526016e+00,-2.928019447747956527e-01,0.000000000000000000e+00,-4.513087216058723206e-01,7.425272225347883115e-01,-2.387951174420674061e+00,-2.345408713032674175e+00,-4.755394329151628185e-01
1.794999999999983720e+00,7.180564570673247937e-01,-2.390895161237702293e+00,-2.513191009174252422e+00,-1.480213788473526415e-01,0.000000000000000000e+00,-3.530097084472336721e-01,7.304620280761082718e-01,-2.389793616463466108e+00,-2.473567612184091047e+00,-1.916519216244171875e-01
1.799999999999983613e+00,7.053300284701194967e-01,-2.391260623763428850e+00,-2.576697083320210968e+00,1.627369467323835917e-03,0.000000000000000000e+00,-7.382706392872264711e-01,7.180564570673247937e-01,-2.390895161237702293e+00,-2.298248139073336915e+00,-2.094472303523559342e-01
1.804999999999983507e+00,6.923228731281362291e-01,-2.390940863069858313e+00,-2.625533322391394808e+00,1.260657297637957086e-01,0.000000000000000000e+00,-4.851677573014334666e-02,7.053300284701194967e-01,-2.391260623763428850e+00,-2.379126343859252035e+00,3.965439055222476639e-01
1.809999999999983400e+00,6.790334746541526467e-01,-2.389894882783378360e+00,-2.689501809219549067e+00,2.921129623065972236e-01,0.000000000000000000e+00,-2.327167320401525297e-01,6.923228731281362291e-01,-2.390940863069858313e+00,-2.770830967693612923e+00,-1.168495669794886449e-01
1.814999999999983293e+00,6.654477891580488080e-01,-2.388050515744750690e+00,-2.744075463211628207e+00,4.454186965406884968e-01,0.000000000000000000e+00,4.351043458820669230e-02,6.790334746541526467e-01,-2.389894882783378360e+00,-2.858416175338188481e+00,2.607357478172511178e-01
1.819999999999983187e+00,6.515805919185126971e-01,-2.385399861041453740e+00,-2.802077111561856348e+00,6.146309009662099809e-01,0.000000000000000000e+00,-3.951194227786113400e-01,6.654477891580488080e-01,-2.388050515744750690e+00,-2.871083714810338083e+00,8.131829491457948089e-02
1.824999999999983080e+00,6.374645804846690300e-01,-2.381974663858987817e+00,-2.843661824425960827e+00,7.552279761999894925e-01,0.000000000000000000e+00,-2.534703365874246828e-01,6.515805919185126971e-01,-2.385399861041453740e+00,-2.779465330792826538e+00,7.265688395724273496e-01
1.829999999999982974e+00,6.231407774844121006e-01,-2.377827694403630510e+00,-2.885185599926584743e+00,9.033414591415529493e-01,0.000000000000000000e+00,1.227803436840340656e-01,6.374645804846690300e-01,-2.381974663858987817e+00,-2.854857862014530845e+00,7.202231614528726844e-01
1.834999999999982867e+00,6.085932829015258116e-01,-2.372884652965262298e+00,-2.933108154968693704e+00,1.073667866625416245e+00,0.000000000000000000e+00,-3.116123529828916938e-01,6.231407774844121006e-01,-2.377827694403630510e+00,-2.870360008150217634e+00,4.026274474190099095e-01
1.839999999999982760e+00,5.938469054648162215e-01,-2.367161061230913521e+00,-2.964799681989793267e+00,1.215548870224333999e+00,0.000000000000000000e+00,-1.715562728092018818e-01,6.085932829015258116e-01,-2.372884652965262298e+00,-3.196226149155434904e+00,1.154363088287293504e+00
1.844999999999982654e+00,5.789418666362421417e-01,-2.360709399118814833e+00,-2.996573753159861297e+00,1.364901953983420846e+00,0.000000000000000000e+00,-1.343031451790120401e-01,5.938469054648162215e-01,-2.367161061230913521e+00,-3.031462745315244511e+00,1.086517681400505975e+00
1.849999999999982547e+00,5.638848922216022075e-01,-2.353508317771009661e+00,-3.025588501347428849e+00,1.515320191777382197e+00,0.000000000000000000e+00,-4.613085573288780439e-02,5.789418666362421417e-01,-2.360709399118814833e+00,-3.396255924813529781e+00,1.245745566822255901e+00
1.854999999999982441e+00,5.486859578039395835e-01,-2.345544391952563146e+00,-3.053370627041144036e+00,1.670047379684233002e+00,0.000000000000000000e+00,-3.297945745278710872e-01,5.638848922216022075e-01,-2.353508317771009661e+00,-3.074202636147300716e+00,1.210414126534856916e+00
1.859999999999982334e+00,5.333772428150226341e-01,-2.336854683517882947e+00,-3.069547383406111329e+00,1.805620805299935627e+00,0.000000000000000000e+00,-4.381481829878060008e-01,5.486859578039395835e-01,-2.345544391952563146e+00,-2.978858936054972428e+00,1.706389259658124269e+00
