time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2
0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,5.722133211261137831e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.901886940002441406e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03
6.510496139526367188e-03,5.722133211261137831e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.930306434631347656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.465201465201459996e-02,2.930402930402919992e-03
9.010553359985351562e-03,1.335164415960932160e-03,-1.907377737087045944e-04,3.051734530679056090e-01,0.000000000000000000e+00,1.335164415960932160e-03,-1.907377737087045944e-04,6.103469061358112596e-02,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.254047077598087256e-01,0.000000000000000000e+00,2.048351648351648180e+00,8.791208791208759976e-03
1.151061058044433594e-02,5.531395437552433236e-03,-1.907377737087045944e-04,1.678453991873480877e+00,0.000000000000000000e+00,5.531395437552433236e-03,-1.907377737087045944e-04,3.845185508655610818e-01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.475518209349898968e-01,0.000000000000000000e+00,2.728205128205127394e+00,-2.930402930402919992e-03
1.401066780090332031e-02,8.583199816891706746e-03,-5.722133211261137831e-04,1.220693812271622436e+00,-1.525867265339528045e-01,8.583199816891706746e-03,-5.722133211261137831e-04,5.517536031467733526e-01,-3.051734530679056298e-02,5.000000000000000000e+00,-1.505273311080397025e-01,2.489796382102661687e-01,-1.505273311080397025e-01,4.492307692307692335e+00,5.567765567765547985e-02
1.651382446289062500e-02,1.049057755397875269e-02,-3.242542153047978104e-03,7.619889582031760256e-01,-1.066784541484446347e+00,1.049057755397875269e-02,-3.242542153047978104e-03,5.938006741580539316e-01,-2.377707845423217281e-01,5.000000000000000000e+00,-1.836894251094885744e-01,2.492269607691397215e-01,-1.836894251094885744e-01,4.779487179487179382e+00,3.311355311355317355e-01
1.901388168334960938e-02,1.201647974364838944e-02,-7.438773174639479180e-03,6.103469061358112180e-01,-1.678453991873480877e+00,1.201647974364838944e-02,-7.438773174639479180e-03,5.971099205536054555e-01,-5.259074260085535579e-01,5.000000000000000000e+00,-1.867399711771955129e-01,2.492451990473410206e-01,-1.867399711771955129e-01,4.920146520146520430e+00,2.080586080586073194e-01
2.151393890380859375e-02,1.544975967040507214e-02,-1.239795529106579863e-02,1.373280538805575102e+00,-1.983627444941386431e+00,1.544975967040507214e-02,-1.239795529106579863e-02,7.523440442039994736e-01,-8.174514297951201991e-01,4.989114686350488270e+00,-1.878451067407724551e-01,2.499531949564451905e-01,-1.878451067407724551e-01,4.603663003663003295e+00,2.256410256410248394e-01
2.401399612426757812e-02,1.926451514457916403e-02,-1.812008850232693646e-02,1.525867265339527989e+00,-2.288800898009291984e+00,1.926451514457916403e-02,-1.812008850232693646e-02,9.070486884311053100e-01,-1.111721323437954601e+00,5.000000000000000000e+00,-1.885279024502425904e-01,2.504705697965861622e-01,-1.885279024502425904e-01,4.773626373626373542e+00,1.260073260073255597e-01
2.651429176330566406e-02,2.307927061875325592e-02,-2.422369726100548348e-02,1.525721764503698896e+00,-2.441154823205918145e+00,2.307927061875325592e-02,-2.422369726100548348e-02,1.030783303645624205e+00,-1.377608023391547309e+00,5.000000000000000000e+00,-1.890021074719243355e-01,2.508060266705826602e-01,-1.890021074719243355e-01,4.750183150183150182e+00,1.904761904761897995e-01
