time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,3.846153846154010125e-02,-6.254005161280211362e-06,2.311312763231873346e-01
0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,7.142857142857295116e-02,5.494505494507251342e-03,1.354352756005159641e-01,3.301417431908039712e-01
3.661394119262695312e-03,5.722133211261137831e-04,1.907377737087045944e-04,5.494505494507251342e-03,7.142857142857295116e-02,1.574714978030379853e-01,2.570061419493874788e-01
6.900787353515625000e-03,1.907377737087045944e-04,5.722133211261137831e-04,-2.747252747252915128e-02,1.373626373626386510e-01,6.350856184725683917e-02,3.253599382975953525e-01
9.852886199951171875e-03,5.722133211261137831e-04,9.536888685435229718e-04,1.043956043956058011e-01,1.043956043956058011e-01,-9.830300346842930914e-02,3.235937478194459427e-01
1.276803016662597656e-02,5.722133211261137831e-04,1.335164415960932160e-03,-6.043956043956200119e-02,1.703296703296715009e-01,1.817805538619515771e-01,3.141847862260423452e-01
1.572799682617187500e-02,5.722133211261137831e-04,1.716639963378341349e-03,5.494505494507251342e-03,1.703296703296715009e-01,-1.131311784036275331e-01,3.109165338737892026e-01
1.809477806091308594e-02,5.722133211261137831e-04,1.716639963378341349e-03,5.494505494507251342e-03,1.373626373626386510e-01,7.989093611543660045e-02,3.054944223264488001e-01
2.009487152099609375e-02,5.722133211261137831e-04,2.098115510795750538e-03,-2.747252747252915128e-02,1.703296703296715009e-01,8.308902434021600558e-02,2.988150263449323440e-01
2.209520339965820312e-02,1.907377737087045944e-04,2.479591058213159727e-03,-2.747252747252915128e-02,1.703296703296715009e-01,-8.018903277249833650e-02,2.942934589628756759e-01
2.409553527832031250e-02,5.722133211261137831e-04,2.861066605630568915e-03,3.846153846154010125e-02,2.252747252747262507e-01,-7.699221232378244961e-02,2.885258886453910820e-01
2.609586715698242188e-02,5.722133211261137831e-04,3.242542153047978104e-03,7.142857142857295116e-02,2.582417582417591007e-01,1.745139551941619349e-01,2.838108014633627940e-01
2.809619903564453125e-02,5.722133211261137831e-04,4.005493247882796481e-03,-6.043956043956200119e-02,3.901098901098905003e-01,1.945614850533458617e-01,2.782981790829492930e-01
3.009653091430664062e-02,5.722133211261137831e-04,4.768444342717614859e-03,7.142857142857295116e-02,2.912087912087919506e-01,-9.075412824810202839e-02,2.732920981438424213e-01
3.209710121154785156e-02,1.907377737087045944e-04,5.149919890135024048e-03,-1.263736263736277010e-01,3.241758241758248005e-01,2.009641871470578822e-01,2.664074003317764006e-01
3.410625457763671875e-02,5.722133211261137831e-04,5.912870984969842425e-03,1.373626373626386510e-01,2.582417582417591007e-01,-1.045226067512343565e-01,2.604537567650221930e-01
3.610658645629882812e-02,5.722133211261137831e-04,6.294346532387251614e-03,-2.747252747252915128e-02,2.912087912087919506e-01,2.257899757141619557e-01,2.535027039578022778e-01
3.810691833496093750e-02,5.722133211261137831e-04,6.675822079804660802e-03,3.846153846154010125e-02,2.252747252747262507e-01,-5.462261542561221150e-02,2.474710953740285047e-01
