time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,3.132867933165483620e+00,-2.079041733424880078e-02,7.142857142857295116e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.132867933165483620e+00,-2.079041733424880078e-02,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000213623046875000e-02,3.132867933165483620e+00,-2.079041733424880078e-02,7.142857142857295116e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000260353088378906e-02,3.132867933165483620e+00,-2.117189288166620997e-02,3.846153846154010125e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.000307083129882812e-02,3.132867933165483620e+00,-2.117189288166620997e-02,5.494505494507251342e-03,-9.340659340659485110e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000353813171386719e-02,3.132867933165483620e+00,-2.079041733424880078e-02,-6.043956043956200119e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000400543212890625e-02,3.132867933165483620e+00,-2.079041733424880078e-02,1.043956043956058011e-01,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.000447273254394531e-02,3.132867933165483620e+00,-2.079041733424880078e-02,-6.043956043956200119e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.000494003295898438e-02,3.132867933165483620e+00,-2.079041733424880078e-02,1.043956043956058011e-01,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000540733337402344e-02,3.132867933165483620e+00,-2.079041733424880078e-02,-2.747252747252915128e-02,7.142857142857295116e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.000587463378906250e-02,3.132867933165483620e+00,-2.079041733424880078e-02,5.494505494507251342e-03,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000063419342041016e-01,3.132867933165483620e+00,-2.079041733424880078e-02,5.494505494507251342e-03,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.100068092346191406e-01,3.132867933165483620e+00,-2.117189288166620997e-02,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.200072765350341797e-01,3.132867933165483620e+00,-2.079041733424880078e-02,3.846153846154010125e-02,1.043956043956058011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300077438354492188e-01,3.132867933165483620e+00,-2.079041733424880078e-02,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
