time,pos1,pos2,vel1,vel2,tau1,tau2
0.000000000000000000e+00,-7.438773174639479180e-03,-7.438773174639479180e-03,-6.043956043956200119e-02,-9.340659340659485110e-02,1.467047917399000312e-01,4.439127487493923496e-01
5.001783370971679688e-03,-7.438773174639479180e-03,-7.057297627222069991e-03,5.494505494507251342e-03,1.373626373626386510e-01,8.219477905499594783e-02,5.838298315780839909e-01
1.000571250915527344e-02,-7.057297627222069991e-03,-5.912870984969842425e-03,3.846153846154010125e-02,1.923076923076934008e-01,-1.663578900892304091e-03,5.473195200056644172e-01
1.500892639160156250e-02,-7.438773174639479180e-03,-4.768444342717614859e-03,-2.747252747252915128e-02,4.230769230769233502e-01,6.574143684797029152e-02,6.102109924413171571e-01
2.001094818115234375e-02,-7.438773174639479180e-03,-2.861066605630568915e-03,-6.043956043956200119e-02,5.769230769230766498e-01,-1.289848892949585490e-02,5.731316623620996697e-01
2.501153945922851562e-02,-7.438773174639479180e-03,-5.722133211261137831e-04,3.846153846154010125e-02,5.439560439560437999e-01,-4.664340007486167394e-02,5.801744589593591517e-01
3.001189231872558594e-02,-7.438773174639479180e-03,3.242542153047978104e-03,-6.043956043956200119e-02,5.219780219780218999e-01,-8.101792696580287223e-02,4.243030505893063964e-01
3.501224517822265625e-02,-7.820248722056888369e-03,7.057297627222069991e-03,-9.340659340659485110e-02,5.439560439560437999e-01,-6.237019807657340209e-02,4.554616601656560348e-01
4.001259803771972656e-02,-8.583199816891706746e-03,1.049057755397875269e-02,-1.593406593406605509e-01,7.087912087912080494e-01,-3.623666161383098938e-02,5.429518820934575718e-01
4.501295089721679688e-02,-9.727626459143934312e-03,1.468680857557025377e-02,-1.263736263736277010e-01,8.076923076923065992e-01,-2.376700094490754450e-03,4.797802012945093231e-01
5.001330375671386719e-02,-1.049057755397875269e-02,1.926451514457916403e-02,-1.593406593406605509e-01,9.945054945054927487e-01,-6.736284931193381453e-02,4.556876720044846230e-01
5.501365661621093750e-02,-1.125352864881357107e-02,2.460517280842289267e-02,-1.813186813186824509e-01,1.159340659340660551e+00,-8.599378376451305428e-02,3.704939324220565822e-01
6.001400947570800781e-02,-1.239795529106579863e-02,2.994583047226662131e-02,-2.142857142857153008e-01,1.192307692307693401e+00,-5.039937502051117235e-02,3.757924820412194555e-01
6.501436233520507812e-02,-1.430533302815284458e-02,3.566796368352775914e-02,-3.791208791208795503e-01,1.060439560439562001e+00,4.729050535162037522e-02,3.256258933704418990e-01
7.001471519470214844e-02,-1.583123521782248133e-02,4.177157244220630616e-02,-3.461538461538467004e-01,1.313186813186813851e+00,1.319679229858650160e-03,2.647745126268348237e-01
7.501506805419921875e-02,-1.773861295490952728e-02,4.787518120088485318e-02,-4.120879120879124002e-01,1.192307692307693401e+00,5.607311444449258886e-02,2.456481969760971329e-01
8.001542091369628906e-02,-2.002746623941398241e-02,5.436026550698080939e-02,-4.780219780219781001e-01,1.379120879120879550e+00,1.202372970985976508e-01,1.680665846166176924e-01
8.501577377319335938e-02,-2.117189288166620997e-02,6.084534981307676560e-02,-3.131868131868138505e-01,1.346153846153846700e+00,-1.957346187819730687e-02,1.302165984040601909e-01
9.001612663269042969e-02,-2.269779507133584673e-02,6.771190966659013100e-02,-3.791208791208795503e-01,1.225274725274726251e+00,3.361602431136034852e-02,3.191787653704458716e-02
9.501647949218750000e-02,-2.422369726100548348e-02,7.419699397268608720e-02,-3.461538461538467004e-01,1.225274725274726251e+00,4.353153375173057782e-02,2.476391850950310225e-02
1.000168323516845703e-01,-2.536812390325771105e-02,8.030060273136463422e-02,-1.593406593406605509e-01,1.126373626373627701e+00,2.784172977881027577e-03,1.620387346839463616e-02
1.050171852111816406e-01,-2.727550164034475699e-02,8.564126039520836287e-02,-3.461538461538467004e-01,1.093406593406594851e+00,1.176113550785373718e-01,5.864759857930275377e-02
1.100175380706787109e-01,-2.841992828259698456e-02,9.021896696421727313e-02,-3.131868131868138505e-01,9.285714285714270488e-01,3.729619391276806084e-02,1.053213086791691677e-01
1.150178909301757812e-01,-2.956435492484921213e-02,9.517814908064359258e-02,-1.263736263736277010e-01,8.736263736263722990e-01,3.666471377837154932e-02,5.080422099769421607e-02
1.200182437896728516e-01,-3.032730601968403050e-02,9.975585564965250285e-02,-9.340659340659485110e-02,8.406593406593394491e-01,-1.395500328635890241e-02,8.123907432278776319e-02
1.250185966491699219e-01,-3.109025711451884888e-02,1.039520866712440039e-01,-1.593406593406605509e-01,8.076923076923065992e-01,-1.068212038001448150e-02,9.368055479111912776e-02
1.300189495086669922e-01,-3.147173266193625807e-02,1.073853665980006866e-01,-1.263736263736277010e-01,6.428571428571423496e-01,-5.925812059222934636e-02,1.620323847872040535e-01
1.350193023681640625e-01,-3.185320820935366726e-02,1.108186465247573693e-01,-6.043956043956200119e-02,4.890109890109890500e-01,-6.048451504727658107e-02,1.336236325229226418e-01
1.400196552276611328e-01,-3.223468375677107645e-02,1.138704509040966428e-01,-2.747252747252915128e-02,5.769230769230766498e-01,-6.012352288776056514e-02,1.533342931962051181e-01
1.450200080871582031e-01,-3.261615930418848563e-02,1.157778286411836888e-01,-1.593406593406605509e-01,4.890109890109890500e-01,-5.816029756642748100e-02,2.821197415725741897e-01
1.500203609466552734e-01,-3.261615930418848563e-02,1.184481574731055531e-01,-9.340659340659485110e-02,4.560439560439562001e-01,-1.079907239235744498e-01,1.613297602766251004e-01
1.550209522247314453e-01,-3.261615930418848563e-02,1.211184863050274174e-01,3.846153846154010125e-02,6.758241758241751995e-01,-1.104075622513089883e-01,1.265461317701451760e-01
1.600215435028076172e-01,-3.261615930418848563e-02,1.230258640421144634e-01,-2.747252747252915128e-02,3.901098901098905003e-01,-1.111743501703443826e-01,1.929510352916232185e-01
1.650218963623046875e-01,-3.261615930418848563e-02,1.260776684214537369e-01,3.846153846154010125e-02,5.439560439560437999e-01,-1.102856660817597145e-01,1.918652005321902498e-03
1.700224876403808594e-01,-3.261615930418848563e-02,1.276035706111233736e-01,3.846153846154010125e-02,3.571428571428576504e-01,-1.077151769091688749e-01,1.560477068159420999e-01
1.750228404998779297e-01,-3.299763485160589482e-02,1.298924238956278288e-01,-6.043956043956200119e-02,3.901098901098905003e-01,-5.004946644259433697e-02,1.441524454946063738e-02
1.800231933593750000e-01,-3.299763485160589482e-02,1.306553749904626471e-01,-6.043956043956200119e-02,1.923076923076934008e-01,-8.986123718735861132e-02,1.720303424028695738e-01
1.850235462188720703e-01,-3.261615930418848563e-02,1.310368505378800563e-01,5.494505494507251342e-03,1.373626373626386510e-01,-1.355815112159675095e-01,1.939301634993531032e-01
1.900238990783691406e-01,-3.261615930418848563e-02,1.317998016327148747e-01,1.043956043956058011e-01,1.923076923076934008e-01,-8.038228870417718497e-02,1.105520388112720132e-01
1.950242519378662109e-01,-3.299763485160589482e-02,1.329442282749671023e-01,-9.340659340659485110e-02,2.582417582417591007e-01,-1.580285448479656907e-02,1.336938689782614376e-02
2.000246047973632812e-01,-3.299763485160589482e-02,1.333257038223845115e-01,5.494505494507251342e-03,7.142857142857295116e-02,-4.864151528733096086e-02,6.252122485341103653e-02
2.050249576568603516e-01,-3.261615930418848563e-02,1.340886549172193298e-01,1.373626373626386510e-01,7.142857142857295116e-02,-8.732929318423288123e-02,-3.962408712858432602e-02
