time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2
0.000000000000000000e+00,3.137064164187075122e+00,8.583199816891706746e-03,7.142857142857295116e-02,1.043956043956058011e-01,3.137064164187075122e+00,8.583199816891706746e-03,0.000000000000000000e+00,2.087912087912116230e-02,0.000000000000000000e+00,4.146724400698904578e-01,0.000000000000000000e+00,8.770319249192468081e-02,8.791208791208759976e-03,2.930402930402919992e-03
3.932714462280273438e-03,3.137064164187075122e+00,8.583199816891706746e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.137064164187075122e+00,8.583199816891706746e-03,0.000000000000000000e+00,1.670329670329693053e-02,0.000000000000000000e+00,2.999772343765350069e-01,0.000000000000000000e+00,8.046160397047395774e-02,2.930402930402919992e-03,2.930402930402919992e-03
7.548093795776367188e-03,3.137064164187075122e+00,8.964675364309115935e-03,0.000000000000000000e+00,1.055146672668840074e-01,3.137064164187075122e+00,8.964675364309115935e-03,0.000000000000000000e+00,3.446557081601434730e-02,0.000000000000000000e+00,8.203513923584669909e-01,0.000000000000000000e+00,1.005300951629853612e-01,8.791208791208759976e-03,3.018315018315025355e-01
1.091599464416503906e-02,3.137064164187075122e+00,1.010910200656134350e-02,0.000000000000000000e+00,3.398041372862160014e-01,3.137064164187075122e+00,1.010910200656134350e-02,0.000000000000000000e+00,9.553328411005468368e-02,0.000000000000000000e+00,2.535441202310371178e+00,0.000000000000000000e+00,1.144825786919986543e-01,8.791208791208759976e-03,2.725274725274733356e-01
1.435637474060058594e-02,3.137064164187075122e+00,1.087205310139616188e-02,0.000000000000000000e+00,2.217636056043006398e-01,3.137064164187075122e+00,1.087205310139616188e-02,0.000000000000000000e+00,1.207793484089038916e-01,0.000000000000000000e+00,3.273280317262413419e+00,0.000000000000000000e+00,1.161995316517668991e-01,2.930402930402919992e-03,1.611721611721605996e-01
1.770186424255371094e-02,3.137064164187075122e+00,1.201647974364838944e-02,0.000000000000000000e+00,3.420804762902713292e-01,3.137064164187075122e+00,1.201647974364838944e-02,0.000000000000000000e+00,1.650395739851773791e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.179667849019126330e-01,2.930402930402919992e-03,1.362637362637363125e+00
1.922845840454101562e-02,3.137064164187075122e+00,1.430533302815284458e-02,0.000000000000000000e+00,1.499320082244287811e+00,3.137064164187075122e+00,1.430533302815284458e-02,0.000000000000000000e+00,4.318956756369994876e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.211483401026271639e-01,8.791208791208759976e-03,1.761172161172162021e+00
2.056193351745605469e-02,3.137064164187075122e+00,1.659418631265729971e-02,0.000000000000000000e+00,1.716457444414477784e+00,3.137064164187075122e+00,1.659418631265729971e-02,0.000000000000000000e+00,6.888080293924951913e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.220786100855793394e-01,8.791208791208759976e-03,2.329670329670330275e+00
2.203202247619628906e-02,3.137064164187075122e+00,1.926451514457916403e-02,0.000000000000000000e+00,1.816440301823743608e+00,3.137064164187075122e+00,1.926451514457916403e-02,0.000000000000000000e+00,9.143344838787448303e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.225834024902131975e-01,8.791208791208759976e-03,3.044688644688644530e+00
2.336549758911132812e-02,3.137064164187075122e+00,2.079041733424880078e-02,0.000000000000000000e+00,1.144304962942985116e+00,3.137064164187075122e+00,2.079041733424880078e-02,0.000000000000000000e+00,9.603285796915929096e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.226702494245665714e-01,8.791208791208759976e-03,3.542857142857142705e+00
2.481484413146972656e-02,3.137064164187075122e+00,2.269779507133584673e-02,0.000000000000000000e+00,1.316026002989824750e+00,3.137064164187075122e+00,2.269779507133584673e-02,0.000000000000000000e+00,1.031468064351239278e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.227974015129601748e-01,8.791208791208759976e-03,3.619047619047618625e+00
2.635002136230468750e-02,3.137064164187075122e+00,2.613107499809252943e-02,0.000000000000000000e+00,2.236406232321053178e+00,3.137064164187075122e+00,2.613107499809252943e-02,0.000000000000000000e+00,1.272455697945201969e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.231815938647339154e-01,8.791208791208759976e-03,3.331868131868132465e+00
2.777647972106933594e-02,3.136682688639657712e+00,3.070878156710143969e-02,-2.674284496799312905e-01,3.209141396159175930e+00,3.136682688639657712e+00,3.070878156710143969e-02,-5.348568993598626364e-02,1.659792837587996894e+00,-1.663692125195230520e-01,4.000000000000000000e+00,-1.663692125195230520e-01,1.237119738487560683e-01,5.567765567765547985e-02,3.273260073260074066e+00
2.916407585144042969e-02,3.135538261997405485e+00,3.604943923094516833e-02,-8.247548528015613556e-01,3.848855979740619659e+00,3.135538261997405485e+00,3.604943923094516833e-02,-2.077395225091012709e-01,2.097605466018521270e+00,-1.829312896573320191e-01,4.000000000000000000e+00,-1.829312896573320191e-01,1.242478691951589553e-01,1.435897435897430796e-01,3.372893772893773345e+00
