time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,3.624017700465387293e-03,-2.747252747252915128e-02,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.907377737087045944e-04,4.005493247882796481e-03,-2.747252747252915128e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000046730041503906e-02,1.907377737087045944e-04,3.624017700465387293e-03,3.846153846154010125e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000093460083007812e-02,1.907377737087045944e-04,4.005493247882796481e-03,7.142857142857295116e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.000140190124511719e-02,1.907377737087045944e-04,4.005493247882796481e-03,5.494505494507251342e-03,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000186920166015625e-02,1.907377737087045944e-04,3.624017700465387293e-03,3.846153846154010125e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000257492065429688e-02,1.907377737087045944e-04,4.005493247882796481e-03,-6.043956043956200119e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.000304222106933594e-02,1.907377737087045944e-04,4.005493247882796481e-03,3.846153846154010125e-02,7.142857142857295116e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.000350952148437500e-02,-1.907377737087045944e-04,4.005493247882796481e-03,-9.340659340659485110e-02,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000397682189941406e-02,1.907377737087045944e-04,4.005493247882796481e-03,7.142857142857295116e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.000444412231445312e-02,1.907377737087045944e-04,4.005493247882796481e-03,1.043956043956058011e-01,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000049114227294922e-01,1.907377737087045944e-04,4.005493247882796481e-03,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.100053787231445312e-01,1.907377737087045944e-04,4.005493247882796481e-03,3.846153846154010125e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.200060844421386719e-01,1.907377737087045944e-04,3.624017700465387293e-03,3.846153846154010125e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.300067901611328125e-01,1.907377737087045944e-04,4.005493247882796481e-03,5.494505494507251342e-03,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.400072574615478516e-01,1.907377737087045944e-04,4.005493247882796481e-03,7.142857142857295116e-02,7.142857142857295116e-02,0.000000000000000000e+00,0.000000000000000000e+00
