time,pos1,pos2,vel1,vel2,tau1,tau2,K11,K12,K13,K14,K21,K22,K23,K24,k1,k2
0.012, 0.00320275, -0.00663924, 0.50963, -1.0565, 0, -0.823372, 0, 0, 0, 0, -0.096816, -0.0537657, 0.00211762, -7.54814e-05, 0, 2.36048e-08
0.013, 0.00373045, -0.00773321, 0.545767, -1.13143, 0, -0.804215, 0, 0, 0, 0, -0.0969484, -0.0535397, 0.00226826, 1.13754e-05, 0, 2.42628e-08
0.014, 0.00429384, -0.00890119, 0.581005, -1.2045, 0, -0.785477, 0, 0, 0, 0, -0.0970673, -0.0533052, 0.00241898, 9.76965e-05, 0, 2.49183e-08
0.015, 0.00489203, -0.0101413, 0.615359, -1.27575, 0, -0.767152, 0, 0, 0, 0, -0.0971725, -0.0530625, 0.00256976, 0.000183459, 0, 2.55712e-08
0.016, 0.00552414, -0.0114518, 0.648844, -1.3452, 0, -0.749232, 0, 0, 0, 0, -0.097264, -0.0528115, 0.00272054, 0.000268638, 0, 2.62215e-08
0.017, 0.0061893, -0.0128309, 0.681476, -1.41288, 0, -0.731709, 0, 0, 0, 0, -0.0973418, -0.0525524, 0.0028713, 0.000353212, 0, 2.68691e-08
0.018, 0.00688668, -0.0142767, 0.713267, -1.47882, 0, -0.714578, 0, 0, 0, 0, -0.0974058, -0.0522852, 0.00302199, 0.000437156, 0, 2.75138e-08
0.019, 0.00761544, -0.0157877, 0.744233, -1.54306, 0, -0.69783, 0, 0, 0, 0, -0.097456, -0.0520101, 0.00317256, 0.000520449, 0, 2.81557e-08
0.02, 0.00837475, -0.017362, 0.774387, -1.60563, 0, -0.681459, 0, 0, 0, 0, -0.0974923, -0.0517271, 0.00332299, 0.000603066, 0, 2.87946e-08
0.021, 0.00916382, -0.0189981, 0.803743, -1.66654, 0, -0.665458, 0, 0, 0, 0, -0.0975146, -0.0514362, 0.00347322, 0.000684985, 0, 2.94306e-08
0.022, 0.00998186, -0.0206943, 0.832314, -1.72583, 0, -0.649821, 0, 0, 0, 0, -0.0975231, -0.0511376, 0.00362321, 0.000766183, 0, 3.00634e-08
0.023, 0.0108281, -0.022449, 0.860113, -1.78353, 0, -0.634541, 0, 0, 0, 0, -0.0975175, -0.0508314, 0.00377293, 0.000846638, 0, 3.06931e-08
0.024, 0.0117017, -0.0242606, 0.887153, -1.83966, 0, -0.619611, 0, 0, 0, 0, -0.0974979, -0.0505177, 0.00392232, 0.000926328, 0, 3.13196e-08
0.025, 0.012602, -0.0261276, 0.913446, -1.89425, 0, -0.605027, 0, 0, 0, 0, -0.0974642, -0.0501964, 0.00407136, 0.00100523, 0, 3.19427e-08
0.026, 0.0135283, -0.0280484, 0.939006, -1.94732, 0, -0.59078, 0, 0, 0, 0, -0.0974165, -0.0498679, 0.00421999, 0.00108332, 0, 3.25625e-08
0.027, 0.0144797, -0.0300215, 0.963844, -1.9989, 0, -0.576866, 0, 0, 0, 0, -0.0973546, -0.049532, 0.00436818, 0.00116058, 0, 3.31789e-08
0.028, 0.0154556, -0.0320455, 0.987973, -2.04903, 0, -0.563278, 0, 0, 0, 0, -0.0972786, -0.049189, 0.00451587, 0.00123698, 0, 3.37917e-08
0.029, 0.0164553, -0.0341189, 1.0114, -2.09771, 0, -0.550011, 0, 0, 0, 0, -0.0971885, -0.0488389, 0.00466304, 0.00131251, 0, 3.4401e-08
0.03, 0.0174781, -0.0362402, 1.03415, -2.14497, 0, -0.537058, 0, 0, 0, 0, -0.0970842, -0.0484819, 0.00480964, 0.00138715, 0, 3.50066e-08
0.031, 0.0185233, -0.0384082, 1.05622, -2.19085, 0, -0.524414, 0, 0, 0, 0, -0.0969658, -0.048118, 0.00495562, 0.00146086, 0, 3.56084e-08
0.032, 0.0195902, -0.0406213, 1.07762, -2.23536, 0, -0.512073, 0, 0, 0, 0, -0.0968332, -0.0477473, 0.00510094, 0.00153364, 0, 3.62065e-08
0.033, 0.0206782, -0.0428782, 1.09838, -2.27852, 0, -0.500031, 0, 0, 0, 0, -0.0966864, -0.04737, 0.00524556, 0.00160545, 0, 3.68007e-08
0.034, 0.0217867, -0.0451777, 1.11849, -2.32036, 0, -0.48828, 0, 0, 0, 0, -0.0965254, -0.0469862, 0.00538944, 0.00167629, 0, 3.73909e-08
0.035, 0.0229149, -0.0475183, 1.13797, -2.3609, 0, -0.476816, 0, 0, 0, 0, -0.0963503, -0.0465959, 0.00553254, 0.00174612, 0, 3.79772e-08
0.036, 0.0240623, -0.0498989, 1.15684, -2.40017, 0, -0.465635, 0, 0, 0, 0, -0.0961611, -0.0461993, 0.00567481, 0.00181494, 0, 3.85594e-08
0.037, 0.0252283, -0.0523181, 1.17509, -2.43818, 0, -0.454729, 0, 0, 0, 0, -0.0959577, -0.0457965, 0.00581621, 0.00188271, 0, 3.91374e-08
0.038, 0.0264122, -0.0547747, 1.19274, -2.47495, 0, -0.444095, 0, 0, 0, 0, -0.0957403, -0.0453877, 0.0059567, 0.00194943, 0, 3.97113e-08
0.039, 0.0276135, -0.0572674, 1.2098, -2.51051, 0, -0.433728, 0, 0, 0, 0, -0.0955087, -0.0449728, 0.00609624, 0.00201506, 0, 4.02808e-08
0.04, 0.0288316, -0.0597952, 1.22629, -2.54488, 0, -0.423622, 0, 0, 0, 0, -0.0952631, -0.0445522, 0.00623479, 0.0020796, 0, 4.0846e-08
0.041, 0.0300658, -0.0623567, 1.2422, -2.57808, 0, -0.413773, 0, 0, 0, 0, -0.0950034, -0.0441258, 0.0063723, 0.00214302, 0, 4.14069e-08
0.042, 0.0313157, -0.0649508, 1.25756, -2.61013, 0, -0.404175, 0, 0, 0, 0, -0.0947298, -0.0436938, 0.00650873, 0.00220531, 0, 4.19632e-08
0.043, 0.0325807, -0.0675764, 1.27236, -2.64104, 0, -0.394825, 0, 0, 0, 0, -0.0944422, -0.0432564, 0.00664405, 0.00226644, 0, 4.2515e-08
0.044, 0.0338602, -0.0702323, 1.28662, -2.67084, 0, -0.385717, 0, 0, 0, 0, -0.0941407, -0.0428137, 0.00677821, 0.0023264, 0, 4.30623e-08
0.045, 0.0351537, -0.0729176, 1.30035, -2.69955, 0, -0.376847, 0, 0, 0, 0, -0.0938253, -0.0423657, 0.00691117, 0.00238518, 0, 4.36048e-08
0.046, 0.0364606, -0.0756309, 1.31356, -2.72718, 0, -0.368211, 0, 0, 0, 0, -0.0934961, -0.0419126, 0.00704289, 0.00244275, 0, 4.41427e-08
0.047, 0.0377806, -0.0783714, 1.32625, -2.75376, 0, -0.359803, 0, 0, 0, 0, -0.0931532, -0.0414546, 0.00717334, 0.0024991, 0, 4.46758e-08
0.048, 0.0391129, -0.081138, 1.33844, -2.7793, 0, -0.35162, 0, 0, 0, 0, -0.0927966, -0.0409918, 0.00730247, 0.00255421, 0, 4.5204e-08
0.049, 0.0404572, -0.0839296, 1.35013, -2.80382, 0, -0.343657, 0, 0, 0, 0, -0.0924263, -0.0405243, 0.00743024, 0.00260806, 0, 4.57274e-08
0.05, 0.041813, -0.0867452, 1.36134, -2.82734, 0, -0.33591, 0, 0, 0, 0, -0.0920425, -0.0400522, 0.00755661, 0.00266065, 0, 4.62458e-08
0.051, 0.0431797, -0.0895838, 1.37207, -2.84987, 0, -0.328375, 0, 0, 0, 0, -0.0916452, -0.0395758, 0.00768156, 0.00271195, 0, 4.67593e-08
0.052, 0.0445569, -0.0924445, 1.38232, -2.87144, 0, -0.321048, 0, 0, 0, 0, -0.0912345, -0.039095, 0.00780503, 0.00276195, 0, 4.72676e-08
0.053, 0.0459441, -0.0953262, 1.39211, -2.89206, 0, -0.313924, 0, 0, 0, 0, -0.0908104, -0.0386101, 0.00792699, 0.00281064, 0, 4.77709e-08
0.054, 0.0473409, -0.0982282, 1.40145, -2.91175, 0, -0.307, 0, 0, 0, 0, -0.0903731, -0.0381212, 0.00804741, 0.00285799, 0, 4.8269e-08
0.055, 0.0487468, -0.101149, 1.41034, -2.93053, 0, -0.300272, 0, 0, 0, 0, -0.0899227, -0.0376284, 0.00816624, 0.00290401, 0, 4.87619e-08
0.056, 0.0501614, -0.104089, 1.41879, -2.9484, 0, -0.293736, 0, 0, 0, 0, -0.0894592, -0.0371319, 0.00828346, 0.00294867, 0, 4.92495e-08
0.057, 0.0515842, -0.107046, 1.42682, -2.9654, 0, -0.287387, 0, 0, 0, 0, -0.0889826, -0.0366317, 0.00839902, 0.00299196, 0, 4.97318e-08
0.058, 0.0530148, -0.110019, 1.43442, -2.98152, 0, -0.281224, 0, 0, 0, 0, -0.0884933, -0.0361281, 0.00851289, 0.00303387, 0, 5.02088e-08
0.059, 0.0544529, -0.113008, 1.4416, -2.9968, 0, -0.27524, 0, 0, 0, 0, -0.0879911, -0.0356212, 0.00862504, 0.00307439, 0, 5.06803e-08
0.06, 0.0558979, -0.116012, 1.44838, -3.01124, 0, -0.269434, 0, 0, 0, 0, -0.0874762, -0.0351111, 0.00873543, 0.0031135, 0, 5.11465e-08
0.061, 0.0573494, -0.119031, 1.45475, -3.02486, 0, -0.263801, 0, 0, 0, 0, -0.0869488, -0.0345979, 0.00884403, 0.0031512, 0, 5.16071e-08
0.062, 0.0588072, -0.122062, 1.46074, -3.03768, 0, -0.258338, 0, 0, 0, 0, -0.086409, -0.0340819, 0.0089508, 0.00318747, 0, 5.20622e-08
0.063, 0.0602707, -0.125106, 1.46633, -3.04971, 0, -0.253041, 0, 0, 0, 0, -0.0858568, -0.033563, 0.00905572, 0.0032223, 0, 5.25117e-08
0.064, 0.0617397, -0.128161, 1.47155, -3.06096, 0, -0.247907, 0, 0, 0, 0, -0.0852924, -0.0330415, 0.00915875, 0.00325569, 0, 5.29557e-08
0.065, 0.0632137, -0.131227, 1.4764, -3.07145, 0, -0.242932, 0, 0, 0, 0, -0.0847159, -0.0325175, 0.00925985, 0.00328762, 0, 5.33939e-08
0.066, 0.0646923, -0.134303, 1.48088, -3.0812, 0, -0.238114, 0, 0, 0, 0, -0.0841274, -0.0319911, 0.00935901, 0.00331808, 0, 5.38265e-08
0.067, 0.0661753, -0.137389, 1.485, -3.09022, 0, -0.233449, 0, 0, 0, 0, -0.083527, -0.0314624, 0.00945618, 0.00334706, 0, 5.42534e-08
0.068, 0.0676622, -0.140484, 1.48877, -3.09851, 0, -0.228934, 0, 0, 0, 0, -0.082915, -0.0309317, 0.00955135, 0.00337457, 0, 5.46745e-08
0.069, 0.0691527, -0.143586, 1.4922, -3.10611, 0, -0.224565, 0, 0, 0, 0, -0.0822914, -0.030399, 0.00964447, 0.00340058, 0, 5.50899e-08
0.07, 0.0706464, -0.146696, 1.49529, -3.11301, 0, -0.22034, 0, 0, 0, 0, -0.0816563, -0.0298644, 0.00973553, 0.00342509, 0, 5.54994e-08
0.071, 0.0721431, -0.149812, 1.49805, -3.11924, 0, -0.216255, 0, 0, 0, 0, -0.0810099, -0.0293281, 0.00982449, 0.0034481, 0, 5.59031e-08
0.072, 0.0736424, -0.152934, 1.50048, -3.1248, 0, -0.212307, 0, 0, 0, 0, -0.0803524, -0.0287902, 0.00991133, 0.00346959, 0, 5.63009e-08
0.073, 0.0751439, -0.156061, 1.50259, -3.12972, 0, -0.208494, 0, 0, 0, 0, -0.0796838, -0.0282509, 0.00999602, 0.00348957, 0, 5.66928e-08
0.074, 0.0766474, -0.159193, 1.50439, -3.13399, 0, -0.204813, 0, 0, 0, 0, -0.0790044, -0.0277102, 0.0100785, 0.00350802, 0, 5.70787e-08
0.075, 0.0781526, -0.162329, 1.50588, -3.13764, 0, -0.20126, 0, 0, 0, 0, -0.0783142, -0.0271684, 0.0101589, 0.00352494, 0, 5.74587e-08
0.076, 0.0796591, -0.165468, 1.50708, -3.14068, 0, -0.197833, 0, 0, 0, 0, -0.0776135, -0.0266254, 0.0102369, 0.00354032, 0, 5.78328e-08
0.077, 0.0811666, -0.16861, 1.50797, -3.14312, 0, -0.194528, 0, 0, 0, 0, -0.0769023, -0.0260815, 0.0103128, 0.00355417, 0, 5.82008e-08
0.078, 0.0826749, -0.171754, 1.50858, -3.14497, 0, -0.191344, 0, 0, 0, 0, -0.0761809, -0.0255368, 0.0103864, 0.00356647, 0, 5.85628e-08
0.079, 0.0841837, -0.1749, 1.50891, -3.14624, 0, -0.188278, 0, 0, 0, 0, -0.0754494, -0.0249914, 0.0104576, 0.00357723, 0, 5.89188e-08
0.08, 0.0856926, -0.178046, 1.50896, -3.14695, 0, -0.185327, 0, 0, 0, 0, -0.0747079, -0.0244453, 0.0105266, 0.00358644, 0, 5.92687e-08
0.081, 0.0872015, -0.181193, 1.50873, -3.1471, 0, -0.182488, 0, 0, 0, 0, -0.0739566, -0.0238988, 0.0105932, 0.00359409, 0, 5.96126e-08
0.082, 0.08871, -0.18434, 1.50824, -3.14672, 0, -0.179758, 0, 0, 0, 0, -0.0731957, -0.023352, 0.0106575, 0.00360019, 0, 5.99503e-08
0.083, 0.0902178, -0.187486, 1.50749, -3.1458, 0, -0.177136, 0, 0, 0, 0, -0.0724253, -0.0228049, 0.0107194, 0.00360472, 0, 6.0282e-08
0.084, 0.0917248, -0.190632, 1.50649, -3.14437, 0, -0.174619, 0, 0, 0, 0, -0.0716457, -0.0222576, 0.0107789, 0.0036077, 0, 6.06075e-08
0.085, 0.0932307, -0.193775, 1.50523, -3.14242, 0, -0.172204, 0, 0, 0, 0, -0.0708569, -0.0217104, 0.010836, 0.00360912, 0, 6.09269e-08
0.086, 0.0947352, -0.196916, 1.50373, -3.13998, 0, -0.169889, 0, 0, 0, 0, -0.0700592, -0.0211632, 0.0108906, 0.00360898, 0, 6.12402e-08
0.087, 0.0962381, -0.200055, 1.50199, -3.13706, 0, -0.167672, 0, 0, 0, 0, -0.0692526, -0.0206163, 0.0109428, 0.00360727, 0, 6.15473e-08
0.088, 0.0977391, -0.20319, 1.50001, -3.13365, 0, -0.16555, 0, 0, 0, 0, -0.0684375, -0.0200697, 0.0109926, 0.003604, 0, 6.18482e-08
0.089, 0.099238, -0.206322, 1.49781, -3.12978, 0, -0.163521, 0, 0, 0, 0, -0.0676139, -0.0195234, 0.0110398, 0.00359917, 0, 6.2143e-08
0.09, 0.100735, -0.209449, 1.49537, -3.12546, 0, -0.161583, 0, 0, 0, 0, -0.0667821, -0.0189777, 0.0110846, 0.00359278, 0, 6.24315e-08
0.091, 0.102229, -0.212573, 1.49272, -3.12069, 0, -0.159734, 0, 0, 0, 0, -0.0659421, -0.0184327, 0.0111268, 0.00358483, 0, 6.27139e-08
0.092, 0.10372, -0.215691, 1.48986, -3.11548, 0, -0.157971, 0, 0, 0, 0, -0.0650943, -0.0178884, 0.0111665, 0.00357531, 0, 6.29902e-08
0.093, 0.105208, -0.218803, 1.48678, -3.10984, 0, -0.156293, 0, 0, 0, 0, -0.0642387, -0.0173448, 0.0112037, 0.00356424, 0, 6.32602e-08
0.094, 0.106693, -0.22191, 1.48349, -3.10379, 0, -0.154697, 0, 0, 0, 0, -0.0633755, -0.0168023, 0.0112383, 0.00355162, 0, 6.3524e-08
0.095, 0.108175, -0.225011, 1.48001, -3.09733, 0, -0.153181, 0, 0, 0, 0, -0.062505, -0.0162607, 0.0112704, 0.00353744, 0, 6.37816e-08
0.096, 0.109653, -0.228105, 1.47633, -3.09048, 0, -0.151744, 0, 0, 0, 0, -0.0616272, -0.0157203, 0.0112998, 0.00352171, 0, 6.40331e-08
0.097, 0.111128, -0.231192, 1.47245, -3.08323, 0, -0.150383, 0, 0, 0, 0, -0.0607425, -0.015181, 0.0113267, 0.00350443, 0, 6.42783e-08
0.098, 0.112598, -0.234271, 1.46838, -3.0756, 0, -0.149097, 0, 0, 0, 0, -0.0598509, -0.0146431, 0.011351, 0.00348561, 0, 6.45174e-08
0.099, 0.114064, -0.237343, 1.46414, -3.0676, 0, -0.147883, 0, 0, 0, 0, -0.0589526, -0.0141065, 0.0113727, 0.00346524, 0, 6.47502e-08
0.1, 0.115526, -0.240406, 1.45971, -3.05924, 0, -0.14674, 0, 0, 0, 0, -0.0580479, -0.0135715, 0.0113918, 0.00344334, 0, 6.49769e-08
0.101, 0.116984, -0.243461, 1.4551, -3.05052, 0, -0.145666, 0, 0, 0, 0, -0.0571369, -0.013038, 0.0114082, 0.00341991, 0, 6.51973e-08
0.102, 0.118437, -0.246507, 1.45032, -3.04145, 0, -0.144659, 0, 0, 0, 0, -0.0562198, -0.0125061, 0.011422, 0.00339495, 0, 6.54116e-08
0.103, 0.119884, -0.249544, 1.44538, -3.03205, 0, -0.143718, 0, 0, 0, 0, -0.0552967, -0.011976, 0.0114332, 0.00336847, 0, 6.56197e-08
0.104, 0.121327, -0.252571, 1.44027, -3.02231, 0, -0.142841, 0, 0, 0, 0, -0.0543679, -0.0114477, 0.0114417, 0.00334047, 0, 6.58216e-08
0.105, 0.122765, -0.255588, 1.435, -3.01226, 0, -0.142025, 0, 0, 0, 0, -0.0534336, -0.0109212, 0.0114475, 0.00331095, 0, 6.60174e-08
0.106, 0.124197, -0.258595, 1.42957, -3.00188, 0, -0.14127, 0, 0, 0, 0, -0.0524939, -0.0103968, 0.0114507, 0.00327993, 0, 6.6207e-08
0.107, 0.125624, -0.261592, 1.42399, -2.9912, 0, -0.140574, 0, 0, 0, 0, -0.0515489, -0.00987441, 0.0114513, 0.00324741, 0, 6.63904e-08
0.108, 0.127045, -0.264578, 1.41826, -2.98022, 0, -0.139935, 0, 0, 0, 0, -0.050599, -0.00935414, 0.0114491, 0.0032134, 0, 6.65678e-08
0.109, 0.12846, -0.267552, 1.41239, -2.96895, 0, -0.139352, 0, 0, 0, 0, -0.0496443, -0.00883607, 0.0114443, 0.00317789, 0, 6.67389e-08
0.11, 0.12987, -0.270515, 1.40637, -2.95739, 0, -0.138823, 0, 0, 0, 0, -0.0486849, -0.00832027, 0.0114368, 0.00314091, 0, 6.6904e-08
0.111, 0.131273, -0.273467, 1.40022, -2.94556, 0, -0.138347, 0, 0, 0, 0, -0.0477211, -0.00780681, 0.0114266, 0.00310245, 0, 6.70629e-08
0.112, 0.13267, -0.276406, 1.39392, -2.93345, 0, -0.137923, 0, 0, 0, 0, -0.046753, -0.00729577, 0.0114137, 0.00306253, 0, 6.72158e-08
0.113, 0.134061, -0.279334, 1.3875, -2.92107, 0, -0.137548, 0, 0, 0, 0, -0.0457808, -0.0067872, 0.0113982, 0.00302114, 0, 6.73625e-08
0.114, 0.135445, -0.282249, 1.38095, -2.90844, 0, -0.137221, 0, 0, 0, 0, -0.0448047, -0.00628118, 0.0113799, 0.00297831, 0, 6.75032e-08
0.115, 0.136823, -0.285151, 1.37427, -2.89556, 0, -0.136942, 0, 0, 0, 0, -0.0438249, -0.00577778, 0.011359, 0.00293403, 0, 6.76378e-08
0.116, 0.138194, -0.28804, 1.36747, -2.88243, 0, -0.136709, 0, 0, 0, 0, -0.0428416, -0.00527704, 0.0113354, 0.00288831, 0, 6.77663e-08
0.117, 0.139558, -0.290915, 1.36055, -2.86907, 0, -0.13652, 0, 0, 0, 0, -0.0418549, -0.00477905, 0.011309, 0.00284117, 0, 6.78889e-08
0.118, 0.140915, -0.293778, 1.35351, -2.85547, 0, -0.136375, 0, 0, 0, 0, -0.040865, -0.00428386, 0.01128, 0.0027926, 0, 6.80054e-08
0.119, 0.142265, -0.296626, 1.34636, -2.84164, 0, -0.136271, 0, 0, 0, 0, -0.0398722, -0.00379152, 0.0112483, 0.00274263, 0, 6.81158e-08
0.12, 0.143607, -0.299461, 1.3391, -2.8276, 0, -0.136209, 0, 0, 0, 0, -0.0388766, -0.0033021, 0.0112139, 0.00269126, 0, 6.82203e-08
0.121, 0.144943, -0.302281, 1.33173, -2.81333, 0, -0.136186, 0, 0, 0, 0, -0.0378783, -0.00281566, 0.0111768, 0.00263849, 0, 6.83188e-08
0.122, 0.146271, -0.305087, 1.32425, -2.79886, 0, -0.136201, 0, 0, 0, 0, -0.0368776, -0.00233225, 0.011137, 0.00258435, 0, 6.84114e-08
0.123, 0.147591, -0.307879, 1.31668, -2.78419, 0, -0.136254, 0, 0, 0, 0, -0.0358746, -0.00185193, 0.0110945, 0.00252882, 0, 6.8498e-08
0.124, 0.148904, -0.310656, 1.309, -2.76932, 0, -0.136343, 0, 0, 0, 0, -0.0348695, -0.00137474, 0.0110494, 0.00247194, 0, 6.85787e-08
0.125, 0.150209, -0.313418, 1.30123, -2.75426, 0, -0.136467, 0, 0, 0, 0, -0.0338626, -0.000900748, 0.0110015, 0.0024137, 0, 6.86534e-08
0.126, 0.151507, -0.316164, 1.29336, -2.739, 0, -0.136625, 0, 0, 0, 0, -0.0328539, -0.000429999, 0.010951, 0.00235412, 0, 6.87223e-08
0.127, 0.152796, -0.318895, 1.2854, -2.72357, 0, -0.136816, 0, 0, 0, 0, -0.0318437, 3.7456e-05, 0.0108978, 0.0022932, 0, 6.87853e-08
0.128, 0.154077, -0.321611, 1.27735, -2.70796, 0, -0.137039, 0, 0, 0, 0, -0.0308321, 0.000501568, 0.0108419, 0.00223096, 0, 6.88424e-08
0.129, 0.155351, -0.324311, 1.26921, -2.69218, 0, -0.137293, 0, 0, 0, 0, -0.0298193, 0.000962288, 0.0107834, 0.00216741, 0, 6.88937e-08
0.13, 0.156616, -0.326996, 1.26099, -2.67623, 0, -0.137577, 0, 0, 0, 0, -0.0288055, 0.00141957, 0.0107222, 0.00210256, 0, 6.89391e-08
0.131, 0.157873, -0.329664, 1.25269, -2.66011, 0, -0.13789, 0, 0, 0, 0, -0.0277909, 0.00187337, 0.0106583, 0.00203641, 0, 6.89788e-08
0.132, 0.159121, -0.332316, 1.24431, -2.64384, 0, -0.138231, 0, 0, 0, 0, -0.0267756, 0.00232364, 0.0105918, 0.00196898, 0, 6.90127e-08
0.133, 0.160361, -0.334951, 1.23585, -2.62742, 0, -0.1386, 0, 0, 0, 0, -0.0257598, 0.00277033, 0.0105226, 0.00190028, 0, 6.90408e-08
0.134, 0.161593, -0.337571, 1.22731, -2.61085, 0, -0.138994, 0, 0, 0, 0, -0.0247437, 0.00321341, 0.0104508, 0.00183033, 0, 6.90631e-08
0.135, 0.162816, -0.340173, 1.2187, -2.59413, 0, -0.139415, 0, 0, 0, 0, -0.0237274, 0.00365283, 0.0103764, 0.00175912, 0, 6.90797e-08
0.136, 0.16403, -0.342759, 1.21002, -2.57728, 0, -0.139859, 0, 0, 0, 0, -0.0227112, 0.00408855, 0.0102993, 0.00168668, 0, 6.90906e-08
0.137, 0.165236, -0.345328, 1.20128, -2.56028, 0, -0.140328, 0, 0, 0, 0, -0.0216952, 0.00452054, 0.0102196, 0.00161301, 0, 6.90958e-08
0.138, 0.166433, -0.347879, 1.19246, -2.54316, 0, -0.140819, 0, 0, 0, 0, -0.0206795, 0.00494874, 0.0101374, 0.00153813, 0, 6.90954e-08
0.139, 0.167621, -0.350414, 1.18358, -2.52591, 0, -0.141333, 0, 0, 0, 0, -0.0196644, 0.00537312, 0.0100525, 0.00146205, 0, 6.90893e-08
0.14, 0.1688, -0.352931, 1.17463, -2.50853, 0, -0.141868, 0, 0, 0, 0, -0.01865, 0.00579365, 0.00996495, 0.00138478, 0, 6.90775e-08
0.141, 0.16997, -0.355431, 1.16563, -2.49104, 0, -0.142424, 0, 0, 0, 0, -0.0176365, 0.00621029, 0.00987487, 0.00130633, 0, 6.90601e-08
0.142, 0.171131, -0.357913, 1.15656, -2.47342, 0, -0.143, 0, 0, 0, 0, -0.0166241, 0.006623, 0.0097822, 0.00122671, 0, 6.90372e-08
0.143, 0.172283, -0.360378, 1.14744, -2.4557, 0, -0.143595, 0, 0, 0, 0, -0.0156128, 0.00703175, 0.00968696, 0.00114594, 0, 6.90087e-08
0.144, 0.173426, -0.362824, 1.13826, -2.43787, 0, -0.144208, 0, 0, 0, 0, -0.014603, 0.0074365, 0.00958916, 0.00106403, 0, 6.89746e-08
0.145, 0.17456, -0.365253, 1.12903, -2.41993, 0, -0.14484, 0, 0, 0, 0, -0.0135947, 0.00783722, 0.0094888, 0.00098098, 0, 6.8935e-08
0.146, 0.175684, -0.367664, 1.11974, -2.40189, 0, -0.145488, 0, 0, 0, 0, -0.012588, 0.00823387, 0.0093859, 0.000896816, 0, 6.88899e-08
0.147, 0.176799, -0.370057, 1.11041, -2.38375, 0, -0.146153, 0, 0, 0, 0, -0.0115833, 0.00862643, 0.00928047, 0.000811546, 0, 6.88392e-08
0.148, 0.177905, -0.372432, 1.10102, -2.36552, 0, -0.146834, 0, 0, 0, 0, -0.0105806, 0.00901486, 0.00917252, 0.000725182, 0, 6.87832e-08
0.149, 0.179001, -0.374788, 1.09159, -2.34719, 0, -0.14753, 0, 0, 0, 0, -0.00958011, 0.00939913, 0.00906205, 0.000637736, 0, 6.87216e-08
0.15, 0.180088, -0.377126, 1.08212, -2.32878, 0, -0.148241, 0, 0, 0, 0, -0.00858198, 0.00977921, 0.00894908, 0.000549222, 0, 6.86546e-08
0.151, 0.181165, -0.379446, 1.07259, -2.31028, 0, -0.148966, 0, 0, 0, 0, -0.00758636, 0.0101551, 0.00883362, 0.00045965, 0, 6.85823e-08
0.152, 0.182233, -0.381747, 1.06303, -2.2917, 0, -0.149704, 0, 0, 0, 0, -0.00659342, 0.0105267, 0.00871568, 0.000369035, 0, 6.85045e-08
0.153, 0.183291, -0.384029, 1.05342, -2.27304, 0, -0.150455, 0, 0, 0, 0, -0.00560332, 0.010894, 0.00859527, 0.000277388, 0, 6.84213e-08
