time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2,tau_pert1,tau_pert2
8.130645751953125000e-02,-2.040894178683139160e-02,2.613107499809252943e-02,-7.629154437644672937e-01,7.629154437644672937e-01,-1.888303959716175484e-02,2.460517280842289267e-02,-5.721865828233504425e-01,9.536443047055841449e-01,-3.975570000000000319e-03,6.469929999999999605e-03,-2.653440000000000243e-01,4.314410000000000189e-01,-8.024667535238863003e-01,1.877222067132580663e-01,-2.490375519822841388e-01,1.877222067132580663e-01,-7.765567765567773506e-01,1.728937728937722795e-01,-3.352390000000000092e-01,0.000000000000000000e+00,1.873950732544400772e-220,0.000000000000000000e+00
8.330655097961425781e-02,-2.155336842908361916e-02,2.803845273517957537e-02,-5.721865828233504425e-01,9.536443047055841449e-01,-2.040894178683139160e-02,2.613107499809252943e-02,-7.629154437644672937e-01,7.629154437644672937e-01,-4.245310000000000403e-03,6.908489999999999770e-03,-2.741339999999999888e-01,4.456789999999999918e-01,-8.102650751733968537e-01,1.878261748282919752e-01,-2.490509325653981199e-01,1.878261748282919752e-01,-7.824175824175831906e-01,1.670329670329664395e-01,-3.354869999999999797e-01,0.000000000000000000e+00,5.325817442775386833e-220,0.000000000000000000e+00
8.530664443969726562e-02,-2.307927061875325592e-02,3.032730601968403050e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-2.155336842908361916e-02,2.803845273517957537e-02,-5.721865828233504425e-01,9.536443047055841449e-01,-4.523840000000000326e-03,7.361280000000000427e-03,-2.829099999999999948e-01,4.598880000000000190e-01,-7.716297151776424501e-01,1.880054608457228105e-01,-2.492786934094543272e-01,1.880054608457228105e-01,-7.824175824175831906e-01,1.318681318681313996e-01,-3.357229999999999936e-01,0.000000000000000000e+00,1.511973848091724354e-219,0.000000000000000000e+00
8.730673789978027344e-02,-2.460517280842289267e-02,3.223468375677107645e-02,-7.629154437644672937e-01,9.536443047055841449e-01,-2.307927061875325592e-02,3.032730601968403050e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-4.811130000000000267e-03,7.828260000000000080e-03,-2.916699999999999848e-01,4.740650000000000142e-01,-7.527790908976071949e-01,1.880440444533630073e-01,-2.494439096792382682e-01,1.880440444533630073e-01,-7.472527472527463743e-01,1.494505494505489196e-01,-3.359440000000000204e-01,0.000000000000000000e+00,4.287776897844623819e-219,0.000000000000000000e+00
8.930683135986328125e-02,-2.574959945067512024e-02,3.452353704127553158e-02,-5.721865828233504425e-01,1.144373165646700885e+00,-2.460517280842289267e-02,3.223468375677107645e-02,-7.629154437644672937e-01,9.536443047055841449e-01,-5.107170000000000286e-03,8.309399999999999772e-03,-3.004120000000000124e-01,4.882090000000000041e-01,-7.706164869477325485e-01,1.881661280092037092e-01,-2.493803355056887217e-01,1.881661280092037092e-01,-7.355311355311346944e-01,1.494505494505489196e-01,-3.361529999999999796e-01,0.000000000000000000e+00,1.214646707845084482e-218,0.000000000000000000e+00
9.130692481994628906e-02,-2.765697718776216618e-02,3.681239032577998671e-02,-9.536443047055841449e-01,1.144373165646700885e+00,-2.574959945067512024e-02,3.452353704127553158e-02,-5.721865828233504425e-01,1.144373165646700885e+00,-5.411949999999999573e-03,8.804670000000000551e-03,-3.091369999999999951e-01,5.023189999999999600e-01,-7.098665375710571102e-01,1.882585064868594615e-01,-2.496935137461084864e-01,1.882585064868594615e-01,-7.531135531135539907e-01,1.494505494505489196e-01,-3.363479999999999803e-01,0.000000000000000000e+00,3.437143558680819951e-218,0.000000000000000000e+00
9.330701828002929688e-02,-2.918287937743180294e-02,3.910124361028444184e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-2.765697718776216618e-02,3.681239032577998671e-02,-9.536443047055841449e-01,1.144373165646700885e+00,-5.725440000000000043e-03,9.314019999999999244e-03,-3.178429999999999866e-01,5.163910000000000444e-01,-7.030056174573324768e-01,1.883294340109283038e-01,-2.497572581908348854e-01,1.883294340109283038e-01,-7.472527472527463743e-01,1.494505494505489196e-01,-3.365299999999999958e-01,0.000000000000000000e+00,9.715726094564517466e-218,0.000000000000000000e+00
9.530711174011230469e-02,-3.070878156710143969e-02,4.177157244220630616e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-2.918287937743180294e-02,3.910124361028444184e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-6.047630000000000020e-03,9.837439999999999379e-03,-3.265290000000000137e-01,5.304250000000000353e-01,-6.909629139225471617e-01,1.884633190887227971e-01,-2.498067946106637127e-01,1.884633190887227971e-01,-7.589743589743598307e-01,1.318681318681313996e-01,-3.366979999999999973e-01,0.000000000000000000e+00,2.743359674888444703e-217,0.000000000000000000e+00
9.730720520019531250e-02,-3.223468375677107645e-02,4.406042572671076130e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-3.070878156710143969e-02,4.177157244220630616e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-6.378489999999999681e-03,1.037489999999999940e-02,-3.351939999999999920e-01,5.444179999999999575e-01,-6.927608547757179158e-01,1.884895253167540863e-01,-2.498455364737924012e-01,1.884895253167540863e-01,-7.531135531135539907e-01,1.435897435897430796e-01,-3.368530000000000135e-01,0.000000000000000000e+00,7.737846948484860416e-217,0.000000000000000000e+00
9.930753707885742188e-02,-3.414206149385812239e-02,4.634927901121521643e-02,-9.535306403069302439e-01,1.144236768368316337e+00,-3.223468375677107645e-02,4.406042572671076130e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-6.718009999999999954e-03,1.092629999999999990e-02,-3.438370000000000037e-01,5.583679999999999755e-01,-6.581410105769935903e-01,1.885102119529204201e-01,-2.500221295391333309e-01,1.885102119529204201e-01,-6.827838827838821345e-01,1.377289377289372396e-01,-3.369940000000000158e-01,0.000000000000000000e+00,2.180155228947179536e-216,0.000000000000000000e+00
1.013076305389404297e-01,-3.566796368352775914e-02,4.940108339055448994e-02,-7.629154437644672937e-01,1.525830887528934587e+00,-3.414206149385812239e-02,4.634927901121521643e-02,-9.535306403069302439e-01,1.144236768368316337e+00,-7.066160000000000149e-03,1.149159999999999938e-02,-3.524570000000000203e-01,5.722739999999999494e-01,-6.529363531320906411e-01,1.886723549435283254e-01,-2.500163837364517971e-01,1.886723549435283254e-01,-6.827838827838821345e-01,1.377289377289372396e-01,-3.371219999999999772e-01,0.000000000000000000e+00,6.135989322850492865e-216,0.000000000000000000e+00
1.033077239990234375e-01,-3.757534142061480509e-02,5.168993667505894507e-02,-9.536443047055841449e-01,1.144373165646700885e+00,-3.566796368352775914e-02,4.940108339055448994e-02,-7.629154437644672937e-01,1.525830887528934587e+00,-7.422920000000000386e-03,1.207079999999999959e-02,-3.610519999999999841e-01,5.861340000000000439e-01,-6.306582054331353326e-01,1.886563757565268840e-01,-2.501485138272416253e-01,1.886563757565268840e-01,-6.710622710622704545e-01,1.435897435897430796e-01,-3.372370000000000090e-01,0.000000000000000000e+00,1.725089653562052098e-215,0.000000000000000000e+00
