time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2,tau_pert1,tau_pert2
8.491683006286621094e-02,-3.376058594644071320e-02,4.367895017929335211e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-3.223468375677107645e-02,4.139009689478889698e-02,-5.721865828233504425e-01,1.144373165646700885e+00,-3.975570000000000319e-03,6.469929999999999605e-03,-2.653440000000000243e-01,4.314410000000000189e-01,-5.900585715272382847e-01,1.885190689571620559e-01,-2.498094718978946527e-01,1.885190689571620559e-01,-5.245421245421244549e-01,1.318681318681313996e-01,-3.352390000000000092e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.357401089342449559e-52
8.691692352294921875e-02,-3.566796368352775914e-02,4.596780346379780724e-02,-9.536443047055841449e-01,1.144373165646700885e+00,-3.376058594644071320e-02,4.367895017929335211e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-4.245310000000000403e-03,6.908489999999999770e-03,-2.741339999999999888e-01,4.456789999999999918e-01,-5.564932564830282757e-01,1.885337125089528998e-01,-2.499959285574253065e-01,1.885337125089528998e-01,-5.421245421245419749e-01,1.318681318681313996e-01,-3.354869999999999797e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.319604467790832974e-52
8.891701698303222656e-02,-3.757534142061480509e-02,4.863813229571967156e-02,-9.536443047055841449e-01,1.335102026587817736e+00,-3.566796368352775914e-02,4.596780346379780724e-02,-9.536443047055841449e-01,1.144373165646700885e+00,-4.523840000000000326e-03,7.361280000000000427e-03,-2.829099999999999948e-01,4.598880000000000190e-01,-5.238039013569677493e-01,1.886187531394414585e-01,-2.501332389640375520e-01,1.886187531394414585e-01,-5.421245421245419749e-01,1.435897435897430796e-01,-3.357229999999999936e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.996311704689959343e-52
9.091711044311523438e-02,-3.910124361028444184e-02,5.130846112764153588e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-3.757534142061480509e-02,4.863813229571967156e-02,-9.536443047055841449e-01,1.335102026587817736e+00,-4.811130000000000267e-03,7.828260000000000080e-03,-2.916699999999999848e-01,4.740650000000000142e-01,-5.393524588276208398e-01,1.886846083325148804e-01,-2.501060274536916483e-01,1.886846083325148804e-01,-5.655677655677653348e-01,1.494505494505489196e-01,-3.359440000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.364616727124523967e-51
9.291720390319824219e-02,-4.139009689478889698e-02,5.436026550698080939e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-3.910124361028444184e-02,5.130846112764153588e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-5.107170000000000286e-03,8.309399999999999772e-03,-3.004120000000000124e-01,4.882090000000000041e-01,-4.675981034430776173e-01,1.888038798100426519e-01,-2.503396090280545216e-01,1.888038798100426519e-01,-5.538461538461536549e-01,1.494505494505489196e-01,-3.361529999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.862088489118638188e-51
9.491729736328125000e-02,-4.291599908445853373e-02,5.664911879148526452e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-4.139009689478889698e-02,5.436026550698080939e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-5.411949999999999573e-03,8.804670000000000551e-03,-3.091369999999999951e-01,5.023189999999999600e-01,-5.086452175792712804e-01,1.887628218471754382e-01,-2.502750340383443350e-01,1.887628218471754382e-01,-5.479853479853478149e-01,1.728937728937722795e-01,-3.363479999999999803e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.539853486877032812e-51
9.691762924194335938e-02,-4.444190127412817048e-02,5.970092317082453803e-02,-7.628245122455442617e-01,1.525649024491088523e+00,-4.291599908445853373e-02,5.664911879148526452e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-5.725440000000000043e-03,9.314019999999999244e-03,-3.178429999999999866e-01,5.163910000000000444e-01,-5.256543152080714876e-01,1.888637273590623722e-01,-2.502217533241850034e-01,1.888637273590623722e-01,-5.186813186813186149e-01,1.670329670329664395e-01,-3.365299999999999958e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.462866416120612369e-51
9.891772270202636719e-02,-4.711223010605003481e-02,6.313420309758122073e-02,-1.335102026587817736e+00,1.716559748470051439e+00,-4.444190127412817048e-02,5.970092317082453803e-02,-7.628245122455442617e-01,1.525649024491088523e+00,-6.047630000000000020e-03,9.837439999999999379e-03,-3.265290000000000137e-01,5.304250000000000353e-01,-4.162192366632384566e-01,1.890047282220927438e-01,-2.505344477477202680e-01,1.890047282220927438e-01,-5.010989010989010950e-01,1.611721611721605996e-01,-3.366979999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.719342931645124205e-51
1.009178161621093750e-01,-4.901960784313708075e-02,6.580453192950308505e-02,-9.536443047055841449e-01,1.335102026587817736e+00,-4.711223010605003481e-02,6.313420309758122073e-02,-1.335102026587817736e+00,1.716559748470051439e+00,-6.378489999999999681e-03,1.037489999999999940e-02,-3.351939999999999920e-01,5.444179999999999575e-01,-4.266427047451457066e-01,1.889903046861000635e-01,-2.505484134352248815e-01,1.889903046861000635e-01,-5.186813186813186149e-01,1.728937728937722795e-01,-3.368530000000000135e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.429038980495129586e-51
1.029179096221923828e-01,-5.054551003280671750e-02,6.809338521400754018e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-4.901960784313708075e-02,6.580453192950308505e-02,-9.536443047055841449e-01,1.335102026587817736e+00,-6.718009999999999954e-03,1.092629999999999990e-02,-3.438370000000000037e-01,5.583679999999999755e-01,-4.849493616184865630e-01,1.889152327226379657e-01,-2.504490603817667305e-01,1.889152327226379657e-01,-4.659340659340660551e-01,1.787545787545781195e-01,-3.369940000000000158e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.754458851845924318e-51
1.049180030822753906e-01,-5.207141222247635426e-02,7.076371404592940451e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-5.054551003280671750e-02,6.809338521400754018e-02,-7.629154437644672937e-01,1.144373165646700885e+00,-7.066160000000000149e-03,1.149159999999999938e-02,-3.524570000000000203e-01,5.722739999999999494e-01,-5.243424946533676856e-01,1.889185682809404743e-01,-2.503658996233285028e-01,1.889185682809404743e-01,-4.424908424908426952e-01,1.611721611721605996e-01,-3.371219999999999772e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.191602146648959011e-50
1.069180965423583984e-01,-5.397878995956340020e-02,7.419699397268608720e-02,-9.536443047055841449e-01,1.716559748470051439e+00,-5.207141222247635426e-02,7.076371404592940451e-02,-7.629154437644672937e-01,1.335102026587817736e+00,-7.422920000000000386e-03,1.207079999999999959e-02,-3.610519999999999841e-01,5.861340000000000439e-01,-5.005609730491095144e-01,1.890465593727702343e-01,-2.504156728883046301e-01,1.890465593727702343e-01,-4.190476190476193352e-01,1.728937728937722795e-01,-3.372370000000000090e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.621257403934944888e-50
1.089181900024414062e-01,-5.626764324406785533e-02,7.686732280460795153e-02,-1.144373165646700885e+00,1.335102026587817736e+00,-5.397878995956340020e-02,7.419699397268608720e-02,-9.536443047055841449e-01,1.716559748470051439e+00,-7.788259999999999975e-03,1.266379999999999936e-02,-3.696220000000000061e-01,5.999449999999999505e-01,-4.636527761367952305e-01,1.890239815116753763e-01,-2.505647852982548773e-01,1.890239815116753763e-01,-4.307692307692310152e-01,1.553113553113547596e-01,-3.373369999999999980e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.204912666233436522e-50
1.109182834625244141e-01,-5.855649652857231047e-02,7.991912718394722503e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-5.626764324406785533e-02,7.686732280460795153e-02,-1.144373165646700885e+00,1.335102026587817736e+00,-8.162149999999999961e-03,1.327069999999999986e-02,-3.781660000000000021e-01,6.137070000000000025e-01,-4.268441322501806967e-01,1.890673327049870733e-01,-2.506767190690269986e-01,1.890673327049870733e-01,-4.366300366300368552e-01,1.553113553113547596e-01,-3.374249999999999750e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.997433360257927399e-50
1.129186153411865234e-01,-6.008239871824194722e-02,8.297093156328649854e-02,-7.628245122455442617e-01,1.525649024491088523e+00,-5.855649652857231047e-02,7.991912718394722503e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-8.544579999999999537e-03,1.389119999999999938e-02,-3.866829999999999989e-01,6.274159999999999737e-01,-4.750209496488182470e-01,1.891015141513415765e-01,-2.505572843729815258e-01,1.891015141513415765e-01,-4.366300366300368552e-01,1.494505494505489196e-01,-3.374980000000000202e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.073112496109870675e-50
1.149187088012695312e-01,-6.237125200274640235e-02,8.602273594262577205e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-6.008239871824194722e-02,8.297093156328649854e-02,-7.628245122455442617e-01,1.525649024491088523e+00,-8.935510000000000674e-03,1.452550000000000022e-02,-3.951709999999999945e-01,6.410719999999999752e-01,-4.388071008735067169e-01,1.891286469826732874e-01,-2.506710368364133967e-01,1.891286469826732874e-01,-4.073260073260076553e-01,1.435897435897430796e-01,-3.375580000000000247e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.532507330950554133e-50
1.169188022613525391e-01,-6.427862973983344830e-02,8.907454032196504556e-02,-9.536443047055841449e-01,1.525830887528934587e+00,-6.237125200274640235e-02,8.602273594262577205e-02,-1.144373165646700885e+00,1.525830887528934587e+00,-9.334910000000000083e-03,1.517340000000000008e-02,-4.036299999999999888e-01,6.546720000000000317e-01,-4.490753072397496992e-01,1.891501863825816310e-01,-2.506576734144621565e-01,1.891501863825816310e-01,-4.249084249084251752e-01,1.494505494505489196e-01,-3.376049999999999884e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.511666799751799882e-50
