time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2
0.000000000000000000e+00,-1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,-1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
3.158116340637207031e-02,1.907377737087045944e-04,1.907377737087045944e-04,1.207921134851034674e-02,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,1.207921134851034674e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03
6.334066390991210938e-02,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-1.201138372358496152e-02,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-1.201138372358496152e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
9.485077857971191406e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,1.210644745076177968e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,1.210644745076177968e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03
1.267206668853759766e-01,-1.907377737087045944e-04,1.907377737087045944e-04,-1.196977986739952357e-02,0.000000000000000000e+00,-1.907377737087045944e-04,1.907377737087045944e-04,-1.196977986739952357e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
1.586406230926513672e-01,1.907377737087045944e-04,-1.907377737087045944e-04,1.195100472382418060e-02,-1.195100472382418060e-02,1.907377737087045944e-04,-1.907377737087045944e-04,1.195100472382418060e-02,-1.195100472382418060e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03
1.900639533996582031e-01,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
2.219018936157226562e-01,-1.907377737087045944e-04,1.907377737087045944e-04,-1.198179105898717310e-02,1.198179105898717310e-02,-1.907377737087045944e-04,1.907377737087045944e-04,-1.198179105898717310e-02,1.198179105898717310e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
2.522051334381103516e-01,-1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-1.258860602540522178e-02,-1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,-1.258860602540522178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03
2.825083732604980469e-01,1.907377737087045944e-04,1.907377737087045944e-04,1.258860602540522178e-02,1.258860602540522178e-02,1.907377737087045944e-04,1.907377737087045944e-04,1.258860602540522178e-02,1.258860602540522178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03
3.128116130828857422e-01,-1.907377737087045944e-04,1.907377737087045944e-04,-1.258860602540522178e-02,0.000000000000000000e+00,-1.907377737087045944e-04,1.907377737087045944e-04,-1.258860602540522178e-02,0.000000000000000000e+00,4.993507678370217917e+00,-1.567653762627211067e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03
3.431148529052734375e-01,1.907377737087045944e-04,1.907377737087045944e-04,1.258860602540522178e-02,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,1.258860602540522178e-02,0.000000000000000000e+00,4.993721278990951085e+00,-1.609757703060888112e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
3.734180927276611328e-01,4.787518120088485318e-02,-5.779354543373749209e-02,1.573575753175652681e+00,-1.913468115861593599e+00,4.787518120088485318e-02,-5.779354543373749209e-02,1.573575753175652681e+00,-1.913468115861593599e+00,4.989971657336147004e+00,-2.507463944198289052e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.673992673992674263e+00,1.142857142857138797e-01
4.037213325500488281e-01,1.768139162279691590e-01,-2.496757457846943140e-01,4.254948836586964767e+00,-6.332068830778826651e+00,1.768139162279691590e-01,-2.496757457846943140e-01,4.254948836586964767e+00,-6.332068830778826651e+00,1.269477831175493954e+00,3.907744844942345752e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.627106227106227543e+00,2.373626373626365194e-01
4.340245723724365234e-01,3.824292362859544880e-01,-5.426489662012663473e-01,6.785258647693472867e+00,-9.668049427511268945e+00,3.824292362859544880e-01,-5.426489662012663473e-01,6.785258647693472867e+00,-9.668049427511268945e+00,-3.510208791182250487e-01,4.008290034992603723e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.797069597069596902e+00,2.725274725274733356e-01
4.643278121948242188e-01,6.078812848096433186e-01,-8.382925154497602449e-01,7.439866161014485613e+00,-9.756169669689105817e+00,6.078812848096433186e-01,-8.382925154497602449e-01,7.439866161014485613e+00,-9.756169669689105817e+00,-4.289346732859266043e-01,3.644497437435295639e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.397802197802198165e+00,2.842490842490850156e-01
4.946310520172119141e-01,7.959487296864278250e-01,-1.057259479667353119e+00,6.206182770524832470e+00,-7.225859858582596829e+00,7.959487296864278250e-01,-1.057259479667353119e+00,6.206182770524832470e+00,-7.225859858582596829e+00,-1.908846843374591762e+00,4.925191961522788486e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.904761904761897995e-01,4.395604395604379988e-02
5.249342918395996094e-01,9.470130464637218637e-01,-1.188487067978941880e+00,4.985087986060467991e+00,-4.330480472739395736e+00,9.470130464637218637e-01,-1.188487067978941880e+00,4.985087986060467991e+00,-4.330480472739395736e+00,-3.580091583507159392e+00,-4.973538301891142765e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.076923076923083755e-01,1.963369963369956395e-01
5.552375316619873047e-01,1.038948653391317478e+00,-1.231975280384526528e+00,3.033854052122658462e+00,-1.435101086896195310e+00,1.038948653391317478e+00,-1.231975280384526528e+00,3.033854052122658462e+00,-1.435101086896195310e+00,-3.831442848265246504e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.673260073260072645e+00,2.549450549450558157e-01
5.855407714843750000e-01,1.056496528572518301e+00,-1.184672312504767788e+00,5.790758771686401740e-01,1.560987147150247445e+00,1.056496528572518301e+00,-1.184672312504767788e+00,5.790758771686401740e-01,1.560987147150247445e+00,-3.292994845140583493e+00,-4.999999999999999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.390476190476190865e+00,-6.124542124542120547e-01
6.158440113067626953e-01,1.004997329671168060e+00,-1.067177843900205758e+00,-1.699461813429704815e+00,3.877290655824808141e+00,1.004997329671168060e+00,-1.067177843900205758e+00,-1.699461813429704815e+00,3.877290655824808141e+00,-4.178757147858910059e+00,-4.999999999999941713e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.683516483516482865e+00,-6.710622710622704545e-01
