time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,5.494505494507251342e-03,7.312645790369387555e-03,8.116178471579971188e-03
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,1.043956043956058011e-01,3.846153846154010125e-02,6.896821084527715584e-03,7.706485981486821402e-03
3.335237503051757812e-03,-1.907377737087045944e-04,1.907377737087045944e-04,-6.043956043956200119e-02,5.494505494507251342e-03,7.908748520940572790e-02,3.632142171329976778e-03
6.670951843261718750e-03,-1.907377737087045944e-04,1.907377737087045944e-04,-6.043956043956200119e-02,-6.043956043956200119e-02,1.006609542412347999e-02,3.248421608068232085e-03
1.000618934631347656e-02,1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,3.846153846154010125e-02,-6.714521126809654128e-02,2.294535282309636062e-03
1.381659507751464844e-02,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,3.846153846154010125e-02,1.525731366358215688e-03,2.264897493437680563e-03
1.729226112365722656e-02,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,5.494505494507251342e-03,1.337222729293691299e-03,2.041643981253923705e-03
2.062606811523437500e-02,1.907377737087045944e-04,1.907377737087045944e-04,1.373626373626386510e-01,3.846153846154010125e-02,1.002081908465168696e-03,1.667071149018183648e-03
2.395987510681152344e-02,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,-6.043956043956200119e-02,6.718867618268273278e-04,1.294763805698907321e-03
2.729368209838867188e-02,1.907377737087045944e-04,1.907377737087045944e-04,-6.043956043956200119e-02,5.494505494507251342e-03,3.466051479868981731e-04,9.247187438884232370e-04
3.062748908996582031e-02,1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,-2.747252747252915128e-02,2.594435080072393998e-05,5.566558236665799034e-04
3.396153450012207031e-02,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,3.846153846154010125e-02,-2.893684418040424859e-04,1.913765741608916202e-04
3.729534149169921875e-02,1.907377737087045944e-04,1.907377737087045944e-04,-9.340659340659485110e-02,-6.043956043956200119e-02,-6.001019632421050222e-04,-1.719007271908786980e-04
4.062914848327636719e-02,1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,7.142857142857295116e-02,-9.060505201133723339e-04,-5.329285773129181780e-04
4.396295547485351562e-02,1.907377737087045944e-04,1.907377737087045944e-04,-1.263736263736277010e-01,5.494505494507251342e-03,-1.207246254067186053e-03,-8.917101837017191862e-04
4.729676246643066406e-02,1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,-2.747252747252915128e-02,-1.503721306593016564e-03,-1.248248753676135369e-03
5.063056945800781250e-02,1.907377737087045944e-04,1.907377737087045944e-04,-6.043956043956200119e-02,7.142857142857295116e-02,-1.795746758093433922e-03,-1.602814664734335433e-03
5.396461486816406250e-02,1.907377737087045944e-04,1.907377737087045944e-04,-9.340659340659485110e-02,-2.747252747252915128e-02,-2.082658301408045910e-03,-1.954634712859950989e-03
5.729842185974121094e-02,1.907377737087045944e-04,1.907377737087045944e-04,1.703296703296715009e-01,-2.747252747252915128e-02,-2.365395739767645316e-03,-2.304727193225609028e-03
6.063246726989746094e-02,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,5.494505494507251342e-03,-2.643096954635671889e-03,-2.652086378605365488e-03
6.396627426147460938e-02,1.907377737087045944e-04,5.722133211261137831e-04,-2.747252747252915128e-02,1.373626373626386510e-01,-2.916675046753810542e-03,-7.929282775204714306e-02
