time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,5.722133211261137831e-04,5.722133211261137831e-04,7.142857142857295116e-02,1.043956043956058011e-01,-4.310956498470415671e-04,3.963874500883888263e-01
0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,3.846153846154010125e-02,-2.747252747252915128e-02,1.001193481569178333e-02,3.972404039163144329e-01
3.444671630859375000e-03,5.722133211261137831e-04,1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,1.606859809627552912e-02,3.974436454495020032e-01
5.444765090942382812e-03,5.722133211261137831e-04,5.722133211261137831e-04,-6.043956043956200119e-02,7.142857142857295116e-02,2.211959023030295179e-02,3.974357977251937180e-01
7.444858551025390625e-03,5.722133211261137831e-04,9.536888685435229718e-04,5.494505494507251342e-03,1.703296703296715009e-01,2.816587556653630392e-02,3.972195634713758805e-01
9.445428848266601562e-03,5.722133211261137831e-04,1.335164415960932160e-03,5.494505494507251342e-03,2.582417582417591007e-01,3.420481508687144706e-02,3.967977627835468368e-01
1.144576072692871094e-02,5.722133211261137831e-04,1.716639963378341349e-03,-9.340659340659485110e-02,2.582417582417591007e-01,4.023665354839664476e-02,3.961731621257941760e-01
1.344609260559082031e-02,5.722133211261137831e-04,2.479591058213159727e-03,1.043956043956058011e-01,2.582417582417591007e-01,4.626163232261235742e-02,3.953484312728073324e-01
1.544666290283203125e-02,5.722133211261137831e-04,2.861066605630568915e-03,-6.043956043956200119e-02,2.912087912087919506e-01,5.227783911812186601e-02,3.943265469477478247e-01
1.744699478149414062e-02,5.722133211261137831e-04,3.624017700465387293e-03,3.846153846154010125e-02,4.230769230769233502e-01,5.828551623793545161e-02,3.931102025999171912e-01
1.944732666015625000e-02,5.722133211261137831e-04,4.768444342717614859e-03,-2.747252747252915128e-02,4.560439560439562001e-01,6.428490191835067868e-02,3.917019989654741963e-01
2.144789695739746094e-02,5.722133211261137831e-04,5.531395437552433236e-03,-2.747252747252915128e-02,4.890109890109890500e-01,7.027408996810047270e-02,3.901050518386759425e-01
2.344822883605957031e-02,5.722133211261137831e-04,6.294346532387251614e-03,5.494505494507251342e-03,2.912087912087919506e-01,7.625331972526834534e-02,3.883219846362591099e-01
2.544856071472167969e-02,1.907377737087045944e-04,6.675822079804660802e-03,-6.043956043956200119e-02,3.241758241758248005e-01,8.222211500314445531e-02,3.863555772301640046e-01
2.744889259338378906e-02,-1.907377737087045944e-04,7.438773174639479180e-03,-1.593406593406605509e-01,2.912087912087919506e-01,8.817999961501898909e-02,3.842086094923308770e-01
2.944922447204589844e-02,-1.907377737087045944e-04,8.201724269474297557e-03,-2.747252747252915128e-02,5.219780219780218999e-01,9.412649737418207763e-02,3.818838612947001443e-01
3.144955635070800781e-02,-1.907377737087045944e-04,9.346150911726525123e-03,-6.043956043956200119e-02,4.230769230769233502e-01,1.000611320939238796e-01,3.793841125092120015e-01
3.344988822937011719e-02,-1.907377737087045944e-04,1.010910200656134350e-02,-2.747252747252915128e-02,4.560439560439562001e-01,1.059841327086773616e-01,3.767118143828565580e-01
3.545045852661132812e-02,-5.722133211261137831e-04,1.125352864881357107e-02,-1.593406593406605509e-01,5.219780219780218999e-01,1.118936112336026828e-01,3.738703840075888185e-01
3.745079040527343750e-02,-9.536888685435229718e-04,1.201647974364838944e-02,-2.142857142857153008e-01,4.890109890109890500e-01,1.177897981022207469e-01,3.708622929916162159e-01
3.945112228393554688e-02,-1.335164415960932160e-03,1.316090638590061701e-02,-9.340659340659485110e-02,5.439560439560437999e-01,1.236729174109595375e-01,3.676899334839773270e-01
4.145169258117675781e-02,-1.335164415960932160e-03,1.430533302815284458e-02,-9.340659340659485110e-02,6.428571428571423496e-01,1.295410906807130114e-01,3.643568417665642989e-01
4.345202445983886719e-02,-1.716639963378341349e-03,1.544975967040507214e-02,-9.340659340659485110e-02,6.098901098901094997e-01,1.353945436772732436e-01,3.608654293555989545e-01
4.545235633850097656e-02,-2.098115510795750538e-03,1.697566186007470890e-02,-2.802197802197810006e-01,6.758241758241751995e-01,1.412328002139303651e-01,3.572184761230215999e-01
4.745268821716308594e-02,-2.479591058213159727e-03,1.850156404974434565e-02,-1.263736263736277010e-01,7.747252747252737493e-01,1.470553841039746179e-01,3.534187619407724856e-01
4.945302009582519531e-02,-2.861066605630568915e-03,2.002746623941398241e-02,-9.340659340659485110e-02,7.417582417582408993e-01,1.528618191606960497e-01,3.494690666807919177e-01
5.145335197448730469e-02,-3.242542153047978104e-03,2.117189288166620997e-02,-2.472527472527481507e-01,6.758241758241751995e-01,1.586516291973849024e-01,3.453721702150202577e-01
5.345368385314941406e-02,-3.624017700465387293e-03,2.346074616617066511e-02,-1.263736263736277010e-01,1.060439560439562001e+00,1.644250250354898357e-01,3.411303383974855774e-01
5.545425415039062500e-02,-4.005493247882796481e-03,2.498664835584030186e-02,-2.472527472527481507e-01,7.747252747252737493e-01,1.701801543485614021e-01,3.367473624194615156e-01
5.745458602905273438e-02,-4.386968795300205670e-03,2.689402609292734780e-02,-2.802197802197810006e-01,8.956043956043941989e-01,1.759172300247143494e-01,3.322255251827988531e-01
5.945491790771484375e-02,-4.768444342717614859e-03,2.880140383001439375e-02,-2.747252747252915128e-02,9.945054945054927487e-01,1.816364563445904412e-01,3.275670433841533780e-01
6.145548820495605469e-02,-5.149919890135024048e-03,3.032730601968403050e-02,-2.472527472527481507e-01,8.076923076923065992e-01,1.873359938930780066e-01,3.227758075235775403e-01
6.345582008361816406e-02,-5.531395437552433236e-03,3.261615930418848563e-02,-1.813186813186824509e-01,1.093406593406594851e+00,1.930160491877609963e-01,3.178540503515155935e-01
6.545615196228027344e-02,-5.912870984969842425e-03,3.414206149385812239e-02,-1.593406593406605509e-01,8.736263736263722990e-01,1.986761460419295688e-01,3.128045517399078435e-01
6.745648384094238281e-02,-6.294346532387251614e-03,3.681239032577998671e-02,-2.142857142857153008e-01,1.159340659340660551e+00,2.043158082688739108e-01,3.076300915606945408e-01
6.945681571960449219e-02,-6.675822079804660802e-03,3.833829251544962347e-02,-1.813186813186824509e-01,7.747252747252737493e-01,2.099345596818841253e-01,3.023334496858161025e-01
7.145714759826660156e-02,-7.057297627222069991e-03,4.062714579995407860e-02,-1.263736263736277010e-01,1.225274725274726251e+00,2.155319240942504544e-01,2.969174059872128346e-01
7.345747947692871094e-02,-7.438773174639479180e-03,4.215304798962371535e-02,-2.802197802197810006e-01,8.406593406593394491e-01,2.211080885385205697e-01,2.913840740606882251e-01
7.545804977416992188e-02,-7.820248722056888369e-03,4.482337682154557967e-02,-2.142857142857153008e-01,1.280219780219781001e+00,2.266612476984687652e-01,2.857375529273598058e-01
7.745838165283203125e-02,-8.201724269474297557e-03,4.634927901121521643e-02,-2.142857142857153008e-01,8.736263736263722990e-01,2.321915912408870630e-01,2.799799699174588818e-01
7.945871353149414062e-02,-8.583199816891706746e-03,4.901960784313708075e-02,-1.813186813186824509e-01,1.280219780219781001e+00,2.376992979547140894e-01,2.741133994099962945e-01
8.145928382873535156e-02,-9.346150911726525123e-03,5.054551003280671750e-02,-3.131868131868138505e-01,8.406593406593394491e-01,2.431825788406661859e-01,2.681420198537095567e-01
