time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,-2.747252747252915128e-02,-3.814755474174091887e-03,-3.814755474174091887e-03
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,-2.747252747252915128e-02,5.494505494507251342e-03,2.766330953897444545e-02,2.766330953897444545e-02
5.009889602661132812e-03,1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,-9.340659340659485110e-02,3.733782397413953902e-01,3.733782397413953902e-01
1.001191139221191406e-02,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,1.043956043956058011e-01,4.047903907839778270e-01,4.047903907839778270e-01
1.501369476318359375e-02,5.722133211261137831e-04,5.722133211261137831e-04,2.252747252747262507e-01,1.373626373626386510e-01,3.521940318251104429e-01,3.521940318251104429e-01
2.001404762268066406e-02,9.536888685435229718e-04,1.335164415960932160e-03,5.494505494507251342e-03,1.703296703296715009e-01,3.759826640476227055e-01,2.920580436157926840e-01
2.501440048217773438e-02,1.335164415960932160e-03,2.479591058213159727e-03,5.494505494507251342e-03,2.252747252747262507e-01,3.997712962866195596e-01,2.242925444746113328e-01
3.001475334167480469e-02,1.335164415960932160e-03,4.768444342717614859e-03,3.846153846154010125e-02,4.560439560439562001e-01,5.074845489801482756e-01,-1.895170645587640479e-02
3.501510620117187500e-02,1.335164415960932160e-03,5.912870984969842425e-03,1.043956043956058011e-01,1.043956043956058011e-01,5.389026922185546908e-01,2.184632323879309723e-01
4.001545906066894531e-02,1.335164415960932160e-03,6.294346532387251614e-03,-2.747252747252915128e-02,3.846153846154010125e-02,5.703208354913424927e-01,3.948420836793342659e-01
4.501581192016601562e-02,1.335164415960932160e-03,7.057297627222069991e-03,-2.747252747252915128e-02,1.923076923076934008e-01,6.017554571136596309e-01,3.347225739214731988e-01
5.001640319824218750e-02,1.335164415960932160e-03,8.201724269474297557e-03,-2.747252747252915128e-02,3.241758241758248005e-01,6.331586201919048307e-01,2.669420946711920095e-01
5.501675605773925781e-02,1.335164415960932160e-03,8.964675364309115935e-03,-6.043956043956200119e-02,7.142857142857295116e-02,6.645932419126499013e-01,3.594128039787225504e-01
6.001734733581542969e-02,1.716639963378341349e-03,1.010910200656134350e-02,7.142857142857295116e-02,2.582417582417591007e-01,6.120717846695544750e-01,2.916323248389307565e-01
6.501770019531250000e-02,2.098115510795750538e-03,1.087205310139616188e-02,1.373626373626386510e-01,2.912087912087919506e-01,6.358768955640314857e-01,3.841030342685414212e-01
7.001829147338867188e-02,2.479591058213159727e-03,1.239795529106579863e-02,3.846153846154010125e-02,3.571428571428576504e-01,6.596505479383552029e-01,2.323979348308569115e-01
7.501864433288574219e-02,2.861066605630568915e-03,1.354238193331802620e-02,7.142857142857295116e-02,1.703296703296715009e-01,6.834556589789198000e-01,3.172391334582069788e-01
8.001923561096191406e-02,2.479591058213159727e-03,1.506828412298766295e-02,7.142857142857295116e-02,2.252747252747262507e-01,8.758200762891554803e-01,2.425706675762562270e-01
8.503031730651855469e-02,2.861066605630568915e-03,1.735713740749211809e-02,-6.043956043956200119e-02,4.230769230769233502e-01,7.463443775743439090e-01,7.494741411970373690e-02
9.003067016601562500e-02,3.242542153047978104e-03,1.926451514457916403e-02,3.846153846154010125e-02,4.230769230769233502e-01,7.701330105693138250e-01,1.445131128047627556e-01
9.503102302551269531e-02,3.242542153047978104e-03,2.155336842908361916e-02,7.142857142857295116e-02,4.560439560439562001e-01,8.778462640956874452e-01,5.385908167408359759e-02
1.000313758850097656e-01,3.624017700465387293e-03,2.346074616617066511e-02,3.846153846154010125e-02,4.230769230769233502e-01,8.253397878124424381e-01,1.234247805644095308e-01
1.050317287445068359e-01,4.386968795300205670e-03,2.536812390325771105e-02,1.703296703296715009e-01,3.571428571428576504e-01,7.652038006922889934e-01,1.166953700826933726e-01
1.100320816040039062e-01,4.768444342717614859e-03,2.613107499809252943e-02,3.846153846154010125e-02,1.703296703296715009e-01,8.652875436049090041e-01,3.617398210139288750e-01
1.150324344635009766e-01,5.531395437552433236e-03,2.727550164034475699e-02,1.373626373626386510e-01,1.703296703296715009e-01,8.051515567258071826e-01,2.939743231864788697e-01
1.200327873229980469e-01,7.057297627222069991e-03,2.803845273517957537e-02,2.582417582417591007e-01,1.923076923076934008e-01,6.534614495077484264e-01,3.864285663155619943e-01
1.250331401824951172e-01,8.201724269474297557e-03,2.880140383001439375e-02,1.923076923076934008e-01,2.252747252747262507e-01,7.382861503172399864e-01,4.025876685899199003e-01
1.300334930419921875e-01,8.964675364309115935e-03,2.994583047226662131e-02,2.252747252747262507e-01,2.582417582417591007e-01,8.307403822620784695e-01,3.348221706194465241e-01
1.350338459014892578e-01,1.049057755397875269e-02,3.147173266193625807e-02,2.912087912087919506e-01,2.582417582417591007e-01,6.790502638643047817e-01,2.594271617051546741e-01
1.400341987609863281e-01,1.087205310139616188e-02,3.261615930418848563e-02,3.846153846154010125e-02,3.241758241758248005e-01,9.317242257232916103e-01,3.442518827004814597e-01
1.450345516204833984e-01,1.201647974364838944e-02,3.452353704127553158e-02,2.252747252747262507e-01,4.230769230769233502e-01,7.876800965610097904e-01,1.849487316415032723e-01
1.500351428985595703e-01,1.316090638590061701e-02,3.566796368352775914e-02,3.241758241758248005e-01,3.241758241758248005e-01,7.961947277486824959e-01,3.460535817961396532e-01
1.550354957580566406e-01,1.430533302815284458e-02,3.757534142061480509e-02,2.252747252747262507e-01,3.571428571428576504e-01,8.047408174893000421e-01,1.867504306730971564e-01
1.600360870361328125e-01,1.583123521782248133e-02,3.948271915770185103e-02,3.241758241758248005e-01,3.241758241758248005e-01,7.293308281598864795e-01,1.800060398788172478e-01
1.650364398956298828e-01,1.735713740749211809e-02,4.215304798962371535e-02,3.571428571428576504e-01,4.230769230769233502e-01,7.302474068462760926e-01,5.443866753198634001e-03
1.700370311737060547e-01,1.888303959716175484e-02,4.367895017929335211e-02,1.703296703296715009e-01,3.241758241758248005e-01,7.311325268731927451e-01,2.352143152305607998e-01
1.750373840332031250e-01,1.964599069199657322e-02,4.520485236896298886e-02,2.252747252747262507e-01,3.571428571428576504e-01,8.998983462749876594e-01,2.361308937686956710e-01
1.800379753112792969e-01,2.117189288166620997e-02,4.673075455863262562e-02,4.560439560439562001e-01,2.252747252747262507e-01,7.481932471658669925e-01,2.370160136265386797e-01
1.850383281707763672e-01,2.231631952391843754e-02,4.825665674830226237e-02,2.912087912087919506e-01,3.241758241758248005e-01,8.330179676365467856e-01,2.379161136653884512e-01
1.900386810302734375e-01,2.384222171358807429e-02,5.016403448538930832e-02,3.241758241758248005e-01,3.241758241758248005e-01,7.576229580809457076e-01,1.548915931614391894e-01
1.950390338897705078e-01,2.574959945067512024e-02,5.245288776989376345e-02,3.901098901098905003e-01,4.890109890109890500e-01,6.745984374557068008e-01,6.423756158785209891e-02
2.000393867492675781e-01,2.765697718776216618e-02,5.397878995956340020e-02,2.582417582417591007e-01,2.252747252747262507e-01,6.678690261822595176e-01,2.177278802297166749e-01
2.050397396087646484e-01,2.918287937743180294e-02,5.550469214923303696e-02,3.241758241758248005e-01,2.582417582417591007e-01,7.450807135075798726e-01,2.186444580715551922e-01
2.100403308868408203e-01,3.147173266193625807e-02,5.664911879148526452e-02,4.890109890109890500e-01,1.923076923076934008e-01,5.781165917424679890e-01,3.034541976019333731e-01
2.150406837463378906e-01,3.299763485160589482e-02,5.703059433890267371e-02,2.912087912087919506e-01,3.846153846154010125e-02,7.316233882351053097e-01,4.798495269396152452e-01
2.200412750244140625e-01,3.490501258869294077e-02,5.779354543373749209e-02,3.241758241758248005e-01,1.923076923076934008e-01,6.485838865647508555e-01,4.196985581143053423e-01
2.250416278839111328e-01,3.719386587319739590e-02,5.931944762340712884e-02,5.439560439560437999e-01,4.230769230769233502e-01,5.579463323520794660e-01,2.680249163148484826e-01
2.300422191619873047e-01,3.986419470511926022e-02,6.122682536049417479e-02,5.439560439560437999e-01,3.571428571428576504e-01,4.596478084060517943e-01,1.849854142655171785e-01
2.350425720214843750e-01,4.215304798962371535e-02,6.237125200274640235e-02,5.439560439560437999e-01,2.582417582417591007e-01,5.215839944510669568e-01,3.461052426390587300e-01
2.400429248809814453e-01,4.406042572671076130e-02,6.351567864499862992e-02,2.582417582417591007e-01,2.582417582417591007e-01,5.917099537334546966e-01,3.551951143346609996e-01
2.450513839721679688e-01,4.558632791638039805e-02,6.504158083466826668e-02,4.230769230769233502e-01,2.582417582417591007e-01,6.683958804257184028e-01,2.792908220599610303e-01
2.500517368316650391e-01,4.787518120088485318e-02,6.580453192950308505e-02,3.241758241758248005e-01,2.252747252747262507e-01,5.014631663326341027e-01,4.480565896941968163e-01
2.550523281097412109e-01,4.978255893797189913e-02,6.771190966659013100e-02,4.560439560439562001e-01,4.890109890109890500e-01,5.710138857368107779e-01,2.124268711644461405e-01
2.600526809692382812e-01,5.168993667505894507e-02,7.000076295109458613e-02,5.219780219780218999e-01,3.571428571428576504e-01,5.642844759561604917e-01,1.217728409519658328e-01
2.650530338287353516e-01,5.397878995956340020e-02,7.267109178301645045e-02,4.560439560439562001e-01,7.087912087912080494e-01,4.736304457429785231e-01,2.348929979043568039e-02
2.700533866882324219e-01,5.626764324406785533e-02,7.495994506752090558e-02,4.560439560439562001e-01,3.901098901098905003e-01,4.592880033021540243e-01,8.544196683309301932e-02
