time,pos1,pos2,vel1,vel2,tau1,tau2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,1.043956043956058011e-01,3.846153846154010125e-02,-3.524188722973775612e-02,-3.524188722973775612e-02
5.001783370971679688e-03,1.907377737087045944e-04,1.907377737087045944e-04,3.846153846154010125e-02,-6.043956043956200119e-02,-3.809897730756439671e-01,-3.809897730756439671e-01
1.000428199768066406e-02,-1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,-6.043956043956200119e-02,-3.284638214962054548e-01,-4.123884419280354763e-01
1.500630378723144531e-02,-1.907377737087045944e-04,-5.722133211261137831e-04,-6.043956043956200119e-02,-2.142857142857153008e-01,-4.360886905553762460e-01,-2.758689606400643868e-01
2.000689506530761719e-02,-5.722133211261137831e-04,-9.536888685435229718e-04,5.494505494507251342e-03,-1.593406593406605509e-01,-3.835672330990647083e-01,-3.759377221507165245e-01
2.500724792480468750e-02,-5.722133211261137831e-04,-1.335164415960932160e-03,1.043956043956058011e-01,-6.043956043956200119e-02,-4.912969641762821027e-01,-3.997428327961038974e-01
3.000783920288085938e-02,-5.722133211261137831e-04,-1.716639963378341349e-03,5.494505494507251342e-03,-9.340659340659485110e-02,-5.227001272133424692e-01,-4.235164848848160801e-01
3.500819206237792969e-02,-5.722133211261137831e-04,-2.098115510795750538e-03,5.494505494507251342e-03,-9.340659340659485110e-02,-5.541182705706049205e-01,-4.473051172937303477e-01
4.000854492187500000e-02,-5.722133211261137831e-04,-3.242542153047978104e-03,3.846153846154010125e-02,-1.813186813186824509e-01,-5.855364139731733530e-01,-3.032445088842905534e-01
4.500889778137207031e-02,-5.722133211261137831e-04,-5.149919890135024048e-03,7.142857142857295116e-02,-2.472527472527481507e-01,-6.169545574263235466e-01,-1.439248786287361526e-01
5.000925064086914062e-02,-5.722133211261137831e-04,-6.294346532387251614e-03,5.494505494507251342e-03,-2.472527472527481507e-01,-6.483727009360684690e-01,-3.050447082604001992e-01
5.500960350036621094e-02,-5.722133211261137831e-04,-7.820248722056888369e-03,7.142857142857295116e-02,-3.131868131868138505e-01,-6.797908445080569351e-01,-2.296496985555140924e-01
6.000995635986328125e-02,-5.722133211261137831e-04,-9.346150911726525123e-03,-2.747252747252915128e-02,-3.791208791208795503e-01,-7.112089881480265774e-01,-2.305497984020909996e-01
6.501030921936035156e-02,-9.536888685435229718e-04,-1.010910200656134350e-02,-9.340659340659485110e-02,-1.593406593406605509e-01,-6.587025114298850070e-01,-3.992991391860467587e-01
7.001066207885742188e-02,-9.536888685435229718e-04,-1.087205310139616188e-02,5.494505494507251342e-03,-2.802197802197810006e-01,-7.664157647066094370e-01,-4.154582610825929834e-01
7.501101493835449219e-02,-1.335164415960932160e-03,-1.239795529106579863e-02,-6.043956043956200119e-02,-2.802197802197810006e-01,-7.139092881532249635e-01,-2.637681422006821208e-01
8.001136779785156250e-02,-2.098115510795750538e-03,-1.354238193331802620e-02,-2.142857142857153008e-01,-1.813186813186824509e-01,-6.537733007423351950e-01,-3.485928628084078440e-01
8.501172065734863281e-02,-2.479591058213159727e-03,-1.506828412298766295e-02,-9.340659340659485110e-02,-2.472527472527481507e-01,-7.538570433435243245e-01,-2.731978535975887468e-01
