time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,7.142857142857295116e-02,3.846153846154010125e-02,-3.814755474174091887e-03,-3.814755275541870105e-03
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,7.142857142857295116e-02,2.761387461086783901e-02,-3.524338525785708498e-02
5.002021789550781250e-03,1.907377737087045944e-04,1.907377737087045944e-04,1.703296703296715009e-01,-2.747252747252915128e-02,3.732958481957382446e-01,-3.809253578666105255e-01
1.000356674194335938e-02,-1.907377737087045944e-04,1.907377737087045944e-04,-6.043956043956200119e-02,5.494505494507251342e-03,4.886790585419475974e-01,-4.123839478437840711e-01
1.500558853149414062e-02,5.722133211261137831e-04,-1.907377737087045944e-04,7.142857142857295116e-02,-6.043956043956200119e-02,2.758479893864773658e-01,-3.597726086783392674e-01
2.000594139099121094e-02,1.335164415960932160e-03,-5.722133211261137831e-04,2.582417582417591007e-01,-1.263736263736277010e-01,2.920235889698385989e-01,-3.835777192958289561e-01
2.500653266906738281e-02,2.861066605630568915e-03,-1.716639963378341349e-03,3.571428571428576504e-01,-2.472527472527481507e-01,1.403184891157938097e-01,-2.395021304873345969e-01
3.000688552856445312e-02,5.149919890135024048e-03,-2.861066605630568915e-03,5.769230769230766498e-01,-1.813186813186824509e-01,-2.661417402212151728e-02,-2.480482192695809829e-01
3.500747680664062500e-02,5.912870984969842425e-03,-4.386968795300205670e-03,-2.747252747252915128e-02,-3.791208791208795503e-01,2.947104049722693020e-01,-1.726382290689620902e-01
4.000782966613769531e-02,5.912870984969842425e-03,-6.675822079804660802e-03,-2.747252747252915128e-02,-4.120879120879124002e-01,4.787352455212712243e-01,-5.705566123506145004e-03
4.500842094421386719e-02,5.912870984969842425e-03,-8.964675364309115935e-03,5.494505494507251342e-03,-5.109890109890109500e-01,5.101384085532068013e-01,8.668336394448417082e-03
5.000877380371093750e-02,7.438773174639479180e-03,-1.125352864881357107e-02,4.230769230769233502e-01,-3.461538461538467004e-01,2.058580701851653316e-01,2.302725857479259730e-02
5.500912666320800781e-02,9.727626459143934312e-03,-1.316090638590061701e-02,4.560439560439562001e-01,-3.461538461538467004e-01,3.890892893956277021e-02,-4.653843973893678765e-02
6.000947952270507812e-02,9.727626459143934312e-03,-1.430533302815284458e-02,5.494505494507251342e-03,-1.813186813186824509e-01,5.281142076193212631e-01,-2.076747478100404720e-01
6.501007080078125000e-02,9.727626459143934312e-03,-1.506828412298766295e-02,-6.043956043956200119e-02,-1.593406593406605509e-01,5.595173708718181871e-01,-3.001139988294099226e-01
7.001042366027832031e-02,1.010910200656134350e-02,-1.621271076523989052e-02,2.582417582417591007e-01,-3.791208791208795503e-01,5.070108940436579559e-01,-2.323485002941261257e-01
7.501077651977539062e-02,1.239795529106579863e-02,-1.850156404974434565e-02,6.098901098901094997e-01,-4.450549450549452501e-01,1.111764246157420644e-01,1.089574996806064178e-02
8.001112937927246094e-02,1.316090638590061701e-02,-2.117189288166620997e-02,-1.593406593406605509e-01,-5.989010989010985497e-01,4.325324627235183073e-01,1.091628138112898938e-01
8.501172065734863281e-02,1.316090638590061701e-02,-2.422369726100548348e-02,7.142857142857295116e-02,-5.109890109890109500e-01,6.165258452586730442e-01,2.150908470966950148e-01
9.001207351684570312e-02,1.468680857557025377e-02,-2.613107499809252943e-02,3.901098901098905003e-01,-3.461538461538467004e-01,3.122455074741736780e-01,-7.065070780480908752e-03
9.501242637634277344e-02,1.659418631265729971e-02,-2.727550164034475699e-02,2.912087912087919506e-01,-1.263736263736277010e-01,2.292209872915051960e-01,-1.681849011791225479e-01
1.000127792358398438e-01,1.697566186007470890e-02,-2.727550164034475699e-02,1.043956043956058011e-01,5.494505494507251342e-03,5.581900584252164066e-01,-4.284883740199951774e-01
1.050131320953369141e-01,1.812008850232693646e-02,-2.918287937743180294e-02,2.252747252747262507e-01,-4.120879120879124002e-01,4.141294508728510237e-01,-4.028341637108745488e-02
1.100134849548339844e-01,1.964599069199657322e-02,-3.223468375677107645e-02,2.582417582417591007e-01,-5.659340659340656998e-01,3.387509202823757448e-01,2.182033767211155606e-01
1.150140762329101562e-01,2.040894178683139160e-02,-3.566796368352775914e-02,5.494505494507251342e-03,-5.989010989010985497e-01,5.074852815720110044e-01,3.317609202542826097e-01
1.200144290924072266e-01,2.117189288166620997e-02,-3.681239032577998671e-02,3.571428571428576504e-01,-1.813186813186824509e-01,5.236608935662445674e-01,-1.345558614165476286e-01
1.250150203704833984e-01,2.346074616617066511e-02,-3.681239032577998671e-02,4.230769230769233502e-01,3.846153846154010125e-02,2.041065337936220914e-01,-3.948442990753697757e-01
1.300153732299804688e-01,2.460517280842289267e-02,-3.795681696803221428e-02,1.703296703296715009e-01,-3.461538461538467004e-01,4.415379520660334123e-01,-1.745050613704179909e-01
1.350159645080566406e-01,2.536812390325771105e-02,-3.986419470511926022e-02,1.923076923076934008e-01,-2.802197802197810006e-01,5.339772037346435241e-01,-1.517045269600281188e-02
1.400163173675537109e-01,2.727550164034475699e-02,-4.139009689478889698e-02,4.560439560439562001e-01,-3.131868131868138505e-01,2.983624648991778372e-01,-9.236566370888432687e-02
1.450166702270507812e-01,2.841992828259698456e-02,-4.367895017929335211e-02,1.373626373626386510e-01,-3.461538461538467004e-01,4.594822953618482586e-01,7.458347564116785122e-02
1.500170230865478516e-01,2.880140383001439375e-02,-4.444190127412817048e-02,2.252747252747262507e-01,-1.263736263736277010e-01,6.358611476942854779e-01,-2.467560856627226684e-01
1.550173759460449219e-01,3.032730601968403050e-02,-4.520485236896298886e-02,3.571428571428576504e-01,-1.813186813186824509e-01,4.078759197270187542e-01,-2.629152089682573745e-01
1.600177288055419922e-01,3.185320820935366726e-02,-4.673075455863262562e-02,3.241758241758248005e-01,-3.461538461538467004e-01,4.087760201624490719e-01,-1.112250913213408410e-01
1.650180816650390625e-01,3.337911039902330401e-02,-4.863813229571967156e-02,2.912087912087919506e-01,-4.120879120879124002e-01,4.096761205396326488e-01,-2.820057209659054820e-02
1.700184345245361328e-01,3.490501258869294077e-02,-5.016403448538930832e-02,4.890109890109890500e-01,-3.791208791208795503e-01,4.105762208480712161e-01,-1.053957826497242678e-01
1.750187873840332031e-01,3.719386587319739590e-02,-5.168993667505894507e-02,4.230769230769233502e-01,-2.802197802197810006e-01,2.436270802136064617e-01,-1.062958835577632044e-01
1.800191402435302734e-01,3.833829251544962347e-02,-5.283436331731117264e-02,2.582417582417591007e-01,-1.813186813186824509e-01,4.810420197517562002e-01,-1.911206047119407003e-01
1.850194931030273438e-01,3.986419470511926022e-02,-5.359731441214599101e-02,2.912087912087919506e-01,-2.802197802197810006e-01,4.056470103074794054e-01,-2.835748366042256663e-01
1.900198459625244141e-01,4.177157244220630616e-02,-5.588616769665044615e-02,4.230769230769233502e-01,-5.659340659340656998e-01,3.226224898039209421e-01,3.596452294871710365e-02
1.950201988220214844e-01,4.329747463187594292e-02,-5.817502098115490128e-02,2.582417582417591007e-01,-5.329670329670328499e-01,3.998176990946156195e-01,5.032344482643225092e-02
2.000205516815185547e-01,4.520485236896298886e-02,-6.122682536049417479e-02,4.230769230769233502e-01,-3.791208791208795503e-01,3.167931783381661148e-01,2.325316078505856865e-01
2.050209045410156250e-01,4.711223010605003481e-02,-6.237125200274640235e-02,3.571428571428576504e-01,-1.813186813186824509e-01,3.100802452321715919e-01,-1.574900282533597817e-01
2.100214958190917969e-01,4.901960784313708075e-02,-6.313420309758122073e-02,2.912087912087919506e-01,-2.747252747252915128e-02,3.033358533829222381e-01,-2.499292784496098818e-01
2.150218486785888672e-01,5.092698558022412669e-02,-6.351567864499862992e-02,2.912087912087919506e-01,-2.747252747252915128e-02,2.966393982701465148e-01,-3.500459761382312962e-01
2.200226783752441406e-01,5.245288776989376345e-02,-6.427862973983344830e-02,3.241758241758248005e-01,-3.131868131868138505e-01,3.738046462346300558e-01,-2.898800263505574293e-01
2.250230312347412109e-01,5.359731441214599101e-02,-6.618600747692049424e-02,1.703296703296715009e-01,-3.461538461538467004e-01,4.586293655256135082e-01,-5.426528490912296832e-02
2.300233840942382812e-01,5.550469214923303696e-02,-6.923781185625976775e-02,3.571428571428576504e-01,-5.109890109890109500e-01,2.993097342745265621e-01,2.042379898062396393e-01
2.350237369537353516e-01,5.703059433890267371e-02,-7.000076295109458613e-02,3.901098901098905003e-01,-1.263736263736277010e-01,3.765049422170818616e-01,-2.696917860672254363e-01
2.400240898132324219e-01,5.931944762340712884e-02,-7.076371404592940451e-02,3.901098901098905003e-01,-1.263736263736277010e-01,2.095557995966590425e-01,-2.858509045625634570e-01
2.450244426727294922e-01,6.084534981307676560e-02,-7.190814068818163207e-02,3.901098901098905003e-01,-2.802197802197810006e-01,3.630461653635030927e-01,-2.180853635014479153e-01
2.500247955322265625e-01,6.313420309758122073e-02,-7.343404287785126883e-02,4.230769230769233502e-01,-4.120879120879124002e-01,1.960969729061456945e-01,-1.426904242822502056e-01
2.550251483917236328e-01,6.466010528725085749e-02,-7.572289616235572396e-02,2.252747252747262507e-01,-4.450549450549452501e-01,3.495872930225107922e-01,2.425871921499123118e-02
2.600255012512207031e-01,6.618600747692049424e-02,-7.724879835202536071e-02,3.241758241758248005e-01,-1.813186813186824509e-01,3.504873941902886259e-01,-1.292315970864521546e-01
2.650258541107177734e-01,6.847486076142494937e-02,-7.839322499427758828e-02,3.571428571428576504e-01,-2.142857142857153008e-01,1.835382544935271198e-01,-2.140563148557195206e-01
2.700262069702148438e-01,7.000076295109458613e-02,-7.953765163652981585e-02,3.571428571428576504e-01,-3.131868131868138505e-01,3.370285746075296629e-01,-2.225859231800964011e-01
2.750265598297119141e-01,7.190814068818163207e-02,-8.144502937361686179e-02,2.252747252747262507e-01,-3.461538461538467004e-01,2.540040552838096488e-01,-6.326629071477185562e-02
2.800269126892089844e-01,7.381551842526867802e-02,-8.258945601586908936e-02,4.560439560439562001e-01,-2.142857142857153008e-01,2.472746453855734217e-01,-2.243861181893969103e-01
2.850272655487060547e-01,7.572289616235572396e-02,-8.449683375295613530e-02,3.571428571428576504e-01,-3.131868131868138505e-01,2.405452354103676527e-01,-6.506648597799369327e-02
2.900276184082031250e-01,7.763027389944276990e-02,-8.602273594262577205e-02,3.241758241758248005e-01,-3.131868131868138505e-01,2.338158253388389340e-01,-1.422616933453380028e-01
2.950279712677001953e-01,7.953765163652981585e-02,-8.716716258487799962e-02,4.560439560439562001e-01,-1.813186813186824509e-01,2.270864151521934104e-01,-2.270864118765381079e-01
3.000283241271972656e-01,8.144502937361686179e-02,-8.831158922713022719e-02,2.582417582417591007e-01,-2.802197802197810006e-01,2.203570048312730734e-01,-2.356160211748470346e-01
3.050286769866943359e-01,8.297093156328649854e-02,-8.983749141679986394e-02,4.230769230769233502e-01,-2.802197802197810006e-01,2.975522147888387536e-01,-1.602210103275591990e-01
3.100290298461914062e-01,8.487830930037354449e-02,-9.136339360646950070e-02,3.901098901098905003e-01,-2.802197802197810006e-01,2.145276946585816802e-01,-1.611211092850695081e-01
3.150293827056884766e-01,8.640421149004318124e-02,-9.250782024872172826e-02,4.230769230769233502e-01,-1.263736263736277010e-01,2.917229042522428983e-01,-2.459458290313687456e-01
3.200297355651855469e-01,8.869306477454763638e-02,-9.327077134355654664e-02,4.230769230769233502e-01,-9.340659340659485110e-02,1.247737632882106595e-01,-3.384000601180581214e-01
3.250300884246826172e-01,8.983749141679986394e-02,-9.365224689097395583e-02,3.571428571428576504e-01,-9.340659340659485110e-02,3.622051806662263118e-01,-4.385002808897997539e-01
3.300306797027587891e-01,9.174486915388690988e-02,-9.441519798580877421e-02,3.571428571428576504e-01,-1.593406593406605509e-01,2.028705698909316624e-01,-3.783493136192461748e-01
3.350310325622558594e-01,9.327077134355654664e-02,-9.555962462806100177e-02,4.230769230769233502e-01,-2.472527472527481507e-01,2.800822568371685861e-01,-3.106002944886210315e-01
3.400316238403320312e-01,9.441519798580877421e-02,-9.670405127031322934e-02,3.571428571428576504e-01,-2.142857142857153008e-01,3.648919958544105668e-01,-3.191149267849358040e-01
3.450319766998291016e-01,9.632257572289582015e-02,-9.822995345998286609e-02,3.901098901098905003e-01,-2.802197802197810006e-01,2.055888428089147624e-01,-2.437363978089912564e-01
3.500325679779052734e-01,9.822995345998286609e-02,-9.975585564965250285e-02,4.560439560439562001e-01,-2.802197802197810006e-01,1.988444498151764606e-01,-2.446215203301616015e-01
3.550329208374023438e-01,1.001373311970699120e-01,-1.009002822919047304e-01,3.901098901098905003e-01,-2.142857142857153008e-01,1.921150367584978369e-01,-3.294462442042256356e-01
3.600332736968994141e-01,1.016632333867395488e-01,-1.024261844815743672e-01,3.901098901098905003e-01,-3.461538461538467004e-01,2.693102437705352514e-01,-2.540512388379312370e-01
3.650336265563964844e-01,1.035706111238265947e-01,-1.039520866712440039e-01,4.230769230769233502e-01,-3.131868131868138505e-01,1.863021987938040525e-01,-2.549678219758089170e-01
3.700342178344726562e-01,1.050965133134962315e-01,-1.054779888609136407e-01,3.571428571428576504e-01,-2.472527472527481507e-01,2.634824838159222082e-01,-2.558529225392991435e-01
3.750345706939697266e-01,1.066224155031658682e-01,-1.073853665980006866e-01,3.571428571428576504e-01,-3.791208791208795503e-01,2.643990029459253321e-01,-1.728448782537839179e-01
3.800351619720458984e-01,1.085297932402529142e-01,-1.092927443350877326e-01,3.571428571428576504e-01,-3.131868131868138505e-01,1.813595035158055424e-01,-1.661004874874372206e-01
3.850355148315429688e-01,1.100556954299225509e-01,-1.112001220721747785e-01,2.912087912087919506e-01,-3.131868131868138505e-01,2.585547143055499930e-01,-1.593710770101441909e-01
3.900358676910400391e-01,1.119630731670095969e-01,-1.131074998092618245e-01,4.230769230769233502e-01,-3.791208791208795503e-01,1.755301951831889085e-01,-1.526416665315899479e-01
3.950362205505371094e-01,1.138704509040966428e-01,-1.146334019989314612e-01,4.560439560439562001e-01,-2.802197802197810006e-01,1.688172638353080401e-01,-2.298533547839998192e-01
4.000368118286132812e-01,1.153963530937662796e-01,-1.161593041886010980e-01,2.582417582417591007e-01,-3.131868131868138505e-01,2.459974942901510531e-01,-2.307384749431573567e-01
4.050371646881103516e-01,1.169222552834359163e-01,-1.173037308308533255e-01,3.241758241758248005e-01,-2.472527472527481507e-01,2.468975954821406305e-01,-3.155631957865079329e-01
4.100375175476074219e-01,1.180666819256881439e-01,-1.192111085679403715e-01,2.252747252747262507e-01,-2.802197802197810006e-01,3.317223170244254504e-01,-1.562435662448713458e-01
4.150378704071044922e-01,1.195925841153577807e-01,-1.211184863050274174e-01,1.923076923076934008e-01,-4.780219780219781001e-01,2.563437868582241208e-01,-1.495306339325708223e-01
4.200384616851806641e-01,1.207370107576100082e-01,-1.230258640421144634e-01,3.571428571428576504e-01,-2.802197802197810006e-01,3.411535278931143722e-01,-1.427862429734449989e-01
4.250388145446777344e-01,1.226443884946970542e-01,-1.245517662317841001e-01,3.571428571428576504e-01,-3.131868131868138505e-01,1.818338987171053134e-01,-2.199814526620169630e-01
4.300391674041748047e-01,1.241702906843666909e-01,-1.256961928740363277e-01,2.912087912087919506e-01,-2.472527472527481507e-01,2.590291087739871045e-01,-3.048061732242324240e-01
4.350395202636718750e-01,1.256961928740363277e-01,-1.272220950637059644e-01,2.582417582417591007e-01,-2.472527472527481507e-01,2.599292091601590471e-01,-2.294111637873275100e-01
4.400398731231689453e-01,1.268406195162885552e-01,-1.283665217059581920e-01,1.923076923076934008e-01,-2.802197802197810006e-01,3.447539297699808714e-01,-3.142358841728309926e-01
4.450402259826660156e-01,1.279850461585407828e-01,-1.302738994430452379e-01,1.373626373626386510e-01,-3.791208791208795503e-01,3.532835406669132539e-01,-1.549162541090076672e-01
4.500405788421630859e-01,1.291294728007930104e-01,-1.317998016327148747e-01,2.582417582417591007e-01,-3.791208791208795503e-01,3.618131513132016863e-01,-2.321114633324050658e-01
4.550409317016601562e-01,1.302738994430452379e-01,-1.333257038223845115e-01,2.582417582417591007e-01,-2.802197802197810006e-01,3.703427616878940398e-01,-2.330115629520257414e-01
4.600412845611572266e-01,1.317998016327148747e-01,-1.348516060120541482e-01,1.923076923076934008e-01,-2.472527472527481507e-01,2.949477513379328286e-01,-2.339116624416970325e-01
4.650416374206542969e-01,1.333257038223845115e-01,-1.359960326543063758e-01,3.241758241758248005e-01,-2.472527472527481507e-01,2.958478501573935660e-01,-3.187363822242339495e-01
4.700419902801513672e-01,1.344701304646367390e-01,-1.375219348439760125e-01,2.252747252747262507e-01,-3.461538461538467004e-01,3.806890473827895249e-01,-2.433578502526145826e-01
4.750425815582275391e-01,1.356145571068889666e-01,-1.390478370336456493e-01,3.571428571428576504e-01,-2.142857142857153008e-01,3.892036761782335930e-01,-2.442429690168168577e-01
4.800429344177246094e-01,1.371404592965586033e-01,-1.405737392233152860e-01,2.912087912087919506e-01,-3.131868131868138505e-01,3.138251427544958005e-01,-2.451595462046096685e-01
4.850435256958007812e-01,1.382848859388108309e-01,-1.424811169604023320e-01,1.373626373626386510e-01,-3.791208791208795503e-01,3.986348802575978567e-01,-1.621200441947046045e-01
4.900438785552978516e-01,1.390478370336456493e-01,-1.443884946974893779e-01,1.373626373626386510e-01,-3.461538461538467004e-01,4.911055868790370482e-01,-1.554071100734866206e-01
4.950444698333740234e-01,1.401922636758978769e-01,-1.462958724345764239e-01,2.252747252747262507e-01,-3.461538461538467004e-01,4.233250202279847940e-01,-1.486628207779805422e-01
5.000448226928710938e-01,1.417181658655675136e-01,-1.478217746242460606e-01,1.923076923076934008e-01,-2.142857142857153008e-01,3.479466168997547015e-01,-2.258743835210097473e-01
5.050454139709472656e-01,1.428625925078197412e-01,-1.493476768139156974e-01,2.912087912087919506e-01,-2.802197802197810006e-01,4.327563527653133235e-01,-2.267595066471805865e-01
5.100457668304443359e-01,1.440070191500719687e-01,-1.504921034561679249e-01,1.703296703296715009e-01,-2.802197802197810006e-01,4.413024376803509341e-01,-3.116007088435868155e-01
5.150463581085205078e-01,1.455329213397416055e-01,-1.516365300984201525e-01,2.252747252747262507e-01,-2.472527472527481507e-01,3.658924435696508937e-01,-3.201153429675684947e-01
5.200467109680175781e-01,1.462958724345764239e-01,-1.535439078355071985e-01,1.703296703296715009e-01,-3.791208791208795503e-01,5.346582584563286389e-01,-1.608121947643592620e-01
5.250473022460937500e-01,1.470588235294112422e-01,-1.558327611200116536e-01,1.043956043956058011e-01,-3.791208791208795503e-01,5.508023959016394855e-01,-7.014318640269578964e-02
5.300476551055908203e-01,1.482032501716634698e-01,-1.569771877622638812e-01,2.582417582417591007e-01,-2.142857142857153008e-01,4.830533716829066293e-01,-3.075746072541374332e-01
5.350482463836669922e-01,1.493476768139156974e-01,-1.588845654993509271e-01,2.912087912087919506e-01,-3.131868131868138505e-01,4.915679985926679763e-01,-1.482399999941730329e-01
5.400485992431640625e-01,1.504921034561679249e-01,-1.600289921416031547e-01,2.582417582417591007e-01,-1.813186813186824509e-01,5.000976060787465372e-01,-3.093598325867752408e-01
5.450489521026611328e-01,1.516365300984201525e-01,-1.611734187838553822e-01,2.582417582417591007e-01,-2.472527472527481507e-01,5.086272139191994057e-01,-3.178894459018977159e-01
5.500493049621582031e-01,1.527809567406723801e-01,-1.626993209735250190e-01,1.373626373626386510e-01,-4.120879120879124002e-01,5.171568221730815651e-01,-2.424944384229554828e-01
5.550496578216552734e-01,1.535439078355071985e-01,-1.642252231631946557e-01,7.142857142857295116e-02,-2.142857142857153008e-01,6.096110513314556556e-01,-2.433945400138259885e-01
5.600500106811523438e-01,1.546883344777594260e-01,-1.661326009002817017e-01,2.582417582417591007e-01,-4.450549450549452501e-01,5.418620294151388350e-01,-1.603864990169956428e-01
5.650506019592285156e-01,1.554512855725942444e-01,-1.680399786373687476e-01,1.373626373626386510e-01,-2.142857142857153008e-01,6.343012794161673185e-01,-1.536421083956707179e-01
5.700509548187255859e-01,1.562142366674290628e-01,-1.699473563744557936e-01,1.703296703296715009e-01,-4.120879120879124002e-01,6.504768791733894773e-01,-1.469291757965951462e-01
5.750515460968017578e-01,1.577401388570986995e-01,-1.722362096589602487e-01,3.901098901098905003e-01,-3.461538461538467004e-01,4.987717801871749401e-01,-5.626016355436469496e-02
5.800518989562988281e-01,1.588845654993509271e-01,-1.733806363012124763e-01,2.252747252747262507e-01,-2.802197802197810006e-01,5.836129799584721667e-01,-2.936915800101935758e-01
5.850524902343750000e-01,1.600289921416031547e-01,-1.756694895857169314e-01,2.252747252747262507e-01,-4.120879120879124002e-01,5.921276124846297506e-01,-5.043234740560897933e-02
5.900528430938720703e-01,1.611734187838553822e-01,-1.768139162279691590e-01,4.230769230769233502e-01,-2.142857142857153008e-01,6.006572261788623024e-01,-2.878472840532975141e-01
5.950531959533691406e-01,1.626993209735250190e-01,-1.787212939650562049e-01,1.923076923076934008e-01,-4.450549450549452501e-01,5.252622203880186191e-01,-1.285276505601373742e-01
6.000535488128662109e-01,1.634622720683598374e-01,-1.806286717021432509e-01,3.846153846154010125e-02,-3.131868131868138505e-01,6.940115659500278866e-01,-1.217982351554791620e-01
6.050539016723632812e-01,1.642252231631946557e-01,-1.836804760814825244e-01,1.043956043956058011e-01,-5.659340659340656998e-01,7.101706936103013845e-01,1.367050424746629744e-01
6.100542545318603516e-01,1.653696498054468833e-01,-1.852063782711521611e-01,2.912087912087919506e-01,-1.813186813186824509e-01,6.424216802732196641e-01,-1.693919673996813202e-01
6.150548458099365234e-01,1.668955519951165201e-01,-1.859693293659869795e-01,1.923076923076934008e-01,-2.747252747252915128e-02,5.670116985795115028e-01,-3.381263205816864570e-01
6.200551986694335938e-01,1.680399786373687476e-01,-1.852063782711521611e-01,2.252747252747262507e-01,1.043956043956058011e-01,6.518362818197331876e-01,-6.899839262129070505e-01
6.250555515289306641e-01,1.691844052796209752e-01,-1.855878538185695703e-01,2.912087912087919506e-01,-1.263736263736277010e-01,6.603660267165167852e-01,-4.848872574926055279e-01
6.300559043884277344e-01,1.699473563744557936e-01,-1.878767071030740254e-01,1.043956043956058011e-01,-6.648351648351642496e-01,7.528202548473839073e-01,-8.905278808041039440e-02
6.350562572479248047e-01,1.707103074692906119e-01,-1.916914625772481173e-01,2.252747252747262507e-01,-1.016483516483518201e+00,7.689793734484773324e-01,2.610046157213474771e-01
6.400566101074218750e-01,1.714732585641254303e-01,-1.932173647669177541e-01,2.582417582417591007e-01,-1.813186813186824509e-01,7.851384920474124840e-01,-1.976661409220525911e-01
6.450569629669189453e-01,1.722362096589602487e-01,-1.939803158617525725e-01,3.846153846154010125e-02,-1.263736263736277010e-01,8.013140889983993986e-01,-3.664319597576870535e-01
6.500575542449951172e-01,1.741435873960472946e-01,-1.943617914091699816e-01,4.560439560439562001e-01,-2.142857142857153008e-01,5.656843661492239050e-01,-4.665007213871508185e-01
6.550579071044921875e-01,1.756694895857169314e-01,-1.962691691462570276e-01,1.923076923076934008e-01,-4.780219780219781001e-01,6.428795725948699413e-01,-1.545908720071054177e-01
6.600582599639892578e-01,1.760509651331343406e-01,-1.989394979781788919e-01,1.373626373626386510e-01,-6.318681318681313996e-01,8.955535310277529248e-01,1.998778038294624082e-02
6.650586128234863281e-01,1.768139162279691590e-01,-2.004654001678485287e-01,1.703296703296715009e-01,-1.263736263736277010e-01,8.354175407980068968e-01,-2.097976474090756938e-01
6.700589656829833984e-01,1.794842450598910233e-01,-2.016098268101007562e-01,4.890109890109890500e-01,-1.813186813186824509e-01,4.319535581564704074e-01,-2.946223671020931079e-01
6.750593185424804688e-01,1.798657206073084325e-01,-2.027542534523529838e-01,7.142857142857295116e-02,-2.472527472527481507e-01,9.135128458316188471e-01,-3.031519772309465566e-01
6.800596714019775391e-01,1.806286717021432509e-01,-2.042801556420226206e-01,3.241758241758248005e-01,-4.780219780219781001e-01,8.533933348353972548e-01,-2.277734451564850104e-01
6.850602626800537109e-01,1.825360494392302968e-01,-2.069504844739444849e-01,3.241758241758248005e-01,-6.648351648351642496e-01,6.177636138344411165e-01,2.311529740101292418e-02
6.900606155395507812e-01,1.836804760814825244e-01,-2.107652399481185768e-01,2.252747252747262507e-01,-7.637362637362627993e-01,7.788999211785263554e-01,2.968611142943355929e-01
6.950612068176269531e-01,1.844434271763173427e-01,-2.122911421377882135e-01,1.373626373626386510e-01,-9.340659340659485110e-02,8.713391718832141919e-01,-1.617946611825171743e-01
7.000615596771240234e-01,1.867322804608217979e-01,-2.134355687800404411e-01,6.098901098901094997e-01,-9.340659340659485110e-02,5.517998121878520124e-01,-2.466193803903848902e-01
7.050619125366210938e-01,1.886396581979088438e-01,-2.130540932326230319e-01,3.571428571428576504e-01,3.846153846154010125e-02,6.213655114324900808e-01,-5.908474717608669380e-01
