time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2,tau_pert1,tau_pert2
2.500720739364624023e+00,1.844434271763173427e-01,-2.155336842908361916e-02,1.716559748470051439e+00,-2.860932914116752546e+00,1.810101472495606600e-01,-1.583123521782248133e-02,1.907288609411168290e+00,-2.670204053175635472e+00,1.893279999999999963e-01,-2.133670000000000011e-01,1.216010000000000035e+00,-2.447459999999999969e+00,1.397802097807798460e-01,-2.533705558935033242e-01,2.521757549429563539e-01,-1.908513229975851155e-01,1.553113553113547596e-01,-2.256410256410248394e-01,0.000000000000000000e+00,-2.215310000000000057e-01,3.022190204747001752e-37,2.833143896000150916e-18
2.502720832824707031e+00,1.878767071030740254e-01,-2.689402609292734780e-02,1.716559748470051439e+00,-2.670204053175635472e+00,1.844434271763173427e-01,-2.155336842908361916e-02,1.716559748470051439e+00,-2.860932914116752546e+00,1.905429999999999902e-01,-2.158140000000000058e-01,1.213140000000000107e+00,-2.446219999999999839e+00,1.399101895470046819e-01,-2.696604759595797041e-01,2.521630655388045761e-01,-1.908244568352175374e-01,1.611721611721605996e-01,-2.549450549450558157e-01,0.000000000000000000e+00,-2.236339999999999995e-01,3.939381703268492693e-37,2.361210418333204521e-18
2.504720926284790039e+00,1.913099870298307081e-01,-3.261615930418848563e-02,1.716559748470051439e+00,-2.860932914116752546e+00,1.878767071030740254e-01,-2.689402609292734780e-02,1.716559748470051439e+00,-2.670204053175635472e+00,1.917550000000000088e-01,-2.182600000000000096e-01,1.210250000000000048e+00,-2.444960000000000022e+00,1.400533933895247718e-01,-2.733249354929817021e-01,2.521528840807364391e-01,-1.908470589180092936e-01,1.553113553113547596e-01,-2.725274725274733356e-01,0.000000000000000000e+00,-2.257389999999999952e-01,5.132769517035107575e-37,1.967076154831882173e-18
2.506721019744873047e+00,1.947432669565873908e-01,-3.795681696803221428e-02,1.716559748470051439e+00,-2.670204053175635472e+00,1.913099870298307081e-01,-3.261615930418848563e-02,1.716559748470051439e+00,-2.860932914116752546e+00,1.929629999999999956e-01,-2.207040000000000113e-01,1.207349999999999923e+00,-2.443670000000000009e+00,1.391417797452185190e-01,-2.896233346970951139e-01,2.521447195315022483e-01,-1.908210379671133050e-01,1.611721611721605996e-01,-2.725274725274733356e-01,0.000000000000000000e+00,-2.278449999999999920e-01,6.684868866933153677e-37,1.638053500514611126e-18
2.509069919586181641e+00,1.993209735255963011e-01,-4.444190127412817048e-02,1.948872611979328928e+00,-2.760902866970715852e+00,1.947432669565873908e-01,-3.795681696803221428e-02,1.716559748470051439e+00,-2.670204053175635472e+00,1.941690000000000083e-01,-2.231470000000000120e-01,1.204420000000000046e+00,-2.442359999999999864e+00,1.215009318533465665e-01,-2.991931002039253662e-01,2.522087257171963248e-01,-1.908211950891704478e-01,1.494505494505489196e-01,-2.666666666666674956e-01,0.000000000000000000e+00,-2.299529999999999907e-01,8.702648675631958494e-37,1.363500858575268323e-18
2.511070013046264648e+00,2.023727779049355746e-01,-4.978255893797189913e-02,1.525830887528934587e+00,-2.670204053175635472e+00,1.993209735255963011e-01,-4.444190127412817048e-02,1.948872611979328928e+00,-2.760902866970715852e+00,1.953719999999999901e-01,-2.255890000000000117e-01,1.201480000000000103e+00,-2.441019999999999968e+00,1.366060679631621588e-01,-3.162253454562572452e-01,2.521314345048034089e-01,-1.908003055792649727e-01,1.553113553113547596e-01,-2.666666666666674956e-01,0.000000000000000000e+00,-2.320609999999999895e-01,1.132471914771427213e-36,1.134496537097259878e-18
2.513414144515991211e+00,2.065690089265270757e-01,-5.626764324406785533e-02,1.790100545035121948e+00,-2.766519024145188688e+00,2.023727779049355746e-01,-4.978255893797189913e-02,1.525830887528934587e+00,-2.670204053175635472e+00,1.965719999999999967e-01,-2.280290000000000095e-01,1.198530000000000095e+00,-2.439659999999999940e+00,1.295436688522610402e-01,-3.260548844515749334e-01,2.521500668828024483e-01,-1.908059142622689774e-01,1.435897435897430796e-01,-3.018315018315025355e-01,0.000000000000000000e+00,-2.341709999999999903e-01,1.473061432297201501e-36,9.435639911153074731e-19
2.515859842300415039e+00,2.111467154955359860e-01,-6.313420309758122073e-02,1.871738445429942388e+00,-2.807607668144913582e+00,2.065690089265270757e-01,-5.626764324406785533e-02,1.790100545035121948e+00,-2.766519024145188688e+00,1.977690000000000003e-01,-2.304680000000000062e-01,1.195549999999999891e+00,-2.438270000000000159e+00,1.175627576737595659e-01,-3.340108642992646870e-01,2.521896757074479356e-01,-1.908199160753185630e-01,1.494505494505489196e-01,-3.252747252747258955e-01,0.000000000000000000e+00,-2.362829999999999930e-01,1.915277502562550360e-36,7.844404282134254632e-19
2.517859935760498047e+00,2.141985198748752595e-01,-6.809338521400754018e-02,1.525830887528934587e+00,-2.479475192234518843e+00,2.111467154955359860e-01,-6.313420309758122073e-02,1.871738445429942388e+00,-2.807607668144913582e+00,1.989630000000000010e-01,-2.329060000000000019e-01,1.192569999999999908e+00,-2.436869999999999870e+00,1.312530462078134730e-01,-3.628582737084978249e-01,2.521158947406239026e-01,-1.907549581876625266e-01,1.435897435897430796e-01,-3.311355311355317355e-01,0.000000000000000000e+00,-2.383949999999999958e-01,2.489201107131622921e-36,6.518820201440641484e-19
2.519860029220581055e+00,2.172503242542145330e-01,-7.343404287785126883e-02,1.525830887528934587e+00,-2.670204053175635472e+00,2.141985198748752595e-01,-6.809338521400754018e-02,1.525830887528934587e+00,-2.479475192234518843e+00,2.001549999999999996e-01,-2.353419999999999956e-01,1.189559999999999951e+00,-2.435439999999999827e+00,1.424639317780151404e-01,-3.767807289227474987e-01,2.520558160304437467e-01,-1.907472496556872343e-01,1.435897435897430796e-01,-3.252747252747258955e-01,0.000000000000000000e+00,-2.405090000000000006e-01,3.233744427777471275e-36,5.415000020905836347e-19
2.521860122680664062e+00,2.206836041809712157e-01,-7.877470054169499747e-02,1.716559748470051439e+00,-2.670204053175635472e+00,2.172503242542145330e-01,-7.343404287785126883e-02,1.525830887528934587e+00,-2.670204053175635472e+00,2.013429999999999942e-01,-2.377769999999999884e-01,1.186539999999999928e+00,-2.433990000000000098e+00,1.374058543747222749e-01,-3.890814763075560734e-01,2.520670983561355549e-01,-1.907410789716285915e-01,1.494505494505489196e-01,-3.369963369963375754e-01,0.000000000000000000e+00,-2.426230000000000053e-01,4.199221960968962388e-36,4.496228227522801802e-19
2.523860216140747070e+00,2.241168841077278984e-01,-8.411535820553872611e-02,1.716559748470051439e+00,-2.670204053175635472e+00,2.206836041809712157e-01,-7.877470054169499747e-02,1.716559748470051439e+00,-2.670204053175635472e+00,2.025280000000000136e-01,-2.402100000000000068e-01,1.183499999999999996e+00,-2.432510000000000172e+00,1.328765163303555763e-01,-4.013381831604839189e-01,2.520760992594643368e-01,-1.907361399401139579e-01,1.494505494505489196e-01,-3.311355311355317355e-01,0.000000000000000000e+00,-2.447380000000000111e-01,5.450663839093946815e-36,3.731802559646137318e-19
2.525860309600830078e+00,2.271686884870671719e-01,-8.983749141679986394e-02,1.525830887528934587e+00,-2.860932914116752546e+00,2.241168841077278984e-01,-8.411535820553872611e-02,1.716559748470051439e+00,-2.670204053175635472e+00,2.037100000000000022e-01,-2.426419999999999966e-01,1.180449999999999999e+00,-2.431020000000000181e+00,1.432658152240385563e-01,-4.031707100625233631e-01,2.520234865655814893e-01,-1.907765991007324136e-01,1.494505494505489196e-01,-3.135531135531142155e-01,0.000000000000000000e+00,-2.468549999999999911e-01,7.072083758445421692e-36,3.096060181483915933e-19
2.527860641479492188e+00,2.306019684138238546e-01,-9.517814908064359258e-02,1.716355152552474506e+00,-2.669885792859404638e+00,2.271686884870671719e-01,-8.983749141679986394e-02,1.525830887528934587e+00,-2.860932914116752546e+00,2.048889999999999878e-01,-2.450720000000000121e-01,1.177389999999999937e+00,-2.429510000000000058e+00,1.366564343940367410e-01,-4.176201388829668404e-01,2.520412743061788974e-01,-1.907645035834361347e-01,1.318681318681313996e-01,-3.604395604395609354e-01,0.000000000000000000e+00,-2.489719999999999989e-01,9.171974160381726577e-36,2.567559726375202876e-19
2.529860734939575195e+00,2.340352483405805373e-01,-1.009002822919047304e-01,1.716559748470051439e+00,-2.860932914116752546e+00,2.306019684138238546e-01,-9.517814908064359258e-02,1.716355152552474506e+00,-2.669885792859404638e+00,2.060639999999999972e-01,-2.475009999999999988e-01,1.174309999999999965e+00,-2.427970000000000184e+00,1.317255561988138202e-01,-4.201803243062249837e-01,2.520555057031934054e-01,-1.907992145119061789e-01,1.318681318681313996e-01,-3.838827838827842953e-01,0.000000000000000000e+00,-2.510899999999999799e-01,1.189037849293803083e-35,2.128394564446862137e-19
2.531860828399658203e+00,2.374685282673372200e-01,-1.070038910505832774e-01,1.716559748470051439e+00,-3.051661775057869175e+00,2.340352483405805373e-01,-1.009002822919047304e-01,1.716559748470051439e+00,-2.860932914116752546e+00,2.072370000000000045e-01,-2.499280000000000113e-01,1.171210000000000084e+00,-2.426419999999999799e+00,1.282277727071740037e-01,-4.132534806669669880e-01,2.520668508623299942e-01,-1.908709585165321299e-01,1.377289377289372396e-01,-4.131868131868134952e-01,0.000000000000000000e+00,-2.532079999999999886e-01,1.540798921159458037e-35,1.763616497156242799e-19
2.533860921859741211e+00,2.409018081940939027e-01,-1.119630731670095969e-01,1.716559748470051439e+00,-2.479475192234518843e+00,2.374685282673372200e-01,-1.070038910505832774e-01,1.716559748470051439e+00,-3.051661775057869175e+00,2.084070000000000089e-01,-2.523529999999999940e-01,1.168099999999999916e+00,-2.424840000000000106e+00,1.223037550544473218e-01,-4.451117854793606443e-01,2.520759017502787191e-01,-1.907960380744466722e-01,1.377289377289372396e-01,-4.307692307692310152e-01,0.000000000000000000e+00,-2.553279999999999994e-01,1.995784667714337590e-35,1.460752335652957103e-19
