time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2
0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,1.907377737087045944e-04,1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,3.995391542479861391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03
3.163337707519531250e-03,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.996053908188758608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03
6.116628646850585938e-03,5.722133211261137831e-04,1.907377737087045944e-04,1.291696467615265354e-01,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,1.291696467615265354e-01,0.000000000000000000e+00,3.995645274299493011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.377289377289372396e-01,2.930402930402919992e-03
9.583950042724609375e-03,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.993909993311487994e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197802197802189994e-01,8.791208791208759976e-03
1.208615303039550781e-02,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.991821682890920875e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.725274725274733356e-01,8.791208791208759976e-03
1.469302177429199219e-02,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.988906004974295816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923083755e-01,8.791208791208759976e-03
1.745176315307617188e-02,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.985003568544093211e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.369963369963375754e-01,8.791208791208759976e-03
1.993227005004882812e-02,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.980782369030656520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.604395604395609354e-01,8.791208791208759976e-03
2.254271507263183594e-02,9.536888685435229718e-04,1.907377737087045944e-04,1.461342966878280136e-01,0.000000000000000000e+00,9.536888685435229718e-04,1.907377737087045944e-04,1.461342966878280136e-01,0.000000000000000000e+00,3.975616580975817604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.721611721611726153e-01,2.930402930402919992e-03
2.475476264953613281e-02,5.722133211261137831e-04,1.907377737087045944e-04,-1.724535906914236860e-01,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,-1.724535906914236860e-01,0.000000000000000000e+00,3.970662168357312338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.838827838827842953e-01,2.930402930402919992e-03
2.675485610961914062e-02,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.965729528243155388e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.838827838827842953e-01,2.930402930402919992e-03
2.875518798828125000e-02,9.536888685435229718e-04,1.907377737087045944e-04,1.907061280613860654e-01,0.000000000000000000e+00,9.536888685435229718e-04,1.907377737087045944e-04,1.907061280613860654e-01,0.000000000000000000e+00,3.960368436824324156e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.897435897435901353e-01,8.791208791208759976e-03
3.075528144836425781e-02,9.536888685435229718e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.536888685435229718e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.954582461889916689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.897435897435901353e-01,8.791208791208759976e-03
3.275537490844726562e-02,5.722133211261137831e-04,1.907377737087045944e-04,-1.907288609411168234e-01,0.000000000000000000e+00,5.722133211261137831e-04,1.907377737087045944e-04,-1.907288609411168234e-01,0.000000000000000000e+00,3.948373279495380195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.956043956043959753e-01,8.791208791208759976e-03
