time,pos1,pos2,vel1,vel2,tau1,tau2,K11,K12,K13,K14,K21,K22,K23,K24,k1,k2
0.071, 0.0212045, -0.0412187, 0.339962, -0.664532, 0, -0.0302482, 0, 0, 0, 0, 0.080305, 0.0510122, -0.00936532, -0.0091142, 0, 9.84483e-08
0.072, 0.0215441, -0.0418826, 0.339266, -0.663362, 0, -0.0307175, 0, 0, 0, 0, 0.0795117, 0.0505951, -0.00970843, -0.0093134, 0, 9.79502e-08
0.073, 0.021883, -0.0425454, 0.338559, -0.662173, 0, -0.0311955, 0, 0, 0, 0, 0.0786964, 0.050164, -0.0100495, -0.00951159, 0, 9.74412e-08
0.074, 0.0222212, -0.043207, 0.33784, -0.660965, 0, -0.0316815, 0, 0, 0, 0, 0.0778591, 0.0497192, -0.0103885, -0.00970871, 0, 9.69213e-08
0.075, 0.0225587, -0.0438673, 0.337111, -0.659739, 0, -0.0321749, 0, 0, 0, 0, 0.077, 0.0492605, -0.0107254, -0.00990474, 0, 9.63905e-08
0.076, 0.0228954, -0.0445265, 0.336371, -0.658496, 0, -0.0326748, 0, 0, 0, 0, 0.0761193, 0.0487883, -0.01106, -0.0100996, 0, 9.58489e-08
0.077, 0.0232314, -0.0451843, 0.335622, -0.657237, 0, -0.0331807, 0, 0, 0, 0, 0.0752172, 0.0483024, -0.0113922, -0.0102933, 0, 9.52965e-08
0.078, 0.0235667, -0.0458409, 0.334864, -0.655963, 0, -0.033692, 0, 0, 0, 0, 0.0742937, 0.0478029, -0.0117221, -0.0104858, 0, 9.47335e-08
0.079, 0.0239011, -0.0464963, 0.334097, -0.654675, 0, -0.0342082, 0, 0, 0, 0, 0.0733491, 0.0472901, -0.0120496, -0.010677, 0, 9.41598e-08
0.08, 0.0242349, -0.0471503, 0.333321, -0.653373, 0, -0.0347288, 0, 0, 0, 0, 0.0723836, 0.0467638, -0.0123745, -0.0108669, 0, 9.35756e-08
0.081, 0.0245678, -0.047803, 0.332537, -0.652058, 0, -0.0352534, 0, 0, 0, 0, 0.0713973, 0.0462243, -0.0126969, -0.0110554, 0, 9.29809e-08
0.082, 0.0248999, -0.0484544, 0.331746, -0.65073, 0, -0.0357815, 0, 0, 0, 0, 0.0703904, 0.0456715, -0.0130165, -0.0112426, 0, 9.23758e-08
0.083, 0.0252313, -0.0491045, 0.330947, -0.649391, 0, -0.0363128, 0, 0, 0, 0, 0.0693632, 0.0451057, -0.0133335, -0.0114283, 0, 9.17603e-08
0.084, 0.0255618, -0.0497532, 0.33014, -0.64804, 0, -0.0368469, 0, 0, 0, 0, 0.0683157, 0.0445269, -0.0136476, -0.0116126, 0, 9.11344e-08
0.085, 0.0258916, -0.0504006, 0.329327, -0.646678, 0, -0.0373836, 0, 0, 0, 0, 0.0672483, 0.0439351, -0.0139589, -0.0117953, 0, 9.04984e-08
0.086, 0.0262205, -0.0510466, 0.328507, -0.645306, 0, -0.0379224, 0, 0, 0, 0, 0.0661611, 0.0433305, -0.0142672, -0.0119765, 0, 8.98521e-08
0.087, 0.0265486, -0.0516912, 0.32768, -0.643923, 0, -0.0384631, 0, 0, 0, 0, 0.0650543, 0.0427132, -0.0145725, -0.0121561, 0, 8.91958e-08
0.088, 0.0268759, -0.0523344, 0.326847, -0.642531, 0, -0.0390055, 0, 0, 0, 0, 0.0639282, 0.0420833, -0.0148747, -0.012334, 0, 8.85294e-08
0.089, 0.0272023, -0.0529763, 0.326008, -0.64113, 0, -0.0395494, 0, 0, 0, 0, 0.0627829, 0.0414409, -0.0151738, -0.0125103, 0, 8.78531e-08
0.09, 0.0275279, -0.0536167, 0.325163, -0.639719, 0, -0.0400944, 0, 0, 0, 0, 0.0616187, 0.0407862, -0.0154697, -0.0126849, 0, 8.71669e-08
0.091, 0.0278526, -0.0542557, 0.324312, -0.6383, 0, -0.0406405, 0, 0, 0, 0, 0.0604358, 0.0401191, -0.0157624, -0.0128577, 0, 8.64708e-08
0.092, 0.0281765, -0.0548933, 0.323455, -0.636873, 0, -0.0411874, 0, 0, 0, 0, 0.0592344, 0.0394399, -0.0160517, -0.0130287, 0, 8.5765e-08
0.093, 0.0284995, -0.0555295, 0.322593, -0.635437, 0, -0.0417349, 0, 0, 0, 0, 0.0580148, 0.0387487, -0.0163376, -0.0131979, 0, 8.50496e-08
0.094, 0.0288217, -0.0561642, 0.321725, -0.633993, 0, -0.042283, 0, 0, 0, 0, 0.0567772, 0.0380456, -0.01662, -0.0133653, 0, 8.43245e-08
0.095, 0.029143, -0.0567975, 0.320852, -0.632542, 0, -0.0428314, 0, 0, 0, 0, 0.0555219, 0.0373306, -0.016899, -0.0135307, 0, 8.35899e-08
0.096, 0.0294634, -0.0574293, 0.319974, -0.631083, 0, -0.0433801, 0, 0, 0, 0, 0.0542491, 0.0366041, -0.0171743, -0.0136942, 0, 8.28459e-08
0.097, 0.0297829, -0.0580596, 0.31909, -0.629617, 0, -0.0439288, 0, 0, 0, 0, 0.052959, 0.035866, -0.017446, -0.0138558, 0, 8.20924e-08
0.098, 0.0301016, -0.0586885, 0.318202, -0.628143, 0, -0.0444775, 0, 0, 0, 0, 0.0516519, 0.0351165, -0.017714, -0.0140153, 0, 8.13297e-08
0.099, 0.0304193, -0.0593159, 0.317309, -0.626663, 0, -0.0450261, 0, 0, 0, 0, 0.0503281, 0.0343558, -0.0179783, -0.0141728, 0, 8.05578e-08
0.1, 0.0307362, -0.0599418, 0.316411, -0.625176, 0, -0.0455744, 0, 0, 0, 0, 0.0489879, 0.0335839, -0.0182387, -0.0143282, 0, 7.97768e-08
0.101, 0.0310522, -0.0605663, 0.315508, -0.623682, 0, -0.0461225, 0, 0, 0, 0, 0.0476314, 0.0328011, -0.0184952, -0.0144815, 0, 7.89867e-08
0.102, 0.0313672, -0.0611892, 0.314601, -0.622182, 0, -0.0466701, 0, 0, 0, 0, 0.046259, 0.0320075, -0.0187479, -0.0146326, 0, 7.81876e-08
0.103, 0.0316814, -0.0618107, 0.313689, -0.620675, 0, -0.0472173, 0, 0, 0, 0, 0.0448709, 0.0312032, -0.0189965, -0.0147815, 0, 7.73797e-08
0.104, 0.0319946, -0.0624306, 0.312773, -0.619162, 0, -0.0477639, 0, 0, 0, 0, 0.0434675, 0.0303884, -0.0192411, -0.0149283, 0, 7.65629e-08
0.105, 0.0323069, -0.063049, 0.311852, -0.617643, 0, -0.0483099, 0, 0, 0, 0, 0.042049, 0.0295633, -0.0194815, -0.0150727, 0, 7.57375e-08
0.106, 0.0326183, -0.0636659, 0.310927, -0.616118, 0, -0.0488552, 0, 0, 0, 0, 0.0406156, 0.0287279, -0.0197179, -0.0152149, 0, 7.49034e-08
0.107, 0.0329288, -0.0642812, 0.309998, -0.614587, 0, -0.0493998, 0, 0, 0, 0, 0.0391678, 0.0278825, -0.01995, -0.0153548, 0, 7.40607e-08
0.108, 0.0332383, -0.0648951, 0.309064, -0.61305, 0, -0.0499436, 0, 0, 0, 0, 0.0377057, 0.0270272, -0.0201779, -0.0154923, 0, 7.32096e-08
0.109, 0.0335469, -0.0655073, 0.308126, -0.611507, 0, -0.0504865, 0, 0, 0, 0, 0.0362296, 0.0261621, -0.0204014, -0.0156275, 0, 7.23502e-08
0.11, 0.0338546, -0.0661181, 0.307184, -0.609959, 0, -0.0510286, 0, 0, 0, 0, 0.0347399, 0.0252876, -0.0206206, -0.0157602, 0, 7.14824e-08
0.111, 0.0341613, -0.0667273, 0.306238, -0.608405, 0, -0.0515697, 0, 0, 0, 0, 0.0332369, 0.0244036, -0.0208354, -0.0158905, 0, 7.06065e-08
0.112, 0.034467, -0.0673349, 0.305288, -0.606845, 0, -0.0521098, 0, 0, 0, 0, 0.0317209, 0.0235104, -0.0210457, -0.0160183, 0, 6.97224e-08
0.113, 0.0347719, -0.067941, 0.304334, -0.605281, 0, -0.052649, 0, 0, 0, 0, 0.0301922, 0.0226082, -0.0212515, -0.0161436, 0, 6.88304e-08
0.114, 0.0350757, -0.0685455, 0.303376, -0.60371, 0, -0.0531871, 0, 0, 0, 0, 0.028651, 0.0216972, -0.0214528, -0.0162664, 0, 6.79304e-08
0.115, 0.0353786, -0.0691484, 0.302414, -0.602135, 0, -0.0537241, 0, 0, 0, 0, 0.0270978, 0.0207774, -0.0216495, -0.0163866, 0, 6.70226e-08
0.116, 0.0356805, -0.0697497, 0.301448, -0.600554, 0, -0.05426, 0, 0, 0, 0, 0.0255328, 0.0198492, -0.0218415, -0.0165043, 0, 6.61071e-08
0.117, 0.0359815, -0.0703495, 0.300478, -0.598968, 0, -0.0547948, 0, 0, 0, 0, 0.0239563, 0.0189126, -0.0220289, -0.0166193, 0, 6.5184e-08
0.118, 0.0362815, -0.0709477, 0.299504, -0.597377, 0, -0.0553285, 0, 0, 0, 0, 0.0223687, 0.017968, -0.0222115, -0.0167316, 0, 6.42533e-08
0.119, 0.0365805, -0.0715443, 0.298527, -0.59578, 0, -0.0558609, 0, 0, 0, 0, 0.0207704, 0.0170154, -0.0223893, -0.0168413, 0, 6.33152e-08
0.12, 0.0368786, -0.0721393, 0.297546, -0.594179, 0, -0.0563921, 0, 0, 0, 0, 0.0191615, 0.016055, -0.0225623, -0.0169483, 0, 6.23697e-08
0.121, 0.0371756, -0.0727326, 0.296561, -0.592573, 0, -0.0569222, 0, 0, 0, 0, 0.0175425, 0.0150871, -0.0227305, -0.0170526, 0, 6.1417e-08
0.122, 0.0374717, -0.0733244, 0.295573, -0.590962, 0, -0.0574509, 0, 0, 0, 0, 0.0159138, 0.0141119, -0.0228938, -0.0171541, 0, 6.04571e-08
0.123, 0.0377668, -0.0739146, 0.294581, -0.589346, 0, -0.0579784, 0, 0, 0, 0, 0.0142756, 0.0131295, -0.0230521, -0.0172528, 0, 5.94902e-08
0.124, 0.0380609, -0.0745031, 0.293585, -0.587725, 0, -0.0585047, 0, 0, 0, 0, 0.0126282, 0.0121402, -0.0232055, -0.0173488, 0, 5.85164e-08
0.125, 0.0383539, -0.07509, 0.292586, -0.5861, 0, -0.0590296, 0, 0, 0, 0, 0.0109722, 0.0111441, -0.0233539, -0.0174419, 0, 5.75357e-08
0.126, 0.038646, -0.0756753, 0.291583, -0.584469, 0, -0.0595532, 0, 0, 0, 0, 0.00930764, 0.0101415, -0.0234972, -0.0175322, 0, 5.65483e-08
0.127, 0.0389371, -0.076259, 0.290576, -0.582834, 0, -0.0600755, 0, 0, 0, 0, 0.00763506, 0.00913253, -0.0236355, -0.0176196, 0, 5.55542e-08
0.128, 0.0392272, -0.076841, 0.289566, -0.581195, 0, -0.0605964, 0, 0, 0, 0, 0.00595476, 0.00811746, -0.0237686, -0.0177041, 0, 5.45537e-08
0.129, 0.0395163, -0.0774214, 0.288553, -0.57955, 0, -0.061116, 0, 0, 0, 0, 0.0042671, 0.00709647, -0.0238966, -0.0177857, 0, 5.35466e-08
0.13, 0.0398043, -0.0780001, 0.287536, -0.577901, 0, -0.0616343, 0, 0, 0, 0, 0.00257244, 0.00606979, -0.0240194, -0.0178644, 0, 5.25333e-08
0.131, 0.0400913, -0.0785772, 0.286516, -0.576248, 0, -0.0621511, 0, 0, 0, 0, 0.000871126, 0.00503763, -0.0241371, -0.0179401, 0, 5.15138e-08
0.132, 0.0403773, -0.0791526, 0.285493, -0.57459, 0, -0.0626666, 0, 0, 0, 0, -0.000836471, 0.00400021, -0.0242495, -0.0180128, 0, 5.04881e-08
0.133, 0.0406623, -0.0797264, 0.284466, -0.572928, 0, -0.0631806, 0, 0, 0, 0, -0.00254999, 0.00295775, -0.0243566, -0.0180826, 0, 4.94565e-08
0.134, 0.0409463, -0.0802985, 0.283435, -0.571261, 0, -0.0636933, 0, 0, 0, 0, -0.00426906, 0.00191047, -0.0244585, -0.0181493, 0, 4.84189e-08
0.135, 0.0412292, -0.0808689, 0.282402, -0.56959, 0, -0.0642045, 0, 0, 0, 0, -0.00599332, 0.000858591, -0.024555, -0.018213, 0, 4.73756e-08
0.136, 0.0415111, -0.0814377, 0.281365, -0.567914, 0, -0.0647143, 0, 0, 0, 0, -0.0077224, -0.000197657, -0.0246462, -0.0182737, 0, 4.63266e-08
0.137, 0.0417919, -0.0820047, 0.280325, -0.566235, 0, -0.0652227, 0, 0, 0, 0, -0.00945592, -0.00125805, -0.0247321, -0.0183313, 0, 4.52721e-08
0.138, 0.0420717, -0.0825701, 0.279282, -0.564551, 0, -0.0657296, 0, 0, 0, 0, -0.0111935, -0.00232235, -0.0248126, -0.0183858, 0, 4.42121e-08
0.139, 0.0423505, -0.0831338, 0.278235, -0.562862, 0, -0.0662351, 0, 0, 0, 0, -0.0129348, -0.00339034, -0.0248876, -0.0184373, 0, 4.31468e-08
0.14, 0.0426282, -0.0836959, 0.277186, -0.56117, 0, -0.0667391, 0, 0, 0, 0, -0.0146794, -0.00446177, -0.0249573, -0.0184856, 0, 4.20762e-08
0.141, 0.0429049, -0.0842562, 0.276133, -0.559473, 0, -0.0672417, 0, 0, 0, 0, -0.016427, -0.00553642, -0.0250215, -0.0185308, 0, 4.10006e-08
0.142, 0.0431805, -0.0848148, 0.275077, -0.557772, 0, -0.0677428, 0, 0, 0, 0, -0.0181771, -0.00661406, -0.0250802, -0.0185729, 0, 3.99199e-08
0.143, 0.043455, -0.0853717, 0.274018, -0.556067, 0, -0.0682424, 0, 0, 0, 0, -0.0199294, -0.00769443, -0.0251335, -0.0186118, 0, 3.88344e-08
0.144, 0.0437285, -0.085927, 0.272956, -0.554358, 0, -0.0687405, 0, 0, 0, 0, -0.0216835, -0.00877731, -0.0251813, -0.0186476, 0, 3.77442e-08
0.145, 0.0440009, -0.0864805, 0.27189, -0.552645, 0, -0.0692372, 0, 0, 0, 0, -0.023439, -0.00986245, -0.0252235, -0.0186801, 0, 3.66493e-08
0.146, 0.0442723, -0.0870323, 0.270822, -0.550928, 0, -0.0697323, 0, 0, 0, 0, -0.0251955, -0.0109496, -0.0252603, -0.0187096, 0, 3.55499e-08
0.147, 0.0445426, -0.0875823, 0.269751, -0.549207, 0, -0.070226, 0, 0, 0, 0, -0.0269527, -0.0120385, -0.0252915, -0.0187358, 0, 3.44461e-08
0.148, 0.0448118, -0.0881307, 0.268677, -0.547482, 0, -0.0707181, 0, 0, 0, 0, -0.0287101, -0.013129, -0.0253172, -0.0187588, 0, 3.3338e-08
0.149, 0.0450799, -0.0886773, 0.2676, -0.545753, 0, -0.0712088, 0, 0, 0, 0, -0.0304674, -0.0142208, -0.0253373, -0.0187786, 0, 3.22257e-08
0.15, 0.045347, -0.0892222, 0.26652, -0.54402, 0, -0.0716979, 0, 0, 0, 0, -0.0322242, -0.0153136, -0.0253519, -0.0187952, 0, 3.11094e-08
0.151, 0.045613, -0.0897653, 0.265437, -0.542283, 0, -0.0721855, 0, 0, 0, 0, -0.03398, -0.0164072, -0.0253609, -0.0188086, 0, 2.99892e-08
