time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
4.458713531494140625e-02,1.506828412298766295e-02,-3.414206149385812239e-02,7.629154437644672937e-01,-1.907288609411168290e+00,1.506828412298766295e-02,-3.414206149385812239e-02,7.629154437644672937e-01,-1.907288609411168290e+00,6.551890000000000318e-03,-1.277029999999999832e-02,6.057299999999999907e-01,-1.180810000000000137e+00,5.087587959846118224e-01,-3.953876119618993101e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.131868131868134952e-01,-4.600732600732602151e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.658722877502441406e-02,1.659418631265729971e-02,-3.795681696803221428e-02,7.629154437644672937e-01,-1.907288609411168290e+00,1.659418631265729971e-02,-3.795681696803221428e-02,7.629154437644672937e-01,-1.907288609411168290e+00,7.169179999999999824e-03,-1.397369999999999862e-02,6.288310000000000288e-01,-1.225879999999999859e+00,5.489045286169247362e-01,-4.574302375927441489e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.073260073260076553e-01,-5.538461538461536549e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.858756065368652344e-02,1.850156404974434565e-02,-4.177157244220630616e-02,9.535306403069302439e-01,-1.907061280613860488e+00,1.850156404974434565e-02,-4.177157244220630616e-02,9.535306403069302439e-01,-1.907061280613860488e+00,7.809280000000000041e-03,-1.522160000000000006e-02,6.513569999999999638e-01,-1.269839999999999858e+00,3.526757048153061902e-01,-5.198074574562561168e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.897435897435901353e-01,-4.366300366300368552e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.058765411376953125e-02,2.079041733424880078e-02,-4.558632791638039805e-02,1.144373165646700885e+00,-1.907288609411168290e+00,2.079041733424880078e-02,-4.558632791638039805e-02,1.144373165646700885e+00,-1.907288609411168290e+00,8.471619999999999151e-03,-1.651290000000000049e-02,6.733200000000000296e-01,-1.312699999999999978e+00,1.484697600916007332e-01,-5.815682622790596668e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.956043956043959753e-01,-4.014652014652018153e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.258774757385253906e-02,2.307927061875325592e-02,-4.940108339055448994e-02,1.144373165646700885e+00,-1.907288609411168290e+00,2.307927061875325592e-02,-4.940108339055448994e-02,1.144373165646700885e+00,-1.907288609411168290e+00,9.155659999999999493e-03,-1.784650000000000125e-02,6.947339999999999627e-01,-1.354500000000000037e+00,1.732148564674940161e-01,-6.435210874171559681e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.369963369963375754e-01,-4.835164835164835750e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.458784103393554688e-02,2.536812390325771105e-02,-5.359731441214599101e-02,1.144373165646700885e+00,-2.098017470352285141e+00,2.536812390325771105e-02,-5.359731441214599101e-02,1.144373165646700885e+00,-2.098017470352285141e+00,9.860839999999999189e-03,-1.922140000000000307e-02,7.156100000000000794e-01,-1.395259999999999945e+00,1.978466011333779306e-01,-4.688030644761909116e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.959706959706966956e-01,-5.069597069597069350e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.658793449401855469e-02,2.727550164034475699e-02,-5.779354543373749209e-02,9.536443047055841449e-01,-2.098017470352285141e+00,2.727550164034475699e-02,-5.779354543373749209e-02,9.536443047055841449e-01,-2.098017470352285141e+00,1.058659999999999983e-02,-2.063650000000000206e-02,7.359609999999999763e-01,-1.435000000000000053e+00,4.588467600727152984e-01,-5.227513249971416087e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.135531135531142155e-01,-5.655677655677653348e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.858802795410156250e-02,2.918287937743180294e-02,-6.198977645532899317e-02,9.536443047055841449e-01,-2.098017470352285141e+00,2.918287937743180294e-02,-6.198977645532899317e-02,9.536443047055841449e-01,-2.098017470352285141e+00,1.133250000000000056e-02,-2.209090000000000359e-02,7.557979999999999698e-01,-1.473740000000000050e+00,4.907820920225525185e-01,-5.764175042218333544e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.783882783882791756e-01,-4.835164835164835750e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.058835983276367188e-02,3.147173266193625807e-02,-6.694895857175531262e-02,1.144236768368316337e+00,-2.479179664798018656e+00,3.147173266193625807e-02,-6.694895857175531262e-02,1.144236768368316337e+00,-2.479179664798018656e+00,1.209800000000000111e-02,-2.358359999999999970e-02,7.751319999999999322e-01,-1.511500000000000066e+00,2.861631759666227737e-01,-1.570474466413962489e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.252747252747258955e-01,-4.952380952380952550e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.258845329284667969e-02,3.376058594644071320e-02,-7.114518959334681369e-02,1.144373165646700885e+00,-2.098017470352285141e+00,3.376058594644071320e-02,-7.114518959334681369e-02,1.144373165646700885e+00,-2.098017470352285141e+00,1.288259999999999926e-02,-2.511350000000000041e-02,7.939760000000000151e-01,-1.548320000000000141e+00,3.098458998636921535e-01,-6.674087363626490799e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.545787545787550954e-01,-4.717948717948718951e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.458854675292968750e-02,3.604943923094516833e-02,-7.610437170977313315e-02,1.144373165646700885e+00,-2.479475192234518843e+00,3.604943923094516833e-02,-7.610437170977313315e-02,1.144373165646700885e+00,-2.479475192234518843e+00,1.368570000000000030e-02,-2.667980000000000004e-02,8.123390000000000333e-01,-1.584210000000000118e+00,3.334147495670602979e-01,-2.468207151295853663e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923083755e-01,-3.311355311355317355e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.658864021301269531e-02,3.833829251544962347e-02,-8.030060273136463422e-02,1.144373165646700885e+00,-2.098017470352285141e+00,3.833829251544962347e-02,-8.030060273136463422e-02,1.144373165646700885e+00,-2.098017470352285141e+00,1.450699999999999906e-02,-2.828150000000000108e-02,8.302319999999999700e-01,-1.619179999999999842e+00,3.566718031310944781e-01,-7.564987955542168407e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.901098901098908556e-01,-4.131868131868134952e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.858873367309570312e-02,4.100862134737148779e-02,-8.525978484779095368e-02,1.335102026587817736e+00,-2.479475192234518843e+00,4.100862134737148779e-02,-8.525978484779095368e-02,1.335102026587817736e+00,-2.479475192234518843e+00,1.534600000000000027e-02,-2.991770000000000193e-02,8.476660000000000306e-01,-1.653270000000000017e+00,1.430691477443790660e-01,-3.347792699310492281e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.252747252747258955e-01,-2.783882783882791756e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.058882713317871094e-02,4.329747463187594292e-02,-8.945601586938245475e-02,1.144373165646700885e+00,-2.098017470352285141e+00,4.329747463187594292e-02,-8.945601586938245475e-02,1.144373165646700885e+00,-2.098017470352285141e+00,1.620220000000000340e-02,-3.158760000000000040e-02,8.646510000000000584e-01,-1.686490000000000045e+00,3.944887172390743046e-01,-8.431997733501273018e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.311355311355317355e-01,-4.190476190476193352e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.258892059326171875e-02,4.558632791638039805e-02,-9.441519798580877421e-02,1.144373165646700885e+00,-2.479475192234518843e+00,4.558632791638039805e-02,-9.441519798580877421e-02,1.144373165646700885e+00,-2.479475192234518843e+00,1.707509999999999931e-02,-3.329030000000000183e-02,8.811969999999998970e-01,-1.718859999999999832e+00,4.166119419025982040e-01,-4.200965981056814513e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.666666666666674956e-01,-3.369963369963375754e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.458901405334472656e-02,4.787518120088485318e-02,-9.975585564965250285e-02,1.144373165646700885e+00,-2.670204053175635472e+00,4.787518120088485318e-02,-9.975585564965250285e-02,1.144373165646700885e+00,-2.670204053175635472e+00,1.796440000000000189e-02,-3.502500000000000058e-02,8.973129999999999162e-01,-1.750390000000000112e+00,4.382910767700654020e-01,-2.174628610919171479e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.018315018315025355e-01,-5.831501831501828548e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.658910751342773438e-02,5.054551003280671750e-02,-1.047150377660788223e-01,1.335102026587817736e+00,-2.479475192234518843e+00,5.054551003280671750e-02,-1.047150377660788223e-01,1.335102026587817736e+00,-2.479475192234518843e+00,1.886950000000000086e-02,-3.679069999999999563e-02,9.130089999999999595e-01,-1.781120000000000037e+00,2.229782090292431462e-01,-4.793798763468970492e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923083755e-01,-4.893772893772894150e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.858920097351074219e-02,5.283436331731117264e-02,-1.096742198825051418e-01,1.144373165646700885e+00,-2.479475192234518843e+00,5.283436331731117264e-02,-1.096742198825051418e-01,1.144373165646700885e+00,-2.479475192234518843e+00,1.979020000000000085e-02,-3.858690000000000037e-02,9.282940000000000635e-01,-1.811050000000000049e+00,4.725552725136505927e-01,-5.114991112642908178e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.311355311355317355e-01,-4.131868131868134952e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.058929443359375000e-02,5.550469214923303696e-02,-1.146334019989314612e-01,1.335102026587817736e+00,-2.479475192234518843e+00,5.550469214923303696e-02,-1.146334019989314612e-01,1.335102026587817736e+00,-2.479475192234518843e+00,2.072590000000000196e-02,-4.041249999999999704e-02,9.431770000000000431e-01,-1.840209999999999901e+00,2.561888581102866880e-01,-5.426428579862818680e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.666666666666674956e-01,-4.307692307692310152e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.258938789367675781e-02,5.817502098115490128e-02,-1.203555352101925990e-01,1.335102026587817736e+00,-2.860932914116752546e+00,5.817502098115490128e-02,-1.203555352101925990e-01,1.335102026587817736e+00,-2.860932914116752546e+00,2.167640000000000192e-02,-4.226690000000000308e-02,9.576670000000000460e-01,-1.868600000000000039e+00,2.681313887048553113e-01,-9.971840140755361404e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.487179487179492554e-01,-4.190476190476193352e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.458948135375976562e-02,6.084534981307676560e-02,-1.253147173266189185e-01,1.335102026587817736e+00,-2.479475192234518843e+00,6.084534981307676560e-02,-1.253147173266189185e-01,1.335102026587817736e+00,-2.479475192234518843e+00,2.264109999999999734e-02,-4.414940000000000531e-02,9.717719999999999692e-01,-1.896259999999999835e+00,2.794644624326636517e-01,-5.864927197167180140e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.842490842490850156e-01,-4.600732600732602151e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.658957481384277344e-02,6.351567864499862992e-02,-1.306553749904626471e-01,1.335102026587817736e+00,-2.670204053175635472e+00,6.351567864499862992e-02,-1.306553749904626471e-01,1.335102026587817736e+00,-2.670204053175635472e+00,2.361970000000000042e-02,-4.605909999999999865e-02,9.855019999999999891e-01,-1.923190000000000177e+00,2.901550058794644116e-01,-3.778169446076162785e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.783882783882791756e-01,-2.725274725274733356e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.858966827392578125e-02,6.618600747692049424e-02,-1.356145571068889666e-01,1.335102026587817736e+00,-2.479475192234518843e+00,6.618600747692049424e-02,-1.356145571068889666e-01,1.335102026587817736e+00,-2.479475192234518843e+00,2.461190000000000253e-02,-4.799549999999999650e-02,9.988629999999999454e-01,-1.949409999999999865e+00,3.001699456307349578e-01,-6.333137039217184849e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.135531135531142155e-01,-3.487179487179492554e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.058976173400878906e-02,6.847486076142494937e-02,-1.409552147707326952e-01,1.144373165646700885e+00,-2.670204053175635472e+00,6.847486076142494937e-02,-1.409552147707326952e-01,1.144373165646700885e+00,-2.670204053175635472e+00,2.561729999999999910e-02,-4.995759999999999784e-02,1.011859999999999982e+00,-1.974929999999999852e+00,5.459910476712881433e-01,-4.221196256522752321e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.135531135531142155e-01,-3.428571428571434154e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.258985519409179688e-02,7.114518959334681369e-02,-1.466773479819938331e-01,1.335102026587817736e+00,-2.860932914116752546e+00,7.114518959334681369e-02,-1.466773479819938331e-01,1.335102026587817736e+00,-2.860932914116752546e+00,2.663550000000000292e-02,-5.194500000000000506e-02,1.024510000000000032e+00,-1.999779999999999891e+00,3.256702313391190984e-01,-2.019423303932654790e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.018315018315025355e-01,-4.366300366300368552e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.458994865417480469e-02,7.381551842526867802e-02,-1.516365300984201525e-01,1.335102026587817736e+00,-2.479475192234518843e+00,7.381551842526867802e-02,-1.516365300984201525e-01,1.335102026587817736e+00,-2.479475192234518843e+00,2.766620000000000190e-02,-5.395689999999999514e-02,1.036820000000000075e+00,-2.023959999999999759e+00,3.334599195188481247e-01,-6.822633000325328823e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.014652014652018153e-01,-4.366300366300368552e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.659004211425781250e-02,7.686732280460795153e-02,-1.577401388570986995e-01,1.525830887528934587e+00,-3.051661775057869175e+00,7.686732280460795153e-02,-1.577401388570986995e-01,1.525830887528934587e+00,-3.051661775057869175e+00,2.870899999999999841e-02,-5.599269999999999942e-02,1.048789999999999889e+00,-2.047490000000000254e+00,1.039268709480723196e-01,6.210684082414985596e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.604395604395609354e-01,-3.721611721611726153e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.859013557434082031e-02,7.953765163652981585e-02,-1.630807965209424282e-01,1.335102026587817736e+00,-2.670204053175635472e+00,7.953765163652981585e-02,-1.630807965209424282e-01,1.335102026587817736e+00,-2.670204053175635472e+00,2.976359999999999770e-02,-5.805159999999999487e-02,1.060429999999999984e+00,-2.070390000000000175e+00,3.389530194592182966e-01,-4.634581809868976165e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.311355311355317355e-01,-4.776556776556777351e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.005902290344238281e-01,8.220798046845168017e-02,-1.684214541847861568e-01,1.335102026587817736e+00,-2.670204053175635472e+00,8.220798046845168017e-02,-1.684214541847861568e-01,1.335102026587817736e+00,-2.670204053175635472e+00,3.082970000000000155e-02,-6.013319999999999776e-02,1.071749999999999980e+00,-2.092670000000000030e+00,3.442197953397041488e-01,-4.737505378823847479e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.959706959706966956e-01,-3.252747252747258955e-01,0.000000000000000000e+00,0.000000000000000000e+00
