time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
6.006227016448974609e+00,3.011749446860463308e-01,-4.224841687647824529e-01,2.082417582417583901e+00,-1.532967032967032850e+00,3.011749446860463308e-01,-4.224841687647824529e-01,2.200178204208663502e+00,-1.557315858297744438e+00,-1.174260000000000026e-01,-1.028190000000000076e-01,1.344779999999999864e+00,5.812340000000000284e-01,1.901503308090394806e-01,-4.840491467292714622e-01,1.901503308090394806e-01,-1.235785744475495079e-01,2.315018315018306794e-01,-4.893772893772894150e-01,0.000000000000000000e+00,-1.130960000000000021e-01
6.008227109909057617e+00,3.057526512550552411e-01,-4.255359731441217264e-01,2.214285714285715301e+00,-1.500000000000000000e+00,3.057526512550552411e-01,-4.255359731441217264e-01,2.202999706224074039e+00,-1.545852686638195639e+00,-1.147210000000000035e-01,-1.016709999999999975e-01,1.359639999999999960e+00,5.667689999999999673e-01,1.901538508334807143e-01,-4.805834643047119936e-01,1.901538508334807143e-01,-1.235633973216589132e-01,2.256410256410248394e-01,-4.776556776556777351e-01,0.000000000000000000e+00,-1.130589999999999928e-01
6.010227203369140625e+00,3.099488822766467422e-01,-4.285877775234609999e-01,2.148351648351649601e+00,-1.500000000000000000e+00,3.099488822766467422e-01,-4.285877775234609999e-01,2.192070094649589240e+00,-1.536682149310556689e+00,-1.119869999999999893e-01,-1.005520000000000025e-01,1.374360000000000026e+00,5.523050000000000459e-01,1.901402053573689466e-01,-4.827652326004816530e-01,1.901402053573689466e-01,-1.235512157275038131e-01,2.315018315018306794e-01,-5.010989010989010950e-01,0.000000000000000000e+00,-1.130980000000000041e-01
6.012227773666381836e+00,3.145265888456556524e-01,-4.316395819028002734e-01,2.181318681318682451e+00,-1.565934065934065700e+00,3.145265888456556524e-01,-4.316395819028002734e-01,2.189919811983408238e+00,-1.542532532635258580e+00,-1.092240000000000016e-01,-9.946180000000000299e-02,1.388929999999999998e+00,5.378310000000000590e-01,1.901375175664912764e-01,-4.524954511066375806e-01,1.901375175664912764e-01,-1.235589911617644143e-01,1.963369963369956395e-01,-5.304029304029302949e-01,0.000000000000000000e+00,-1.130819999999999881e-01
6.014227867126464844e+00,3.187228198672471535e-01,-4.346913862821395469e-01,2.214285714285715301e+00,-1.532967032967032850e+00,3.187228198672471535e-01,-4.346913862821395469e-01,2.194792992443869828e+00,-1.540619432701613611e+00,-1.064319999999999988e-01,-9.840060000000000473e-02,1.403340000000000032e+00,5.233720000000000594e-01,1.901436073892943390e-01,-4.369647309119696343e-01,1.901436073892943390e-01,-1.235564501707975826e-01,1.787545787545781195e-01,-5.421245421245419749e-01,0.000000000000000000e+00,-1.131460000000000105e-01
6.016227960586547852e+00,3.229190508888386546e-01,-4.377431906614788204e-01,2.247252747252748151e+00,-1.467032967032967150e+00,3.229190508888386546e-01,-4.377431906614788204e-01,2.205284943405645848e+00,-1.525902139567884452e+00,-1.036109999999999948e-01,-9.736830000000000485e-02,1.417610000000000037e+00,5.089130000000000598e-01,1.901567005193098847e-01,-4.393202209005782066e-01,1.901567005193098847e-01,-1.235368499306124107e-01,1.611721611721605996e-01,-5.421245421245419749e-01,0.000000000000000000e+00,-1.132630000000000164e-01
6.018228292465209961e+00,3.271152819104301557e-01,-4.407949950408180939e-01,2.016483516483518201e+00,-1.434065934065934300e+00,3.271152819104301557e-01,-4.407949950408180939e-01,2.167524658021220407e+00,-1.507534898467494555e+00,-1.007610000000000033e-01,-9.636489999999998946e-02,1.431729999999999947e+00,4.944520000000000581e-01,1.901094608815308284e-01,-4.623004375094856844e-01,1.901094608815308284e-01,-1.235122550194909102e-01,1.670329670329664395e-01,-5.304029304029302949e-01,0.000000000000000000e+00,-1.133989999999999998e-01
6.020228385925292969e+00,3.313115129320216568e-01,-4.434653238727399582e-01,2.115384615384616751e+00,-1.500000000000000000e+00,3.313115129320216568e-01,-4.434653238727399582e-01,2.157096649493899676e+00,-1.506027918773995777e+00,-9.788380000000000691e-02,-9.539050000000000307e-02,1.445689999999999920e+00,4.799920000000000297e-01,1.900963565428692437e-01,-4.494826258616241299e-01,1.900963565428692437e-01,-1.235102303346569397e-01,1.787545787545781195e-01,-4.952380952380952550e-01,0.000000000000000000e+00,-1.135759999999999964e-01
6.022228479385375977e+00,3.355077439536131578e-01,-4.465171282520792317e-01,2.115384615384616751e+00,-1.434065934065934300e+00,3.355077439536131578e-01,-4.465171282520792317e-01,2.148754242672043180e+00,-1.491635521832383571e+00,-9.497860000000001024e-02,-9.444500000000000117e-02,1.459510000000000085e+00,4.655299999999999994e-01,1.900858543691050784e-01,-4.556676014062989721e-01,1.900858543691050784e-01,-1.234908408996431978e-01,2.080586080586073194e-01,-4.600732600732602151e-01,0.000000000000000000e+00,-1.137390000000000068e-01
6.024228572845458984e+00,3.400854505226220681e-01,-4.491874570840010961e-01,2.214285714285715301e+00,-1.335164835164835750e+00,3.400854505226220681e-01,-4.491874570840010961e-01,2.161860536994777426e+00,-1.460341384498874184e+00,-9.204589999999999994e-02,-9.352839999999999765e-02,1.473160000000000025e+00,4.510800000000000365e-01,1.901023462770413952e-01,-4.762160030673816546e-01,1.901023462770413952e-01,-1.234483415384589333e-01,2.080586080586073194e-01,-4.366300366300368552e-01,0.000000000000000000e+00,-1.140130000000000171e-01
6.026228904724121094e+00,3.442816815442135692e-01,-4.522392614633403696e-01,2.082417582417583901e+00,-1.401098901098901450e+00,3.442816815442135692e-01,-4.522392614633403696e-01,2.145971946079338721e+00,-1.448492887818879638e+00,-8.908599999999999852e-02,-9.264069999999999250e-02,1.486670000000000158e+00,4.366209999999999813e-01,1.900823480293370726e-01,-4.797001320310090855e-01,1.900823480293370726e-01,-1.234321241975241540e-01,2.315018315018306794e-01,-4.190476190476193352e-01,0.000000000000000000e+00,-1.143049999999999899e-01
6.028228998184204102e+00,3.480964370183876611e-01,-4.549095902952622339e-01,2.049450549450551051e+00,-1.467032967032967150e+00,3.480964370183876611e-01,-4.549095902952622339e-01,2.126667666753581543e+00,-1.452200903661697184e+00,-8.609930000000000361e-02,-9.178189999999999960e-02,1.500020000000000131e+00,4.221579999999999777e-01,1.900579679832861690e-01,-4.645409678238745510e-01,1.900579679832861690e-01,-1.234372071176603192e-01,2.315018315018306794e-01,-4.190476190476193352e-01,0.000000000000000000e+00,-1.145319999999999949e-01
6.030229091644287109e+00,3.522926680399791621e-01,-4.575799191271840982e-01,2.016483516483518201e+00,-1.302197802197802901e+00,3.522926680399791621e-01,-4.575799191271840982e-01,2.104630836699568963e+00,-1.422200283368918461e+00,-8.308600000000000707e-02,-9.095200000000000506e-02,1.513209999999999944e+00,4.077169999999999961e-01,1.900300230903693988e-01,-4.976921995225148665e-01,1.900300230903693988e-01,-1.233958768512988385e-01,2.373626373626365194e-01,-4.483516483516485351e-01,0.000000000000000000e+00,-1.148859999999999881e-01
6.032229423522949219e+00,3.568703746089880724e-01,-4.606317235065233717e-01,2.082417582417583901e+00,-1.269230769230770051e+00,3.568703746089880724e-01,-4.606317235065233717e-01,2.100188185843172128e+00,-1.391606380541288823e+00,-8.004659999999999553e-02,-9.015110000000001178e-02,1.526240000000000041e+00,3.932729999999999837e-01,1.900243743502142979e-01,-5.205429255379295794e-01,1.900243743502142979e-01,-1.233532261953836778e-01,2.256410256410248394e-01,-4.600732600732602151e-01,0.000000000000000000e+00,-1.152789999999999926e-01
6.034229516983032227e+00,3.606851300831621643e-01,-4.633020523384452360e-01,1.983516483516481799e+00,-1.467032967032967150e+00,3.606851300831621643e-01,-4.633020523384452360e-01,2.076853845377834240e+00,-1.406691697839624666e+00,-7.698119999999999963e-02,-8.937900000000000011e-02,1.539109999999999978e+00,3.788250000000000228e-01,1.899946204880214595e-01,-4.867769310995104792e-01,1.899946204880214595e-01,-1.233743220255414247e-01,2.197802197802189994e-01,-4.717948717948718951e-01,0.000000000000000000e+00,-1.156240000000000046e-01
6.036229610443115234e+00,3.648813611047536654e-01,-4.659723811703671004e-01,2.148351648351649601e+00,-1.302197802197802901e+00,3.648813611047536654e-01,-4.659723811703671004e-01,2.091153405972597135e+00,-1.385792918711260313e+00,-7.389019999999998922e-02,-8.863580000000000070e-02,1.551819999999999977e+00,3.643939999999999957e-01,1.900128710038597457e-01,-4.930917122243886896e-01,1.900128710038597457e-01,-1.233450615195522265e-01,1.904761904761897995e-01,-5.069597069597069350e-01,0.000000000000000000e+00,-1.160739999999999966e-01
6.038229703903198242e+00,3.686961165789277572e-01,-4.686427100022889647e-01,1.983516483516481799e+00,-1.269230769230770051e+00,3.686961165789277572e-01,-4.686427100022889647e-01,2.069626021481374423e+00,-1.362480488815162261e+00,-7.077400000000000357e-02,-8.792149999999999965e-02,1.564379999999999882e+00,3.499619999999999953e-01,1.899853748512269624e-01,-5.187308563128034677e-01,1.899853748512269624e-01,-1.233121189959461572e-01,1.787545787545781195e-01,-4.776556776556777351e-01,0.000000000000000000e+00,-1.165450000000000097e-01
6.040229797363281250e+00,3.725108720531018491e-01,-4.713130388342108290e-01,1.829670329670328499e+00,-1.434065934065934300e+00,3.725108720531018491e-01,-4.713130388342108290e-01,2.021634883119165060e+00,-1.376797577865316757e+00,-6.763279999999999292e-02,-8.723600000000000798e-02,1.576770000000000005e+00,3.355329999999999702e-01,1.899236199457000340e-01,-4.917047272565385763e-01,1.899236199457000340e-01,-1.233323889466822754e-01,1.553113553113547596e-01,-4.659340659340660551e-01,0.000000000000000000e+00,-1.170559999999999934e-01
6.042229890823364258e+00,3.767071030746933502e-01,-4.739833676661326933e-01,2.115384615384616751e+00,-1.368131868131868600e+00,3.767071030746933502e-01,-4.739833676661326933e-01,2.040384829572255754e+00,-1.375064435918627259e+00,-6.446699999999999653e-02,-8.657940000000000080e-02,1.588999999999999968e+00,3.211040000000000005e-01,1.899478244046430009e-01,-4.647937980734768715e-01,1.899478244046430009e-01,-1.233299417809918669e-01,1.670329670329664395e-01,-4.835164835164835750e-01,0.000000000000000000e+00,-1.175380000000000175e-01
6.044229984283447266e+00,3.805218585488674421e-01,-4.766536964980545577e-01,1.983516483516481799e+00,-1.302197802197802901e+00,3.805218585488674421e-01,-4.766536964980545577e-01,2.029011160361100963e+00,-1.360491109174462476e+00,-6.127690000000000220e-02,-8.595160000000000300e-02,1.601069999999999993e+00,3.066920000000000202e-01,1.899331540703562970e-01,-4.720441024089679360e-01,1.899331540703562970e-01,-1.233092925442508814e-01,1.728937728937722795e-01,-5.069597069597069350e-01,0.000000000000000000e+00,-1.180989999999999956e-01
6.046230077743530273e+00,3.847180895704589432e-01,-4.793240253299764220e-01,2.082417582417583901e+00,-1.467032967032967150e+00,3.847180895704589432e-01,-4.793240253299764220e-01,2.039692444772397639e+00,-1.381799480746163544e+00,-5.806280000000000469e-02,-8.535260000000000069e-02,1.612970000000000015e+00,2.922850000000000170e-01,1.899469323826004918e-01,-4.098575690620603895e-01,1.899469323826004918e-01,-1.233394415013071288e-01,2.080586080586073194e-01,-5.186813186813186149e-01,0.000000000000000000e+00,-1.187079999999999941e-01
6.048230171203613281e+00,3.885328450446330351e-01,-4.819943541618982863e-01,1.950549450549448949e+00,-1.236263736263737201e+00,3.885328450446330351e-01,-4.819943541618982863e-01,2.021863845927807990e+00,-1.352692331849678409e+00,-5.482509999999999467e-02,-8.478250000000001063e-02,1.624700000000000033e+00,2.778800000000000159e-01,1.899239161257889053e-01,-4.412768355243107954e-01,1.899239161257889053e-01,-1.232981885285355239e-01,2.256410256410248394e-01,-5.538461538461536549e-01,0.000000000000000000e+00,-1.192799999999999971e-01
6.050230264663696289e+00,3.923476005188071269e-01,-4.846646829938201506e-01,1.950549450549448949e+00,-1.269230769230770051e+00,3.923476005188071269e-01,-4.846646829938201506e-01,2.007600966852136182e+00,-1.336000019325896737e+00,-5.156409999999999466e-02,-8.424119999999998831e-02,1.636270000000000113e+00,2.634949999999999792e-01,1.899054367822516076e-01,-4.513554473936739475e-01,1.899054367822516076e-01,-1.232742920852768209e-01,2.490842490842481993e-01,-5.421245421245419749e-01,0.000000000000000000e+00,-1.199349999999999861e-01
6.052230358123779297e+00,3.961623559929812188e-01,-4.869535362783246057e-01,1.895604395604394199e+00,-1.236263736263737201e+00,3.961623559929812188e-01,-4.869535362783246057e-01,1.985201652602587963e+00,-1.316052762713464830e+00,-4.828009999999999941e-02,-8.372860000000000025e-02,1.647669999999999968e+00,2.491170000000000051e-01,1.898762933828160027e-01,-4.686014034057293665e-01,1.898762933828160027e-01,-1.232454962541964516e-01,2.373626373626365194e-01,-5.362637362637361349e-01,0.000000000000000000e+00,-1.205950000000000077e-01
