time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
4.365999999999741199e+00,2.973983155492497144e+00,3.022574942488036598e-01,9.192683400061624210e-01,-1.544682248409369407e+00,0.000000000000000000e+00,-2.372110401475203134e-01
4.367999999999740979e+00,2.975810863168710352e+00,2.991856030620859697e-01,9.085025414900816942e-01,-1.527323348186412355e+00,0.000000000000000000e+00,-2.351258646111824835e-01
4.369999999999740758e+00,2.977617163986652216e+00,2.961482386769618835e-01,8.978610250755181266e-01,-1.510154690636641206e+00,0.000000000000000000e+00,-2.329528331385666284e-01
4.371999999999740538e+00,2.979402292562998156e+00,2.931450469871363373e-01,8.873298327664008722e-01,-1.493149873572010566e+00,0.000000000000000000e+00,-2.309232297627002439e-01
4.373999999999740318e+00,2.981166483769979614e+00,2.901756718289258408e-01,8.769231957517203968e-01,-1.476337391767310603e+00,0.000000000000000000e+00,-2.289190048119824628e-01
4.375999999999740098e+00,2.982909986605976727e+00,2.872397279871715114e-01,8.666410008349640925e-01,-1.459717785623589448e+00,0.000000000000000000e+00,-2.268166977818252550e-01
4.377999999999739877e+00,2.984633034713624511e+00,2.843368586520261809e-01,8.564679964280844660e-01,-1.443262091514297962e+00,0.000000000000000000e+00,-2.248494640940186806e-01
4.379999999999739657e+00,2.986335859784046587e+00,2.814667093365104678e-01,8.464174994368431904e-01,-1.426996983784963646e+00,0.000000000000000000e+00,-2.227956407781302162e-01
4.381999999999739437e+00,2.988018692968186230e+00,2.786289251520979726e-01,8.364756374743647083e-01,-1.410896159170101249e+00,0.000000000000000000e+00,-2.208608912996971596e-01
4.383999999999739217e+00,2.989681762946626797e+00,2.758231545949806907e-01,8.266538269091727731e-01,-1.394982564840018702e+00,0.000000000000000000e+00,-2.189351956591325532e-01
4.385999999999738996e+00,2.991325307739677086e+00,2.730490265630085012e-01,8.169499841171384835e-01,-1.379252838036348017e+00,0.000000000000000000e+00,-2.169086557428960282e-01
4.387999999999738776e+00,2.992949547611807315e+00,2.703062031641695340e-01,8.073484293941391998e-01,-1.363677116566277325e+00,0.000000000000000000e+00,-2.150003507047595908e-01
4.389999999999738556e+00,2.994554698521792790e+00,2.675943535408305540e-01,7.978605511666785333e-01,-1.348278257017035298e+00,0.000000000000000000e+00,-2.131011040062490425e-01
4.391999999999738336e+00,2.996140985748870111e+00,2.649131273466684422e-01,7.884842749230983605e-01,-1.333052878427266830e+00,0.000000000000000000e+00,-2.112048087024095966e-01
4.393999999999738115e+00,2.997708629670185143e+00,2.622621824759805431e-01,7.792167728002510341e-01,-1.317996120620029465e+00,0.000000000000000000e+00,-2.093133795777367134e-01
