time, pos1, pos2, vel1, vel2, tau1, tau2, K11, K12, K13, K14, K21, K22, K23, K24, k1, k2
0.76, 0.280201, -1.28278, 0.19638, -2.7603, 0, -0.655772, 0, 0, 0, 0, 0.0127585, -0.0130424, -0.00703321, -0.0198091, 0, -5.63413e-07
0.765, 0.281114, -1.29638, 0.168949, -2.68108, 0, -0.648099, 0, 0, 0, 0, 0.0134594, -0.0145298, -0.00713623, -0.0199689, 0, -5.6679e-07
0.77, 0.28189, -1.30958, 0.141485, -2.59945, 0, -0.640255, 0, 0, 0, 0, 0.0141616, -0.0159542, -0.0072446, -0.0201099, 0, -5.69881e-07
0.775, 0.282528, -1.32237, 0.114026, -2.51545, 0, -0.632272, 0, 0, 0, 0, 0.014863, -0.0173158, -0.00735837, -0.0202321, 0, -5.72679e-07
0.78, 0.28303, -1.33473, 0.0866121, -2.42914, 0, -0.624179, 0, 0, 0, 0, 0.0155612, -0.0186152, -0.00747759, -0.0203356, 0, -5.7518e-07
0.785, 0.283394, -1.34665, 0.059278, -2.34058, 0, -0.616008, 0, 0, 0, 0, 0.016254, -0.0198534, -0.00760228, -0.0204204, 0, -5.77378e-07
0.79, 0.283622, -1.35813, 0.0320591, -2.24983, 0, -0.607788, 0, 0, 0, 0, 0.0169389, -0.0210315, -0.00773242, -0.0204868, 0, -5.79265e-07
0.795, 0.283715, -1.36915, 0.00498856, -2.15694, 0, -0.599549, 0, 0, 0, 0, 0.0176135, -0.0221509, -0.00786798, -0.0205349, 0, -5.80835e-07
0.8, 0.283672, -1.37969, -0.0219021, -2.06198, 0, -0.591322, 0, 0, 0, 0, 0.0182754, -0.0232132, -0.0080089, -0.0205648, 0, -5.82079e-07
0.805, 0.283495, -1.38976, -0.0485834, -1.96501, 0, -0.583135, 0, 0, 0, 0, 0.0189221, -0.0242201, -0.00815511, -0.0205769, 0, -5.82991e-07
0.81, 0.283186, -1.39934, -0.0750276, -1.86609, 0, -0.575018, 0, 0, 0, 0, 0.0195511, -0.0251736, -0.0083065, -0.0205712, 0, -5.83561e-07
0.815, 0.282745, -1.40842, -0.101209, -1.76529, 0, -0.566998, 0, 0, 0, 0, 0.0201597, -0.0260756, -0.00846294, -0.0205482, 0, -5.8378e-07
0.82, 0.282174, -1.41699, -0.127104, -1.66268, 0, -0.559105, 0, 0, 0, 0, 0.0207454, -0.0269282, -0.00862429, -0.020508, 0, -5.8364e-07
0.825, 0.281474, -1.42504, -0.152692, -1.55832, 0, -0.551364, 0, 0, 0, 0, 0.0213055, -0.0277336, -0.0087904, -0.020451, 0, -5.83128e-07
0.83, 0.280647, -1.43257, -0.177953, -1.45229, 0, -0.543803, 0, 0, 0, 0, 0.0218373, -0.028494, -0.00896106, -0.0203774, 0, -5.82237e-07
0.835, 0.279695, -1.43956, -0.20287, -1.34466, 0, -0.536447, 0, 0, 0, 0, 0.0223383, -0.0292115, -0.00913607, -0.0202876, 0, -5.80954e-07
0.84, 0.278619, -1.44601, -0.227429, -1.2355, 0, -0.529322, 0, 0, 0, 0, 0.0228056, -0.0298883, -0.00931521, -0.020182, 0, -5.79269e-07
0.845, 0.277421, -1.45191, -0.251617, -1.12488, 0, -0.52245, 0, 0, 0, 0, 0.0232367, -0.0305266, -0.00949823, -0.0200608, 0, -5.77169e-07
0.85, 0.276103, -1.45725, -0.275424, -1.0129, 0, -0.515856, 0, 0, 0, 0, 0.0236287, -0.0311286, -0.00968486, -0.0199245, 0, -5.74645e-07
0.855, 0.274667, -1.46203, -0.298841, -0.899621, 0, -0.509561, 0, 0, 0, 0, 0.023979, -0.0316963, -0.00987481, -0.0197735, 0, -5.71682e-07
0.86, 0.273115, -1.46625, -0.321863, -0.785131, 0, -0.503587, 0, 0, 0, 0, 0.0242849, -0.0322318, -0.0100678, -0.019608, 0, -5.68269e-07
0.865, 0.271449, -1.46988, -0.344485, -0.669511, 0, -0.497952, 0, 0, 0, 0, 0.0245436, -0.0327371, -0.0102634, -0.0194286, 0, -5.64394e-07
0.87, 0.269671, -1.47294, -0.366706, -0.552849, 0, -0.492676, 0, 0, 0, 0, 0.0247526, -0.0332139, -0.0104614, -0.0192356, 0, -5.60043e-07
0.875, 0.267782, -1.47541, -0.388526, -0.435229, 0, -0.487776, 0, 0, 0, 0, 0.0249091, -0.0336642, -0.0106614, -0.0190295, 0, -5.55203e-07
0.88, 0.265786, -1.47729, -0.409946, -0.316741, 0, -0.483267, 0, 0, 0, 0, 0.0250107, -0.0340895, -0.0108629, -0.0188107, 0, -5.49861e-07
0.885, 0.263683, -1.47857, -0.430971, -0.197476, 0, -0.479165, 0, 0, 0, 0, 0.0250547, -0.0344915, -0.0110656, -0.0185797, 0, -5.44004e-07
0.89, 0.261477, -1.47926, -0.451604, -0.0775251, 0, -0.475483, 0, 0, 0, 0, 0.0250387, -0.0348715, -0.011269, -0.0183368, 0, -5.37617e-07
0.895, 0.259168, -1.47935, -0.471852, 0.043018, 0, -0.472232, 0, 0, 0, 0, 0.0249604, -0.035231, -0.0114727, -0.0180826, 0, -5.30689e-07
0.9, 0.256759, -1.47883, -0.491723, 0.164058, 0, -0.469423, 0, 0, 0, 0, 0.0248172, -0.0355711, -0.0116762, -0.0178175, 0, -5.23204e-07
0.905, 0.254251, -1.47771, -0.511226, 0.285498, 0, -0.467063, 0, 0, 0, 0, 0.0246071, -0.0358929, -0.011879, -0.017542, 0, -5.15149e-07
0.91, 0.251647, -1.47597, -0.53037, 0.40724, 0, -0.46516, 0, 0, 0, 0, 0.024328, -0.0361972, -0.0120806, -0.0172566, 0, -5.0651e-07
0.915, 0.248948, -1.47363, -0.549166, 0.529185, 0, -0.463719, 0, 0, 0, 0, 0.0239777, -0.0364849, -0.0122804, -0.0169617, 0, -4.97274e-07
0.92, 0.246156, -1.47068, -0.567625, 0.651231, 0, -0.462744, 0, 0, 0, 0, 0.0235544, -0.0367565, -0.0124778, -0.0166578, 0, -4.87427e-07
0.925, 0.243272, -1.46712, -0.585757, 0.773276, 0, -0.462235, 0, 0, 0, 0, 0.0230564, -0.0370125, -0.0126723, -0.0163455, 0, -4.76956e-07
0.93, 0.240299, -1.46295, -0.603574, 0.895218, 0, -0.462193, 0, 0, 0, 0, 0.0224821, -0.0372532, -0.0128632, -0.0160253, 0, -4.65846e-07
0.935, 0.237237, -1.45817, -0.621088, 1.01695, 0, -0.462616, 0, 0, 0, 0, 0.02183, -0.0374786, -0.0130498, -0.0156976, 0, -4.54085e-07
0.94, 0.234088, -1.45278, -0.63831, 1.13837, 0, -0.4635, 0, 0, 0, 0, 0.021099, -0.0376886, -0.0132316, -0.0153629, 0, -4.41659e-07
0.945, 0.230854, -1.44679, -0.655249, 1.25937, 0, -0.464839, 0, 0, 0, 0, 0.0202879, -0.0378831, -0.0134078, -0.0150219, 0, -4.28556e-07
0.95, 0.227536, -1.44019, -0.671916, 1.37984, 0, -0.466625, 0, 0, 0, 0, 0.0193961, -0.0380614, -0.0135776, -0.014675, 0, -4.14762e-07
0.955, 0.224136, -1.43299, -0.68832, 1.49967, 0, -0.468849, 0, 0, 0, 0, 0.0184227, -0.0382231, -0.0137403, -0.0143227, 0, -4.00266e-07
0.96, 0.220654, -1.42519, -0.704467, 1.61875, 0, -0.471499, 0, 0, 0, 0, 0.0173676, -0.0383671, -0.0138952, -0.0139655, 0, -3.85055e-07
0.965, 0.217092, -1.4168, -0.720365, 1.73698, 0, -0.474562, 0, 0, 0, 0, 0.0162306, -0.0384925, -0.0140415, -0.0136041, 0, -3.69117e-07
0.97, 0.213451, -1.40782, -0.736018, 1.85423, 0, -0.478022, 0, 0, 0, 0, 0.0150117, -0.038598, -0.0141782, -0.013239, 0, -3.52441e-07
0.975, 0.209732, -1.39826, -0.75143, 1.9704, 0, -0.481862, 0, 0, 0, 0, 0.0137116, -0.038682, -0.0143046, -0.0128707, 0, -3.35016e-07
0.98, 0.205937, -1.38812, -0.7666, 2.08538, 0, -0.486062, 0, 0, 0, 0, 0.012331, -0.0387428, -0.0144197, -0.0124997, 0, -3.16832e-07
0.985, 0.202067, -1.37741, -0.781529, 2.19904, 0, -0.490601, 0, 0, 0, 0, 0.0108708, -0.0387786, -0.0145227, -0.0121266, 0, -2.97879e-07
0.99, 0.198122, -1.36614, -0.796212, 2.31128, 0, -0.495455, 0, 0, 0, 0, 0.00933255, -0.0387871, -0.0146126, -0.011752, 0, -2.78147e-07
0.995, 0.194105, -1.3543, -0.810644, 2.42197, 0, -0.500601, 0, 0, 0, 0, 0.00771799, -0.038766, -0.0146884, -0.0113764, 0, -2.57628e-07
1, 0.190016, -1.34192, -0.824817, 2.531, 0, -0.506009, 0, 0, 0, 0, 0.00602924, -0.0387126, -0.0147493, -0.0110004, 0, -2.36314e-07
1.005, 0.185858, -1.329, -0.838719, 2.63825, 0, -0.511653, 0, 0, 0, 0, 0.00426881, -0.0386241, -0.0147941, -0.0106245, 0, -2.14199e-07
1.01, 0.18163, -1.31554, -0.852337, 2.7436, 0, -0.517501, 0, 0, 0, 0, 0.00243963, -0.0384976, -0.0148219, -0.0102493, 0, -1.91275e-07
1.015, 0.177335, -1.30157, -0.865654, 2.84692, 0, -0.52352, 0, 0, 0, 0, 0.000545035, -0.0383296, -0.0148317, -0.00987544, 0, -1.67539e-07
1.02, 0.172974, -1.28708, -0.878651, 2.9481, 0, -0.529678, 0, 0, 0, 0, -0.00141119, -0.0381169, -0.0148223, -0.00950338, 0, -1.42987e-07
1.025, 0.168549, -1.27209, -0.891304, 3.047, 0, -0.535938, 0, 0, 0, 0, -0.00342481, -0.0378558, -0.0147929, -0.00913373, 0, -1.17615e-07
1.03, 0.164062, -1.25661, -0.903589, 3.14351, 0, -0.542263, 0, 0, 0, 0, -0.00549113, -0.0375426, -0.0147422, -0.00876703, 0, -9.14235e-08
1.035, 0.159515, -1.24066, -0.915476, 3.23749, 0, -0.548615, 0, 0, 0, 0, -0.00760495, -0.0371734, -0.0146692, -0.00840385, 0, -6.44122e-08
1.04, 0.154908, -1.22425, -0.926934, 3.32882, 0, -0.554954, 0, 0, 0, 0, -0.00976058, -0.0367443, -0.014573, -0.00804474, 0, -3.65835e-08
1.045, 0.150246, -1.20738, -0.937928, 3.41738, 0, -0.561239, 0, 0, 0, 0, -0.0119518, -0.0362512, -0.0144523, -0.00769025, 0, -7.94142e-09
1.05, 0.14553, -1.19008, -0.948423, 3.50302, 0, -0.567428, 0, 0, 0, 0, -0.0141719, -0.0356901, -0.0143063, -0.00734092, 0, 2.15077e-08
1.055, 0.140763, -1.17236, -0.958376, 3.58562, 0, -0.573477, 0, 0, 0, 0, -0.0164136, -0.0350571, -0.0141339, -0.00699729, 0, 5.17554e-08
1.06, 0.135948, -1.15423, -0.967748, 3.66506, 0, -0.579344, 0, 0, 0, 0, -0.0186691, -0.0343482, -0.0139341, -0.0066599, 0, 8.27907e-08
1.065, 0.131087, -1.13571, -0.976492, 3.74119, 0, -0.584984, 0, 0, 0, 0, -0.0209299, -0.0335598, -0.0137061, -0.00632925, 0, 1.146e-07
1.07, 0.126185, -1.11682, -0.984563, 3.81389, 0, -0.590351, 0, 0, 0, 0, -0.0231873, -0.0326882, -0.0134488, -0.00600585, 0, 1.47166e-07
1.075, 0.121243, -1.09758, -0.991912, 3.88304, 0, -0.595402, 0, 0, 0, 0, -0.0254317, -0.0317303, -0.0131614, -0.0056902, 0, 1.8047e-07
1.08, 0.116267, -1.078, -0.99849, 3.9485, 0, -0.600091, 0, 0, 0, 0, -0.027653, -0.0306834, -0.0128432, -0.00538277, 0, 2.14488e-07
1.085, 0.11126, -1.0581, -1.00425, 4.01015, 0, -0.604373, 0, 0, 0, 0, -0.0298408, -0.0295449, -0.0124936, -0.00508403, 0, 2.49193e-07
1.09, 0.106226, -1.03791, -1.00913, 4.06788, 0, -0.608204, 0, 0, 0, 0, -0.0319839, -0.0283131, -0.0121118, -0.00479443, 0, 2.84554e-07
1.095, 0.10117, -1.01743, -1.01309, 4.12156, 0, -0.611541, 0, 0, 0, 0, -0.0340708, -0.0269869, -0.0116974, -0.00451438, 0, 3.20536e-07
1.1, 0.0960972, -0.996699, -1.01607, 4.17108, 0, -0.614342, 0, 0, 0, 0, -0.0360895, -0.0255658, -0.01125, -0.0042443, 0, 3.571e-07
1.105, 0.0910116, -0.975729, -1.01804, 4.21635, 0, -0.616566, 0, 0, 0, 0, -0.0380273, -0.0240502, -0.0107693, -0.00398455, 0, 3.94202e-07
1.11, 0.0859188, -0.954544, -1.01892, 4.25727, 0, -0.618174, 0, 0, 0, 0, -0.0398715, -0.0224415, -0.0102552, -0.00373549, 0, 4.31791e-07
1.115, 0.0808243, -0.933164, -1.0187, 4.29375, 0, -0.61913, 0, 0, 0, 0, -0.0416088, -0.020742, -0.00970772, -0.00349746, 0, 4.69816e-07
1.12, 0.0757339, -0.911614, -1.01731, 4.32572, 0, -0.619399, 0, 0, 0, 0, -0.0432257, -0.0189552, -0.00912708, -0.00327074, 0, 5.08215e-07
1.125, 0.0706533, -0.889915, -1.01472, 4.35313, 0, -0.61895, 0, 0, 0, 0, -0.0447085, -0.0170855, -0.00851363, -0.0030556, 0, 5.46926e-07
1.13, 0.0655887, -0.86809, -1.01089, 4.37591, 0, -0.617754, 0, 0, 0, 0, -0.0460432, -0.0151387, -0.00786793, -0.00285228, 0, 5.85878e-07
1.135, 0.0605464, -0.846163, -1.0058, 4.39405, 0, -0.615788, 0, 0, 0, 0, -0.047216, -0.0131218, -0.00719074, -0.00266098, 0, 6.24996e-07
1.14, 0.0555327, -0.824157, -0.999428, 4.40752, 0, -0.613029, 0, 0, 0, 0, -0.0482129, -0.0110429, -0.00648302, -0.00248187, 0, 6.642e-07
1.145, 0.0505541, -0.802095, -0.991744, 4.41635, 0, -0.609463, 0, 0, 0, 0, -0.0490202, -0.00891129, -0.00574598, -0.00231507, 0, 7.03404e-07
1.15, 0.0456171, -0.78, -0.982742, 4.42054, 0, -0.605077, 0, 0, 0, 0, -0.0496244, -0.00673763, -0.00498102, -0.00216068, 0, 7.42518e-07
1.155, 0.0407285, -0.757895, -0.972418, 4.42016, 0, -0.599865, 0, 0, 0, 0, -0.0500123, -0.00453352, -0.00418979, -0.00201875, 0, 7.81445e-07
1.16, 0.0358947, -0.735804, -0.960776, 4.41526, 0, -0.593823, 0, 0, 0, 0, -0.0501712, -0.0023116, -0.0033742, -0.0018893, 0, 8.20087e-07
1.165, 0.0311223, -0.713748, -0.947828, 4.40595, 0, -0.586955, 0, 0, 0, 0, -0.050089, -8.54301e-05, -0.00253636, -0.00177229, 0, 8.58337e-07
1.17, 0.0264179, -0.691749, -0.933595, 4.39233, 0, -0.57927, 0, 0, 0, 0, -0.0497544, 0.0021307, -0.00167864, -0.00166766, 0, 8.96089e-07
1.175, 0.0217878, -0.669829, -0.918105, 4.37455, 0, -0.570782, 0, 0, 0, 0, -0.0491568, 0.0043219, -0.000803643, -0.00157531, 0, 9.33231e-07
1.18, 0.0172381, -0.648008, -0.901396, 4.35276, 0, -0.561508, 0, 0, 0, 0, -0.0482868, 0.00647287, 8.5788e-05, -0.00149508, 0, 9.69648e-07
1.185, 0.0127749, -0.626305, -0.883513, 4.32716, 0, -0.551475, 0, 0, 0, 0, -0.0471359, 0.00856812, 0.000986593, -0.00142678, 0, 1.00522e-06
1.19, 0.00840386, -0.604738, -0.864509, 4.29793, 0, -0.54071, 0, 0, 0, 0, -0.0456969, 0.0105921, 0.00189549, -0.00137017, 0, 1.03984e-06
1.195, 0.00413049, -0.583327, -0.844445, 4.26531, 0, -0.529247, 0, 0, 0, 0, -0.043964, 0.0125296, 0.002809, -0.00132499, 0, 1.07337e-06
1.2, -4.00865e-05, -0.562086, -0.823388, 4.22952, 0, -0.517125, 0, 0, 0, 0, -0.0419327, 0.0143658, 0.00372343, -0.00129091, 0, 1.1057e-06
1.205, -0.00410309, -0.541032, -0.80141, 4.19082, 0, -0.504386, 0, 0, 0, 0, -0.0396002, 0.0160863, 0.00463492, -0.00126757, 0, 1.13671e-06
1.21, -0.00805411, -0.520178, -0.77859, 4.14947, 0, -0.491076, 0, 0, 0, 0, -0.0369654, 0.0176779, 0.00553945, -0.00125457, 0, 1.16627e-06
1.215, -0.0118891, -0.499536, -0.75501, 4.10575, 0, -0.477244, 0, 0, 0, 0, -0.0340289, 0.0191281, 0.00643285, -0.00125147, 0, 1.19426e-06
1.22, -0.0156046, -0.479118, -0.730756, 4.05992, 0, -0.46294, 0, 0, 0, 0, -0.030793, 0.020426, 0.00731082, -0.00125779, 0, 1.22057e-06
1.225, -0.0191973, -0.458934, -0.705915, 4.01226, 0, -0.448218, 0, 0, 0, 0, -0.0272621, 0.0215615, 0.00816895, -0.001273, 0, 1.24508e-06
1.23, -0.0226645, -0.438993, -0.680574, 3.96305, 0, -0.433132, 0, 0, 0, 0, -0.0234426, 0.0225266, 0.00900275, -0.00129655, 0, 1.26766e-06
1.235, -0.026004, -0.4193, -0.654821, 3.91255, 0, -0.417737, 0, 0, 0, 0, -0.0193429, 0.0233143, 0.00980765, -0.00132785, 0, 1.28821e-06
1.24, -0.0292139, -0.399863, -0.628745, 3.86103, 0, -0.402088, 0, 0, 0, 0, -0.0149734, 0.0239198, 0.0105791, -0.00136627, 0, 1.30661e-06
1.245, -0.0322928, -0.380685, -0.602428, 3.80874, 0, -0.386239, 0, 0, 0, 0, -0.0103468, 0.0243397, 0.0113124, -0.00141115, 0, 1.32276e-06
1.25, -0.0352398, -0.361769, -0.575952, 3.75592, 0, -0.370244, 0, 0, 0, 0, -0.00547796, 0.0245724, 0.012003, -0.00146181, 0, 1.33653e-06
1.255, -0.0380541, -0.343119, -0.549396, 3.70279, 0, -0.354155, 0, 0, 0, 0, -0.000384043, 0.0246184, 0.0126463, -0.00151753, 0, 1.34784e-06
1.26, -0.0407356, -0.324735, -0.522831, 3.64955, 0, -0.338022, 0, 0, 0, 0, 0.00491561, 0.0244798, 0.0132379, -0.00157759, 0, 1.35658e-06
1.265, -0.0432844, -0.306617, -0.496327, 3.5964, 0, -0.321893, 0, 0, 0, 0, 0.0103993, 0.0241605, 0.0137733, -0.00164124, 0, 1.36265e-06
1.27, -0.045701, -0.288764, -0.469944, 3.5435, 0, -0.305812, 0, 0, 0, 0, 0.0160432, 0.0236665, 0.0142483, -0.00170772, 0, 1.36596e-06
1.275, -0.0479861, -0.271174, -0.443741, 3.49099, 0, -0.289823, 0, 0, 0, 0, 0.0218211, 0.0230053, 0.0146589, -0.00177628, 0, 1.36642e-06
1.28, -0.0501407, -0.253846, -0.417766, 3.43899, 0, -0.273965, 0, 0, 0, 0, 0.0277046, 0.0221863, 0.0150011, -0.00184615, 0, 1.36394e-06
1.285, -0.0521662, -0.236776, -0.392064, 3.38763, 0, -0.258273, 0, 0, 0, 0, 0.033663, 0.0212205, 0.0152714, -0.00191657, 0, 1.35845e-06
1.29, -0.0540638, -0.219962, -0.366673, 3.33696, 0, -0.242781, 0, 0, 0, 0, 0.0396638, 0.0201208, 0.0154666, -0.00198682, 0, 1.34987e-06
1.295, -0.0558354, -0.203399, -0.341625, 3.28707, 0, -0.22752, 0, 0, 0, 0, 0.0456723, 0.0189012, 0.0155836, -0.00205617, 0, 1.33815e-06
1.3, -0.0574826, -0.187083, -0.316946, 3.23799, 0, -0.212516, 0, 0, 0, 0, 0.0516521, 0.0175777, 0.0156201, -0.00212395, 0, 1.32321e-06
1.305, -0.0590074, -0.171011, -0.292656, 3.18975, 0, -0.197794, 0, 0, 0, 0, 0.0575652, 0.0161672, 0.015574, -0.00218951, 0, 1.30501e-06
1.31, -0.0604117, -0.155177, -0.268771, 3.14235, 0, -0.183374, 0, 0, 0, 0, 0.0633721, 0.0146879, 0.0154437, -0.00225226, 0, 1.28351e-06
1.315, -0.0616976, -0.139579, -0.2453, 3.09579, 0, -0.169276, 0, 0, 0, 0, 0.0690325, 0.0131591, 0.0152284, -0.00231167, 0, 1.25869e-06
1.32, -0.0628672, -0.124212, -0.222249, 3.05004, 0, -0.155516, 0, 0, 0, 0, 0.0745049, 0.0116008, 0.0149277, -0.00236726, 0, 1.23052e-06
1.325, -0.0639226, -0.109071, -0.19962, 3.00507, 0, -0.142108, 0, 0, 0, 0, 0.0797477, 0.0100338, 0.014542, -0.00241865, 0, 1.199e-06
1.33, -0.0648658, -0.0941538, -0.177409, 2.96083, 0, -0.129064, 0, 0, 0, 0, 0.0847193, 0.00847909, 0.0140724, -0.00246553, 0, 1.16415e-06
1.335, -0.065699, -0.079456, -0.15561, 2.91726, 0, -0.116394, 0, 0, 0, 0, 0.0893783, 0.00695779, 0.0135206, -0.00250768, 0, 1.12598e-06
1.34, -0.0664242, -0.0649745, -0.134215, 2.87428, 0, -0.104107, 0, 0, 0, 0, 0.0936845, 0.00549086, 0.0128892, -0.00254498, 0, 1.08455e-06
1.345, -0.0670434, -0.0507067, -0.113212, 2.83183, 0, -0.0922096, 0, 0, 0, 0, 0.0975991, 0.00409879, 0.0121815, -0.00257742, 0, 1.03991e-06
1.35, -0.0675585, -0.0366501, -0.0925879, 2.78982, 0, -0.0807081, 0, 0, 0, 0, 0.101085, 0.00280122, 0.0114018, -0.00260508, 0, 9.92127e-07
1.355, -0.0679713, -0.0228027, -0.072326, 2.74816, 0, -0.069607, 0, 0, 0, 0, 0.104108, 0.00161671, 0.0105548, -0.00262816, 0, 9.41305e-07
1.36, -0.0682838, -0.00916302, -0.0524096, 2.70676, 0, -0.0589102, 0, 0, 0, 0, 0.106638, 0.000562347, 0.00964631, -0.00264698, 0, 8.87553e-07
1.365, -0.0684974, 0.00426999, -0.0328202, 2.66551, 0, -0.0486204, 0, 0, 0, 0, 0.108645, -0.000346483, 0.00868258, -0.00266194, 0, 8.30996e-07
1.37, -0.0686138, 0.0174969, -0.0135384, 2.62433, 0, -0.0387399, 0, 0, 0, 0, 0.110106, -0.00109643, 0.00767062, -0.00267357, 0, 7.71781e-07
1.375, -0.0686345, 0.0305177, 0.00545552, 2.5831, 0, -0.0292699, 0, 0, 0, 0, 0.111002, -0.0016764, 0.00661799, -0.00268247, 0, 7.10066e-07
1.38, -0.0685609, 0.043332, 0.024182, 2.54173, 0, -0.0202115, 0, 0, 0, 0, 0.111317, -0.00207779, 0.00553275, -0.00268936, 0, 6.46027e-07
1.385, -0.0683943, 0.0559387, 0.0426613, 2.50012, 0, -0.0115649, 0, 0, 0, 0, 0.111043, -0.00229465, 0.00442335, -0.00269503, 0, 5.7985e-07
1.39, -0.0681358, 0.0683365, 0.0609137, 2.45815, 0, -0.00332977, 0, 0, 0, 0, 0.110175, -0.00232376, 0.00329852, -0.00270032, 0, 5.11735e-07
1.395, -0.0677865, 0.0805232, 0.0789594, 2.41574, 0, 0.00449455, 0, 0, 0, 0, 0.108712, -0.00216478, 0.00216721, -0.00270614, 0, 4.4189e-07
1.4, -0.0673475, 0.0924965, 0.0968176, 2.37278, 0, 0.0119093, 0, 0, 0, 0, 0.106662, -0.00182017, 0.0010384, -0.00271345, 0, 3.70529e-07
1.405, -0.0668196, 0.104253, 0.114507, 2.32918, 0, 0.0189163, 0, 0, 0, 0, 0.104034, -0.00129517, -7.89556e-05, -0.00272321, 0, 2.97873e-07
1.41, -0.0662036, 0.11579, 0.132047, 2.28484, 0, 0.0255177, 0, 0, 0, 0, 0.100845, -0.0005977, -0.00117606, -0.00273642, 0, 2.24144e-07
1.415, -0.0655002, 0.127103, 0.149452, 2.23969, 0, 0.0317162, 0, 0, 0, 0, 0.0971165, 0.000261815, -0.00224439, -0.00275404, 0, 1.49564e-07
1.42, -0.06471, 0.138188, 0.16674, 2.19362, 0, 0.0375153, 0, 0, 0, 0, 0.092872, 0.00127065, -0.00327577, -0.00277704, 0, 7.43557e-08
1.425, -0.0638337, 0.149041, 0.183925, 2.14656, 0, 0.0429186, 0, 0, 0, 0, 0.0881409, 0.00241404, -0.00426251, -0.00280633, 0, -1.2662e-09
1.43, -0.0628716, 0.159655, 0.201021, 2.09844, 0, 0.0479308, 0, 0, 0, 0, 0.0829554, 0.00367543, -0.00519742, -0.00284277, 0, -7.70916e-08
1.435, -0.0618243, 0.170025, 0.21804, 2.04918, 0, 0.0525568, 0, 0, 0, 0, 0.0773509, 0.00503681, -0.00607393, -0.00288717, 0, -1.52919e-07
1.44, -0.0606919, 0.180147, 0.234992, 1.99872, 0, 0.0568024, 0, 0, 0, 0, 0.0713648, 0.00647902, -0.0068861, -0.00294025, 0, -2.28556e-07
1.445, -0.059475, 0.190012, 0.251887, 1.947, 0, 0.0606737, 0, 0, 0, 0, 0.0650368, 0.00798205, -0.00762867, -0.00300265, 0, -3.03822e-07
1.45, -0.0581736, 0.199616, 0.268731, 1.89397, 0, 0.0641779, 0, 0, 0, 0, 0.0584078, 0.00952537, -0.0082971, -0.00307491, 0, -3.7855e-07
1.455, -0.0567882, 0.208951, 0.285532, 1.83957, 0, 0.0673224, 0, 0, 0, 0, 0.0515194, 0.0110883, -0.00888755, -0.00315745, 0, -4.52583e-07
1.46, -0.0553188, 0.218011, 0.302294, 1.78378, 0, 0.0701156, 0, 0, 0, 0, 0.0444138, 0.01265, -0.00939687, -0.00325061, 0, -5.2578e-07
1.465, -0.0537656, 0.226788, 0.31902, 1.72654, 0, 0.0725664, 0, 0, 0, 0, 0.037133, 0.0141904, -0.00982261, -0.0033546, 0, -5.98015e-07
1.47, -0.0521289, 0.235275, 0.33571, 1.66784, 0, 0.0746843, 0, 0, 0, 0, 0.0297186, 0.0156894, -0.010163, -0.00346952, 0, -6.69172e-07
1.475, -0.0504088, 0.243465, 0.352365, 1.60765, 0, 0.0764793, 0, 0, 0, 0, 0.0222115, 0.0171282, -0.0104168, -0.00359534, 0, -7.39153e-07
1.48, -0.0486056, 0.25135, 0.368982, 1.54596, 0, 0.0779623, 0, 0, 0, 0, 0.0146513, 0.0184887, -0.0105836, -0.00373193, 0, -8.07871e-07
1.485, -0.0467193, 0.258922, 0.385559, 1.48276, 0, 0.0791443, 0, 0, 0, 0, 0.00707624, 0.0197536, -0.0106632, -0.00387902, 0, -8.75251e-07
1.49, -0.0447502, 0.266175, 0.40209, 1.41805, 0, 0.0800372, 0, 0, 0, 0, -0.000476748, 0.0209072, -0.0106561, -0.00403625, 0, -9.41232e-07
1.495, -0.0426986, 0.273101, 0.41857, 1.35184, 0, 0.080653, 0, 0, 0, 0, -0.00797262, 0.0219348, -0.0105633, -0.00420312, 0, -1.00576e-06
1.5, -0.0405647, 0.279692, 0.434989, 1.28413, 0, 0.0810041, 0, 0, 0, 0, -0.0153781, 0.022823, -0.0103859, -0.00437904, 0, -1.0688e-06
1.505, -0.0383488, 0.28594, 0.451341, 1.21495, 0, 0.0811034, 0, 0, 0, 0, -0.0226616, 0.0235597, -0.0101257, -0.00456329, 0, -1.13032e-06
1.51, -0.0360514, 0.291839, 0.467614, 1.14432, 0, 0.0809638, 0, 0, 0, 0, -0.0297938, 0.024134, -0.00978455, -0.00475506, 0, -1.19029e-06
1.515, -0.0336728, 0.297381, 0.483797, 1.07227, 0, 0.0805984, 0, 0, 0, 0, -0.0367468, 0.0245363, -0.00936462, -0.00495343, 0, -1.2487e-06
1.52, -0.0312136, 0.302559, 0.499878, 0.998843, 0, 0.0800204, 0, 0, 0, 0, -0.0434947, 0.0247584, -0.0088683, -0.00515738, 0, -1.30553e-06
1.525, -0.0286742, 0.307367, 0.515843, 0.924076, 0, 0.0792428, 0, 0, 0, 0, -0.0500136, 0.0247931, -0.00829816, -0.0053658, 0, -1.36077e-06
1.53, -0.0260553, 0.311797, 0.531677, 0.848022, 0, 0.0782788, 0, 0, 0, 0, -0.0562811, 0.0246342, -0.00765691, -0.00557749, 0, -1.41443e-06
