time,pos1,pos2,vel1,vel2,acc1,acc2
0.116666666666667,-0.000170032727176,-0.000513196462929,-0.001959628445613,-0.007149520786311,0.003896779718442,-0.019623015230601
0.12,-0.000176543114384,-0.000537137195246,-0.001945435581502,-0.007211149906789,0.004597694644672,-0.017361936027322
0.123333333333333,-0.000183002297719,-0.000561270795641,-0.001928977147982,-0.007265267026493,0.005255996098365,-0.0151160921847
0.126666666666667,-0.000189402962038,-0.000585572308756,-0.001910395607513,-0.007311923854687,0.005871438245008,-0.012886037014888
0.13,-0.000195738268436,-0.000610016954672,-0.001889834226348,-0.007351173939926,0.006443784669093,-0.010672320732848
0.133333333333333,-0.00020200185688,-0.000634580135022,-0.001867437043053,-0.007383072659572,0.006972808419368,-0.008475490355108
0.136666666666667,-0.000208187848723,-0.000659237439069,-0.001843348836886,-0.00740767720896,0.007458292052332,-0.006296089599097
0.14,-0.000214290849126,-0.000683964649749,-0.001817715096037,-0.007425046590233,0.007900027674162,-0.004134658782709
0.143333333333333,-0.000220305949363,-0.000708737749671,-0.001790681985725,-0.007435241600845,0.008297816980978,-0.001991734724498
0.146666666666667,-0.000226228729031,-0.000733532927088,-0.001762396316164,-0.00743832482173,0.008651471297265,0.000132149355499
0.15,-0.000232055258138,-0.000758326581816,-0.00173300551041,-0.007434360605141,0.008960811612688,0.002236463934964
0.153333333333333,-0.0002377820991,-0.000783095331122,-0.001702657572079,-0.007423415062163,0.009225668617212,0.004320683287655
0.156666666666667,-0.000243406308618,-0.000807816015564,-0.001671501052961,-0.00740555604989,0.009445882734524,0.006384285581002
0.16,-0.000248925439453,-0.000832465704788,-0.001639685020516,-0.00738085315829,0.009621304153668,0.008426752973661
0.163333333333333,-0.000254337542089,-0.000857021703286,-0.00160735902527,-0.007349377696733,0.009751792858924,0.010447571712362
0.166666666666667,-0.000259641166288,-0.000881461556099,-0.001574673068123,-0.007311202680207,0.009837218658258,0.01244623222798
0.17,-0.000264835362543,-0.000905763054487,-0.001541777567549,-0.007266402815213,0.009877461209734,0.014422229231268
0.173333333333333,-0.000269919683405,-0.000929904241534,-0.001508823326725,-0.007215054485332,0.009872410046072,0.016375061807849
0.176666666666667,-0.000274894184721,-0.000953863417722,-0.001475961500575,-0.007157235736494,0.009821964597945,0.018304233512609
0.18,-0.000279759426742,-0.000977619146444,-0.001443343562738,-0.007093026261915,0.009726034215306,0.020209252463604
0.183333333333333,-0.000284516475139,-0.001001150259469,-0.001411121272473,-0.007022507386737,0.009584538186756,0.022089631435158
0.186666666666667,-0.000289166901892,-0.001024435862356,-0.001379446641493,-0.006945762052347,0.009397405757426,0.023944887950329
0.19,-0.000293712786082,-0.001047455339818,-0.001348471900757,-0.006862874800401,0.009164576145096,0.025774544372695
0.193333333333333,-0.000298156714564,-0.001070188361025,-0.001318349467193,-0.006773931756529,0.008885998554478,0.027578127997541
0.196666666666667,-0.00030250178253,-0.001092614884861,-0.001289231910393,-0.006679020613751,0.008561632189805,0.029355171142329
0.2,-0.000306751593967,-0.001114715165117,-0.001261271919261,-0.00657823061558,0.008191446265603,0.031105211236292
0.203333333333333,-0.000310910261992,-0.001136469755632,-0.001234622268623,-0.006471652538842,0.007775420015812,0.03282779090934
0.206666666666667,-0.000314982409091,-0.001157859515376,-0.001209435785822,-0.006359378676185,0.007313542701152,0.034522458080361
0.21,-0.000318973167231,-0.001178865613473,-0.001185865317282,-0.006241502818306,0.006805813614468,0.036188766044749
0.213333333333333,-0.000322888177873,-0.001199469534164,-0.001164063695059,-0.006118120235886,0.006252242084578,0.037826273560866
0.216666666666667,-0.000326733591865,-0.001219653081712,-0.001144183703385,-0.005989327661234,0.005652847478561,0.039434544935984
0.22,-0.000330516069229,-0.001239398385239,-0.001126378045202,-0.005855223269647,0.005007659202006,0.041013150111425
0.223333333333333,-0.000334242778833,-0.00125868790351,-0.001110799308704,-0.005715906660491,0.004316716697218,0.042561664746567
0.226666666666667,-0.000337921397953,-0.001277504429643,-0.001097599933887,-0.005571478838003,0.003580069440047,0.044079670302467
0.23,-0.000341560111725,-0.001295831095763,-0.001086932179104,-0.005422042191808,0.002797776935415,0.045566754124355
0.233333333333333,-0.000345167612481,-0.001313651377588,-0.001078948087651,-0.005267700477174,0.001969908710199,0.047022509523029
0.236666666666667,-0.000348753098976,-0.001330949098944,-0.00107379945437,-0.005108558794988,0.001096544304533,0.048446535855999
0.24,-0.00035232627551,-0.001347708436221,-0.001071637792287,-0.004944723571467,0.000177773262188,0.049838438607304
0.243333333333333,-0.000355897350925,-0.001363913922754,-0.001072614299288,-0.004776302537606,-0.000786304881859,0.051197829466148
0.246666666666667,-0.000359477037505,-0.001379550453139,-0.001076879824833,-0.004603404708359,-0.001795580615115,0.052524326405339
0.25,-0.000363076549757,-0.001394603287476,-0.001084584836722,-0.00442614036157,-0.002849934462759,0.053817553758396
0.253333333333333,-0.000366707603083,-0.001409058055549,-0.001095879387918,-0.004244621016637,-0.003949237004982,0.055077142295491
0.256666666666667,-0.000370382412343,-0.001422900760921,-0.001110913083422,-0.004058959412934,-0.005093348895938,0.056302729298708
0.26,-0.000374113690306,-0.001436117784969,-0.001129835047224,-0.003869269487979,-0.006282120884543,0.05749395863636
0.263333333333333,-0.000377914645991,-0.001448695890841,-0.001152793889319,-0.003675666355358,-0.007515393836422,0.058650480836355
0.266666666666667,-0.000381798982901,-0.001460622227338,-0.0011799376728,-0.003478266282403,-0.008792998758386,0.059771953158116
0.27,-0.000385780897143,-0.001471884332723,-0.001211413881042,-0.003277186667637,-0.010114756824337,0.060858039663895
0.273333333333333,-0.000389875075442,-0.001482470138455,-0.001247369384963,-0.003072546017977,-0.011480479402403,0.061908411289203
0.276666666666667,-0.000394096693043,-0.001492367972843,-0.001287950410391,-0.002864463925709,-0.012889968084591,0.062922745911777
0.28,-0.000398461411511,-0.001501566564627,-0.001333302505527,-0.002653061045232,-0.014343014717451,0.063900728419611
0.283333333333333,-0.000402985376413,-0.001510055046478,-0.001383570508507,-0.002438459069578,-0.015839401434738,0.064842050778212
0.286666666666667,-0.000407685214901,-0.001517822958424,-0.001438898515092,-0.002220780706711,-0.017378900692249,0.065746412096476
0.29,-0.00041257803318,-0.001524860251189,-0.001499429846456,-0.002000149655602,-0.018961275303243,0.066613518691215
0.293333333333333,-0.000417681413877,-0.001531157289461,-0.001565307017113,-0.001776690582102,-0.020586278476261,0.067443084151564
0.296666666666667,-0.000423013413295,-0.00153670485507,-0.001636671702964,-0.001550529094591,-0.02225365385493,0.068234829401463
0.3,-0.000428592558564,-0.001541494150092,-0.001713664709479,-0.001321791719426,-0.023963135558507,0.068988482760709
0.303333333333333,-0.000434437844691,-0.001545516799866,-0.001796425940021,-0.001090605876187,-0.025714448224866,0.069703780005831
0.306666666666667,-0.000440568731497,-0.001548764855933,-0.001885094364312,-0.00085709985272,-0.027507307054924,0.070380464429331
0.31,-0.000447005140453,-0.001551230798884,-0.001979807987054,-0.000621402779991,-0.029341417858588,0.071018286897829
0.313333333333333,-0.000453767451411,-0.001552907541133,-0.002080703816702,-0.000383644606735,-0.031216477102271,0.071617005908697
0.316666666666667,-0.000460876499231,-0.001553788429596,-0.002187917834402,-0.000143956073933,-0.033132171958109,0.072176387645912
0.32,-0.000468353570307,-0.001553867248293,-0.00230158496309,9.75313109044941E-05,-0.035088180355299,0.072696206035065
0.323333333333333,-0.000476220398985,-0.001553138220857,-0.002421839036771,0.000340685299634,-0.037084171032449,0.073176242796256
0.326666666666667,-0.000484499163885,-0.001551596012962,-0.002548812769973,0.000585372929546,-0.039119803591332,0.07361628749631
0.33,-0.000493212484118,-0.00154923573466,-0.00268263772738,0.000831460549609,-0.041194728552702,0.074016137599952
0.333333333333333,-0.000502383415401,-0.001546052942631,-0.002823444293657,0.001078813846879,-0.04330858741422,0.074375598519522
0.336666666666667,-0.000512035446076,-0.001542043642347,-0.002971361643475,0.001327297873073,-0.045461012708842,0.074694483663277
0.34,-0.000522192493024,-0.001537204290144,-0.003126517711716,0.001576777071301,-0.047651628064936,0.074972614482605
0.343333333333333,-0.000532878897487,-0.001531531795205,-0.003289039163907,0.001827115302957,-0.049880048268738,0.075209820518346
0.346666666666667,-0.000544119420784,-0.001525023521457,-0.003459051366841,0.002078175874757,-0.052145879327757,0.075405939445245
0.35,-0.000555939239933,-0.001517677289373,-0.003636678359426,0.002329821565925,-0.054448718536035,0.075560817115368
0.353333333333333,-0.00056836394318,-0.001509491377685,-0.003822042823748,0.002581914655526,-0.05678815454055,0.075674307600493
0.356666666666667,-0.000581419525425,-0.001500464525003,-0.004015266056363,0.002834316949929,-0.059163767409234,0.07574627323275
0.36,-0.000595132383556,-0.001490595931352,-0.00421646793981,0.003086889810411,-0.06157512870073,0.07577658464449
0.363333333333333,-0.00060952931169,-0.0014798852596,-0.004425766914368,0.003339494180892,-0.064021801535324,0.075765120806266
0.366666666666667,-0.000624637496318,-0.001468332636812,-0.004643279950045,0.003591990615786,-0.066503340667999,0.075711769063687
0.37,-0.000640484511357,-0.001455938655495,-0.004869122518821,0.003844239307983,-0.06901929256216,0.075616425173731
0.373333333333333,-0.00065709831311,-0.001442704374759,-0.005103408567126,0.004096100116944,-0.071569195464622,0.075478993338346
0.376666666666667,-0.000674507235138,-0.001428631321382,-0.005346250488585,0.004347432596905,-0.074152579483406,0.075299386237465
0.38,-0.000692739983034,-0.00141372149078,-0.005597759097016,0.004598096025194,-0.076768966665804,0.075077525061169
0.383333333333333,-0.000711825629118,-0.001397977347881,-0.005858043599691,0.004847949430646,-0.079417871077615,0.074813339539448
0.386666666666667,-0.000731793607032,-0.001381401827909,-0.006127211570867,0.005096851622124,-0.082098798885453,0.074506767971424
0.39,-0.000752673706257,-0.001363998337067,-0.006405368925594,0.005344661217123,-0.084811248438466,0.074157757252549
0.393333333333333,-0.000774496066536,-0.001345770753128,-0.00669261989379,0.005591236670474,-0.087554710351954,0.07376626290091
0.396666666666667,-0.000797291172216,-0.00132672342593,-0.006989066994607,0.005836436303129,-0.090328667593851,0.073332249082646
0.4,-0.0008210898465,-0.001306861177774,-0.007294811011082,0.006080118331025,-0.093132595570301,0.072855688634331
0.403333333333333,-0.000845923245623,-0.001286189303723,-0.007609950965075,0.006322140894024,-0.095965962214235,0.07233656308546
0.406666666666667,-0.000871822852934,-0.001264713571814,-0.00793458409251,0.006562362084928,-0.09882822807474,0.071774862679541
0.41,-0.000898820472906,-0.001242440223157,-0.008268805818907,0.006800639978554,-0.101718846406834,0.071170586392637
0.413333333333333,-0.00092694822506,-0.001219375971957,-0.008612709735222,0.007036832660879,-0.104637263264284,0.070523741951521
0.416666666666667,-0.000956238537808,-0.001195528005418,-0.008966387574002,0.007270798258231,-0.107582917592395,0.069834345850095
0.42,-0.00098672414222,-0.001170903983568,-0.009329929185838,0.007502394966546,-0.11055524132263,0.069102423364107
0.423333333333333,-0.001018438065713,-0.001145512038974,-0.009703422516153,0.007731481080659,-0.11355365946794,0.068328008565164
0.426666666666667,-0.001051413625661,-0.001119360776364,-0.010086953582291,0.007957915023647,-0.116577590219533,0.067511144332917
0.43,-0.001085684422929,-0.00109245927215,-0.01048060645095,0.008181555376211,-0.119626445045682,0.066651882365245
0.433333333333333,-0.001121284335334,-0.001064817073856,-0.010884463215929,0.008402260906082,-0.122699628790417,0.065750283187868
0.436666666666667,-0.001158247511035,-0.001036444199443,-0.011298603976219,0.008619890597464,-0.125796539774334,0.064806416162621
0.44,-0.001196608361842,-0.00100735113654,-0.011723106814425,0.0088343036805,-0.128916569895944,0.063820359493051
0.443333333333333,-0.001236401556464,-0.000977548841573,-0.012158047775526,0.009045359660751,-0.13205910473439,0.06279220022982
0.446666666666667,-0.001277662013679,-0.000947048738801,-0.012603500845987,0.009252918348698,-0.135223523653969,0.061722034274978
0.45,-0.001320424895438,-0.000915862719248,-0.013059537933219,0.009456839889251,-0.138409199908533,0.060609966382652
0.453333333333333,-0.001364725599901,-0.000884003139539,-0.013526228845378,0.009656984791249,-0.141615500747574,0.059456110160352
0.456666666666667,-0.001410599754407,-0.00085148282064,-0.014003641271536,0.009853213956986,-0.144841787523923,0.058260588068953
0.46,-0.001458083208377,-0.000818315046493,-0.014491840762204,0.010045388711709,-0.148087415801662,0.057023531418865
0.463333333333333,-0.001507212026155,-0.000784513562562,-0.014990890710214,0.010233370833112,-0.15135173546554,0.055745080367201
0.466666666666667,-0.001558022479779,-0.000750092574272,-0.015500852331974,0.010417022580824,-0.154634090831163,0.054425383913217
0.47,-0.001610551041701,-0.000715066745356,-0.016021784649088,0.010596206725867,-0.157933820755833,0.053064599890481
0.473333333333333,-0.001664834377439,-0.0006794511961,-0.016553744470346,0.010770786580094,-0.161250258752066,0.051662894958956
0.476666666666667,-0.00172090933817,-0.000643261501489,-0.017096786374102,0.010940626025593,-0.164582733100258,0.050220444596189
0.48,-0.001778812953267,-0.000606513689262,-0.017650962691015,0.011105589544068,-0.167930566962012,0.048737433085922
0.483333333333333,-0.001838582422777,-0.000569224237862,-0.018216323487182,0.011265542246166,-0.171293078496881,0.047214053505152
0.486666666666667,-0.001900255109848,-0.000531410074288,-0.018792916547661,0.011420349900769,-0.174669580977578,0.045650507710643
0.49,-0.001963868533095,-0.000493088571857,-0.019380787360366,0.011569878964237,-0.178059382906411,0.044047006323596
0.493333333333333,-0.002029460358917,-0.00045427754786,-0.01997997910037,0.011713996609593,-0.181461788134249,0.042403768712312
0.496666666666667,-0.002097068393764,-0.000414995261126,-0.020590532614594,0.011852570755653,-0.184876095978654,0.040721022974309
0.5,-0.002166730576348,-0.000375260409489,-0.021212486406894,0.011985470096089,-0.188301601343573,0.038999005916262
0.503333333333333,-0.00223848496981,-0.000335092127152,-0.021845876623551,0.012112564128428,-0.191737594839364,0.037237963032449
0.506666666666667,-0.002312369753838,-0.000294509981966,-0.022490737039157,0.012233723182972,-0.195183362903712,0.035438148482619
0.51,-0.002388423216738,-0.000253533972599,-0.023147099042909,0.012348818451645,-0.198638187924786,0.033599825067452
0.513333333333333,-0.002466683747458,-0.000212184525622,-0.023814991625322,0.012457722016755,-0.202101348362935,0.031723264202982
0.516666666666667,-0.002547189827573,-0.000170482492487,-0.024494441365329,0.012560306879665,-0.20557211887348,0.029808745893265
0.52,-0.002629980023226,-0.000128449146424,-0.025185472417812,0.012656446989377,-0.209049770432617,0.027856558702019
0.523333333333333,-0.002715092977025,-8.61061792248857E-05,-0.025888106501546,0.012746017271012,-0.212533570461232,0.025866999722603
0.526666666666667,-0.002802567399903,-4.34756979503981E-05,-0.026602362887553,0.012828893654194,-0.216022782949526,0.023840374546469
0.53,-0.002892442062942,-5.80221530260338E-07,-0.027328258387877,0.012904953101322,-0.219516668584758,0.021776997230088
0.533333333333333,-0.002984755789156,4.25573227250788E-05,-0.028065807344785,0.012974073635728,-0.223014484877412,0.01967719026084
0.536666666666667,-0.003079547445241,8.59136027079245E-05,-0.028815021620393,0.013036134369727,-0.226515486288649,0.017541284521262
0.54,-0.003176855933292,0.00012946488519,-0.029575910586709,0.013091015532536,-0.230018924358204,0.015369619251066
0.543333333333333,-0.003276720182486,0.000173187039591,-0.030348481116114,0.013138598498068,-0.233524047832416,0.013162542009347
0.546666666666667,-0.003379179140733,0.000217055541844,-0.031132737572259,0.013178765812599,-0.237030102794493,0.010920408633882
0.55,-0.003484271766301,0.000261045478342,-0.031928681801411,0.013211401222294,-0.240536332794006,0.008643583199548
0.553333333333333,-0.003592037019409,0.000305131549992,-0.032736313124219,0.013236389700596,-0.244041978976062,0.006332437976287
0.556666666666667,-0.003702513853795,0.000349288076346,-0.033555628327918,0.013253617475469,-0.247546280212868,0.00398735338325
0.56,-0.003815741208261,0.000393488999829,-0.034386621658971,0.013262972056484,-0.251048473235135,0.001608717943244
0.563333333333333,-0.003931757998188,0.000437707890056,-0.035229284816152,0.013264342261757,-0.254547792762268,-0.000803071763416
0.566666666666667,-0.004050603107036,0.000481917948241,-0.036083606944053,0.013257618244728,-0.258043471635276,-0.003247611148465
0.57,-0.004172315377816,0.000526092011688,-0.036949574627054,0.013242691520767,-0.261534740950125,-0.00572448766572
0.573333333333333,-0.004296933604549,0.000570202558379,-0.037827171883721,0.013219454993623,-0.265020830189299,-0.008233280862225
0.576666666666667,-0.004424496523707,0.000614221711645,-0.038716380161649,0.013187802981686,-0.268500967354503,-0.010773562431571
0.58,-0.004555042805627,0.000658121244924,-0.039617178332751,0.013147631244079,-0.271974379101535,-0.01334489626754
0.583333333333333,-0.004688611045925,0.000701872586606,-0.040529542688993,0.013098837006569,-0.275440290873298,-0.015946838519924
0.586666666666667,-0.004825239756887,0.000745446824967,-0.041453446938573,0.01304131898728,-0.2788979270342,-0.018578937651986
0.59,-0.004964967358849,0.000788814713187,-0.042388862202554,0.012974977422222,-0.282346511004718,-0.021240734498232
0.593333333333333,-0.005107832171571,0.000831946674449,-0.043335757011937,0.012899714090625,-0.285785265394727,-0.023931762324211
0.596666666666667,-0.005253872405595,0.000874812807125,-0.044294097305186,0.012815432340061,-0.289213412140304,-0.026651546887623
0.6,-0.005403126153605,0.000917382890049,-0.045263846426206,0.012722037111374,-0.292630172638176,-0.029399606501296
0.603333333333333,-0.00555563138177,0.000959626387867,-0.046244965122773,0.012619434963386,-0.296034767879765,-0.032175452096546
0.606666666666667,-0.00571142592109,0.001001512456472,-0.047237411545405,0.012507534097397,-0.299426418587998,-0.034978587287286
0.61,-0.005870547458739,0.001043009948517,-0.048241141246693,0.01238624438147,-0.30280434535263,-0.037808508437887
0.613333333333333,-0.006033033529402,0.001084087419015,-0.049256107181089,0.012255477374478,-0.306167768765733,-0.040664704730912
0.616666666666667,-0.006198921506613,0.001124713131013,-0.050282259705132,0.012115146349931,-0.309515909557261,-0.043546658235283
0.62,-0.006368248594103,0.001164855061348,-0.051319546578137,0.011965166319576,-0.312847988730857,-0.046453843976599
0.623333333333333,-0.006541051817134,0.001204480906477,-0.052367912963337,0.011805454056754,-0.316163227701001,-0.049385730009059
0.626666666666667,-0.006717368013858,0.001243558088393,-0.053427301429477,0.011635928119515,-0.319460848428109,-0.052341777489726
0.63,-0.006897233826664,0.001282053760607,-0.054497651952858,0.011456508873489,-0.322740073553709,-0.055321440750546
0.633333333333333,-0.007080685693544,0.001319934814216,-0.055578901919835,0.011267118514512,-0.326000126537,-0.058324167374186
0.636666666666667,-0.007267759839463,0.001357167884037,-0.056670986129771,0.011067681090994,-0.32924023179143,-0.06134939827252
0.64,-0.007458492267742,0.001393719354823,-0.057773836798445,0.010858122526028,-0.332459614820284,-0.064396567762608
0.643333333333333,-0.007652918751453,0.001429555367544,-0.058887383561907,0.010638370639243,-0.335657502352115,-0.067465103647068
0.646666666666667,-0.007851074824822,0.001464641825751,-0.060011553480792,0.010408355168381,-0.338833122476966,-0.070554427293991
0.65,-0.008052995774658,0.001498944402,-0.061146271045086,0.010168007790617,-0.341985704780011,-0.073663953718456
0.653333333333333,-0.008258716631789,0.001532428544355,-0.062291458179326,0.009917262143591,-0.345114480479609,-0.076793091666024
0.656666666666667,-0.00846827216252,0.001565059482957,-0.063447034248284,0.009656053846177,-0.348218682562803,-0.079941243696084
0.66,-0.008681696860111,0.001596802236663,-0.064612916063078,0.009384320518951,-0.351297545916834,-0.083107806267478
0.663333333333333,-0.008899024936274,0.00162762161975,-0.065789017887729,0.009102001804393,-0.354350307467217,-0.086292169824849
0.666666666666667,-0.009120290312696,0.001657482248692,-0.066975251446192,0.008809039386785,-0.357376206311873,-0.0894937188861
0.67,-0.009345526612582,0.001686348548996,-0.068171525929808,0.008505377011819,-0.360374483853585,-0.092711832131086
0.673333333333333,-0.009574767152228,0.001714184762104,-0.069377748005216,0.008190960505911,-0.363344383937216,-0.095945882492036
0.676666666666667,-0.009808044932617,0.001740954952368,-0.070593821822723,0.007865737795206,-0.366285152981941,-0.099195237243635
0.68,-0.010045392631046,0.001766623014072,-0.071819649025096,0.007529658924287,-0.369196040113239,-0.102459258095044
0.683333333333333,-0.010286842592784,0.00179115267853,-0.073055128756811,0.007182676074572,-0.37207629729795,-0.105737301284514
0.686666666666667,-0.010532426822758,0.001814507521236,-0.074300157673749,0.00682474358239,-0.374925179476511,-0.109028717673139
0.69,-0.010782176977276,0.001836650969079,-0.075554629953322,0.006455817956751,-0.377741944696486,-0.112332852838581
0.693333333333333,-0.01103612435578,0.001857546307615,-0.076818437305059,0.0060758578968,-0.380525854242968,-0.115649047173263
0.696666666666667,-0.011294299892643,0.001877156688391,-0.078091468981608,0.00568482430893,-0.383276172769525,-0.118976635982234
0.7,-0.011556734148991,0.001895445136341,-0.079373611790189,0.005282680323585,-0.385992168431804,-0.12231494958011
0.703333333333333,-0.011823457304577,0.001912374557215,-0.080664750104487,0.004869391311729,-0.388673113016652,-0.125663313391625
0.706666666666667,-0.012094499149688,0.001927907745086,-0.081964765876967,0.004444924900974,-0.391318282072008,-0.12902104805209
0.71,-0.012369889077091,0.001942007389888,-0.083273538651633,0.004009250991382,-0.393926955037931,-0.132387469508379
0.713333333333333,-0.012649656074032,0.001954636085028,-0.08459094557722,0.003562341770918,-0.396498415374042,-0.135761889122527
0.716666666666667,-0.012933828714272,0.001965756335028,-0.085916861420794,0.003104171730565,-0.399031950687926,-0.1391436137757
0.72,-0.01322243515017,0.001975330563232,-0.087251158581806,0.00263471767908,-0.401526852866371,-0.142531945970461
0.723333333333333,-0.013515503104817,0.001983321119555,-0.088593707106569,0.002153958757428,-0.403982418200216,-0.14592618393751
0.726666666666667,-0.013813059864214,0.001989690288281,-0.089944374703141,0.00166187645283,-0.406397947508706,-0.149325621742834
0.73,-0.014115132269505,0.001994400295907,-0.091303026756628,0.001158454612476,-0.408772746270172,-0.152729549393743
0.733333333333333,-0.014421746709258,0.001997413319031,-0.092669526344942,0.000643679456872,-0.411106124746548,-0.15613725294847
0.736666666666667,-0.014732929111805,0.001998691492286,-0.094043734254938,0.00011753959282,-0.413397398105445,-0.15954801462337
0.74,-0.015048704937625,0.001998196916317,-0.095425508998978,-0.000419973973951,-0.4156458865467,-0.162961112903974
0.743333333333333,-0.015369099171798,0.001995891665793,-0.096814706831916,-0.00096886782654,-0.4178509154265,-0.166375822656862
0.746666666666667,-0.015694136316504,0.001991737797473,-0.098211181768488,-0.001529146124996,-0.420011815376221,-0.169791415239009
0.75,-0.016023840383588,0.001985697358294,-0.099614785601091,-0.0021008105948,-0.422127922427722,-0.173207158611736
0.753333333333333,-0.016358234887178,0.001977732393508,-0.101025367918006,-0.002683860515741,-0.424198578135242,-0.176622317454384
0.756666666666667,-0.016697342836374,0.001967804954855,-0.102442776121992,-0.003278292711163,-0.426223129691175,-0.180036153277125
0.76,-0.017041186727991,0.001955877108767,-0.103866855449281,-0.003884101537589,-0.428200930049353,-0.183447924536745
0.763333333333333,-0.01738978853937,0.001941910944605,-0.105297448988988,-0.004501278874741,-0.430131338043668,-0.186856886751855
0.766666666666667,-0.017743169721251,0.001925868582935,-0.106734397702905,-0.005129814115934,-0.432013718504469,-0.19026229261922
0.77,-0.018101351190722,0.001907712183832,-0.108177540445684,-0.005769694158869,-0.433847442374482,-0.193663392131741
0.773333333333333,-0.018464353324222,0.001887403955209,-0.109626713985402,-0.006420903396813,-0.435631886827621,-0.197059432695387
0.776666666666667,-0.018832195950625,0.001864906161186,-0.111081753024535,-0.007083423710172,-0.437366435383891,-0.20044965924793
