time,pos1,pos2,vel1,vel2,tau1,tau2,K11,K12,K13,K14,K21,K22,K23,K24,k1,k2
0.066, -0.0178507, 0.0416481, -0.542271, 1.25336, -0.594875, 0, 0.173054, 0.098066, -0.0428251, -0.0103724, 0, 0, 0, 0, -2.0224e-09, 0
0.067, -0.018397, 0.0429102, -0.55018, 1.27088, -0.595929, 0, 0.172322, 0.0968688, -0.0431195, -0.0105428, 0, 0, 0, 0, -2.12089e-09, 0
0.068, -0.0189511, 0.0441898, -0.558057, 1.2883, -0.596968, 0, 0.171575, 0.0956495, -0.0434115, -0.0107106, 0, 0, 0, 0, -2.21951e-09, 0
0.069, -0.0195131, 0.0454868, -0.565902, 1.30561, -0.597993, 0, 0.170815, 0.0944086, -0.0437012, -0.0108755, 0, 0, 0, 0, -2.31826e-09, 0
0.07, -0.0200829, 0.046801, -0.573714, 1.32281, -0.599004, 0, 0.170041, 0.0931466, -0.0439885, -0.0110376, 0, 0, 0, 0, -2.41711e-09, 0
0.071, -0.0206605, 0.0481324, -0.581492, 1.33989, -0.600002, 0, 0.169254, 0.0918642, -0.0442734, -0.0111968, 0, 0, 0, 0, -2.51606e-09, 0
0.072, -0.0212459, 0.0494807, -0.589236, 1.35686, -0.600985, 0, 0.168453, 0.0905617, -0.0445559, -0.0113531, 0, 0, 0, 0, -2.61511e-09, 0
0.073, -0.021839, 0.050846, -0.596944, 1.3737, -0.601955, 0, 0.167639, 0.0892397, -0.0448359, -0.0115065, 0, 0, 0, 0, -2.71423e-09, 0
0.074, -0.0224397, 0.0522281, -0.604615, 1.39042, -0.602911, 0, 0.166812, 0.0878988, -0.0451134, -0.0116568, 0, 0, 0, 0, -2.81342e-09, 0
0.075, -0.0230482, 0.0536269, -0.612248, 1.40702, -0.603853, 0, 0.165971, 0.0865395, -0.0453885, -0.0118041, 0, 0, 0, 0, -2.91267e-09, 0
0.076, -0.0236642, 0.0550421, -0.619843, 1.42349, -0.604782, 0, 0.165117, 0.0851625, -0.045661, -0.0119484, 0, 0, 0, 0, -3.01197e-09, 0
0.077, -0.0242879, 0.0564738, -0.627399, 1.43983, -0.605697, 0, 0.164251, 0.0837682, -0.0459309, -0.0120895, 0, 0, 0, 0, -3.11131e-09, 0
0.078, -0.024919, 0.0579217, -0.634914, 1.45604, -0.606599, 0, 0.163371, 0.0823572, -0.0461984, -0.0122275, 0, 0, 0, 0, -3.21067e-09, 0
0.079, -0.0255577, 0.0593858, -0.642389, 1.47211, -0.607488, 0, 0.162479, 0.0809301, -0.0464632, -0.0123623, 0, 0, 0, 0, -3.31006e-09, 0
0.08, -0.0262038, 0.0608659, -0.649821, 1.48804, -0.608364, 0, 0.161574, 0.0794876, -0.0467255, -0.012494, 0, 0, 0, 0, -3.40944e-09, 0
0.081, -0.0268573, 0.0623619, -0.657211, 1.50383, -0.609226, 0, 0.160656, 0.0780301, -0.0469851, -0.0126224, 0, 0, 0, 0, -3.50883e-09, 0
0.082, -0.0275182, 0.0638735, -0.664556, 1.51948, -0.610076, 0, 0.159726, 0.0765583, -0.0472421, -0.0127475, 0, 0, 0, 0, -3.6082e-09, 0
0.083, -0.0281864, 0.0654008, -0.671857, 1.53498, -0.610913, 0, 0.158783, 0.0750728, -0.0474965, -0.0128694, 0, 0, 0, 0, -3.70754e-09, 0
0.084, -0.0288619, 0.0669435, -0.679113, 1.55034, -0.611737, 0, 0.157829, 0.0735743, -0.0477482, -0.0129879, 0, 0, 0, 0, -3.80686e-09, 0
0.085, -0.0295446, 0.0685014, -0.686323, 1.56554, -0.612549, 0, 0.156862, 0.0720632, -0.0479973, -0.0131032, 0, 0, 0, 0, -3.90612e-09, 0
0.086, -0.0302345, 0.0700745, -0.693485, 1.5806, -0.613348, 0, 0.155883, 0.0705403, -0.0482437, -0.013215, 0, 0, 0, 0, -4.00533e-09, 0
0.087, -0.0309316, 0.0716626, -0.700599, 1.59549, -0.614135, 0, 0.154892, 0.0690062, -0.0484873, -0.0133235, 0, 0, 0, 0, -4.10448e-09, 0
0.088, -0.0316357, 0.0732654, -0.707665, 1.61023, -0.615006, 0, 0.153889, 0.0674614, -0.0487283, -0.0134286, 0, 0, 0, 0, -4.20337e-09, 0
0.089, -0.0323469, 0.074883, -0.714682, 1.62482, -0.615656, 0, 0.152874, 0.0659067, -0.0489666, -0.0135303, 0, 0, 0, 0, -4.30257e-09, 0
0.09, -0.0330651, 0.076515, -0.721648, 1.63924, -0.616411, 0, 0.151848, 0.0643426, -0.0492022, -0.0136286, 0, 0, 0, 0, -4.40145e-09, 0
0.091, -0.0337902, 0.0781614, -0.728562, 1.65349, -0.617184, 0, 0.15081, 0.0627698, -0.049435, -0.0137234, 0, 0, 0, 0, -4.50017e-09, 0
0.092, -0.0345222, 0.079822, -0.735425, 1.66758, -0.617861, 0, 0.149761, 0.0611889, -0.049665, -0.0138148, 0, 0, 0, 0, -4.59894e-09, 0
0.093, -0.035261, 0.0814965, -0.742234, 1.6815, -0.618585, 0, 0.1487, 0.0596006, -0.0498924, -0.0139027, 0, 0, 0, 0, -4.69746e-09, 0
0.094, -0.0360066, 0.0831849, -0.74899, 1.69524, -0.61929, 0, 0.147628, 0.0580054, -0.050117, -0.0139871, 0, 0, 0, 0, -4.79587e-09, 0
0.095, -0.036759, 0.0848869, -0.755691, 1.70882, -0.619982, 0, 0.146545, 0.0564041, -0.0503388, -0.0140681, 0, 0, 0, 0, -4.89414e-09, 0
0.096, -0.037518, 0.0866025, -0.762338, 1.72222, -0.62072, 0, 0.14545, 0.0547973, -0.0505578, -0.0141455, 0, 0, 0, 0, -4.99214e-09, 0
0.097, -0.0382836, 0.0883313, -0.76893, 1.73544, -0.621323, 0, 0.144345, 0.0531856, -0.0507741, -0.0142195, 0, 0, 0, 0, -5.09021e-09, 0
0.098, -0.0390558, 0.0900733, -0.775464, 1.74848, -0.621983, 0, 0.143229, 0.0515697, -0.0509876, -0.01429, 0, 0, 0, 0, -5.18798e-09, 0
0.099, -0.0398345, 0.0918282, -0.781941, 1.76134, -0.62263, 0, 0.142102, 0.0499502, -0.0511984, -0.0143569, 0, 0, 0, 0, -5.28557e-09, 0
0.1, -0.0406197, 0.0935959, -0.78836, 1.77402, -0.623264, 0, 0.140964, 0.0483277, -0.0514063, -0.0144203, 0, 0, 0, 0, -5.38297e-09, 0
0.101, -0.0414112, 0.0953762, -0.79472, 1.78651, -0.623887, 0, 0.139816, 0.0467029, -0.0516115, -0.0144803, 0, 0, 0, 0, -5.48016e-09, 0
0.102, -0.0422091, 0.0971689, -0.801021, 1.79881, -0.624533, 0, 0.138657, 0.0450764, -0.0518139, -0.0145367, 0, 0, 0, 0, -5.57708e-09, 0
0.103, -0.0430133, 0.0989738, -0.807262, 1.81093, -0.625106, 0, 0.137488, 0.043449, -0.0520135, -0.0145896, 0, 0, 0, 0, -5.6739e-09, 0
0.104, -0.0438236, 0.100791, -0.813443, 1.82285, -0.625693, 0, 0.136308, 0.0418211, -0.0522103, -0.014639, 0, 0, 0, 0, -5.77044e-09, 0
0.105, -0.0446401, 0.102619, -0.819561, 1.83458, -0.626252, 0, 0.135118, 0.0401935, -0.0524043, -0.0146849, 0, 0, 0, 0, -5.86678e-09, 0
0.106, -0.0454627, 0.10446, -0.825618, 1.84611, -0.626844, 0, 0.133918, 0.0385667, -0.0525956, -0.0147273, 0, 0, 0, 0, -5.96278e-09, 0
0.107, -0.0462913, 0.106312, -0.831611, 1.85745, -0.627399, 0, 0.132708, 0.0369414, -0.052784, -0.0147663, 0, 0, 0, 0, -6.05858e-09, 0
0.108, -0.0471259, 0.108175, -0.837542, 1.86858, -0.627934, 0, 0.131488, 0.0353183, -0.0529697, -0.0148018, 0, 0, 0, 0, -6.15413e-09, 0
0.109, -0.0479664, 0.110049, -0.843408, 1.87952, -0.62851, 0, 0.130259, 0.0336979, -0.0531526, -0.0148338, 0, 0, 0, 0, -6.2493e-09, 0
0.11, -0.0488127, 0.111934, -0.849211, 1.89026, -0.629019, 0, 0.129019, 0.0320809, -0.0533328, -0.0148623, 0, 0, 0, 0, -6.3443e-09, 0
0.111, -0.0496648, 0.113829, -0.854948, 1.90079, -0.62959, 0, 0.12777, 0.0304679, -0.0535101, -0.0148874, 0, 0, 0, 0, -6.43887e-09, 0
0.112, -0.0505226, 0.115735, -0.860619, 1.91112, -0.63002, 0, 0.126511, 0.0288595, -0.0536847, -0.0149091, 0, 0, 0, 0, -6.53338e-09, 0
0.113, -0.051386, 0.117651, -0.866224, 1.92123, -0.630522, 0, 0.125242, 0.0272562, -0.0538566, -0.0149274, 0, 0, 0, 0, -6.62743e-09, 0
0.114, -0.052255, 0.119577, -0.871761, 1.93114, -0.63101, 0, 0.123965, 0.0256588, -0.0540256, -0.0149423, 0, 0, 0, 0, -6.72117e-09, 0
0.115, -0.0531295, 0.121514, -0.877231, 1.94084, -0.631487, 0, 0.122677, 0.0240678, -0.054192, -0.0149538, 0, 0, 0, 0, -6.81458e-09, 0
0.116, -0.0540095, 0.123459, -0.882633, 1.95033, -0.631954, 0, 0.121381, 0.0224837, -0.0543556, -0.0149619, 0, 0, 0, 0, -6.90765e-09, 0
0.117, -0.0548948, 0.125414, -0.887967, 1.9596, -0.632411, 0, 0.120075, 0.0209072, -0.0545164, -0.0149667, 0, 0, 0, 0, -7.00038e-09, 0
0.118, -0.0557854, 0.127378, -0.893231, 1.96866, -0.632814, 0, 0.118761, 0.0193388, -0.0546745, -0.0149682, 0, 0, 0, 0, -7.09285e-09, 0
0.119, -0.0566812, 0.129351, -0.898425, 1.9775, -0.633264, 0, 0.117437, 0.0177791, -0.0548299, -0.0149664, 0, 0, 0, 0, -7.18484e-09, 0
0.12, -0.0575822, 0.131333, -0.90355, 1.98613, -0.633792, 0, 0.116105, 0.0162287, -0.0549826, -0.0149614, 0, 0, 0, 0, -7.2763e-09, 0
0.121, -0.0584883, 0.133324, -0.908605, 1.99453, -0.63417, 0, 0.114764, 0.0146881, -0.0551325, -0.0149531, 0, 0, 0, 0, -7.36765e-09, 0
0.122, -0.0593994, 0.135322, -0.913588, 2.00272, -0.634571, 0, 0.113414, 0.0131579, -0.0552798, -0.0149416, 0, 0, 0, 0, -7.45855e-09, 0
0.123, -0.0603154, 0.137329, -0.9185, 2.01069, -0.634968, 0, 0.112055, 0.0116386, -0.0554243, -0.0149269, 0, 0, 0, 0, -7.54905e-09, 0
0.124, -0.0612364, 0.139343, -0.92334, 2.01843, -0.635357, 0, 0.110688, 0.0101307, -0.0555662, -0.014909, 0, 0, 0, 0, -7.63915e-09, 0
0.125, -0.0621621, 0.141366, -0.928108, 2.02595, -0.635738, 0, 0.109313, 0.00863476, -0.0557054, -0.014888, 0, 0, 0, 0, -7.72883e-09, 0
0.126, -0.0630926, 0.143395, -0.932802, 2.03325, -0.636109, 0, 0.107929, 0.0071513, -0.055842, -0.0148639, 0, 0, 0, 0, -7.8181e-09, 0
0.127, -0.0640277, 0.145432, -0.937424, 2.04031, -0.636473, 0, 0.106537, 0.00568082, -0.0559758, -0.0148367, 0, 0, 0, 0, -7.90695e-09, 0
0.128, -0.0649674, 0.147476, -0.941972, 2.04716, -0.636827, 0, 0.105136, 0.0042238, -0.0561071, -0.0148065, 0, 0, 0, 0, -7.99536e-09, 0
0.129, -0.0659116, 0.149526, -0.946446, 2.05377, -0.637173, 0, 0.103728, 0.00278074, -0.0562357, -0.0147733, 0, 0, 0, 0, -8.08333e-09, 0
0.13, -0.0668603, 0.151583, -0.950845, 2.06016, -0.63751, 0, 0.102311, 0.00135212, -0.0563617, -0.0147371, 0, 0, 0, 0, -8.17086e-09, 0
0.131, -0.0678133, 0.153647, -0.95517, 2.06631, -0.637839, 0, 0.100887, -6.16048e-05, -0.056485, -0.0146979, 0, 0, 0, 0, -8.25794e-09, 0
0.132, -0.0687706, 0.155716, -0.95942, 2.07224, -0.638158, 0, 0.0994544, -0.00145997, -0.0566058, -0.0146559, 0, 0, 0, 0, -8.34455e-09, 0
0.133, -0.0697321, 0.157791, -0.963595, 2.07793, -0.63847, 0, 0.0980143, -0.00284254, -0.0567239, -0.014611, 0, 0, 0, 0, -8.4307e-09, 0
0.134, -0.0706977, 0.159872, -0.967694, 2.08339, -0.638608, 0, 0.0965665, -0.00420886, -0.0568395, -0.0145633, 0, 0, 0, 0, -8.51668e-09, 0
0.135, -0.0716674, 0.161958, -0.971714, 2.08862, -0.639034, 0, 0.0951111, -0.00555853, -0.0569525, -0.0145127, 0, 0, 0, 0, -8.60162e-09, 0
0.136, -0.0726411, 0.164049, -0.975661, 2.09361, -0.639426, 0, 0.0936482, -0.00689111, -0.057063, -0.0144595, 0, 0, 0, 0, -8.68612e-09, 0
0.137, -0.0736187, 0.166145, -0.979532, 2.09837, -0.639656, 0, 0.0921779, -0.0082062, -0.0571709, -0.0144035, 0, 0, 0, 0, -8.77041e-09, 0
0.138, -0.0746002, 0.168245, -0.983326, 2.1029, -0.639916, 0, 0.0907002, -0.00950342, -0.0572763, -0.0143448, 0, 0, 0, 0, -8.85413e-09, 0
0.139, -0.0755854, 0.170351, -0.987043, 2.10719, -0.640173, 0, 0.0892152, -0.0107824, -0.0573791, -0.0142836, 0, 0, 0, 0, -8.93734e-09, 0
0.14, -0.0765742, 0.17246, -0.990682, 2.11125, -0.640423, 0, 0.0877231, -0.0120427, -0.0574795, -0.0142197, 0, 0, 0, 0, -9.02002e-09, 0
0.141, -0.0775667, 0.174573, -0.994244, 2.11507, -0.640666, 0, 0.0862238, -0.013284, -0.0575773, -0.0141533, 0, 0, 0, 0, -9.10219e-09, 0
0.142, -0.0785627, 0.17669, -0.997728, 2.11865, -0.640902, 0, 0.0847176, -0.014506, -0.0576726, -0.0140844, 0, 0, 0, 0, -9.18382e-09, 0
0.143, -0.0795621, 0.17881, -1.00113, 2.12199, -0.641129, 0, 0.0832044, -0.0157084, -0.0577655, -0.014013, 0, 0, 0, 0, -9.26492e-09, 0
0.144, -0.0805649, 0.180934, -1.00446, 2.1251, -0.641349, 0, 0.0816844, -0.0168907, -0.0578559, -0.0139392, 0, 0, 0, 0, -9.34548e-09, 0
0.145, -0.081571, 0.18306, -1.00771, 2.12797, -0.641561, 0, 0.0801576, -0.0180527, -0.0579439, -0.013863, 0, 0, 0, 0, -9.42549e-09, 0
0.146, -0.0825803, 0.18519, -1.01088, 2.1306, -0.641764, 0, 0.0786241, -0.0191942, -0.0580294, -0.0137846, 0, 0, 0, 0, -9.50495e-09, 0
0.147, -0.0835928, 0.187321, -1.01398, 2.13299, -0.64196, 0, 0.0770841, -0.0203147, -0.0581124, -0.0137038, 0, 0, 0, 0, -9.58385e-09, 0
0.148, -0.0846083, 0.189456, -1.01699, 2.13514, -0.642148, 0, 0.0755376, -0.021414, -0.0581931, -0.0136208, 0, 0, 0, 0, -9.66218e-09, 0
0.149, -0.0856267, 0.191592, -1.01993, 2.13706, -0.642329, 0, 0.0739846, -0.0224919, -0.0582714, -0.0135357, 0, 0, 0, 0, -9.73995e-09, 0
0.15, -0.0866481, 0.19373, -1.02279, 2.13873, -0.642501, 0, 0.0724253, -0.0235482, -0.0583472, -0.0134484, 0, 0, 0, 0, -9.81714e-09, 0
0.151, -0.0876723, 0.195869, -1.02556, 2.14017, -0.642665, 0, 0.0708598, -0.0245825, -0.0584207, -0.013359, 0, 0, 0, 0, -9.89375e-09, 0
0.152, -0.0886992, 0.19801, -1.02826, 2.14136, -0.642822, 0, 0.0692882, -0.0255946, -0.0584918, -0.0132676, 0, 0, 0, 0, -9.96977e-09, 0
0.153, -0.0897288, 0.200152, -1.03088, 2.14232, -0.642971, 0, 0.0677105, -0.0265844, -0.0585605, -0.0131742, 0, 0, 0, 0, -1.00452e-08, 0
0.154, -0.0907609, 0.202294, -1.03342, 2.14304, -0.643112, 0, 0.0661268, -0.0275515, -0.0586269, -0.0130788, 0, 0, 0, 0, -1.012e-08, 0
