time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,1.907377737087045944e-04,5.722133211261137831e-04,1.043956043956058011e-01,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.907377737087045944e-04,9.536888685435229718e-04,5.494505494507251342e-03,1.043956043956058011e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.165006637573242188e-03,1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.933046340942382812e-03,1.907377737087045944e-04,5.722133211261137831e-04,1.043956043956058011e-01,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.656740188598632812e-03,1.907377737087045944e-04,5.722133211261137831e-04,7.142857142857295116e-02,-6.043956043956200119e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.151275634765625000e-02,1.907377737087045944e-04,5.722133211261137831e-04,-9.340659340659485110e-02,3.846153846154010125e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.413178443908691406e-02,1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,-9.340659340659485110e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.613211631774902344e-02,1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,1.043956043956058011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.813244819641113281e-02,1.907377737087045944e-04,5.722133211261137831e-04,-9.340659340659485110e-02,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.013278007507324219e-02,1.907377737087045944e-04,5.722133211261137831e-04,3.846153846154010125e-02,7.142857142857295116e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.213311195373535156e-02,1.907377737087045944e-04,5.722133211261137831e-04,5.494505494507251342e-03,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.413344383239746094e-02,1.907377737087045944e-04,9.536888685435229718e-04,3.846153846154010125e-02,7.142857142857295116e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.613377571105957031e-02,1.907377737087045944e-04,9.536888685435229718e-04,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.813410758972167969e-02,1.907377737087045944e-04,5.722133211261137831e-04,-6.043956043956200119e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.013420104980468750e-02,5.722133211261137831e-04,5.722133211261137831e-04,1.043956043956058011e-01,-2.747252747252915128e-02,0.000000000000000000e+00,0.000000000000000000e+00
