time, pos1, pos2, vel1, vel2, tau1, tau2
0.000000000000000000e+00,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.188181887541007953e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,5.494505494507251342e-03,1.295816751003190659e-01,4.069612287200601725e-02
3.181457519531250000e-03,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,-6.043956043956200119e-02,-1.187283800443000442e-01,4.069612287200601725e-02
5.861997604370117188e-03,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,5.494505494507251342e-03,4.774715613428155703e-02,-1.139530065917587348e-01
8.735179901123046875e-03,3.188181887541007953e+00,-3.414206149385812239e-02,-1.263736263736277010e-01,5.494505494507251342e-03,-1.420766917360000159e-01,4.069612287200601725e-02
1.149129867553710938e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,-2.747252747252915128e-02,-1.622457250523033356e-01,4.069612287200601725e-02
1.424884796142578125e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,5.494505494507251342e-03,1.295816751003190659e-01,-9.895803962029225964e-02
1.697468757629394531e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,5.494505494507251342e-03,-1.420766917360000159e-01,4.069612287200601725e-02
1.964116096496582031e-02,3.188181887541007953e+00,-3.414206149385812239e-02,7.142857142857295116e-02,-9.340659340659485110e-02,4.774715613428155703e-02,4.069612287200601725e-02
2.207159996032714844e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,3.846153846154010125e-02,1.464338501198075848e-01,-1.185956425168011308e-01
2.444863319396972656e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,5.494505494507251342e-03,-1.420766917360000159e-01,1.066306897275729332e-01
2.681994438171386719e-02,3.188181887541007953e+00,-3.414206149385812239e-02,7.142857142857295116e-02,5.494505494507251342e-03,1.295816751003190659e-01,4.069612287200601725e-02
2.921199798583984375e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-1.263736263736277010e-01,3.846153846154010125e-02,1.464338501198075848e-01,4.069612287200601725e-02
3.155326843261718750e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,-2.747252747252915128e-02,-1.622457250523033356e-01,1.066306897275729332e-01
3.398513793945312500e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,3.846153846154010125e-02,-1.420766917360000159e-01,-9.895803962029225964e-02
3.641843795776367188e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,5.494505494507251342e-03,1.566203175012036986e-01,1.066306897275729332e-01
3.879570960998535156e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,3.846153846154010125e-02,4.774715613428155703e-02,4.069612287200601725e-02
4.121589660644531250e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,5.494505494507251342e-03,-1.535389937077316358e-01,1.066306897275729332e-01
4.367613792419433594e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,3.846153846154010125e-02,4.774715613428155703e-02,4.069612287200601725e-02
4.628896713256835938e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,5.494505494507251342e-03,1.295816751003190659e-01,1.066306897275729332e-01
4.904913902282714844e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,-2.747252747252915128e-02,-1.187283800443000442e-01,4.069612287200601725e-02
5.169129371643066406e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,-2.747252747252915128e-02,-1.187283800443000442e-01,-9.895803962029225964e-02
5.396127700805664062e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,1.043956043956058011e-01,1.566203175012036986e-01,-9.895803962029225964e-02
5.611133575439453125e-02,3.188181887541007953e+00,-3.414206149385812239e-02,7.142857142857295116e-02,-6.043956043956200119e-02,-1.535389937077316358e-01,1.194991563631537940e-01
5.826139450073242188e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,-6.043956043956200119e-02,1.464338501198075848e-01,-1.139530065917587348e-01
6.026220321655273438e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,7.142857142857295116e-02,-1.187283800443000442e-01,-1.139530065917587348e-01
6.226301193237304688e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,5.494505494507251342e-03,1.566203175012036986e-01,1.159677312103390978e-01
6.426358222961425781e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,3.846153846154010125e-02,-1.535389937077316358e-01,4.069612287200601725e-02
6.626415252685546875e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,-2.747252747252915128e-02,1.566203175012036986e-01,1.066306897275729332e-01
6.826472282409667969e-02,3.188181887541007953e+00,-3.414206149385812239e-02,7.142857142857295116e-02,5.494505494507251342e-03,-1.535389937077316358e-01,-9.895803962029225964e-02
7.026529312133789062e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,7.142857142857295116e-02,1.464338501198075848e-01,4.069612287200601725e-02
7.226586341857910156e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,5.494505494507251342e-03,-1.420766917360000159e-01,1.159677312103390978e-01
7.426619529724121094e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,3.846153846154010125e-02,1.295816751003190659e-01,4.069612287200601725e-02
7.626628875732421875e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,-2.747252747252915128e-02,-1.420766917360000159e-01,1.066306897275729332e-01
7.826638221740722656e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,3.846153846154010125e-02,4.774715613428155703e-02,-9.895803962029225964e-02
8.026671409606933594e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,-2.747252747252915128e-02,-1.420766917360000159e-01,1.066306897275729332e-01
8.226704597473144531e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,1.043956043956058011e-01,1.566203175012036986e-01,-9.895803962029225964e-02
8.426713943481445312e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,-6.043956043956200119e-02,4.774715613428155703e-02,1.194991563631537940e-01
8.626747131347656250e-02,3.188181887541007953e+00,-3.414206149385812239e-02,5.494505494507251342e-03,7.142857142857295116e-02,1.295816751003190659e-01,-1.139530065917587348e-01
8.826780319213867188e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,5.494505494507251342e-03,4.774715613428155703e-02,1.159677312103390978e-01
9.026813507080078125e-02,3.188181887541007953e+00,-3.414206149385812239e-02,1.043956043956058011e-01,5.494505494507251342e-03,-1.187283800443000442e-01,4.069612287200601725e-02
9.226822853088378906e-02,3.188563363088425362e+00,-3.414206149385812239e-02,3.846153846154010125e-02,-2.747252747252915128e-02,1.566203175012036986e-01,4.069612287200601725e-02
9.426856040954589844e-02,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,5.494505494507251342e-03,1.295816751003190659e-01,-9.895803962029225964e-02
9.626889228820800781e-02,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,-6.043956043956200119e-02,-1.535389937077316358e-01,4.069612287200601725e-02
9.826946258544921875e-02,3.188563363088425362e+00,-3.414206149385812239e-02,7.142857142857295116e-02,5.494505494507251342e-03,1.295816751003190659e-01,-1.139530065917587348e-01
1.002697944641113281e-01,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,3.846153846154010125e-02,1.464338501198075848e-01,4.069612287200601725e-02
1.022698879241943359e-01,3.188181887541007953e+00,-3.414206149385812239e-02,3.846153846154010125e-02,5.494505494507251342e-03,-1.420766917360000159e-01,1.066306897275729332e-01
1.042699813842773438e-01,3.188563363088425362e+00,-3.414206149385812239e-02,7.142857142857295116e-02,3.846153846154010125e-02,1.295816751003190659e-01,4.069612287200601725e-02
1.062700748443603516e-01,3.188181887541007953e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,-2.747252747252915128e-02,1.464338501198075848e-01,1.066306897275729332e-01
1.082701683044433594e-01,3.188563363088425362e+00,-3.414206149385812239e-02,7.142857142857295116e-02,-2.747252747252915128e-02,-1.420766917360000159e-01,-9.895803962029225964e-02
1.102705001831054688e-01,3.188563363088425362e+00,-3.414206149385812239e-02,5.494505494507251342e-03,3.846153846154010125e-02,1.464338501198075848e-01,-9.895803962029225964e-02
1.122705936431884766e-01,3.188563363088425362e+00,-3.414206149385812239e-02,3.846153846154010125e-02,3.846153846154010125e-02,4.774715613428155703e-02,1.066306897275729332e-01
1.142709255218505859e-01,3.188563363088425362e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,-6.043956043956200119e-02,1.295816751003190659e-01,1.066306897275729332e-01
1.162710189819335938e-01,3.188563363088425362e+00,-3.414206149385812239e-02,5.494505494507251342e-03,5.494505494507251342e-03,-1.420766917360000159e-01,-1.139530065917587348e-01
1.182711124420166016e-01,3.188563363088425362e+00,-3.414206149385812239e-02,3.846153846154010125e-02,7.142857142857295116e-02,4.774715613428155703e-02,4.069612287200601725e-02
1.202714443206787109e-01,3.188563363088425362e+00,-3.414206149385812239e-02,1.043956043956058011e-01,5.494505494507251342e-03,1.295816751003190659e-01,1.159677312103390978e-01
1.222715377807617188e-01,3.188563363088425362e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,-2.747252747252915128e-02,1.566203175012036986e-01,4.069612287200601725e-02
1.242718696594238281e-01,3.188563363088425362e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,-2.747252747252915128e-02,-1.187283800443000442e-01,-9.895803962029225964e-02
1.262719631195068359e-01,3.188563363088425362e+00,-3.414206149385812239e-02,3.846153846154010125e-02,5.494505494507251342e-03,-1.187283800443000442e-01,-9.895803962029225964e-02
1.282720565795898438e-01,3.188563363088425362e+00,-3.414206149385812239e-02,-6.043956043956200119e-02,7.142857142857295116e-02,1.295816751003190659e-01,4.069612287200601725e-02
1.302721500396728516e-01,3.188563363088425362e+00,-3.414206149385812239e-02,-2.747252747252915128e-02,-6.043956043956200119e-02,-1.420766917360000159e-01,1.159677312103390978e-01
1.322727203369140625e-01,3.188563363088425362e+00,-3.414206149385812239e-02,5.494505494507251342e-03,5.494505494507251342e-03,-1.187283800443000442e-01,-1.139530065917587348e-01
1.342728137969970703e-01,3.188563363088425362e+00,-3.414206149385812239e-02,7.142857142857295116e-02,5.494505494507251342e-03,4.774715613428155703e-02,4.069612287200601725e-02
1.362731456756591797e-01,3.188181887541007953e+00,-3.414206149385812239e-02,-9.340659340659485110e-02,3.846153846154010125e-02,1.464338501198075848e-01,4.069612287200601725e-02
1.382737159729003906e-01,3.188563363088425362e+00,-3.414206149385812239e-02,7.142857142857295116e-02,-6.043956043956200119e-02,-1.535389937077316358e-01,1.066306897275729332e-01
1.402740478515625000e-01,3.188563363088425362e+00,-3.414206149385812239e-02,1.043956043956058011e-01,7.142857142857295116e-02,1.464338501198075848e-01,-1.139530065917587348e-01
1.422743797302246094e-01,3.188563363088425362e+00,-3.414206149385812239e-02,5.494505494507251342e-03,3.846153846154010125e-02,1.566203175012036986e-01,1.159677312103390978e-01
1.442747116088867188e-01,3.188563363088425362e+00,-3.414206149385812239e-02,5.494505494507251342e-03,7.142857142857295116e-02,4.774715613428155703e-02,1.066306897275729332e-01
