time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2,tau_pert1,tau_pert2
5.040907859802246094e-02,2.040894178683139160e-02,-5.321583886472858183e-02,1.174290669788185193e+00,-2.455335036829841666e+00,1.621271076523989052e-02,-4.444190127412817048e-02,1.276502059207097028e+00,-2.127503432011828455e+00,2.258050000000000161e-03,-4.680830000000000407e-03,4.345990000000000131e-01,-9.009319999999999551e-01,4.513084485601798757e-01,-9.326723551846163307e-01,2.499051924565941496e-01,-1.892803882949418148e-01,3.428571428571434154e-01,-9.582417582417583901e-01,0.000000000000000000e+00,-8.629740000000000189e-01,0.000000000000000000e+00,1.118675201475696005e-56
5.260610580444335938e-02,2.384222171358807429e-02,-5.817502098115490128e-02,1.562693405308221539e+00,-2.257223807667430915e+00,2.040894178683139160e-02,-5.321583886472858183e-02,1.174290669788185193e+00,-2.455335036829841666e+00,2.711639999999999971e-03,-5.621140000000000164e-03,4.725800000000000001e-01,-9.796780000000000488e-01,3.946962097171963779e-01,-8.873958677579826260e-01,2.504630514484477710e-01,-1.894843873282527069e-01,3.428571428571434154e-01,-9.289377289377291902e-01,0.000000000000000000e+00,-8.429560000000000386e-01,0.000000000000000000e+00,1.629270467141580625e-56
5.564856529235839844e-02,2.841992828259698456e-02,-6.656748302433790343e-02,1.504607238713294270e+00,-2.758446604307706274e+00,2.384222171358807429e-02,-5.817502098115490128e-02,1.562693405308221539e+00,-2.257223807667430915e+00,3.202749999999999868e-03,-6.639240000000000246e-03,5.096300000000000274e-01,-1.056499999999999995e+00,3.641691279703058726e-01,-8.189690281553457796e-01,2.507902787285130608e-01,-1.897755602196095071e-01,3.311355311355317355e-01,-9.054945054945058303e-01,0.000000000000000000e+00,-8.233719999999999928e-01,0.000000000000000000e+00,2.371606820372926638e-56
5.790448188781738281e-02,3.223468375677107645e-02,-7.305256733043385964e-02,1.691000226627593639e+00,-2.874700385266908853e+00,2.841992828259698456e-02,-6.656748302433790343e-02,1.504607238713294270e+00,-2.758446604307706274e+00,3.730450000000000172e-03,-7.733209999999999910e-03,5.457670000000000021e-01,-1.131429999999999936e+00,3.231714907746446319e-01,-7.563484160605824513e-01,2.511033532335087970e-01,-1.900265480797242168e-01,3.076923076923083755e-01,-8.058608058608065505e-01,0.000000000000000000e+00,-8.042150000000000132e-01,0.000000000000000000e+00,3.450265587880468263e-56
5.998277664184570312e-02,3.566796368352775914e-02,-7.915617608911240666e-02,1.651969683367587649e+00,-2.936834992653488907e+00,3.223468375677107645e-02,-7.305256733043385964e-02,1.691000226627593639e+00,-2.874700385266908853e+00,4.293840000000000157e-03,-8.901189999999999797e-03,5.810049999999999937e-01,-1.204499999999999904e+00,2.947376145652024215e-01,-7.018352932810356659e-01,2.513108581667602426e-01,-1.902355533097384033e-01,3.018315018315025355e-01,-7.472527472527463743e-01,0.000000000000000000e+00,-7.854769999999999808e-01,0.000000000000000000e+00,5.016752703527015347e-56
6.198287010192871094e-02,3.871976806286703265e-02,-8.487830930037354449e-02,1.525830887528934587e+00,-2.860932914116752546e+00,3.566796368352775914e-02,-7.915617608911240666e-02,1.651969683367587649e+00,-2.936834992653488907e+00,4.892030000000000337e-03,-1.014130000000000066e-02,6.153589999999999893e-01,-1.275749999999999940e+00,2.825147720700408871e-01,-6.624010998235703163e-01,2.514169977334063111e-01,-1.903801955460104889e-01,2.842490842490850156e-01,-7.531135531135539907e-01,0.000000000000000000e+00,-7.671519999999999451e-01,0.000000000000000000e+00,7.290430780348858380e-56
6.398296356201171875e-02,4.253452353704112454e-02,-9.098191805905209151e-02,1.907288609411168290e+00,-3.051661775057869175e+00,3.871976806286703265e-02,-8.487830930037354449e-02,1.525830887528934587e+00,-2.860932914116752546e+00,5.524140000000000300e-03,-1.145179999999999983e-02,6.488439999999999763e-01,-1.345199999999999951e+00,2.413242956275498119e-01,-6.175632998852300659e-01,2.516382735039127128e-01,-1.905395708951854172e-01,2.842490842490850156e-01,-6.886446886446879745e-01,0.000000000000000000e+00,-7.492320000000000091e-01,0.000000000000000000e+00,1.058873352651793916e-55
6.598305702209472656e-02,4.558632791638039805e-02,-9.670405127031322934e-02,1.525830887528934587e+00,-2.860932914116752546e+00,4.253452353704112454e-02,-9.098191805905209151e-02,1.907288609411168290e+00,-3.051661775057869175e+00,6.189300000000000010e-03,-1.283089999999999925e-02,6.814759999999999707e-01,-1.412879999999999914e+00,2.402475453840334230e-01,-5.931871173646764417e-01,2.516722946358451729e-01,-1.906202614214589919e-01,3.428571428571434154e-01,-6.417582417582412546e-01,0.000000000000000000e+00,-7.317090000000000538e-01,0.000000000000000000e+00,1.537075421477680141e-55
6.798315048217773438e-02,4.901960784313708075e-02,-1.031891355764091855e-01,1.716559748470051439e+00,-3.242390635998985804e+00,4.558632791638039805e-02,-9.670405127031322934e-02,1.525830887528934587e+00,-2.860932914116752546e+00,6.886680000000000058e-03,-1.427669999999999981e-02,7.132669999999999844e-01,-1.478820000000000023e+00,2.274044780283496492e-01,-5.488153315038681868e-01,2.517651144711013922e-01,-1.907733792341764212e-01,3.369963369963375754e-01,-5.948717948717945347e-01,0.000000000000000000e+00,-7.145780000000000465e-01,0.000000000000000000e+00,2.230009266802222454e-55
7.025170326232910156e-02,5.168993667505894507e-02,-1.104371709773399601e-01,1.177106768370488998e+00,-3.195004085577041852e+00,4.901960784313708075e-02,-1.031891355764091855e-01,1.716559748470051439e+00,-3.242390635998985804e+00,7.615440000000000230e-03,-1.578770000000000173e-02,7.442330000000000334e-01,-1.543060000000000098e+00,2.652011820407165210e-01,-5.155493647139381963e-01,2.516518122731624674e-01,-1.908834772653867917e-01,2.608058608058616556e-01,-5.890109890109886948e-01,0.000000000000000000e+00,-6.978299999999999503e-01,0.000000000000000000e+00,3.233541865238309773e-55
7.282733917236328125e-02,5.626764324406785533e-02,-1.192111085679403715e-01,1.777311207370207091e+00,-3.406513147459564017e+00,5.168993667505894507e-02,-1.104371709773399601e-01,1.177106768370488998e+00,-3.195004085577041852e+00,8.374750000000000250e-03,-1.736199999999999896e-02,7.743870000000000475e-01,-1.605629999999999891e+00,2.444153252275186872e-01,-4.728410878168756160e-01,2.517700363632384142e-01,-1.910191380642901338e-01,2.080586080586073194e-01,-5.772893772893770148e-01,0.000000000000000000e+00,-6.814590000000000369e-01,0.000000000000000000e+00,4.686090152008024379e-55
7.485818862915039062e-02,6.008239871824194722e-02,-1.264591439688711461e-01,1.878403867615671574e+00,-3.568967348469775924e+00,5.626764324406785533e-02,-1.192111085679403715e-01,1.777311207370207091e+00,-3.406513147459564017e+00,9.163819999999999605e-03,-1.899810000000000040e-02,8.037429999999999852e-01,-1.666539999999999910e+00,2.203108144534189350e-01,-4.281973461652907043e-01,2.518948064654392138e-01,-1.911633960185191716e-01,2.256410256410248394e-01,-5.010989010989010950e-01,0.000000000000000000e+00,-6.654579999999999940e-01,0.000000000000000000e+00,6.787394955293536854e-55
7.685828208923339844e-02,6.351567864499862992e-02,-1.325627527275496931e-01,1.716559748470051439e+00,-3.051661775057869175e+00,6.008239871824194722e-02,-1.264591439688711461e-01,1.878403867615671574e+00,-3.568967348469775924e+00,9.981860000000000385e-03,-2.069429999999999881e-02,8.323139999999999983e-01,-1.725829999999999975e+00,2.084908400738029466e-01,-4.235699590220305955e-01,2.519393169580008141e-01,-1.911615160861027951e-01,2.432234432234423593e-01,-4.424908424908426952e-01,0.000000000000000000e+00,-6.498209999999999820e-01,0.000000000000000000e+00,9.825528822999049800e-55
7.885837554931640625e-02,6.656748302433790343e-02,-1.394293125810630585e-01,1.525830887528934587e+00,-3.433119496940102877e+00,6.351567864499862992e-02,-1.325627527275496931e-01,1.716559748470051439e+00,-3.051661775057869175e+00,1.082810000000000022e-02,-2.244900000000000020e-02,8.601130000000000164e-01,-1.783530000000000060e+00,2.208717753769555148e-01,-3.952855581538697871e-01,2.519128191466957212e-01,-1.912458613313431088e-01,3.018315018315025355e-01,-4.366300366300368552e-01,0.000000000000000000e+00,-6.345410000000000217e-01,0.000000000000000000e+00,1.421572708958938622e-54
8.085846900939941406e-02,7.000076295109458613e-02,-1.466773479819938331e-01,1.716559748470051439e+00,-3.623848357881219506e+00,6.656748302433790343e-02,-1.394293125810630585e-01,1.525830887528934587e+00,-3.433119496940102877e+00,1.170170000000000064e-02,-2.426060000000000022e-02,8.871529999999999694e-01,-1.839660000000000073e+00,2.157983328478609575e-01,-3.592194050090454782e-01,2.519535463144465526e-01,-1.913556020913392830e-01,2.725274725274733356e-01,-4.190476190476193352e-01,0.000000000000000000e+00,-6.196110000000000229e-01,0.000000000000000000e+00,2.055618660793372821e-54
8.285856246948242188e-02,7.305256733043385964e-02,-1.535439078355071985e-01,1.525830887528934587e+00,-3.433119496940102877e+00,7.000076295109458613e-02,-1.466773479819938331e-01,1.716559748470051439e+00,-3.623848357881219506e+00,1.260200000000000035e-02,-2.612760000000000082e-02,9.134459999999999802e-01,-1.894249999999999989e+00,2.259230284030365188e-01,-3.410858280357489392e-01,2.519242966191521105e-01,-1.914005255946874817e-01,2.432234432234423593e-01,-4.307692307692310152e-01,0.000000000000000000e+00,-6.050269999999999815e-01,0.000000000000000000e+00,2.970820119230773190e-54
8.485865592956542969e-02,7.648584725719054234e-02,-1.600289921416031547e-01,1.716559748470051439e+00,-3.242390635998985804e+00,7.305256733043385964e-02,-1.535439078355071985e-01,1.525830887528934587e+00,-3.433119496940102877e+00,1.352830000000000005e-02,-2.804840000000000111e-02,9.390060000000000073e-01,-1.947319999999999940e+00,2.139080511383637528e-01,-3.367025299812965722e-01,2.519626221945360234e-01,-1.913939959962995541e-01,2.256410256410248394e-01,-4.190476190476193352e-01,0.000000000000000000e+00,-5.907799999999999718e-01,0.000000000000000000e+00,4.291118344145217479e-54
8.685874938964843750e-02,8.030060273136463422e-02,-1.668955519951165201e-01,1.907288609411168290e+00,-3.433119496940102877e+00,7.648584725719054234e-02,-1.600289921416031547e-01,1.716559748470051439e+00,-3.242390635998985804e+00,1.447969999999999986e-02,-3.002149999999999958e-02,9.638440000000000341e-01,-1.998899999999999899e+00,1.891202674048564070e-01,-3.196288174201500354e-01,2.520532803813984035e-01,-1.914311706483755038e-01,2.021978021978014795e-01,-3.956043956043959753e-01,0.000000000000000000e+00,-5.768659999999999899e-01,0.000000000000000000e+00,6.194766746735566821e-54
8.885884284973144531e-02,8.373388265812131692e-02,-1.741435873960472946e-01,1.716559748470051439e+00,-3.623848357881219506e+00,8.030060273136463422e-02,-1.668955519951165201e-01,1.907288609411168290e+00,-3.433119496940102877e+00,1.545559999999999989e-02,-3.204549999999999760e-02,9.879729999999999901e-01,-2.049030000000000129e+00,1.882980431567619906e-01,-2.929073012955817901e-01,2.520650762406853596e-01,-1.915030929720540898e-01,2.021978021978014795e-01,-3.487179487179492554e-01,0.000000000000000000e+00,-5.632779999999999454e-01,0.000000000000000000e+00,8.937987758549385342e-54
9.085917472839355469e-02,8.716716258487799962e-02,-1.810101472495606600e-01,1.716355152552474506e+00,-3.432710305104949011e+00,8.373388265812131692e-02,-1.741435873960472946e-01,1.716559748470051439e+00,-3.623848357881219506e+00,1.645529999999999909e-02,-3.411890000000000062e-02,1.011400000000000077e+00,-2.097710000000000186e+00,1.844895218085312316e-01,-2.818231614076461278e-01,2.520744218414592286e-01,-1.915182359627260467e-01,1.846153846153839595e-01,-3.252747252747258955e-01,0.000000000000000000e+00,-5.500110000000000277e-01,0.000000000000000000e+00,1.288887118832742527e-53
9.285926818847656250e-02,9.098191805905209151e-02,-1.878767071030740254e-01,1.907288609411168290e+00,-3.433119496940102877e+00,8.716716258487799962e-02,-1.810101472495606600e-01,1.716355152552474506e+00,-3.432710305104949011e+00,1.747809999999999989e-02,-3.624020000000000019e-02,1.034149999999999903e+00,-2.144969999999999821e+00,1.635966378389021036e-01,-2.710555264091433769e-01,2.521408119385042945e-01,-1.915304323271568299e-01,1.846153846153839595e-01,-3.076923076923083755e-01,0.000000000000000000e+00,-5.370580000000000354e-01,0.000000000000000000e+00,1.857592042364977491e-53
9.485960006713867188e-02,9.479667353322618339e-02,-1.951247425040048000e-01,1.907061280613860488e+00,-3.623416433166334993e+00,9.098191805905209151e-02,-1.878767071030740254e-01,1.907288609411168290e+00,-3.433119496940102877e+00,1.852329999999999949e-02,-3.840820000000000345e-02,1.056219999999999937e+00,-2.190850000000000186e+00,1.486267194125907576e-01,-2.489855529692232283e-01,2.521930366253161138e-01,-1.915821554713154629e-01,1.904761904761897995e-01,-3.076923076923083755e-01,0.000000000000000000e+00,-5.244140000000000468e-01,0.000000000000000000e+00,2.675753679291932592e-53
9.685969352722167969e-02,9.822995345998286609e-02,-2.023727779049355746e-01,1.716559748470051439e+00,-3.623848357881219506e+00,9.479667353322618339e-02,-1.951247425040048000e-01,1.907061280613860488e+00,-3.623416433166334993e+00,1.959019999999999859e-02,-4.062129999999999908e-02,1.077620000000000022e+00,-2.235360000000000014e+00,1.529458082104001859e-01,-2.298947969023042992e-01,2.521769417878902408e-01,-1.916235350220403255e-01,1.846153846153839595e-01,-3.135531135531142155e-01,0.000000000000000000e+00,-5.120730000000000004e-01,0.000000000000000000e+00,3.852141675070717571e-53
9.885978698730468750e-02,1.016632333867395488e-01,-2.092393377584489400e-01,1.716559748470051439e+00,-3.433119496940102877e+00,9.822995345998286609e-02,-2.023727779049355746e-01,1.716559748470051439e+00,-3.623848357881219506e+00,2.067820000000000075e-02,-4.287819999999999826e-02,1.098379999999999912e+00,-2.278519999999999879e+00,1.530703456985281208e-01,-2.247560519425869652e-01,2.521640181390538138e-01,-1.916146642492778385e-01,1.670329670329664395e-01,-2.842490842490850156e-01,0.000000000000000000e+00,-5.000310000000000032e-01,0.000000000000000000e+00,5.542665914119219275e-53
1.008598804473876953e-01,1.050965133134962315e-01,-2.164873731593797146e-01,1.716559748470051439e+00,-3.623848357881219506e+00,1.016632333867395488e-01,-2.092393377584489400e-01,1.716559748470051439e+00,-3.433119496940102877e+00,2.178669999999999912e-02,-4.517770000000000119e-02,1.118489999999999984e+00,-2.320359999999999978e+00,1.547841782562243695e-01,-2.070662622815142018e-01,2.521536481866362700e-01,-1.916494949246397017e-01,1.611721611721605996e-01,-2.725274725274733356e-01,0.000000000000000000e+00,-4.882799999999999918e-01,0.000000000000000000e+00,7.970682016958605658e-53
1.028602123260498047e-01,1.081483176928355050e-01,-2.237354085603104892e-01,1.525649024491088523e+00,-3.623416433166334993e+00,1.050965133134962315e-01,-2.164873731593797146e-01,1.716559748470051439e+00,-3.623848357881219506e+00,2.291489999999999846e-02,-4.751829999999999943e-02,1.137969999999999926e+00,-2.360899999999999999e+00,1.723635031874827528e-01,-1.914499396302555279e-01,2.520864797378710720e-01,-1.916772240667152238e-01,1.728937728937722795e-01,-2.315018315018306794e-01,0.000000000000000000e+00,-4.768160000000000176e-01,0.000000000000000000e+00,1.145598921174414140e-52
1.051170825958251953e-01,1.127260242618444153e-01,-2.321278706034934913e-01,2.028342803002360917e+00,-3.718628472170995014e+00,1.081483176928355050e-01,-2.237354085603104892e-01,1.525649024491088523e+00,-3.623416433166334993e+00,2.406229999999999827e-02,-4.989890000000000297e-02,1.156840000000000090e+00,-2.400170000000000137e+00,1.411140966758004933e-01,-1.693618590744853658e-01,2.521870998070263603e-01,-1.917202355835707639e-01,1.728937728937722795e-01,-2.197802197802189994e-01,0.000000000000000000e+00,-4.656350000000000211e-01,0.000000000000000000e+00,1.645621826783999137e-52
1.071171760559082031e-01,1.153963530937662796e-01,-2.378500038147546292e-01,1.335102026587817736e+00,-2.860932914116752546e+00,1.127260242618444153e-01,-2.321278706034934913e-01,2.028342803002360917e+00,-3.718628472170995014e+00,2.522829999999999864e-02,-5.231809999999999933e-02,1.175089999999999968e+00,-2.438180000000000014e+00,1.665634415489501141e-01,-2.050844140943817173e-01,2.520544961203967649e-01,-1.915663021853205028e-01,1.904761904761897995e-01,-2.197802197802189994e-01,0.000000000000000000e+00,-4.547289999999999943e-01,0.000000000000000000e+00,2.362587015366326443e-52
1.091172695159912109e-01,1.188296330205229623e-01,-2.443350881208505854e-01,1.716559748470051439e+00,-3.242390635998985804e+00,1.153963530937662796e-01,-2.378500038147546292e-01,1.335102026587817736e+00,-2.860932914116752546e+00,2.641220000000000026e-02,-5.477470000000000255e-02,1.192739999999999911e+00,-2.474950000000000205e+00,1.567201539865991644e-01,-2.075991964159346892e-01,2.520660457249501718e-01,-1.915267764240039250e-01,2.080586080586073194e-01,-2.315018315018306794e-01,0.000000000000000000e+00,-4.440950000000000175e-01,0.000000000000000000e+00,3.390048545036791403e-52
1.111173629760742188e-01,1.222629129472796450e-01,-2.512016479743657271e-01,1.716559748470051439e+00,-3.433119496940991056e+00,1.188296330205229623e-01,-2.443350881208505854e-01,1.716559748470051439e+00,-3.242390635998985804e+00,2.761349999999999916e-02,-5.726740000000000302e-02,1.209799999999999986e+00,-2.510510000000000019e+00,1.503067785024475578e-01,-1.958820021867908601e-01,2.520752592399941872e-01,-1.915372607744781630e-01,1.963369963369956395e-01,-2.432234432234423593e-01,0.000000000000000000e+00,-4.337280000000000024e-01,0.000000000000000000e+00,4.861657417812934167e-52
1.131176948547363281e-01,1.253147173266189185e-01,-2.580682078278790925e-01,1.525649024491088523e+00,-3.432710305104949011e+00,1.222629129472796450e-01,-2.512016479743657271e-01,1.716559748470051439e+00,-3.433119496940991056e+00,2.883159999999999890e-02,-5.979519999999999974e-02,1.226290000000000102e+00,-2.544880000000000031e+00,1.612388340952228827e-01,-1.849222303975117387e-01,2.520227472391279866e-01,-1.915455539532586737e-01,1.904761904761897995e-01,-2.315018315018306794e-01,0.000000000000000000e+00,-4.236219999999999986e-01,0.000000000000000000e+00,6.968240293650258418e-52
1.151177883148193359e-01,1.287479972533756012e-01,-2.649347676813924579e-01,1.716559748470051439e+00,-3.433119496940102877e+00,1.253147173266189185e-01,-2.580682078278790925e-01,1.525649024491088523e+00,-3.432710305104949011e+00,3.006580000000000016e-02,-6.235670000000000102e-02,1.242199999999999971e+00,-2.578079999999999927e+00,1.518541508827734032e-01,-1.739128744541348637e-01,2.520407501504735026e-01,-1.915522763098189418e-01,1.728937728937722795e-01,-2.197802197802189994e-01,0.000000000000000000e+00,-4.137730000000000019e-01,0.000000000000000000e+00,9.982106871616498568e-52
1.171178817749023438e-01,1.321812771801322839e-01,-2.714198519874884141e-01,1.716559748470051439e+00,-3.242390635998985804e+00,1.287479972533756012e-01,-2.649347676813924579e-01,1.716559748470051439e+00,-3.433119496940102877e+00,3.131570000000000187e-02,-6.495080000000000298e-02,1.257560000000000011e+00,-2.610129999999999839e+00,1.408411916409857412e-01,-1.750249737229766234e-01,2.520550880285014617e-01,-1.915155342229068747e-01,1.846153846153839595e-01,-2.080586080586073194e-01,0.000000000000000000e+00,-4.041750000000000065e-01,0.000000000000000000e+00,1.429162600545618625e-51
1.191179752349853516e-01,1.356145571068889666e-01,-2.782864118410017795e-01,1.716559748470051439e+00,-3.433119496940102877e+00,1.321812771801322839e-01,-2.714198519874884141e-01,1.716559748470051439e+00,-3.242390635998985804e+00,3.258069999999999716e-02,-6.757639999999999481e-02,1.272359999999999935e+00,-2.641039999999999832e+00,1.334135197702380760e-01,-1.620690553328507366e-01,2.520665177631576936e-01,-1.915282723039164192e-01,1.846153846153839595e-01,-2.021978021978014795e-01,0.000000000000000000e+00,-3.948249999999999815e-01,0.000000000000000000e+00,2.045038087768528444e-51
1.211180686950683594e-01,1.386663614862282401e-01,-2.847714961470977357e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.356145571068889666e-01,-2.782864118410017795e-01,1.716559748470051439e+00,-3.433119496940102877e+00,3.386020000000000002e-02,-7.023229999999999751e-02,1.286620000000000097e+00,-2.670840000000000103e+00,1.410163612799297250e-01,-1.618956871196412795e-01,2.520157110160480829e-01,-1.914962974713475541e-01,1.611721611721605996e-01,-2.080586080586073194e-01,0.000000000000000000e+00,-3.857169999999999765e-01,0.000000000000000000e+00,2.924701109594048279e-51
1.231181621551513672e-01,1.417181658655675136e-01,-2.912565804531936919e-01,1.525830887528934587e+00,-3.242390635998985804e+00,1.386663614862282401e-01,-2.847714961470977357e-01,1.525830887528934587e+00,-3.242390635998985804e+00,3.515370000000000300e-02,-7.291759999999999908e-02,1.300349999999999895e+00,-2.699549999999999894e+00,1.460330413959401163e-01,-1.597776242005229108e-01,2.519745372974913633e-01,-1.914706794955993718e-01,1.670329670329664395e-01,-1.963369963369956395e-01,0.000000000000000000e+00,-3.768469999999999875e-01,0.000000000000000000e+00,4.180439181679610683e-51
1.251182556152343750e-01,1.451514457923241963e-01,-2.981231403067070573e-01,1.716559748470051439e+00,-3.433119496940102877e+00,1.417181658655675136e-01,-2.912565804531936919e-01,1.525830887528934587e+00,-3.242390635998985804e+00,3.646060000000000273e-02,-7.563090000000000090e-02,1.313560000000000061e+00,-2.727180000000000160e+00,1.343606196620895366e-01,-1.438671371211385774e-01,2.520024312610503747e-01,-1.914924204507650052e-01,1.611721611721605996e-01,-1.963369963369956395e-01,0.000000000000000000e+00,-3.682110000000000105e-01,0.000000000000000000e+00,5.972039341035149727e-51
