time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,1.907377737087045944e-04,-1.907377737087045944e-04,5.494505494507251342e-03,5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.327390886793679670e-02,6.153083665895842103e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.583669662475585938e-03,-1.907377737087045944e-04,1.907377737087045944e-04,-1.064483011399793150e-01,1.064483011399793150e-01,-1.907377737087045944e-04,1.907377737087045944e-04,-1.064483011399793150e-01,1.064483011399793150e-01,1.892940000000000209e-05,-3.689040000000000174e-05,3.785830000000000445e-02,-7.377989999999999549e-02,-6.618018513799839297e-03,1.666959431204872999e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.934404373168945312e-03,1.907377737087045944e-04,-1.907377737087045944e-04,1.138483289052959341e-01,-1.138483289052959341e-01,1.907377737087045944e-04,-1.907377737087045944e-04,1.138483289052959341e-01,-1.138483289052959341e-01,7.526219999999999915e-05,-1.466739999999999852e-04,7.480610000000000037e-02,-1.457859999999999989e-01,4.605372834717424979e-01,-1.121449821794975321e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.791208791208759976e-03,2.637362637362627993e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.803771972656250000e-03,-1.907377737087045944e-04,1.907377737087045944e-04,-1.329476040245142487e-01,1.329476040245142487e-01,-1.907377737087045944e-04,1.907377737087045944e-04,-1.329476040245142487e-01,1.329476040245142487e-01,1.680979999999999887e-04,-3.275980000000000168e-04,1.108640000000000042e-01,-2.160580000000000001e-01,9.607117871770752826e-01,-1.653550736675057919e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,2.637362637362627993e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.251626014709472656e-02,1.907377737087045944e-04,-1.907377737087045944e-04,1.406367596409447973e-01,-1.406367596409447973e-01,1.907377737087045944e-04,-1.907377737087045944e-04,1.406367596409447973e-01,-1.406367596409447973e-01,2.965590000000000045e-04,-5.779490000000000191e-04,1.460529999999999884e-01,-2.846380000000000021e-01,5.723797005949471384e-01,-1.337824845534276719e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.611721611721605996e-01,-3.369963369963375754e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.555919647216796875e-02,1.907377737087045944e-04,-5.722133211261137831e-04,0.000000000000000000e+00,-1.253642885242520488e-01,1.907377737087045944e-04,-5.722133211261137831e-04,0.000000000000000000e+00,-1.253642885242520488e-01,4.597830000000000124e-04,-8.960530000000000621e-04,1.803929999999999978e-01,-3.515630000000000144e-01,1.024343961434865946e+00,-1.764769274695714429e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780219780219784553e-01,-8.996336996336999903e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.853203773498535156e-02,9.536888685435229718e-04,-1.716639963378341349e-03,2.566403744382114160e-01,-3.849605616573171241e-01,9.536888685435229718e-04,-1.716639963378341349e-03,2.566403744382114160e-01,-3.849605616573171241e-01,6.569330000000000612e-04,-1.280270000000000019e-03,2.139020000000000088e-01,-4.168709999999999916e-01,6.635960885780622931e-01,-1.502668675586091629e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780219780219784553e-01,-1.046153846153845990e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.136778831481933594e-02,2.098115510795750538e-03,-3.624017700465387293e-03,4.035709806040934100e-01,-6.726183010068224055e-01,2.098115510795750538e-03,-3.624017700465387293e-03,4.035709806040934100e-01,-6.726183010068224055e-01,8.871870000000000017e-04,-1.729019999999999949e-03,2.466000000000000136e-01,-4.806010000000000004e-01,4.893656049747007741e-01,-1.157738455841137437e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.065934065934062147e-01,-1.286446886446887206e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.336788177490234375e-02,3.242542153047978104e-03,-5.149919890135024048e-03,5.721865828233504425e-01,-7.629154437644672937e-01,3.242542153047978104e-03,-5.149919890135024048e-03,5.721865828233504425e-01,-7.629154437644672937e-01,1.149740000000000007e-03,-2.240719999999999865e-03,2.785059999999999758e-01,-5.427880000000000482e-01,2.321680782232160567e-01,-8.992537250012944128e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.128205128205127750e-01,-1.245421245421244549e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.536797523498535156e-02,4.386968795300205670e-03,-6.294346532387251614e-03,5.721865828233504425e-01,-5.721865828233504425e-01,4.386968795300205670e-03,-6.294346532387251614e-03,5.721865828233504425e-01,-5.721865828233504425e-01,1.443819999999999956e-03,-2.813850000000000118e-03,3.096380000000000243e-01,-6.034680000000000044e-01,2.780564955568731733e-01,-1.239355147375400534e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.542124542124543751e-01,-1.145787545787545270e+00,0.000000000000000000e+00,0.000000000000000000e+00
