time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,7.142857142857295116e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.208262288217298419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-2.930402930402919992e-03,0.000000000000000000e+00,6.143152705769711700e-140
5.707025527954101562e-03,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,7.142857142857295116e-02,-5.494505494507251342e-03,-3.954496335703064913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,1.437699271694260883e-139
1.094365119934082031e-02,-1.907377737087045944e-04,-1.907377737087045944e-04,-7.284758761769391522e-02,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.657810691078870802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.490842490842481993e-01,-2.930402930402919992e-03,0.000000000000000000e+00,3.360872450679163617e-139
1.856660842895507812e-02,-2.098115510795750538e-03,1.907377737087045944e-04,-2.502149336057030715e-01,5.004298672114061708e-02,-1.907377737087045944e-04,-1.907377737087045944e-04,-7.284758761769391522e-02,0.000000000000000000e+00,-7.390771508919270483e-01,0.000000000000000000e+00,-2.198205972144574583e-01,0.000000000000000000e+00,-3.428571428571434154e-01,-8.791208791208759976e-03,0.000000000000000000e+00,7.847715406375309079e-139
2.362370491027832031e-02,-4.768444342717614859e-03,-1.907377737087045944e-04,-5.280359672361134571e-01,-7.543370960515906332e-02,-2.098115510795750538e-03,1.907377737087045944e-04,-2.502149336057030715e-01,5.004298672114061708e-02,-7.358711366897069395e-01,0.000000000000000000e+00,-2.405043957807119215e-01,0.000000000000000000e+00,-4.776556776556777351e-01,-1.465201465201459996e-02,0.000000000000000000e+00,1.830381830160837427e-138
2.914619445800781250e-02,-4.386968795300205670e-03,5.722133211261137831e-04,6.907673507037209726e-02,1.381534701407441945e-01,-4.768444342717614859e-03,-1.907377737087045944e-04,-5.280359672361134571e-01,-7.543370960515906332e-02,-8.264344568334213159e-01,1.468530661668342452e-01,-2.377451543110892518e-01,1.468530661668342452e-01,-7.120879120879113344e-01,-1.465201465201459996e-02,0.000000000000000000e+00,4.264296394458345659e-138
3.299593925476074219e-02,-5.149919890135024048e-03,5.722133211261137831e-04,-1.981822523608136599e-01,0.000000000000000000e+00,-4.386968795300205670e-03,5.722133211261137831e-04,6.907673507037209726e-02,1.381534701407441945e-01,-8.646455514376397700e-01,1.375363609931926634e-01,-2.394390058250185083e-01,1.375363609931926634e-01,-7.120879120879113344e-01,2.930402930402919992e-03,0.000000000000000000e+00,9.923395639437552690e-138
3.947901725769042969e-02,-5.912870984969842425e-03,5.722133211261137831e-04,-1.176834667869247619e-01,0.000000000000000000e+00,-5.149919890135024048e-03,5.722133211261137831e-04,-1.981822523608136599e-01,0.000000000000000000e+00,-9.546146493044450621e-01,1.267539045911745266e-01,-2.391562256928659036e-01,1.267539045911745266e-01,-8.234432234432240705e-01,8.498168498168467977e-02,0.000000000000000000e+00,2.306643440326895556e-137
4.255509376525878906e-02,-7.820248722056888369e-03,9.536888685435229718e-04,-6.200683670884471477e-01,1.240136734176894295e-01,-5.912870984969842425e-03,5.722133211261137831e-04,-1.176834667869247619e-01,0.000000000000000000e+00,-8.952026010769615905e-01,1.583768679936676804e-01,-2.445380831749602024e-01,1.583768679936676804e-01,-8.117216117216123905e-01,4.981684981684963986e-02,0.000000000000000000e+00,5.355596672529723118e-137
4.511928558349609375e-02,-8.201724269474297557e-03,2.098115510795750538e-03,-1.487702849311974829e-01,4.463108547935925041e-01,-7.820248722056888369e-03,9.536888685435229718e-04,-6.200683670884471477e-01,1.240136734176894295e-01,-9.244692090848378729e-01,1.786738269119499123e-01,-2.439995185051401227e-01,1.786738269119499123e-01,-9.347985347985350302e-01,4.981684981684963986e-02,0.000000000000000000e+00,1.242059771353749713e-136
